"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00003818","2019-06-13","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,H","    0",",,W","  311",",,W","  217",",,W","   20",",,W",,,,,,,,,"  330",",,W","  280",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-06-14","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,H","    0",",,W","  317",",,W","  183",",,W","   23",",,W",,,,,,,,,"   80",",,W","  280",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-06-15","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,H","    0",",,W","  333",",,W","  217",",,W","   20",",,W",,,,,,,,,"  200",",,W","  160",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-06-16","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,H","    0",",,W","  350",",,W","  222",",,W","   15",",,W",,,,,,,,,"  180",",,W","  170",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-06-17","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,H","    0",",,W","  322",",,W","  239",",,W","   26",",,W",,,,,,,,,"  150",",,W","  150",",,W","   81",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-06-18","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    8",",,W","    0",",,H","    0",",,W","  311",",,W","  228",",,W","   22",",,W",,,,,,,,,"  240",",,W","  250",",,W","   72",",,W","   94",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-06-19","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   97",",,W","    0",",,H","    0",",,W","  328",",,W","  233",",,W","   39",",,W",,,,,,,,,"  290",",,W","  280",",,W","  148",",,W","  192",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-06-20","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    5",",,W","    0",",,H","    0",",,W","  344",",,W","  250",",,W","   53",",,W",,,,,,,,,"  230",",,W","  220",",,W","  107",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003818","2019-06-21","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,H","    0",",,W","  356",",,W","  267",",,W","   41",",,W",,,,,,,,,"  270",",,W","  240",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-06-22","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,H","    0",",,W","  350",",,W","  250",",,W","   31",",,W",,,,,,,,,"  270",",,W","  240",",,W","   76",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-06-23","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,H","    0",",,W","  361",",,W","  239",",,W","   26",",,W",,,,,,,,,"  230",",,W","  230",",,W","   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003818","2019-06-24","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","  117",",,W","    0",",,H","    0",",,W","  356",",,W","  228",",,W","   36",",,W",,,,,,,,,"  300",",,W","  300",",,W","  179",",,W","  268",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-06-25","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,H","    0",",,W","  356",",,W","  239",",,W","   31",",,W",,,,,,,,,"  270",",,W","  340",",,W","   89",",,W","  116",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-06-26","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,H","    0",",,W","  361",",,W","  222",",,W","   22",",,W",,,,,,,,,"   60",",,W","   10",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-06-27","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,H","    0",",,W","  333",",,W","  233",",,W","   26",",,W",,,,,,,,,"   50",",,W","   40",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-06-28","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   41",",,W","    0",",,H","    0",",,W","  333",",,W","  217",",,W","   25",",,W",,,,,,,,,"   80",",,W","  100",",,W","   89",",,W","  116",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-06-29","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    5",",,W","    0",",,H","    0",",,W","  322",",,W","  211",",,W","   19",",,W",,,,,,,,,"  260",",,W","  120",",,W","   58",",,W","   72",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-06-30","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   46",",,W","    0",",,H","    0",",,W","  339",",,W","  222",",,W","   16",",,W",,,,,,,,,"  290",",,W","  280",",,W","   76",",,W","  116",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-07-01","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  239",",,W","   28",",,W",,,,,,,,,"  250",",,W","  250",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-02","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  367",",,W","  239",",,W","   24",",,W",,,,,,,,,"   60",",,W","   50",",,W","  112",",,W","  143",",,W",,,,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00003818","2019-07-03","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  361",",,W","  239",",,W","   22",",,W",,,,,,,,,"   20",",,W","  360",",,W","  103",",,W","  130",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-07-04","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   15",",,W","    0",",,W","    0",",,W","  361",",,W","  233",",,W","   24",",,W",,,,,,,,,"  360",",,W","   20",",,W","   67",",,W","   94",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-07-05","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  233",",,W","   18",",,W",,,,,,,,,"  360",",,W","  360",",,W","   72",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-07-06","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","  272",",,W","    0",",,W","    0",",,W","  350",",,W","  228",",,W","   20",",,W",,,,,,,,,"  290",",,W","  300",",,W","  143",",,W","  179",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00003818","2019-07-07","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   74",",,W","    0",",,W","    0",",,W","  367",",,W","  228",",,W","   24",",,W",,,,,,,,,"  260",",,W","  250",",,W","  103",",,W","  139",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-07-08","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","  122",",,W","    0",",,W","    0",",,W","  339",",,W","  228",",,W","   25",",,W",,,,,,,,,"  360",",,W","  350",",,W","  148",",,W","  183",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00003818","2019-07-09","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  339",",,W","  244",",,W","   15",",,W",,,,,,,,,"   50",",,W","   50",",,W","   81",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-07-10","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   99",",,W","    0",",,W","    0",",,W","  328",",,W","  239",",,W","   26",",,W",,,,,,,,,"   90",",,W","   80",",,W","   81",",,W","  112",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-07-11","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   86",",,W","    0",",,W","    0",",,W","  317",",,W","  244",",,W","   26",",,W",,,,,,,,,"  180",",,W","  180",",,W","  107",",,W","  130",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00003818","2019-07-12","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   71",",,W","    0",",,W","    0",",,W","  317",",,W","  222",",,W","   31",",,W",,,,,,,,,"  230",",,W","  220",",,W","  116",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00003818","2019-07-13","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    3",",,W","    0",",,W","    0",",,W","  333",",,W","  222",",,W","   23",",,W",,,,,,,,,"  280",",,W","  280",",,W","  130",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-14","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   89",",,W","    0",",,W","    0",",,W","  344",",,W","  239",",,W","   21",",,W",,,,,,,,,"  280",",,W","  280",",,W","  130",",,W","  179",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-07-15","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   97",",,W","    0",",,W","    0",",,W","  339",",,W","  228",",,W","   14",",,W",,,,,,,,,"  180",",,W","  210",",,W","  107",",,W","  148",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-07-16","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    8",",,W","    0",",,W","    0",",,W","  339",",,W","  222",",,W","   12",",,W",,,,,,,,,"  190",",,W","  190",",,W","  130",",,W","  161",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-07-17","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  350",",,W","  228",",,W","   17",",,W",,,,,,,,,"  190",",,W","  150",",,W","   63",",,W","   76",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-07-18","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   61",",,W","    0",",,W","    0",",,W","  344",",,W","  244",",,W","   16",",,W",,,,,,,,,"  210",",,W","  210",",,W","   89",",,W","  112",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-07-19","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  328",",,W","  233",",,W","   17",",,W",,,,,,,,,"  250",",,W","  250",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-20","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   28",",,W","    0",",,W","    0",",,W","  300",",,W","  228",",,W","   20",",,W",,,,,,,,,"  200",",,W","  220",",,W","   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-21","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","  188",",,W","    0",",,W","    0",",,W","  333",",,W","  222",",,W","   14",",,W",,,,,,,,,"  230",",,W","  230",",,W","  125",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-22","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  333",",,W","  228",",,W","   19",",,W",,,,,,,,,"  220",",,W","  210",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-23","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   41",",,W","    0",",,W","    0",",,W","  311",",,W","  228",",,W","   22",",,W",,,,,,,,,"  220",",,W","  310",",,W","   76",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-24","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  217",",,W","   26",",,W",,,,,,,,,"   20",",,W","   10",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-25","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  200",",,W","   17",",,W",,,,,,,,,"   50",",,W","   50",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-26","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  206",",,W","   27",",,W",,,,,,,,,"   60",",,W","   70",",,W","   76",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-27","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  194",",,W","   26",",,W",,,,,,,,,"   50",",,W","   40",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-28","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  211",",,W","   22",",,W",,,,,,,,,"   50",",,W","   50",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-29","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  206",",,W","   10",",,W",,,,,,,,,"   50",",,W","  100",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-30","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  206",",,W","   14",",,W",,,,,,,,,"  190",",,W","  190",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-07-31","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  350",",,W","  222",",,W","   15",",,W",,,,,,,,,"  240",",,W","  170",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-01","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   51",",,W","    0",",,W","    0",",,W","  344",",,W","  222",",,W","   19",",,W",,,,,,,,,"   20",",,W","   20",",,W","   98",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-02","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    5",",,W","    0",",,W","    0",",,W","  333",",,W","  222",",,W","   18",",,W",,,,,,,,,"  200",",,W","  100",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-03","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","  206",",,W","    0",",,W","    0",",,W","  333",",,W","  222",",,W","   15",",,W",,,,,,,,,"  270",",,W","  290",",,W","  103",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-04","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  211",",,W","   14",",,W",,,,,,,,,"  250",",,W","  240",",,W","   45",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003818","2019-08-05","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   71",",,W","    0",",,W","    0",",,W","  317",",,W","  233",",,W","   21",",,W",,,,,,,,,"  210",",,W","  220",",,W","  103",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-06","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  339",",,W","  228",",,W","   22",",,W",,,,,,,,,"  220",",,W","  220",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-07","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  239",",,W","   23",",,W",,,,,,,,,"  260",",,W","  260",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-08","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   25",",,W","    0",",,W","    0",",,W","  356",",,W","  244",",,W","   27",",,W",,,,,,,,,"  200",",,W","  210",",,W","   76",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-09","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  239",",,W","   21",",,W",,,,,,,,,"  250",",,W","  240",",,W","   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-10","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  250",",,W","   26",",,W",,,,,,,,,"  230",",,W","  220",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-11","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    3",",,W","    0",",,W","    0",",,W","  339",",,W","  239",",,W","   21",",,W",,,,,,,,,"  330",",,W","  340",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-12","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  361",",,W","  244",",,W","   14",",,W",,,,,,,,,"  240",",,W","  250",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-13","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  350",",,W","  244",",,W","   14",",,W",,,,,,,,,"  240",",,W","  250",",,W","   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-14","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    3",",,W","    0",",,W","    0",",,W","  361",",,W","  239",",,W","   21",",,W",,,,,,,,,"  250",",,W","  260",",,W","  112",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00003818","2019-08-15","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  356",",,W","  233",",,W","   16",",,W",,,,,,,,,"   50",",,W","   40",",,W","  103",",,W","  134",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-08-16","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  367",",,W","  233",",,W","   19",",,W",,,,,,,,,"  200",",,W","  190",",,W","   63",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003818","2019-08-17","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  244",",,W","   24",",,W",,,,,,,,,"  170",",,W","  180",",,W","   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-18","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   38",",,W","    0",",,W","    0",",,W","  322",",,W","  244",",,W","   33",",,W",,,,,,,,,"   60",",,W","   60",",,W","   89",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-08-19","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  311",",,W","  239",",,W","   22",",,W",,,,,,,,,"  220",",,W","  220",",,W","   63",",,W","   85",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-08-20","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  233",",,W","   15",",,W",,,,,,,,,"  200",",,W","  200",",,W","   89",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-08-21","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  322",",,W","  233",",,W","   13",",,W",,,,,,,,,"  110",",,W","  160",",,W","   63",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-08-22","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  222",",,W","   15",",,W",,,,,,,,,"  260",",,W","  260",",,W","   76",",,W","  107",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-08-23","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  228",",,W","   10",",,W",,,,,,,,,"  240",",,W","  240",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-24","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  356",",,W","  239",",,W","   15",",,W",,,,,,,,,"   50",",,W","   50",",,W","   89",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-08-25","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US",,,"    0",",,W","    0",",,W","  322",",,W","  233",",,W","   31",",,W",,,,,,,,,"  240",",,W","  240",",,W","   81",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-08-26","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   89",",,W","    0",",,W","    0",",,W","  317",",,W","  233",",,W","   24",",,W",,,,,,,,,"  300",",,W","  300",",,W","   94",",,W","  116",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-08-27","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","   79",",,W","    0",",,W","    0",",,W","  300",",,W","  222",",,W","   17",",,W",,,,,,,,,"  310",",,W","  310",",,W","  107",",,W","  130",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-08-28","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  222",",,W","   28",",,W",,,,,,,,,"   10",",,W","   20",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-29","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  211",",,W","   22",",,W",,,,,,,,,"   60",",,W","   60",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-30","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  194",",,W","   22",",,W",,,,,,,,,"   50",",,W","   50",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-08-31","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","  119",",,W","    0",",,W","    0",",,W","  322",",,W","  228",",,W","   36",",,W",,,,,,,,,"   70",",,W","   60",",,W","   89",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003818","2019-09-01","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  233",",,W","   36",",,W",,,,,,,,,"   10",",,W","   10",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-09-02","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  228",",,W","   34",",,W",,,,,,,,,"   60",",,W","   50",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003818","2019-09-03","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  228",",,W","   30",",,W",,,,,,,,,"   40",",,W","   40",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,
