"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013984","2020-01-03","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -16",",,W",,,,,"   48",",,W",,,,,,,,,,,"   27","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-04","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -43",",,W",,,,,"   57",",,W",,,,,,,,,,,"   17","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-05","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -16",",,W",,,,,"   48",",,W",,,,,,,,,,,"   64","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-06","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -21",",,W",,,,,"   42",",,W",,,,,,,,,,,"   31","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-07","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","  -21",",,W",,,,,"   35",",,W",,,,,,,,,,,"   31","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-08","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","  -21",",,W",,,,,"   78",",,W",,,,,,,,,,,"   37","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"  170",",,W","  241",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-09","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   22",",,W",,,,,"   56",",,W",,,,,,,,,,,"   92","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"  165",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-10","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   56",",,W,2400","   71",",,W","    0",",,W","   28",",,W","  -93",",,W",,,,,"   71",",,W",,,,,,,,,,,"   -1","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"  130",",,W","  183",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-11","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0","T,,W","   80",",,W","  -27",",,W"," -121",",,W",,,,,"   44",",,W",,,,,,,,,,,"  -86","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-12","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    3",",,W,2400","    0",",,W","   30",",,W","   -5",",,W"," -110",",,W",,,,,"   33",",,W",,,,,,,,,,,"  -61","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-13","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   30",",,W","   39",",,W","  -77",",,W",,,,,"   30",",,W",,,,,,,,,,,"  -19","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-14","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   28",",,W","  -27",",,W",,,,,"   30",",,W",,,,,,,,,,,"    3","H,,S",,,,,"   80",",,W","   70",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-15","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   22",",,W","  -99",",,W",,,,,"   60",",,W",,,,,,,,,,,"   12","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-16","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    3",",,W,2400","    0",",,W","    0",",,W","  -38",",,W"," -127",",,W",,,,,"   40",",,W",,,,,,,,,,,"  -88","H,,S",,,,,"  110",",,W","  100",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-17","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   71",",,W,2400","    0","T,,W","    0",",,W","   17",",,W","  -49",",,W",,,,,"   64",",,W",,,,,,,,,,,"  -20","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"  139",",,W","  179",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-18","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   33",",,W","  -49",",,W",,,,,"   63",",,W",,,,,,,,,,,"    0","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  161",",,W","  219",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-19","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  -27",",,W"," -105",",,W",,,,,"   34",",,W",,,,,,,,,,,"  -47","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-20","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  -55",",,W"," -127",",,W",,,,,"   26",",,W",,,,,,,,,,,"  -92","H,,S",,,,,"   60",",,W","   50",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-21","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   20",",,W,2400","    0",",,W","    0",",,W","   28",",,W"," -143",",,W",,,,,"   59",",,W",,,,,,,,,,,"  -87","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"  107",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-22","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   84",",,W,2400","    0","T,,W","    0","T,,W","   33",",,W","   11",",,W",,,,,"   64",",,W",,,,,,,,,,,"   21","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"  125",",,W","  174",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-23","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   41",",,W,2400","    0","T,,W","    0","T,,W","   33",",,W","   -5",",,W",,,,,"   60",",,W",,,,,,,,,,,"   21","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-24","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","    6",",,W","  -32",",,W",,,,,"   49",",,W",,,,,,,,,,,"   -4","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-25","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   17",",,W","  -55",",,W",,,,,"   21",",,W",,,,,,,,,,,"  -19","H,,S",,,,,"  190",",,W","  200",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-26","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","  -10",",,W",,,,,"   26",",,W",,,,,,,,,,,"   28","H,,S",,,,,"  200",",,W","  280",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-27","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   39",",,W","   -5",",,W",,,,,"   33",",,W",,,,,,,,,,,"   27","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-28","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   20",",,W,2400","   18",",,W","    0",",,W","   11",",,W","  -16",",,W",,,,,"   24",",,W",,,,,,,,,,,"    4","H,,S",,,,,"   40",",,W","   20",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-29","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   30",",,W","   56",",,W","  -10",",,W",,,,,"   17",",,W",,,,,,,,,,,"    8","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-30","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W","    0",",,W",,,,,"   43",",,W",,,,,,,,,,,"   17","H,,S",,,,,"  160",",,W","  180",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-01-31","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -16",",,W",,,,,"   38",",,W",,,,,,,,,,,"   28","H,,S",,,,,"  340",",,W","  300",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-01","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","  -21",",,W",,,,,"   43",",,W",,,,,,,,,,,"   37","H,,S",,,,,"  240",",,W","  250",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-02","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  217",",,W","   56",",,W",,,,,"   43",",,W",,,,,,,,,,,"  120","H,,S",,,,,"  260",",,W","  240",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-03","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","   -5",",,W",,,,,"   68",",,W",,,,,,,,,,,"   42","H,,S",,,,,"   30",",,W","   10",",,W",,,,,,,,,"  116",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-04","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","    6",",,W","  -32",",,W",,,,,"   81",",,W",,,,,,,,,,,"   -9","H,,S",,,,,"   20",",,W","   30",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-05","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    3",",,W,2400","    0","T,,W","    0",",,W","   11",",,W","  -55",",,W",,,,,"   41",",,W",,,,,,,,,,,"  -23","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-06","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -60",",,W",,,,,"   28",",,W",,,,,,,,,,,"  -21","H,,S",,,,,"  250",",,W","  270",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-07","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    3",",,W,2400","    0","T,,W","    0","T,,W","   33",",,W","  -27",",,W",,,,,"   39",",,W",,,,,,,,,,,"   11","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-08","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -77",",,W",,,,,"   48",",,W",,,,,,,,,,,"   -3","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-09","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   50",",,W","  -27",",,W",,,,,"   54",",,W",,,,,,,,,,,"   27","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"  134",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-10","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -49",",,W",,,,,"   21",",,W",,,,,,,,,,,"   -1","H,,S",,,,,"  270",",,W","  300",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-11","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -27",",,W",,,,,"   42",",,W",,,,,,,,,,,"   23","H,,S",,,,,"  190",",,W","   10",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-12","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   50",",,W"," -110",",,W",,,,,"   64",",,W",,,,,,,,,,,"   18","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"  143",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-13","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  -55",",,W"," -155",",,W",,,,,"   44",",,W",,,,,,,,,,," -100","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-14","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   -5",",,W"," -132",",,W",,,,,"   68",",,W",,,,,,,,,,,"  -86","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-15","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","  -49",",,W",,,,,"   26",",,W",,,,,,,,,,,"   15","H,,S",,,,,"  160",",,W","  180",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-16","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   -5",",,W",,,,,"   23",",,W",,,,,,,,,,,"   54","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-17","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","    6",",,W",,,,,"   51",",,W",,,,,,,,,,,"   75","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-18","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -21",",,W",,,,,"   31",",,W",,,,,,,,,,,"   26","H,,S",,,,,"  360",",,W","   10",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-19","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    3",",,W,2400","    0","T,,W","    0",",,W","   39",",,W","  -66",",,W",,,,,"   47",",,W",,,,,,,,,,,"    8","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-20","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    5",",,W,2400","   18",",,W","   30",",,W","    0",",,W"," -110",",,W",,,,,"   39",",,W",,,,,,,,,,,"  -60","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-21","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","  -77",",,W",,,,,"   69",",,W",,,,,,,,,,,"  -14","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-22","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   -5",",,W",,,,,"   63",",,W",,,,,,,,,,,"   52","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-23","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  122",",,W","   28",",,W",,,,,"   27",",,W",,,,,,,,,,,"   91","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-24","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   13",",,W,2400","    0",",,W","    0",",,W","  133",",,W","    6",",,W",,,,,"   42",",,W",,,,,,,,,,,"   76","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-25","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    5",",,W,2400","    0","T,,W","    0",",,W","   56",",,W","   -5",",,W",,,,,"   65",",,W",,,,,,,,,,,"   28","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"  139",",,W","  183",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-26","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W","  -49",",,W",,,,,"   57",",,W",,,,,,,,,,,"    2","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-27","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   15",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -21",",,W",,,,,"   47",",,W",,,,,,,,,,,"   14","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-28","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","  -10",",,W",,,,,"   46",",,W",,,,,,,,,,,"   46","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-02-29","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  211",",,W","  -16",",,W",,,,,"   65",",,W",,,,,,,,,,,"   88","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"  134",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-03-01","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","   39",",,W",,,,,"   43",",,W",,,,,,,,,,,"  114","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-03-02","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","   11",",,W",,,,,"   38",",,W",,,,,,,,,,,"   58","H,,S",,,,,"   10",",,W","  290",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-03-03","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","    0",",,W",,,,,"   48",",,W",,,,,,,,,,,"   77","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-03-04","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   22",",,W",,,,,"   55",",,W",,,,,,,,,,,"  102","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2020-03-05","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   22",",,W",,,,,"   69",",,W",,,,,,,,,,,"  104","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
