"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX51","SX51_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00155097","2019-07-14","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   41",",,7,1300",,,,,"  339",",,7","  211",",,7",,,,,"  317",",,7,1300","   80",",,7","  250",",,7","  261",",,7","  311",",,7","  294",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-15","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"  333",",,7","  217",",,7",,,,,"  294",",,7,1300","   49",",,7","  250",",,7","  267",",,7","  311",",,7","  294",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-16","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    5",",,7,1300",,,,,"  322",",,7","  217",",,7",,,,,"  322",",,7,1300","  121",",,7","  239",",,7","  256",",,7","  278",",,7","  278",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-17","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   81",",,7,1300",,,,,"  328",",,7","  222",",,7",,,,,"  322",",,7,1300","   85",",,7","  244",",,7","  256",",,7","  289",",,7","  283",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-18","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   25",",,7,1300",,,,,"  333",",,7","  222",",,7",,,,,"  311",",,7,1300","   67",",,7","  244",",,7","  261",",,7","  289",",,7","  283",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-19","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  350",",,7","  222",",,7",,,,,"  350",",,7,1300","   45",",,7","  250",",,7","  261",",,7","  300",",,7","  289",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-20","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  356",",,7","  228",",,7",,,,,"  350",",,7,1300","   49",",,7","  250",",,7","  267",",,7","  306",",,7","  294",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-21","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  350",",,7","  217",",,7",,,,,"  283",",,7,1300","   98",",,7","  256",",,7","  267",",,7","  306",",,7","  294",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-22","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  323",",,7,1300",,,,,"  317",",,7","  217",",,7",,,,,"  267",",,7,1300","  107",",,7","  239",",,7","  233",",,7","  283",",,7","  283",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-23","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   30",",,7,1300",,,,,"  283",",,7","  167",",,7",,,,,"  261",",,7,1300","   89",",,7","  228",",,7","  244",",,7","  256",",,7","  261",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-24","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  267",",,7","  144",",,7",,,,,"  267",",,7,1300","   76",",,7","  211",",,7","  233",",,7","  272",",,7","  267",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-25","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  283",",,7","  144",",,7",,,,,"  283",",,7,1300","   58",",,7","  211",",,7","  233",",,7","  278",",,7","  267",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-26","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  317",",,7","  156",",,7",,,,,"  311",",,7,1300","   58",",,7","  211",",,7","  233",",,7","  278",",,7","  272",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-27","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  339",",,7","  172",",,7",,,,,"  339",",,7,1300","   45",",,7","  222",",,7","  239",",,7","  283",",,7","  272",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-28","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  339",",,7","  189",",,7",,,,,"  322",",,7,1300","   49",",,7","  228",",,7","  239",",,7","  283",",,7","  272",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-29","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  333",",,7","  189",",,7",,,,,"  333",",,7,1300","   80",",,7","  228",",,7","  244",",,7","  289",",,7","  278",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-30","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  333",",,7","  211",",,7",,,,,"  311",",,7,1300","   72",",,7","  239",",,7","  250",",,7","  283",",,7","  278",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-07-31","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   25",",,7,1300",,,,,"  317",",,7","  189",",,7",,,,,"  311",",,7,1300","   63",",,7","  228",",,7","  244",",,7","  278",",,7","  272",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  322",",,7","  194",",,7",,,,,"  317",",,7,1300","   45",",,7","  228",",,7","  244",",,7","  289",",,7","  283",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  339",",,7","  189",",,7",,,,,"  322",",,7,1300","   49",",,7","  228",",,7","  244",",,7","  283",",,7","  278",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  328",",,7","  189",",,7",,,,,"  317",",,7,1300","   45",",,7","  228",",,7","  244",",,7","  289",",,7","  278",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  102",",,7,1300",,,,,"  333",",,7","  194",",,7",,,,,"  194",",,7,1300","   54",",,7","  244",",,7","  256",",,7","  294",",,7","  283",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  328",",,7","  172",",,7",,,,,"  328",",,7,1300","   40",",,7","  217",",,7","  233",",,7","  267",",,7","  261",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  328",",,7","  194",",,7",,,,,"  300",",,7,1300","   49",",,7","  222",",,7","  239",",,7","  283",",,7","  272",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  127",",,7,1300",,,,,"  328",",,7","  178",",,7",,,,,"  300",",,7,1300","  103",",,7","  217",",,7","  222",",,7","  272",",,7","  267",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  317",",,7","  178",",,7",,,,,"  311",",,7,1300","   58",",,7","  217",",,7","  233",",,7","  278",",,7","  267",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  333",",,7","  200",",,7",,,,,"  328",",,7,1300","   49",",,7","  228",",,7","  244",",,7","  278",",,7","  267",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  333",",,7","  200",",,7",,,,,"  322",",,7,1300","   45",",,7","  228",",,7","  244",",,7","  283",",,7","  272",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  328",",,7","  172",",,7",,,,,"  317",",,7,1300","   49",",,7","  217",",,7","  239",",,7","  283",",,7","  272",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"  333",",,7","  189",",,7",,,,,"  317",",,7,1300","   45",",,7","  228",",,7","  239",",,7","  278",",,7","  267",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-13","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   61",",,7,1300",,,,,"  344",",,7","  217",",,7",,,,,"  333",",,7,1300","  107",",,7","  233",",,7","  244",",,7","  267",",,7","  261",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-14","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  344",",,7","  217",",,7",,,,,"  300",",,7,1300","   63",",,7","  233",",,7","  250",",,7","  289",",,7","  278",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-15","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  322",",,7","  183",",,7",,,,,"  306",",,7,1300","   67",",,7","  222",",,7","  239",",,7","  283",",,7","  278",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-16","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  311",",,7","  161",",,7",,,,,"  311",",,7,1300","   63",",,7","  211",",,7","  233",",,7","  278",",,7","  272",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-17","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  344",",,7","  194",",,7",,,,,"  344",",,7,1300","   40",",,7","  228",",,7","  239",",,7","  278",",,7","  267",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-18","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  350",",,7","  200",",,7",,,,,"  344",",,7,1300","   45",",,7","  228",",,7","  244",",,7","  289",",,7","  272",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-19","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  356",",,7","  217",",,7",,,,,"  356",",,7,1300","   45",",,7","  239",",,7","  250",",,7","  294",",,7","  278",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-20","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  367",",,7","  217",",,7",,,,,"  356",",,7,1300","   49",",,7","  239",",,7","  250",",,7","  300",",,7","  283",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-21","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  361",",,7","  189",",,7",,,,,"  344",",,7,1300","  148",",,7","  228",",,7","  244",",,7","  306",",,7","  283",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-22","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  350",",,7","  211",",,7",,,,,"  306",",,7,1300","   72",",,7","  239",",,7","  250",",,7","  300",",,7","  283",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-23","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    3",",,7,1300",,,,,"  328",",,7","  211",",,7",,,,,"  289",",,7,1300","   49",",,7","  239",",,7","  250",",,7","  289",",,7","  283",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-24","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  306",",,7","  172",",,7",,,,,"  283",",,7,1300","   76",",,7","  217",",,7","  233",",,7","  272",",,7","  272",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-25","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  300",",,7","  172",",,7",,,,,"  283",",,7,1300","   63",",,7","  217",",,7","  233",",,7","  267",",,7","  261",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-26","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  287",",,7,1300",,,,,"  283",",,7","  200",",,7",,,,,"  228",",,7,1300","   67",",,7","  222",",,7","  233",",,7","  256",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-27","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   20",",,7,1300",,,,,"  283",",,7","  206",",,7",,,,,"  283",",,7,1300","   63",",,7","  222",",,7","  233",",,7","  239",",,7","  239",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-28","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   38",",,7,1300",,,,,"  289",",,7","  172",",,7",,,,,"  278",",,7,1300","   85",",,7","  217",",,7","  228",",,7","  250",",,7","  250",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-29","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  289",",,7","  128",",,7",,,,,"  289",",,7,1300","   89",",,7","  194",",,7","  217",",,7","  267",",,7","  261",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-30","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  328",",,7","  150",",,7",,,,,"  311",",,7,1300","   45",",,7","  200",",,7","  222",",,7","  256",",,7","  250",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-08-31","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  328",",,7","  161",",,7",,,,,"  322",",,7,1300","   45",",,7","  211",",,7","  222",",,7","  256",",,7","  250",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  333",",,7","  183",",,7",,,,,"  300",",,7,1300","   67",",,7","  217",",,7","  233",",,7","  256",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    3",",,7,1300",,,,,"  333",",,7","  183",",,7",,,,,"  317",",,7,1300","   49",",,7","  217",",,7","  228",",,7","  256",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  328",",,7","  172",",,7",,,,,"  328",",,7,1300","   45",",,7","  211",",,7","  228",",,7","  267",",,7","  261",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  339",",,7","  189",",,7",,,,,"  333",",,7,1300","   40",",,7","  217",",,7","  233",",,7","  267",",,7","  261",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  339",",,7","  161",",,7",,,,,"  283",",,7,1300","   72",",,7","  211",",,7","  228",",,7","  267",",,7","  267",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  317",",,7","  139",",,7",,,,,"  317",",,7,1300","   72",",,7","  206",",,7","  222",",,7","  261",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  328",",,7","  167",",,7",,,,,"  272",",,7,1300","   67",",,7","  211",",,7","  228",",,7","  261",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  283",",,7","  139",",,7",,,,,"  278",",,7,1300","   54",",,7","  200",",,7","  217",",,7","  256",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  333",",,7","  156",",,7",,,,,"  333",",,7,1300","   40",",,7","  200",",,7","  217",",,7","  244",",,7","  244",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  372",",,7","  183",",,7",,,,,"  372",",,7,1300","   40",",,7","  211",",,7","  222",",,7","  256",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  372",",,7","  206",",,7",,,,,"  356",",,7,1300","   49",",,7","  228",",,7","  233",",,7","  267",",,7","  261",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  361",",,7","  206",",,7",,,,,"  333",",,7,1300","   49",",,7","  222",",,7","  233",",,7","  267",",,7","  261",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-13","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  372",",,7","  206",",,7",,,,,"  339",",,7,1300","   63",",,7","  222",",,7","  233",",,7","  272",",,7","  267",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-14","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  361",",,7","  178",",,7",,,,,"  322",",,7,1300","   67",",,7","  217",",,7","  233",",,7","  267",",,7","  267",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-15","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  350",",,7","  167",",,7",,,,,"  339",",,7,1300","   49",",,7","  206",",,7","  222",",,7","  267",",,7","  261",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-16","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  361",",,7","  183",",,7",,,,,"  344",",,7,1300","   58",",,7","  211",",,7","  222",",,7","  261",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-17","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  350",",,7","  194",",,7",,,,,"  328",",,7,1300","   63",",,7","  217",",,7","  233",",,7","  272",",,7","  261",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-18","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  339",",,7","  172",",,7",,,,,"  311",",,7,1300","   58",",,7","  211",",,7","  222",",,7","  267",",,7","  261",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-19","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  322",",,7","  161",",,7",,,,,"  306",",,7,1300","   80",",,7","  211",",,7","  222",",,7","  261",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-20","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  328",",,7","  189",",,7",,,,,"  317",",,7,1300","   72",",,7","  217",",,7","  228",",,7","  261",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-21","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  328",",,7","  189",",,7",,,,,"  322",",,7,1300","   72",",,7","  217",",,7","  228",",,7","  261",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-22","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  333",",,7","  161",",,7",,,,,"  328",",,7,1300","   85",",,7","  200",",,7","  217",",,7","  261",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-23","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   30",",,7,1300",,,,,"  333",",,7","  194",",,7",,,,,"  283",",,7,1300","   85",",,7","  211",",,7","  222",",,7","  256",",,7","  244",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-24","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  322",",,7","  122",",,7",,,,,"  267",",,7,1300","   72",",,7","  178",",,7","  200",",,7","  250",",,7","  244",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-25","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  317",",,7","  111",",,7",,,,,"  300",",,7,1300","   63",",,7","  183",",,7","  200",",,7","  233",",,7","  233",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-26","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"  306",",,7","  206",",,7",,,,,"  261",",,7,1300","   54",",,7","  206",",,7","  217",",,7","  233",",,7","  233",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-27","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  344",",,7","  150",",,7",,,,,"  344",",,7,1300","   72",",,7","  183",",,7","  200",",,7","  233",",,7","  233",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-28","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  350",",,7","  217",",,7",,,,,"  328",",,7,1300","   80",",,7","  206",",,7","  217",",,7","  250",",,7","  239",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-29","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  361",",,7","  200",",,7",,,,,"  344",",,7,1300","   80",",,7","  211",",,7","  222",",,7","  256",",,7","  250",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-09-30","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  361",",,7","  211",",,7",,,,,"  356",",,7,1300","   54",",,7","  211",",,7","  222",",,7","  256",",,7","  250",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  367",",,7","  194",",,7",,,,,"  339",",,7,1300","   63",",,7","  206",",,7","  222",",,7","  261",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  367",",,7","  206",",,7",,,,,"  356",",,7,1300","   72",",,7","  206",",,7","  222",",,7","  261",",,7","  250",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  372",",,7","  183",",,7",,,,,"  361",",,7,1300","   72",",,7","  206",",,7","  217",",,7","  267",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  367",",,7","  150",",,7",,,,,"  256",",,7,1300","   80",",,7","  200",",,7","  217",",,7","  267",",,7","  256",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  311",",,7","  117",",,7",,,,,"  311",",,7,1300","   76",",,7","  183",",,7","  206",",,7","  244",",,7","  239",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   46",",,7,1300",,,,,"  328",",,7","  194",",,7",,,,,"  228",",,7,1300","   58",",,7","  206",",,7","  217",",,7","  244",",,7","  239",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  493",",,7,1300",,,,,"  244",",,7","  128",",,7",,,,,"  156",",,7,1300","   85",",,7","  178",",,7","  194",",,7","  222",",,7","  228",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  228",",,7","   72",",,7",,,,,"  228",",,7,1300","   67",",,7","  150",",,7","  172",",,7","  189",",,7","  200",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  239",",,7","  100",",,7",,,,,"  217",",,7,1300","   63",",,7","  144",",,7","  167",",,7","  194",",,7","  194",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  283",",,7","  150",",,7",,,,,"  283",",,7,1300","   63",",,7","  156",",,7","  172",",,7","  194",",,7","  194",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  289",",,7","  178",",,7",,,,,"  272",",,7,1300","   80",",,7","  178",",,7","  189",",,7","  206",",,7","  206",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   79",",,7,1300",,,,,"  278",",,7","   33",",,7",,,,,"  150",",,7,1300","  103",",,7","  150",",,7","  172",",,7","  206",",,7","  206",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-13","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  211",",,7","   22",",,7",,,,,"  206",",,7,1300","   58",",,7","  128",",,7","  150",",,7","  178",",,7","  189",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-14","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  239",",,7","   61",",,7",,,,,"  228",",,7,1300","   63",",,7","  128",",,7","  144",",,7","  172",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-15","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  244",",,7","   72",",,7",,,,,"  244",",,7,1300","   63",",,7","  133",",,7","  150",",,7","  172",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-16","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  132",",,7,1300",,,,,"  250",",,7","   94",",,7",,,,,"  150",",,7,1300","  156",",,7","  150",",,7","  167",",,7","  178",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
