"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00003936","2019-03-07","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"   78",",,W","  -16",",,W","   48",",,W",,,,,,,,,,,"   90",",,W","  100",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-08","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"   50",",,W","   -5",",,W","   29",",,W",,,,,,,,,,,"  100",",,W","  100",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-09","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   53",",,W,2400",,,,,"  100",",,W","    6",",,W","   43",",,W",,,,,,,,,,,"  290",",,W","  310",",,W","  103",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-10","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"   72",",,W","  -21",",,W","   19",",,W",,,,,,,,,,,"   80",",,W","  350",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-11","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  122",",,W","  -27",",,W","   22",",,W",,,,,,,,,,,"   90",",,W","   50",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-12","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US",,,,,,,"  139",",,W","   61",",,W","   47",",,W",,,,,,,,,,,"  180",",,W","  170",",,W","  103",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-13","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US",,,,,,,"  200",",,W","   94",",,W","   98",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  183",",,W","  268",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-14","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US",,,,,,,"   94",",,W","   28",",,W","   67",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  179",",,W","  241",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-15","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  111",",,W","  -27",",,W","   27",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   63",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-16","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  172",",,W","  -49",",,W","   25",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-17","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  150",",,W","  -38",",,W","   15",",,W",,,,,,,,,,,"   90",",,W","   80",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-18","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  139",",,W","   17",",,W","   28",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-19","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US",,,,,,,"  139",",,W","   50",",,W","   29",",,W",,,,,,,,,,,"  120",",,W","  140",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-20","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  183",",,W","   56",",,W","   33",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-21","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  172",",,W","    0",",,W","   11",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-22","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  200",",,W","  -21",",,W","   16",",,W",,,,,,,,,,,"   60",",,W","   50",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-23","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0","T,,W,2400",,,,,"  194",",,W","   94",",,W","   46",",,W",,,,,,,,,,,"  170",",,W","  170",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-24","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0","T,,W,2400",,,,,"  156",",,W","   83",",,W","   38",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-25","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  156",",,W","   39",",,W","   30",",,W",,,,,,,,,,,"   40",",,W","   30",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-26","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  211",",,W","   28",",,W","   27",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   72",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-27","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0","T,,W,2400",,,,,"  244",",,W","  111",",,W","   75",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  148",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-28","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US",,,,,,,"  156",",,W","   89",",,W","   37",",,W",,,,,,,,,,,"   90",",,W","  360",",,W","   72",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-29","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US",,,,,,,"   94",",,W","   44",",,W","   62",",,W",,,,,,,,,,,"   50",",,W","   50",",,W","  107",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-30","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US",,,,,,,,,,,"   45",",,W",,,,,,,,,,,"   20",",,W","   10",",,W","  116",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-03-31","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US",,,,,,,,,,,"   11",",,W",,,,,,,,,,,"  240",",,W","   40",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-01","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  178",",,W","  -10",",,W","   44",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-02","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  161",",,W","   22",",,W","   20",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-03","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0","T,,W,2400",,,,,"  228",",,W","   94",",,W","   50",",,W",,,,,,,,,,,"  150",",,W","  130",",,W","  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-04","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  211",",,W","  111",",,W","   21",",,W",,,,,,,,,,,"  170",",,W","  160",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-05","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  256",",,W","   56",",,W","   37",",,W",,,,,,,,,,,"  160",",,W","  190",",,W","   94",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-06","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  163",",,W,2400",,,,,"  256",",,W","  117",",,W","   42",",,W",,,,,,,,,,,"  170",",,W","  160",",,W","  103",",,W","  148",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-07","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  244",",,W","   89",",,W","   32",",,W",,,,,,,,,,,"  280",",,W","  340",",,W","   76",",,W","  112",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-08","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  289",",,W","   50",",,W","   26",",,W",,,,,,,,,,,"  250",",,W","  230",",,W","   81",",,W","  125",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-09","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  272",",,W","   72",",,W","   32",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   81",",,W","  125",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-10","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  306",",,W","  133",",,W","   52",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-11","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0","T,,W,2400",,,,,"  211",",,W","   11",",,W","   73",",,W",,,,,,,,,,,"  230",",,W","  250",",,W","  125",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-12","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0","T,,W,2400",,,,,"  128",",,W","   -5",",,W","   45",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   98",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-13","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  139",",,W","  -32",",,W","   41",",,W",,,,,,,,,,,"   30",",,W","   10",",,W","   81",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-14","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  167",",,W","   -5",",,W","   22",",,W",,,,,,,,,,,"  220",",,W","  290",",,W","   54",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-15","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  267",",,W","   61",",,W","   41",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-16","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  283",",,W","  117",",,W","   42",",,W",,,,,,,,,,,"  200",",,W","  180",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-17","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  272",",,W","  128",",,W","   47",",,W",,,,,,,,,,,"  220",",,W","   20",",,W","   89",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-18","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0","T,,W,2400",,,,,"  194",",,W","   83",",,W","   40",",,W",,,,,,,,,,,"  360",",,W","  340",",,W","  107",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-19","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  194",",,W","   33",",,W","   27",",,W",,,,,,,,,,,"   30",",,W","   20",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-20","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  289",",,W","   11",",,W","   42",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-21","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   15",",,W,2400",,,,,"  306",",,W","  167",",,W","   72",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","  161",",,W","  210",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-22","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   20",",,W,2400",,,,,"  217",",,W","  122",",,W","   32",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","   94",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-23","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   15",",,W,2400",,,,,"  133",",,W","  106",",,W","   22",",,W",,,,,,,,,,,"   40",",,W","  350",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-24","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    3",",,W,2400",,,,,"  228",",,W","   89",",,W","    8",",,W",,,,,,,,,,,"  230",",,W","  210",",,W","   31",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-25","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  217",",,W","   67",",,W","   30",",,W",,,,,,,,,,,"   30",",,W","   10",",,W","   94",",,W","  165",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-26","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  244",",,W","   33",",,W","   34",",,W",,,,,,,,,,,"  200",",,W","  180",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-27","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  211",",,W","   72",",,W","   65",",,W",,,,,,,,,,,"  240",",,W","  310",",,W","  103",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-28","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   25",",,W,2400",,,,,"  183",",,W","   56",",,W","   57",",,W",,,,,,,,,,,"   30",",,W","   30",",,W","  112",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-29","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  127",",,W,2400",,,,,"  172",",,W","  106",",,W","   38",",,W",,,,,,,,,,,"   70",",,W","   80",",,W","  134",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-04-30","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  244",",,W,2400",,,,,"  133",",,W","   83",",,W","   37",",,W",,,,,,,,,,,"   70",",,W","   60",",,W","  130",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-01","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    3",",,W,2400",,,,,"  150",",,W","  106",",,W","   21",",,W",,,,,,,,,,,"   10",",,W","  360",",,W","   63",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-02","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   33",",,W,2400",,,,,"  183",",,W","   78",",,W","   31",",,W",,,,,,,,,,,"   50",",,W","   60",",,W","   67",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-03","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   38",",,W,2400",,,,,"  178",",,W","   83",",,W","   19",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-04","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  222",",,W","   72",",,W","   12",",,W",,,,,,,,,,,"  170",",,W","  190",",,W","   63",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-05","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  224",",,W,2400",,,,,"  267",",,W","  100",",,W","   40",",,W",,,,,,,,,,,"   90",",,W","  100",",,W","  112",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-06","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  272",",,W,2400",,,,,"  250",",,W","  106",",,W","   32",",,W",,,,,,,,,,,"  360",",,W","  360",",,W","  134",",,W","  233",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-07","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  312",",,W,2400",,,,,"  172",",,W","  139",",,W","   39",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   89",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-08","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  544",",,W,2400",,,,,"  222",",,W","   94",",,W","   37",",,W",,,,,,,,,,,"   40",",,W","   50",",,W","   81",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-09","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  128",",,W","   61",",,W","   35",",,W",,,,,,,,,,,"   40",",,W","  350",",,W","   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-10","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0","T,,W,2400",,,,,"  167",",,W","   50",",,W","   10",",,W",,,,,,,,,,,"   70",",,W","   70",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-11","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   51",",,W,2400",,,,,"  178",",,W","  100",",,W","   20",",,W",,,,,,,,,,,"  150",",,W","  160",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-12","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  102",",,W,2400",,,,,"  189",",,W","   78",",,W","   18",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   54",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-13","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  244",",,W","   56",",,W","   18",",,W",,,,,,,,,,,"  160",",,W","  170",",,W","   72",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-14","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  306",",,W","  122",",,W","   19",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-15","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  311",",,W","  139",",,W","   25",",,W",,,,,,,,,,,"  170",",,W","  150",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-16","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  328",",,W","  178",",,W","   60",",,W",,,,,,,,,,,"  220",",,W","  200",",,W","  116",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-17","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0","T,,W,2400",,,,,"  311",",,W","  211",",,W","   71",",,W",,,,,,,,,,,"  180",",,W","  210",",,W","  112",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-18","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  455",",,W,2400",,,,,"  233",",,W","  139",",,W","   34",",,W",,,,,,,,,,,"  350",",,W","  290",",,W","   94",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-19","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   23",",,W,2400",,,,,"  200",",,W","  117",",,W","   32",",,W",,,,,,,,,,,"  270",",,W","  330",",,W","   72",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-20","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  310",",,W,2400",,,,,"  117",",,W","   83",",,W","   59",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","  139",",,W","  188",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-21","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  188",",,W,2400",,,,,"  211",",,W","  106",",,W","   61",",,W",,,,,,,,,,,"   70",",,W","   80",",,W","  165",",,W","  246",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-22","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  228",",,W","   83",",,W","   33",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-23","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   13",",,W,2400",,,,,"  239",",,W","   94",",,W","   36",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   76",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-24","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   51",",,W,2400",,,,,"  261",",,W","  183",",,W","   34",",,W",,,,,,,,,,,"  230",",,W","  290",",,W","   81",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-25","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   69",",,W,2400",,,,,"  261",",,W","  172",",,W","   37",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   94",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-26","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    5",",,W,2400",,,,,"  267",",,W","  150",",,W","   28",",,W",,,,,,,,,,,"  170",",,W","  160",",,W","   67",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-27","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   99",",,W,2400",,,,,"  294",",,W","  172",",,W","   41",",,W",,,,,,,,,,,"  250",",,W","  240",",,W","  116",",,W","  192",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-28","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  124",",,W,2400",,,,,"  283",",,W","  167",",,W","   41",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","  134",",,W","  228",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
