"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX51","SX51_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00405956","2019-06-07","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US"," 1148",",,7,0600","    0",",,7","    0",",,7,0600","  222",",,7","  189",",,7",,,,,,,"  194",",,7,0600",,,,,"  194",",,7","  267",",,7",,,"  222",",,7","  294",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-08","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    8",",,7,0600","    0",",,7","    0",",,7,0600","  272",",,7","  194",",,7",,,,,,,"  217",",,7,0600",,,,,"  189",",,7","  256",",,7",,,"  244",",,7","  278",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-09","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   25",",,7,0600","    0",",,7","    0",",,7,0600","  283",",,7","  206",",,7",,,,,,,"  211",",,7,0600",,,,,"  211",",,7","  267",",,7",,,"  267",",,7","  300",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-10","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    8",",,7,0600","    0",",,7","    0",",,7,0600","  300",",,7","  211",",,7",,,,,,,"  228",",,7,0600",,,"    0",",,7","  206",",,7","  267",",,7",,,"  278",",,7","  317",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-11","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  272",",,7","  139",",,7",,,,,,,"  172",",,7,0600",,,,,"  172",",,7","  261",",,7",,,"  294",",,7","  328",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-12","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  256",",,7","  156",",,7",,,,,,,"  156",",,7,0600",,,,,"  167",",,7","  261",",,7",,,"  272",",,7","  300",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-13","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  272",",,7","  139",",,7",,,,,,,"  150",",,7,0600",,,,,"  183",",,7","  250",",,7",,,"  311",",,7","  317",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-14","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  267",",,7","  117",",,7",,,,,,,"  128",",,7,0600",,,,,"  183",",,7","  250",",,7",,,"  322",",,7","  328",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-15","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  294",",,7","  128",",,7",,,,,,,"  222",",,7,0600",,,,,"  183",",,7","  239",",,7",,,"  322",",,7","  267",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-16","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  317",",,7","  222",",,7",,,,,,,"  250",",,7,0600",,,,,"  200",",,7","  267",",,7",,,"  311",",,7","  322",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-17","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  317",",,7","  222",",,7",,,,,,,"  228",",,7,0600",,,,,"  217",",,7","  278",",,7",,,"  306",",,7","  333",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-18","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  165",",,7,0600","    0",",,7","    0",",,7,0600","  294",",,7","  211",",,7",,,,,,,"  217",",,7,0600",,,,,"  217",",,7","  217",",,7",,,"  283",",,7","  306",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-19","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    8",",,7,0600","    0",",,7","    0",",,7,0600","  317",",,7","  217",",,7",,,,,,,"  228",",,7,0600",,,,,"  211",",,7","  272",",,7",,,"  306",",,7","  333",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-20","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  142",",,7,0600","    0",",,7","    0",",,7,0600","  328",",,7","  206",",,7",,,,,,,"  206",",,7,0600",,,"    0",",,7","  211",",,7","  272",",,7",,,"  300",",,7","  328",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-21","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  317",",,7","  206",",,7",,,,,,,"  233",",,7,0600",,,,,"  222",",,7","  256",",,7",,,"  294",",,7","  333",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-22","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    3",",,7,0600","    0",",,7","    0",",,7,0600","  344",",,7","  217",",,7",,,,,,,"  250",",,7,0600",,,,,"  217",",,7","  289",",,7",,,"  317",",,7","  339",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-23","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   38",",,7,0600","    0",",,7","    0",",,7,0600","  333",",,7","  211",",,7",,,,,,,"  239",",,7,0600",,,,,"  217",",,7","  278",",,7",,,"  322",",,7","  339",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-24","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  292",",,7,0600","    0",",,7","    0",",,7,0600","  333",",,7","  200",",,7",,,,,,,"  200",",,7,0600",,,,,"  211",",,7","  278",",,7",,,"  306",",,7","  333",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-25","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  294",",,7","  200",",,7",,,,,,,"  217",",,7,0600",,,,,"  211",",,7","  267",",,7",,,"  294",",,7","  322",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-26","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  322",",,7","  211",",,7",,,,,,,"  228",",,7,0600",,,,,"  206",",,7","  261",",,7",,,"  322",",,7","  328",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-27","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  328",",,7","  211",",,7",,,,,,,"  222",",,7,0600",,,,,"  211",",,7","  278",",,7",,,"  333",",,7","  339",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-28","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  538",",,7,0600","    0",",,7","    0",",,7,0600","  278",",,7","  194",",,7",,,,,,,"  211",",,7,0600",,,,,"  211",",,7","  278",",,7",,,"  267",",,7","  306",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-29","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  306",",,7","  211",",,7",,,,,,,"  228",",,7,0600",,,"    0",",,7","  211",",,7","  289",",,7",,,"  300",",,7","  333",",,7",,,,,,,,,,,,,,
"USC00405956","2019-06-30","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  328",",,7","  211",",,7",,,,,,,"  222",",,7,0600",,,,,"  217",",,7","  272",",,7",,,"  311",",,7","  339",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-01","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  339",",,7","  222",",,7",,,,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00405956","2019-07-02","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   10",",,7,0600","    0",",,7","    0",",,7,0600","  344",",,7","  222",",,7",,,,,,,"  233",",,7,0600",,,,,"  211",",,7","  272",",,7",,,"  350",",,7","  350",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-03","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  328",",,7","  233",",,7",,,,,,,"  239",",,7,0600",,,,,"  228",",,7","  267",",,7",,,"  322",",,7","  344",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-04","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   20",",,7,0600","    0",",,7","    0",",,7,0600","  339",",,7","  239",",,7",,,,,,,"  250",",,7,0600",,,"    0",",,7","  244",",,7","  267",",,7",,,"  322",",,7","  339",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-05","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0","T,,7,0600","    0",",,7","    0",",,7,0600","  333",",,7","  228",",,7",,,,,,,"  233",",,7,0600",,,"    0",",,7","  233",",,7","  278",",,7",,,"  372",",,7","  350",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-06","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    3",",,7,0600","    0",",,7","    0",",,7,0600","  344",",,7","  233",",,7",,,,,,,"  256",",,7,0600",,,"    0",",,7","  239",",,7","  317",",,7",,,"  378",",,7","  367",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-07","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  317",",,7","  233",",,7",,,,,,,"  239",",,7,0600",,,"    0",",,7","  239",",,7","  278",",,7",,,"  344",",,7","  367",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-08","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  339",",,7","  228",",,7",,,,,,,"  239",",,7,0600",,,,,"  250",",,7","  311",",,7",,,"  328",",,7","  356",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-09","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   18",",,7,0600","    0",",,7","    0",",,7,0600","  350",",,7","  233",",,7",,,,,,,"  244",",,7,0600",,,,,"  228",",,7","  311",",,7",,,"  350",",,7","  378",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-10","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0","T,,7,0600","    0",",,7","    0",",,7,0600","  361",",,7","  239",",,7",,,,,,,"  250",",,7,0600",,,,,"  233",",,7","  300",",,7",,,"  367",",,7","  378",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-11","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    8",",,7,0600","    0",",,7","    0",",,7,0600","  344",",,7","  228",",,7",,,,,,,"  239",",,7,0600",,,,,"  244",",,7","  300",",,7",,,"  339",",,7","  350",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-12","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  339",",,7","  228",",,7",,,,,,,"  239",",,7,0600",,,,,"  239",",,7",,,,,"  372",",,7",,,,,,,,,,,,,,,,
"USC00405956","2019-07-13","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  328",",,7","  228",",,7",,,,,,,"  256",",,7,0600",,,"    0",",,7","  233",",,7","  300",",,7",,,"  361",",,7","  367",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-14","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    8",",,7,0600","    0",",,7","    0",",,7,0600","  333",",,7","  233",",,7",,,,,,,"  233",",,7,0600",,,"    0",",,7","  306",",I,7","  294",",,7",,,"  356",",,7","  356",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-15","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  353",",,7,0600","    0",",,7","    0",",,7,0600","  233",",,7","  211",",,7",,,,,,,"  222",",,7,0600",,,"    0",",,7","  222",",,7","  294",",,7",,,"  256",",I,7","  317",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-16","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  297",",,7,0600","    0",",,7","    0",",,7,0600","  267",",,7","  217",",,7",,,,,,,"  244",",,7,0600",,,"    0",",,7","  211",",,7","  272",",,7",,,"  306",",,7","  300",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-17","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  472",",,7,0600","    0",",,7","    0",",,7,0600","  278",",,7","  217",",,7",,,,,,,"  250",",,7,0600",,,"    0",",,7","  217",",,7","  278",",,7",,,"  250",",,7","  306",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-18","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  339",",,7","  250",",,7",,,,,,,"  267",",,7,0600",,,"    0",",,7","  217",",,7","  283",",,7",,,"  300",",,7","  339",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-19","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  339",",,7","  250",",,7",,,,,,,"  256",",,7,0600",,,"    0",",,7","  244",",,7","  294",",,7",,,"  333",",,7","  339",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-20","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  344",",,7","  244",",,7",,,,,,,"  256",",,7,0600",,,"    0",",,7","  239",",,7","  306",",,7",,,"  328",",,7","  350",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-21","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    8",",,7,0600","    0",",,7","    0",",,7,0600","  350",",,7","  244",",,7",,,,,,,"  244",",,7,0600",,,,,"  233",",,7","  300",",,7",,,"  356",",,7","  356",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-22","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  333",",,7","  244",",,7",,,,,,,"  250",",,7,0600",,,"    0",",,7","  256",",,7","  294",",,7",,,"  317",",,7","  333",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-23","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   30",",,7,0600","    0",",,7","    0",",,7,0600","  300",",,7","  194",",,7",,,,,,,"  200",",,7,0600",,,"    0",",,7","  211",",,7","  289",",,7",,,"  289",",,7","  322",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-24","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  267",",,7","  161",",,7",,,,,,,"  178",",,7,0600",,,"    0",",,7","  183",",,7","  278",",,7",,,"  294",",,7","  328",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-25","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  294",",,7","  139",",,7",,,,,,,"  156",",,7,0600",,,"    0",",,7","  206",",,7","  272",",,7",,,"  322",",,7","  333",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-26","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  300",",,7","  150",",,7",,,,,,,"  172",",,7,0600",,,"    0",",,7","  200",",,7","  256",",,7",,,"  328",",,7","  344",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-27","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  328",",,7","  172",",,7",,,,,,,"  206",",,7,0600",,,,,"  211",",,7","  267",",,7",,,"  350",",,7","  350",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-28","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  333",",,7","  200",",,7",,,,,,,"  222",",,7,0600",,,,,"  222",",,7","  283",",,7",,,"  328",",,7","  344",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-29","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  344",",,7","  217",",,7",,,,,,,"  228",",,7,0600",,,,,"  228",",,7","  294",",,7",,,"  339",",,7","  350",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-30","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  114",",,7,0600","    0",",,7","    0",",,7,0600","  328",",,7","  217",",,7",,,,,,,"  222",",,7,0600",,,,,"  233",",,7","  294",",,7",,,"  344",",,7","  350",",,7",,,,,,,,,,,,,,
"USC00405956","2019-07-31","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0","T,,7,0600","    0",",,7","    0",",,7,0600","  306",",,7","  211",",,7",,,,,,,"  217",",,7,0600",,,,,"  222",",,7","  294",",,7",,,"  294",",,7","  322",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-01","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  322",",,7","  189",",,7",,,,,,,"  200",",,7,0600",,,,,"  222",",,7","  283",",,7",,,"  322",",,7","  339",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-02","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  317",",,7","  183",",,7",,,,,,,"  183",",,7,0600",,,,,"  222",",,7","  294",",,7",,,"  333",",,7","  350",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-03","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  311",",,7","  183",",,7",,,,,,,"  217",",,7,0600",,,,,"  211",",,7","  267",",,7",,,"  322",",,7","  333",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-04","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    8",",,7,0600","    0",",,7","    0",",,7,0600","  333",",,7","  206",",,7",,,,,,,"  217",",,7,0600",,,,,"  228",",,7","  294",",,7",,,"  322",",,7","  333",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-05","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  112",",,7,0600","    0",",,7","    0",",,7,0600","  328",",,7","  211",",,7",,,,,,,"  211",",,7,0600",,,,,"  233",",,7","  267",",,7",,,"  328",",,7","  333",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-06","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  333",",,7","  211",",,7",,,,,,,"  233",",,7,0600",,,,,"  222",",,7","  289",",,7",,,"  322",",,7","  344",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-07","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  339",",,7","  228",",,7",,,,,,,"  256",",,7,0600",,,,,"  228",",,7","  300",",,7",,,"  333",",,7","  344",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-08","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   94",",,7,0600","    0",",,7","    0",",,7,0600","  344",",,7","  211",",,7",,,,,,,"  222",",,7,0600",,,,,"  239",",,7","  294",",,7",,,"  350",",,7","  350",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-09","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  229",",,7,0600","    0",",,7","    0",",,7,0600","  283",",,7","  217",",,7",,,,,,,"  239",",,7,0600",,,,,"  228",",,7","  294",",,7",,,"  267",",,7","  306",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-10","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   58",",,7,0600","    0",",,7","    0",",,7,0600","  306",",,7","  233",",,7",,,"    0",",,7,0600",,,"  233",",,7,0600","    0",",,7","    0",",,7","  228",",,7","  283",",,7",,,"  278",",,7","  311",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-11","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  322",",,7","  233",",,7",,,"    0",",,7,0600",,,"  244",",,7,0600","    0",",,7","    0",",,7","  233",",,7","  300",",,7",,,"  306",",,7","  328",",,7",,,"    1",",,7",,,,,,,,,,
"USC00405956","2019-08-12","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  339",",,7","  244",",,7",,,"    0",",,7,0600",,,"  250",",,7,0600","    0",",,7","    0",",,7","  239",",,7","  311",",,7",,,"  317",",,7","  344",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-13","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  361",",,7","  250",",,7",,,"    0",",,7,0600",,,"  261",",,7,0600","    0",",,7","    0",",,7","  239",",,7","  317",",,7",,,"  344",",,7","  350",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-14","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   33",",,7,0600","    0",",,7","    0",",,7,0600","  367",",,7","  228",",,7",,,"    0",",,7,0600",,,"  228",",,7,0600","    0",",,7","    0",",,7","  256",",,7","  322",",,7",,,"  350",",,7","  356",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-15","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  328",",,7","  217",",,7",,,,,,,"  222",",,7,0600",,,"    0",",,7","  217",",,7","  317",",,7",,,"  339",",,7","  344",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-16","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  339",",,7","  189",",,7",,,,,,,"  217",",,7,0600",,,"    0",",,7","  228",",,7","  306",",,7",,,"  350",",,7","  333",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-17","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  356",",,7","  217",",,7",,,,,,,"  233",",,7,0600",,,"    0",",,7","  217",",,7","  311",",,7",,,"  339",",,7","  333",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-18","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  361",",,7","  228",",,7",,,,,,,"  233",",,7,0600",,,"    0",",,7","  233",",,7","  317",",,7",,,"  356",",,7","  344",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-19","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    3",",,7,0600","    0",",,7","    0",",,7,0600","  356",",,7","  228",",,7",,,"    0",",,7,0600",,,"  228",",,7,0600","    0",",,7","    0",",,7","  239",",,7","  306",",,7",,,"  350",",,7","  317",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-20","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  356",",,7","  228",",,7",,,"    0",",,7,0600",,,"  239",",,7,0600","    0",",,7","    0",",,7","  239",",,7","  322",",,7",,,"  344",",,7","  356",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-21","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  378",",,7,0600","    0",",,7","    0",",,7,0600","  361",",,7","  217",",,7",,,"    0",",,7,0600",,,"  222",",,7,0600","    0",",,7","    0",",,7","  250",",,7","  306",",,7",,,"  361",",,7","  367",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-22","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  356",",,7","  222",",,7",,,,,,,"  239",",,7,0600",,,"    0",",,7","  239",",,7","  322",",,7",,,"  322",",,7","  344",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-23","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   30",",,7,0600","    0",",,7","    0",",,7,0600","  333",",,7","  228",",,7",,,,,,,"  233",",,7,0600",,,"    0",",,7","  244",",,7","  317",",,7",,,"  322",",,7","  350",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-24","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  322",",,7","  228",",,7",,,,,,,"  233",",,7,0600",,,"    0",",,7","  239",",,7","  311",",,7",,,"  317",",,7","  339",",,7",,,,,,,,,,,,,,
"USC00405956","2019-08-25","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   15",",,7,0600","    0",",,7","    0",",,7,0600","  300",",,7","  228",",,7",,,,,,,"  228",",,7,0600",,,"    0",",,7","  233",",,7","  300",",,7",,,"  294",",,7","  339",",,7",,,,,,,,,,,,,,
