"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013741","2019-06-23","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  278",",,W","  144",",,W",,,,,"   22",",,W",,,,,,,,,"  213","H,,S",,,,,"  140",",,W","  180",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-06-24","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   71",",,W,2400","    0",",,W","    0",",,W,","  328",",,W","  178",",,W",,,,,"   30",",,W",,,,,,,,,"  252","H,,S",,,,,"  260",",,W","  280",",,W",,,,,,,,,"   89",",,W","  134",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-06-25","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  294",",,W","  194",",,W",,,,,"   31",",,W",,,,,,,,,"  251","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-06-26","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  317",",,W","  172",",,W",,,,,"   19",",,W",,,,,,,,,"  244","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-06-27","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  328",",,W","  183",",,W",,,,,"   12",",,W",,,,,,,,,"  258","H,,S",,,,,"  120",",,W","  110",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-06-28","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  328",",,W","  200",",,W",,,,,"   17",",,W",,,,,,,,,"  266","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-06-29","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   56",",,W,2400","    0",",,W","    0",",,W,","  339",",,W","  200",",,W",,,,,"   20",",,W",,,,,,,,,"  256","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-06-30","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  333",",,W","  217",",,W",,,,,"   43",",,W",,,,,,,,,"  269","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-01","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  322",",,W","  200",",,W",,,,,"   22",",,W",,,,,,,,,"  264","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-02","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    3",",,W,2400","    0",",,W","    0",",,W,","  339",",,W","  189",",,W",,,,,"   21",",,W",,,,,,,,,"  257","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-03","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  339",",,W","  211",",,W",,,,,"   26",",,W",,,,,,,,,"  267","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-04","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   18",",,W,2400","    0",",,W","    0",",,W,","  328",",,W","  217",",,W",,,,,"   17",",,W",,,,,,,,,"  261","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-05","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  311",",,W","  211",",,W",,,,,"   17",",,W",,,,,,,,,"  243","H,,S",,,,,"  150",",,W","  280",",,W",,,,,,,,,"   72",",,W","   85",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-06","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  344",",,W","  217",",,W",,,,,"   20",",,W",,,,,,,,,"  266","H,,S",,,,,"  260",",,W","  230",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-07","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   36",",,W,2400","    0",",,W","    0",",,W,","  322",",,W","  222",",,W",,,,,"   21",",,W",,,,,,,,,"  264","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-08","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  333",",,W","  211",",,W",,,,,"   26",",,W",,,,,,,,,"  265","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-09","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  272",",,W","  211",",,W",,,,,"   22",",,W",,,,,,,,,"  239","H,,S",,,,,"  130",",,W","  140",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-10","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  322",",,W","  206",",,W",,,,,"   21",",,W",,,,,,,,,"  253","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-11","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   10",",,W,2400","    0",",,W","    0",",,W,","  322",",,W","  228",",,W",,,,,"   16",",,W",,,,,,,,,"  268","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-12","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  339",",,W","  217",",,W",,,,,"   36",",,W",,,,,,,,,"  269","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-13","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  339",",,W","  206",",,W",,,,,"   18",",,W",,,,,,,,,"  274","H,,S",,,,,"  330",",,W","  290",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-14","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  356",",,W","  211",",,W",,,,,"   21",",,W",,,,,,,,,"  281","H,,S",,,,,"  300",",,W","  340",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-15","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   25",",,W,2400","    0",",,W","    0",",,W,","  339",",,W","  217",",,W",,,,,"   20",",,W",,,,,,,,,"  277","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-16","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  339",",,W","  206",",,W",,,,,"   19",",,W",,,,,,,,,"  258","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-17","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  339",",,W","  222",",,W",,,,,"   31",",,W",,,,,,,,,"  276","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-18","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  350",",,W","  233",",,W",,,,,"   34",",,W",,,,,,,,,"  278","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"   76",",,W","   89",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-19","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  361",",,W","  233",",,W",,,,,"   22",",,W",,,,,,,,,"  284","H,,S",,,,,"  330",",,W","  310",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-20","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  372",",,W","  233",",,W",,,,,"   25",",,W",,,,,,,,,"  298","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-21","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","  701",",,W,2400","    0","T,,W","    0",",,W,","  350",",,W","  217",",,W",,,,,"   22",",,W",,,,,,,,,"  275","H,,S",,,,,"   10",",,W","  310",",,W",,,,,,,,,"  148",",,W","  215",",,W",,,,,"    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-22","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","  119",",,W,2400","    0",",,W","    0",",,W,","  300",",,W","  217",",,W",,,,,"   30",",,W",,,,,,,,,"  243","H,,S",,,,,"  260",",,W","  240",",,W",,,,,,,,,"  107",",,W","  179",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-23","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","  226",",,W,2400","    0",",,W","    0",",,W,","  233",",,W","  172",",,W",,,,,"   15",",,W",,,,,,,,,"  211","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-24","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  283",",,W","  161",",,W",,,,,"   22",",,W",,,,,,,,,"  217","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-25","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  294",",,W","  144",",,W",,,,,"   15",",,W",,,,,,,,,"  222","H,,S",,,,,"  120",",,W","   40",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-26","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  294",",,W","  156",",,W",,,,,"   10",",,W",,,,,,,,,"  227","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-27","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  306",",,W","  167",",,W",,,,,"    9",",,W",,,,,,,,,"  237","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-28","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  328",",,W","  183",",,W",,,,,"   13",",,W",,,,,,,,,"  251","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-29","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  328",",,W","  194",",,W",,,,,"   15",",,W",,,,,,,,,"  261","H,,S",,,,,"  170",",,W","  240",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-30","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   56",",,W,2400","    0",",,W","    0",",,W,","  333",",,W","  206",",,W",,,,,"   23",",,W",,,,,,,,,"  257","H,,S",,,,,"  170",",,W","  250",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-07-31","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  317",",,W","  200",",,W",,,,,"   21",",,W",,,,,,,,,"  242","H,,S",,,,,"  310",",,W","  190",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-01","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   64",",,W,2400","    0",",,W","    0",",,W,","  322",",,W","  189",",,W",,,,,"   17",",,W",,,,,,,,,"  234","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"  107",",,W","  157",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-02","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  278",",,W","  189",",,W",,,,,"   17",",,W",,,,,,,,,"  228","H,,S",,,,,"  140",",,W","  120",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-03","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    3",",,W,2400","    0",",,W","    0",",,W,","  306",",,W","  189",",,W",,,,,"   12",",,W",,,,,,,,,"  247","H,,S",,,,,"  120",",,W","  130",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-04","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  322",",,W","  206",",,W",,,,,"   17",",,W",,,,,,,,,"  261","H,,S",,,,,"   20",",,W","  320",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-05","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  300",",,W","  194",",,W",,,,,"   20",",,W",,,,,,,,,"  250","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-06","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  322",",,W","  189",",,W",,,,,"   13",",,W",,,,,,,,,"  251","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-07","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  317",",,W","  200",",,W",,,,,"   23",",,W",,,,,,,,,"  251","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-08","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  322",",,W","  194",",,W",,,,,"   37",",,W",,,,,,,,,"  257","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-09","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  322",",,W","  217",",,W",,,,,"   31",",,W",,,,,,,,,"  261","H,,S",,,,,"  340",",,W","  260",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-10","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  300",",,W","  189",",,W",,,,,"   17",",,W",,,,,,,,,"  248","H,,S",,,,,"  160",",,W","   20",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-11","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  294",",,W","  156",",,W",,,,,"   16",",,W",,,,,,,,,"  234","H,,S",,,,,"  110",",,W","  140",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-12","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  328",",,W","  178",",,W",,,,,"   17",",,W",,,,,,,,,"  247","H,,S",,,,,"  140",",,W","  190",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-13","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    8",",,W,2400","    0",",,W","    0",",,W,","  328",",,W","  233",",,W",,,,,"   31",",,W",,,,,,,,,"  272","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-14","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  350",",,W","  233",",,W",,,,,"   29",",,W",,,,,,,,,"  276","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-15","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   53",",,W,2400","    0",",,W","    0",",,W,","  333",",,W","  211",",,W",,,,,"   17",",,W",,,,,,,,,"  272","H,,S",,,,,"  100",",,W","   90",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-16","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","  165",",,W,2400","    0",",,W","    0",",,W,","  311",",,W","  200",",,W",,,,,"   17",",,W",,,,,,,,,"  250","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"  143",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-17","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  333",",,W","  206",",,W",,,,,"    9",",,W",,,,,,,,,"  261","H,,S",,,,,"  190",",,W","  210",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-18","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  339",",,W","  200",",,W",,,,,"   19",",,W",,,,,,,,,"  268","H,,S",,,,,"  130",",,W","  110",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-19","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  339",",,W","  211",",,W",,,,,"   11",",,W",,,,,,,,,"  272","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-20","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  328",",,W","  211",",,W",,,,,"   15",",,W",,,,,,,,,"  262","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-08-21","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  350",",,W","  211",",,W",,,,,"   24",",,W",,,,,,,,,"  269","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
