"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093985","2019-06-26","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  200",",,W","   47",",,W",,,,,,,,,,,,,,,"  140",",,W","  200",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-06-27","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  206",",,W","   36",",,W",,,,,,,,,,,,,,,"  220",",,W","  230",",,W",,,"  103",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-06-28","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  206",",,W","   31",",,W",,,,,,,,,,,,,,,"  170",",,W","  150",",,W",,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-06-29","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  344",",,W","  217",",,W","   27",",,W",,,,,,,,,,,,,,,"  110",",,W","  110",",,W",,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-06-30","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  206",",,W","   28",",,W",,,,,,,,,,,,,,,"   80",",,W","   80",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-01","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  211",",,W","   39",",,W",,,,,,,,,,,,,,,"  140",",,W","  140",",,W",,,"   76",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-02","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  217",",,W","   43",",,W",,,,,,,,,,,,,,,"  150",",,W","  140",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-03","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  211",",,W","   47",",,W",,,,,,,,,,,,,,,"  140",",,W","  130",",,W",,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-04","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  228",",,W","   49",",,W",,,,,,,,,,,,,,,"  170",",,W","  160",",,W",,,"   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-05","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  233",",,W","   43",",,W",,,,,,,,,,,,,,,"  140",",,W","  160",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-06","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    8",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  228",",,W","   27",",,W",,,,,,,,,,,,,,,"  340",",,W","  340",",,W",,,"  139",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-07","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  217",",,W","   21",",,W",,,,,,,,,,,,,,,"  300",",,W","  210",",,W",,,"   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-08","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","   71",",,W,2400","    0",",,H","    0",",,H","  261",",,W","  222",",,W","   31",",,W",,,,,,,,,,,,,,,"  150",",,W","  240",",,W",,,"   72",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-09","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  211",",,W","   41",",,W",,,,,,,,,,,,,,,"  180",",,W","  190",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-10","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","   94",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  217",",,W","   32",",,W",,,,,,,,,,,,,,,"   80",",,W","   80",",,W",,,"  170",",,W","  224",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-11","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  211",",,W","   30",",,W",,,,,,,,,,,,,,,"   50",",,W","   50",",,W",,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-12","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  211",",,W","   29",",,W",,,,,,,,,,,,,,,"   30",",,W","   10",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-13","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  189",",,W","   29",",,W",,,,,,,,,,,,,,,"   20",",,W","   10",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-14","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  228",",,W","   36",",,W",,,,,,,,,,,,,,,"   40",",,W","   40",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-15","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  194",",,W","   14",",,W",,,,,,,,,,,,,,,"  140",",,W","  120",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-16","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  233",",,W","   39",",,W",,,,,,,,,,,,,,,"  140",",,W","  150",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-17","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  228",",,W","   47",",,W",,,,,,,,,,,,,,,"  170",",,W","  150",",,W",,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-18","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  233",",,W","   53",",,W",,,,,,,,,,,,,,,"  180",",,W","  200",",,W",,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-19","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  239",",,W","   53",",,W",,,,,,,,,,,,,,,"  160",",,W","  150",",,W",,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-20","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  239",",,W","   51",",,W",,,,,,,,,,,,,,,"  180",",,W","  160",",,W",,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-21","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  222",",,W","   38",",,W",,,,,,,,,,,,,,,"  170",",,W","  200",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-22","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    8",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  217",",,W","   38",",,W",,,,,,,,,,,,,,,"  360",",,W","   10",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-23","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  206",",,W","   39",",,W",,,,,,,,,,,,,,,"   10",",,W","   30",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-24","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  167",",,W","   22",",,W",,,,,,,,,,,,,,,"   70",",,W","   70",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-25","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  144",",,W","   28",",,W",,,,,,,,,,,,,,,"  120",",,W","   80",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-26","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  161",",,W","   31",",,W",,,,,,,,,,,,,,,"   80",",,W","  160",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-27","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  189",",,W","   29",",,W",,,,,,,,,,,,,,,"  130",",,W","  180",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-28","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  217",",,W","   44",",,W",,,,,,,,,,,,,,,"  170",",,W","  170",",,W",,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-29","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  372",",,W","  228",",,W","   33",",,W",,,,,,,,,,,,,,,"  170",",,W","  210",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-30","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  389",",,W","  222",",,W","   26",",,W",,,,,,,,,,,,,,,"   50",",,W","  290",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-07-31","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  211",",,W","   25",",,W",,,,,,,,,,,,,,,"  130",",,W","  160",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-01","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  233",",,W","   34",",,W",,,,,,,,,,,,,,,"  140",",,W","  140",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-02","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  217",",,W","   33",",,W",,,,,,,,,,,,,,,"  150",",,W","  210",",,W",,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-03","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    3",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  250",",,W","   45",",,W",,,,,,,,,,,,,,,"  140",",,W","  140",",,W",,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-04","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  244",",,W","   30",",,W",,,,,,,,,,,,,,,"   30",",,W","   30",",,W",,,"   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-05","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  228",",,W","   23",",,W",,,,,,,,,,,,,,,"  120",",,W","   30",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-06","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  383",",,W","  233",",,W","   27",",,W",,,,,,,,,,,,,,,"  130",",,W","  250",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-07","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  389",",,W","  239",",,W","   36",",,W",,,,,,,,,,,,,,,"  140",",,W","  140",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-08","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  244",",,W","   41",",,W",,,,,,,,,,,,,,,"  130",",,W","  140",",,W",,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-09","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  389",",,W","  239",",,W","   36",",,W",,,,,,,,,,,,,,,"  160",",,W","  160",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-10","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  400",",,W","  233",",,W","   39",",,W",,,,,,,,,,,,,,,"  150",",,W","  150",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-11","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  394",",,W","  222",",,W","   39",",,W",,,,,,,,,,,,,,,"  130",",,W","  140",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-12","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  394",",,W","  228",",,W","   40",",,W",,,,,,,,,,,,,,,"  160",",,W","  130",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-13","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  400",",,W","  239",",,W","   34",",,W",,,,,,,,,,,,,,,"  130",",,W","   90",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-14","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  361",",,W","  250",",,W","   34",",,W",,,,,,,,,,,,,,,"   60",",,W","   80",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-15","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  217",",,W","   20",",,W",,,,,,,,,,,,,,,"  150",",,W","  120",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-16","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  394",",,W","  228",",,W","   43",",,W",,,,,,,,,,,,,,,"  140",",,W","  140",",,W",,,"   89",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-17","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  394",",,W","  250",",,W","   53",",,W",,,,,,,,,,,,,,,"  140",",,W","  150",",,W",,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-18","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  394",",,W","  250",",,W","   49",",,W",,,,,,,,,,,,,,,"  130",",,W","  130",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-19","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  389",",,W","  239",",,W","   39",",,W",,,,,,,,,,,,,,,"  200",",,W","  200",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-20","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  389",",,W","  228",",,W","   33",",,W",,,,,,,,,,,,,,,"  160",",,W","  180",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-21","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  217",",,W","   32",",,W",,,,,,,,,,,,,,,"  140",",,W","  120",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-22","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  228",",,W","   36",",,W",,,,,,,,,,,,,,,"  140",",,W","  140",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-23","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","  688",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  217",",,W","   41",",,W",,,,,,,,,,,,,,,"  340",",,W","  330",",,W",,,"  183",",,W","  237",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-24","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  344",",,W","  222",",,W","   22",",,W",,,,,,,,,,,,,,,"  100",",,W","  110",",,W",,,"   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-25","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  228",",,W","   36",",,W",,,,,,,,,,,,,,,"  150",",,W","  120",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-26","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  389",",,W","  256",",,W","   58",",,W",,,,,,,,,,,,,,,"  150",",,W","  160",",,W",,,"   98",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-27","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","  434",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  206",",,W","   38",",,W",,,,,,,,,,,,,,,"  130",",,W","   40",",,W",,,"  143",",,W","  197",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-28","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  206",",,W","   17",",,W",,,,,,,,,,,,,,,"   30",",,W","   40",",,W",,,"   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-29","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  233",",,W","   33",",,W",,,,,,,,,,,,,,,"  130",",,W","  140",",,W",,,"   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-30","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","  178",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  211",",,W","   40",",,W",,,,,,,,,,,,,,,"   30",",,W","   20",",,W",,,"  161",",,W","  201",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-08-31","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    3",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  206",",,W","   25",",,W",,,,,,,,,,,,,,,"  120",",,W","  120",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-09-01","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  217",",,W","   21",",,W",,,,,,,,,,,,,,,"  110",",,W","   60",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-09-02","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  217",",,W","   21",",,W",,,,,,,,,,,,,,,"   90",",,W","   90",",,W",,,"   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-09-03","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  206",",,W","   18",",,W",,,,,,,,,,,,,,,"  120",",,W","  110",",,W",,,"   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-09-04","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  211",",,W","   17",",,W",,,,,,,,,,,,,,,"  110",",,W","   80",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-09-05","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  206",",,W","   17",",,W",,,,,,,,,,,,,,,"  190",",,W","  180",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093985","2019-09-06","32.7816","-98.0602","283.5","MINERAL WELLS AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  206",",,W","   18",",,W",,,,,,,,,,,,,,,"  150",",,W","  270",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
