"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013883","2020-01-13","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  183",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","  178",",,W",,,,,"   11",",,W",,,,,,,,,"  193","H,,S",,,,,,,,,,,,,,,,,,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-14","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","  167",",,W",,,,,"   26",",,W",,,,,,,,,"  200","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-15","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  244",",,W","  156",",,W",,,,,"   19",",,W",,,,,,,,,"  190","H,,S",,,,,"  270",",,W","  200",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-16","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   51",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  117",",,W",,,,,"   33",",,W",,,,,,,,,"  196","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-17","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","   44",",,W",,,,,"   38",",,W",,,,,,,,,"  104","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-18","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   44",",,W",,,,,"   31",",,W",,,,,,,,,"   83","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-19","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   18",",,W,2400","    0",",,W,2400","    0",",,W,2400","  150",",,W","   56",",,W",,,,,"   43",",,W",,,,,,,,,"  126","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,"   94",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-20","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W","   -5",",,W",,,,,"   30",",,W",,,,,,,,,"   39","H,,S",,,,,"   10",",,W","  350",",,W",,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-21","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   50",",,W","  -21",",,W",,,,,"   35",",,W",,,,,,,,,"   11","H,,S",,,,,"   20",",,W","   30",",,W",,,,,,,"   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-22","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","  -38",",,W",,,,,"   30",",,W",,,,,,,,,"   24","H,,S",,,,,"   50",",,W","   20",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-23","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   17",",,W",,,,,"   26",",,W",,,,,,,,,"   51","H,,S",,,,,"   70",",,W","   50",",,W",,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-24","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  173",",,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   72",",,W",,,,,"   30",",,W",,,,,,,,,"  108","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,"  107",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-25","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","   50",",,W",,,,,"   36",",,W",,,,,,,,,"  102","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-26","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   11",",,W",,,,,"   20",",,W",,,,,,,,,"   67","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-27","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   61",",,W",,,,,"   30",",,W",,,,,,,,,"  101","H,,S",,,,,"  250",",,W","  240",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-28","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  150",",,W","    0",",,W",,,,,"   10",",,W",,,,,,,,,"   81","H,,S",,,,,"  290",",,W","  270",",,W",,,,,,,"   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-29","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   -5",",,W",,,,,"   13",",,W",,,,,,,,,"   55","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-30","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   39",",,W",,,,,"   22",",,W",,,,,,,,,"   96","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-01-31","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  323",",,W,2400","    0",",,W,2400","    0",",,W,2400","   61",",,W","   33",",,W",,,,,"   27",",,W",,,,,,,,,"   53","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,"   54",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-01","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   44",",,W",,,,,"   25",",,W",,,,,,,,,"   61","H,,S",,,,,"  290",",,W","  270",",,W",,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-02","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   22",",,W",,,,,"   50",",,W",,,,,,,,,"   93","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-03","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","   56",",,W",,,,,"   25",",,W",,,,,,,,,"  142","H,,S",,,,,"  230",",,W","  250",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-04","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","  111",",,W",,,,,"   35",",,W",,,,,,,,,"  170","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-05","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   66",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","  144",",,W",,,,,"   35",",,W",,,,,,,,,"  181","H,,S",,,,,"  240",",,W","  130",",,W",,,,,,,"   76",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-06","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  574",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","  161",",,W",,,,,"   48",",,W",,,,,,,,,"  190","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,"  143",",,W","  197",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-07","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   33",",,W",,,,,"   82",",,W",,,,,,,,,"  123","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,"  157",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-08","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","  -16",",,W",,,,,"   12",",,W",,,,,,,,,"   37","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,"   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-09","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","    0",",,W",,,,,"   14",",,W",,,,,,,,,"   50","H,,S",,,,,"  110",",,W","  100",",,W",,,,,,,"   58",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-10","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","   11",",,W",,,,,"    9",",,W",,,,,,,,,"   89","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-11","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","  167",",,W",,,,,"   45",",,W",,,,,,,,,"  197","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-12","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","  144",",,W",,,,,"   26",",,W",,,,,,,,,"  202","H,,S",,,,,"  160",",,W","  190",",,W",,,,,,,"   67",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-13","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   84",",,W,2400","    0",",,W,2400","    0",",,W,2400","  244",",,W","  122",",,W",,,,,"   49",",,W",,,,,,,,,"  196","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,"  192",",,W","  277",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-14","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  150",",,W","   50",",,W",,,,,"   25",",,W",,,,,,,,,"  122","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-15","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   17",",,W",,,,,"   27",",,W",,,,,,,,,"   69","H,,S",,,,,"   60",",,W","   70",",,W",,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-16","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   81",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   28",",,W",,,,,"   10",",,W",,,,,,,,,"   67","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,"   54",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-17","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   72",",,W",,,,,"   17",",,W",,,,,,,,,"   98","H,,S",,,,,"  120",",,W","   90",",,W",,,,,,,"   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-18","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  142",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","  117",",,W",,,,,"   13",",,W",,,,,,,,,"  128","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,"   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-19","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   58",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   89",",,W",,,,,"   30",",,W",,,,,,,,,"  144","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,"   81",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-20","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  251",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   28",",,W",,,,,"   41",",,W",,,,,,,,,"   73","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,"   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-21","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   78",",,W","  -16",",,W",,,,,"   33",",,W",,,,,,,,,"   37","H,,S",,,,,"   60",",,W","  360",",,W",,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-22","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","  -49",",,W",,,,,"    6",",,W",,,,,,,,,"   28","H,,S",,,,,"  200",",,W","  220",",,W",,,,,,,"   31",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-23","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","  -27",",,W",,,,,"   10",",,W",,,,,,,,,"   57","H,,S",,,,,"  180",",,W","  200",",,W",,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-24","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   89",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   83",",,W",,,,,"   13",",,W",,,,,,,,,"  104","H,,S",,,,,"   90",",,W","  100",",,W",,,,,,,"   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-25","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   46",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","   89",",,W",,,,,"   26",",,W",,,,,,,,,"  136","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,"   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-26","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   83",",,W",,,,,"   39",",,W",,,,,,,,,"  154","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,"  125",",,W","  157",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-27","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   22",",,W",,,,,"   48",",,W",,,,,,,,,"   83","H,,S",,,,,"  270",",,W","  310",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-28","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","  -16",",,W",,,,,"   46",",,W",,,,,,,,,"   60","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-02-29","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","    0",",,W",,,,,"   40",",,W",,,,,,,,,"   76","H,,S",,,,,"  280",",,W","  300",",,W",,,,,,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-03-01","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","  -43",",,W",,,,,"    9",",,W",,,,,,,,,"   52","H,,S",,,,,"  200",",,W",,,,,,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-03-02","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   76",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","   17",",,W",,,,,"   23",",,W",,,,,,,,,"  118","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,"  103",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-03-03","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  117",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  139",",,W",,,,,"   36",",,W",,,,,,,,,"  159","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,"  112",",,W","  165",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-03-04","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   84",",,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","  117",",,W",,,,,"   16",",,W",,,,,,,,,"  149","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-03-05","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  295",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   94",",,W",,,,,"   27",",,W",,,,,,,,,"  113","H,,S",,,,,"   80",",,W","   10",",,W",,,,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-03-06","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   61",",,W",,,,,"   52",",,W",,,,,,,,,"  108","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,"  130",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-03-07","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   11",",,W",,,,,"   30",",,W",,,,,,,,,"   84","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-03-08","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","  -21",",,W",,,,,"   12",",,W",,,,,,,,,"   71","H,,S",,,,,"  170",",,W","  140",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-03-09","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","   11",",,W",,,,,"   23",",,W",,,,,,,,,"  109","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-03-10","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","  139",",,W",,,,,"   26",",,W",,,,,,,,,"  173","H,,S",,,,,"  280",",,W","  240",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-03-11","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","   94",",,W",,,,,"   30",",,W",,,,,,,,,"  173","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2020-03-12","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  111",",,W",,,,,"   17",",,W",,,,,,,,,"  193","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
