"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"USW00003195","2019-03-19","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,"    0",",,W","  150",",,W","  -32",",,W","   15",",,W",,,,,,,,,,,"  120",",,W","  160",",,W","   58",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-20","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W","    0",",,W","    0",",,W","  128",",,W","   44",",,W","   42",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-21","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   61",",,W",,,"    0",",,W","   67",",,W","  -10",",,W","   47",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","  112",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-03-22","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    3",",,W",,,,,"   83",",,W","  -88",",,W","   17",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   72",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-03-23","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  122",",,W","  -43",",,W","   21",",,W",,,,,,,,,,,"  220",",,W","  190",",,W","   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-24","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  144",",,W","  -55",",,W","   21",",,W",,,,,,,,,,,"  250",",,W","  220",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-25","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  172",",,W","  -60",",,W","   18",",,W",,,,,,,,,,,"   80",",,W","  210",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-26","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  189",",,W","  -32",",,W","   26",",,W",,,,,,,,,,,"  210",",,W","  240",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-27","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  172",",,W","  -21",",,W","   36",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-28","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  172",",,W","  -49",",,W","   47",",,W",,,,,,,,,,,"  240",",,W","  220",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-29","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  111",",,W","  -66",",,W","   23",",,W",,,,,,,,,,,"  300",",,W","  350",",,W","   72",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-30","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  111",",,W","  -71",",,W","   26",",,W",,,,,,,,,,,"   50",",,W","   60",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-31","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  117",",,W","  -49",",,W","   29",",,W",,,,,,,,,,,"   60",",,W","   50",",,W","   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-01","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  161",",,W","  -71",",,W","   13",",,W",,,,,,,,,,,"  220",",,W","  190",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-02","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  150",",,W","  -16",",,W","   40",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  143",",,W","  179",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-03","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  144",",,W","  -10",",,W","   32",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-04","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  167",",,W","  -27",",,W","   25",",,W",,,,,,,,,,,"  230",",,W","  210",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-04-05","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  156",",,W","  -38",",,W","   38",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-06","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  156",",,W","   -5",",,W","   16",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-07","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  194",",,W","  -43",",,W","   16",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-08","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  233",",,W","  -16",",,W","   15",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-09","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  211",",,W","  -27",",,W","   64",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","  157",",,W","  219",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-10","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   13",",,W",,,,,"   67",",,W","  -16",",,W","   47",",,W",,,,,,,,,,,"  280",",,W","  330",",,W","   94",",,W","  152",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-04-11","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   83",",,W","  -43",",,W","   26",",,W",,,,,,,,,,,"  280",",,W","  330",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-12","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"   94",",,W","  -38",",,W","   13",",,W",,,,,,,,,,,"  120",",,W","   40",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-04-13","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  139",",,W","  -66",",,W","   14",",,W",,,,,,,,,,,"  270",",,W","  290",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-14","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  183",",,W","  -66",",,W","   33",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-15","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  189",",,W","  -32",",,W","   50",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-16","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   48",",,W",,,,,"  133",",,W","   33",",,W","   49",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  116",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-04-17","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  150",",,W","   22",",,W","   27",",,W",,,,,,,,,,,"  310",",,W","  270",",,W","   67",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-04-18","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  206",",,W","  -32",",,W","   28",",,W",,,,,,,,,,,"   60",",,W","   40",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-19","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  244",",,W","  -38",",,W","   22",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-20","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  200",",,W","   11",",,W","   38",",,W",,,,,,,,,,,"  240",",,W","  220",",,W","  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-21","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  183",",,W","  -10",",,W","   43",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-22","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  178",",,W","  -27",",,W","   26",",,W",,,,,,,,,,,"  100",",,W","  310",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-23","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  189",",,W","    6",",,W","   19",",,W",,,,,,,,,,,"   50",",,W","   50",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-24","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  222",",,W","  -16",",,W","   13",",,W",,,,,,,,,,,"  250",",,W","  270",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-25","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  233",",,W","   11",",,W","   16",",,W",,,,,,,,,,,"  210",",,W","  190",",,W","   94",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,
"USW00003195","2019-04-26","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  239",",,W","   17",",,W","   39",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","  116",",,W","  165",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-04-27","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  239",",,W","    6",",,W","   29",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-28","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  222",",,W","   -5",",,W","   50",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  139",",,W","  188",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-04-29","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   48",",,W",,,,,"  133",",,W","   28",",,W","   46",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","  116",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-04-30","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    5",",,W",,,,,"  144",",,W","   11",",,W","   59",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","  143",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-05-01","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  161",",,W","   -5",",,W","   24",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-02","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  178",",,W","  -38",",,W","   14",",,W",,,,,,,,,,,"  250",",,W","  260",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-03","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  206",",,W","  -38",",,W","   18",",,W",,,,,,,,,,,"  230",",,W","  260",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-04","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  222",",,W","  -21",",,W","   19",",,W",,,,,,,,,,,"  190",",,W","  240",",,W","   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-05","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  222",",,W","  -16",",,W","   33",",,W",,,,,,,,,,,"  210",",,W","  250",",,W","   98",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-06","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  194",",,W","   -5",",,W","   29",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-07","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   61",",,W",,,,,"  139",",,W","  -27",",,W","   24",",,W",,,,,,,,,,,"  240",",,W","  260",",,W","   81",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-05-08","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   76",",,W",,,,,"  144",",,W","   17",",,W","   19",",,W",,,,,,,,,,,"   40",",,W","   30",",,W","   98",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,
"USW00003195","2019-05-09","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","  180",",,W",,,,,"   94",",,W","    6",",,W","   17",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   58",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-05-10","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","  117",",,W",,,,,"  150",",,W","   56",",,W","   25",",,W",,,,,,,,,,,"  170",",,W","  150",",,W","   76",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-05-11","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   13",",,W",,,,,"  144",",,W","   22",",,W","   11",",,W",,,,,,,,,,,"   40",",,W","   30",",,W","   63",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-05-12","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  194",",,W","    0",",,W","   10",",,W",,,,,,,,,,,"  100",",,W","   30",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-13","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  222",",,W","   11",",,W","   17",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-14","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  233",",,W","   22",",,W","   13",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-15","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  228",",,W","   22",",,W","   38",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-16","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  194",",,W","   56",",,W","   65",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  174",",,W","  219",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-17","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  117",",,W","  -10",",,W","   32",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   76",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-18","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  156",",,W","  -49",",,W","   22",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   76",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-19","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","  152",",,W",,,,,"  106",",,W","    0",",,W","   57",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  148",",,W","  197",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-05-20","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   28",",,W",,,,,"   61",",,W","  -16",",,W","   27",",,W",,,,,,,,,,,"  260",",,W","  280",",,W","   98",",,W","  134",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-05-21","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  106",",,W","  -16",",,W","   51",",,W",,,,,,,,,,,"  210",",,W","  230",",,W","  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-22","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   20",",,W",,,,,"   78",",,W","    0",",,W","   29",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   98",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-05-23","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   64",",,W",,,,,"   67",",,W","  -10",",,W","   43",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  107",",,W","  143",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-05-24","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  156",",,W","  -27",",,W","   13",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-25","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  183",",,W","  -21",",,W","   34",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-26","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   18",",,W",,,,,"  172",",,W","  -10",",,W","   50",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  130",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-05-27","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   38",",,W",,,,,"   89",",,W","    0",",,W","   45",",,W",,,,,,,,,,,"  230",",,W","  210",",,W","  107",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-05-28","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  133",",,W","   -5",",,W","   17",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-29","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   13",",,W",,,,,"  167",",,W","   17",",,W","   17",",,W",,,,,,,,,,,"   60",",,W","   70",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-05-30","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   20",",,W",,,,,"  178",",,W","   33",",,W","   17",",,W",,,,,,,,,,,"  190",",,W","  180",",,W","   98",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-05-31","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  228",",,W","   11",",,W","   16",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-01","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  228",",,W","    6",",,W","   31",",,W",,,,,,,,,,,"  210",",,W","  160",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-02","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  222",",,W","   22",",,W","   24",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-03","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  228",",,W","   17",",,W","   23",",,W",,,,,,,,,,,"  220",",,W","  200",",,W","  130",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-06-04","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  233",",,W","   28",",,W","   18",",,W",,,,,,,,,,,"  170",",,W","  170",",,W","   81",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-06-05","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  256",",,W","   28",",,W","   12",",,W",,,,,,,,,,,"  230",",,W","  270",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-06","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  267",",,W","   44",",,W","   30",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-07","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  250",",,W","   39",",,W","   46",",,W",,,,,,,,,,,"  220",",,W","  200",",,W","  125",",,W","  161",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-06-08","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  250",",,W","   17",",,W","   30",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-06-09","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  233",",,W","   17",",,W","   37",",,W",,,,,,,,,,,"   40",",,W","   50",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-06-10","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  278",",,W","   61",",,W","   36",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-06-11","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  283",",,W","   39",",,W","   17",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-12","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  294",",,W","   33",",,W","   12",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-06-13","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  306",",,W","   44",",,W","   34",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  112",",,W","  152",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-06-14","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  272",",,W","   22",",,W","   30",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","  103",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,
