"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013895","2020-01-08","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  -16",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,"   77","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   36",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-09","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","    0",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,"   88","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-10","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  250",",,W","  150",",,W",,,,,"   48",",,W",,,,,,,,,,,,,,,"  184","H,,S",,,,,"  130",",,W","  140",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-11","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  119",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  133",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,"  218","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,,,"  174",",,W","  237",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-12","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   20",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   83",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,"  154","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-13","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  384",",,W,2400","    0",",,H","    0",",,H","  194",",,W","  167",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,"  178","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"   67",",,W","   76",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-14","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  262",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  161",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,"  197","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-15","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  233",",,W","  128",",,W",,,,,"    9",",,W",,,,,,,,,,,,,,,"  182","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-16","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   38",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  133",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,"  192","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-17","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  106",",,W",,,,,"   48",",,W",,,,,,,,,,,,,,,"  153","H,,S",,,,,"  100",",,W","  110",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-18","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   43",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  100",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,"  139","H,,S",,,,,"  100",",,W","  100",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-19","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    3",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   33",",,W",,,,,"   53",",,W",,,,,,,,,,,,,,,"  122","H,,S",,,,,"  330",",,W","  310",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-20","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","   83",",,W","  -16",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,"   38","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-21","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","   78",",,W","  -38",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,"    9","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-22","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  111",",,W","  -55",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,"   22","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-23","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  180",",,W,2400","    0",",,H","    0",",,H","  106",",,W","   44",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,"   71","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   81",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-24","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   30",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   56",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,"  118","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-25","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   11",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,"   78","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-26","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   15",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   11",",,W",,,,,"    7",",,W",,,,,,,,,,,,,,,"   74","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"   27",",,W","   36",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-27","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    3",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   44",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,"  104","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-28","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   22",",,W",,,,,"    7",",,W",,,,,,,,,,,,,,,"   88","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   36",",,W","   54",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-29","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   36",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   50",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,"   87","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-30","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   17",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"   93","H,,S",,,,,"  100",",,W","  120",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-01-31","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  117",",,W","   83",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,"  104","H,,S",,,,,"   60",",,W","   70",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-01","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   56",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,"   98","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-02","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   11",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,"   95","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-03","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  256",",,W","   33",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,"  133","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-04","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   13",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  111",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  173","H,,S",,,,,"  210",",,W","  180",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-05","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  234",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  178",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,"  195","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-06","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  414",",,W,2400","    0",",,H","    0",",,H","  250",",,W","   83",",,W",,,,,"   53",",,W",,,,,,,,,,,,,,,"  184","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,"  130",",,W","  170",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-07","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   33",",,W,2400",,,"    0",",,H","  106",",,W","   17",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,"   72","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-08","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   10",",,W,2400","    0",",,H","    0",",,H","  161",",,W","    6",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,"   68","H,,S",,,,,"  240",",,W","  270",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-09","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   39",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,"  103","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-10","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  318",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   89",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,"  147","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-11","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   10",",,W,2400","    0",",,H","    0",",,H","  272",",,W","  167",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,"  204","H,,S",,,,,"  310",",,W","  210",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-12","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   25",",,W,2400","    0",",,H","    0",",,H","  272",",,W","  156",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,"  197","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-13","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  142",",,W,2400","    0",",,H","    0",",,H","  239",",,W","   78",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,"  187","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-14","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   33",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,"   92","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-15","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0","T,,W,2400",,,"    0",",,H","  178",",,W","  -10",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,"   78","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-16","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   64",",,W,2400","    0",",,H",,,"  133",",,W","   83",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  103","H,,S",,,,,"   80",",,W","  270",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-17","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  111",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,"  133","H,,S",,,,,"   90",",,W","  100",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-18","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  599",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  150",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,"  178","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-19","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   99",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  128",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,"  169","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-20","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  455",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   61",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,"  118","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-21","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   17",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,"   70","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-22","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","  -10",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,"   62","H,,S",,,,,"  110",",,W","  120",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-23","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H",,,,,,,,,"   11",",,W",,,,,,,,,,,,,,,"   89","H,,S",,,,,"  100",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-24","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   99",",,W,2400","    0",",,H","    0",",,H",,,,,,,,,"   24",",,W",,,,,,,,,,,,,,,"  123","H,,S",,,,,"  310",",,W",,,,,,,,,,,"   49",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-25","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   36",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  111",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,"  176","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-26","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    3",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   61",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,"  115","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-27","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   11",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,"   72","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-28","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  -16",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,"   70","H,,S",,,,,"  290",",,W","  220",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-02-29","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   22",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,"  104","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-03-01","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   22",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,"  109","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-03-02","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   69",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  100",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,"  154","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-03-03","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  114",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  167",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,"  197","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-03-04","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  732",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  122",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,"  166","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"  130",",,W","  188",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-03-05","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  119",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  106",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,"  133","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-03-06","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   72",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,"  131","H,,S",,,,,"  320",",,W","  340",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2020-03-07","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   33",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,"  101","H,,S",,,,,"   30",",,W","   10",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
