"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00367931","2019-02-01","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","   25",",,7"," -100",",,7"," -211",",,7",,,,," -139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-02","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    5",",,7,0700","    8",",,7","   25",",,7"," -100",",,7"," -172",",,7",,,,," -167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-03","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","   25",",,7","   -6",",,7"," -167",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-04","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   94",",,7","  -44",",,7",,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-05","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  128",",,7","  -39",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-06","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  167",",,7","  -22",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-07","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   58",",,7,0700","    0",",,7","    0",",,7","   33",",,7","  -11",",,7",,,,,"   17",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-08","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  107",",,7,0700","    0",",,7","    0",",,7","   89",",,7","   17",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-09","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   83",",,7","  -72",",,7",,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-10","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  -22",",,7"," -106",",,7",,,,," -106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-11","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   13",",,7,0700","   15",",,7","   25",",,7","  -11",",,7"," -106",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-12","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   61",",,7,0700","   84",",,7","  102",",,7","    0",",,7","  -28",",,7",,,,,"  -22",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-13","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  104",",,7,0700","   15",",,7","   76",",,7","   17",",,7","  -28",",,7",,,,,"   11",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00367931","2019-02-14","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0",",,7","   51",",,7","   17",",,7","  -17",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-15","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","   25",",,7","   50",",,7","  -22",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-16","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  117",",,7","  -28",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-17","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   33",",,7","  -67",",,7",,,,,"  -67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-18","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   15",",,7,0700","    0",",,7","    0",",,7","   17",",,7","  -67",",,7",,,,,"    0",",,7,0700",,,,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00367931","2019-02-19","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   22",",,7","  -72",",,7",,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-20","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","    0",",,7","  -72",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-21","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  234",",,7,0700","   53",",,7","   51",",,7","   -6",",,7","  -44",",,7",,,,,"  -11",",,7,0700",,,,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00367931","2019-02-22","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0","T,,7","   94",",,7","  -11",",,7",,,,,"    6",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-23","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   50",",,7","  -28",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-24","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   86",",,7,0700","    0",",,7","    0",",,7","   28",",,7","  -28",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-25","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -28",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00367931","2019-02-26","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   11",",,7","  -56",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-27","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","    6",",,7","  -50",",,7",,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-02-28","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   28",",,7","  -50",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-01","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   23",",,7,0700","   43",",,7","   51",",,7","    0",",,7","  -39",",,7",,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-02","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   33",",,7,0700","   23",",,7","   25",",,7","    6",",,7","  -39",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-03","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0","T,,7","   33",",,7","  -28",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-04","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  122",",,7,0700","   97",",,7","  102",",,7","   17",",,7","  -28",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-05","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0","T,,7","   76",",,7","   11",",,7"," -117",",,7",,,,," -106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-06","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0","T,,7","   51",",,7","  -11",",,7"," -111",",,7",,,,," -106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-07","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0","T,,7","   51",",,7","  -44",",,7"," -128",",,7",,,,," -122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-08","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","   51",",,7","    6",",,7"," -122",",,7",,,,," -100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-09","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","   25",",,7","   17",",,7"," -106",",,7",,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-10","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  183",",,7,0700","    5",",,7","    0",",,7","   72",",,7","  -56",",,7",,,,,"   17",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-11","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","   78",",,7","  -50",",,7",,,,,"    6",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-12","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   -6",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-13","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   72",",,7","  -56",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-14","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  117",",,7","  -61",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-15","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  161",",,7","    6",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-16","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","  228",",,7","   44",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-17","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","   61",",,7","  -39",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-18","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   61",",,7","  -50",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-19","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   61",",,7","  -61",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-20","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7","  -61",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-21","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  117",",,7","  -56",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-22","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  432",",,7,0700","    0",",,7","    0",",,7","   61",",,7","   33",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-23","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    3",",,7,0700","    0",",,7","    0",",,7","   78",",,7","   -6",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-24","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  100",",,7","  -44",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-25","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  133",",,7","  -44",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-26","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   72",",,7","  -22",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-27","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -61",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-28","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  106",",,7","  -56",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-29","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","  144",",,7","    6",",,7",,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-30","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    5",",,7,0700","    0",",,7","    0",",,7","  139",",,7","   67",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-03-31","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","  228",",,7","   61",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-01","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  150",",,7","  -28",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-02","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -50",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-03","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   94",",,7","  -50",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-04","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  167",",,7","  -33",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-05","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   25",",,7,0700","    0","T,,7","    0",",,7","  156",",,7","  -11",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-06","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   64",",,7,0700","    0",",,7","    0",",,7","   33",",,7","    6",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-07","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   17",",,7",,,,,"   22",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-08","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   18",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   22",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-09","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","   72",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-10","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  244",",,7","   28",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-11","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   33",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-12","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  139",",,7","   39",",,7",,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-13","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  160",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   83",",,7",,,,,"  139",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-14","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  233",",,7","  106",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-15","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  287",",,7,0700","    0",",,7","    0",",,7","  211",",,7","  111",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-16","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    5",",,7,0700","    0",",,7","    0",",,7","  133",",,7","   22",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-17","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","  150",",,7","   22",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-18","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  139",",,7","   72",",,7",,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-19","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  200",",,7","  106",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-20","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  305",",,7,0700","    0",",,7","    0",",,7","  211",",,7","  156",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-21","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    3",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  111",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-22","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  100",",,7",,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-23","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  217",",,7","   78",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-24","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   13",",,7,0700","    0",",,7","    0",",,7","  244",",,7","   78",",,7",,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-25","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   94",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-26","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   13",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   94",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-27","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  183",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   72",",,7",,,,,"   72",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-28","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    5",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   72",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-29","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   38",",,7,0700","    0",",,7","    0",",,7","   94",",,7","    0",",,7",,,,,"    0",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-04-30","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    3",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   -6",",,7",,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-01","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  200",",,7","  100",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-02","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    5",",,7,0700","    0",",,7","    0",",,7","  167",",,7","  122",",,7",,,,,"  128",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-03","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  128",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-04","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   41",",,7,0700","    0",",,7","    0",",,7","  211",",,7","  133",",,7",,,,,"  150",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-05","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  323",",,7,0700","    0",",,7","    0",",,7","  233",",,7","  122",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-06","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  218",",,7,0700","    0",",,7","    0",",,7","  161",",,7","  128",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-07","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  233",",,7","   89",",,7",,,,,"   94",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-08","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","   94",",,7",,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-09","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  211",",,7","  100",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-10","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","  167",",,7","  139",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-11","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   15",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  111",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-12","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  142",",,7,0700","    0",",,7","    0",",,7","  178",",,7","  100",",,7",,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-13","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  218",",,7,0700","    0",",,7","    0",",,7","  100",",,7","   56",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-14","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  140",",,7,0700","    0",",,7","    0",",,7","   89",",,7","   61",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-15","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   25",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   44",",,7",,,,,"   50",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-16","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    5",",,7,0700","    0",",,7","    0",",,7","  228",",,7","   44",",,7",,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-05-17","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  106",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
