"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SX02","SX02_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00414810","2019-06-10","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  356",",,7","  250",",,7",,,,,,,,,"  272",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-11","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  333",",,7","  239",",,7",,,,,,,,,"  250",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-12","27.5311","-97.8497","17.4","KINGSVILLE, TX US","  495",",,7,0830","    0",",,7","    0",",,7","  333",",,7","  222",",,7",,,,,,,,,"  239",",,7,0830",,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00414810","2019-06-13","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    5",",,7,0830","    0",",,7","    0",",,7","  317",",,7","  222",",,7",,,,,,,,,"  256",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-14","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  333",",,7","  228",",,7",,,,,,,,,"  256",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-15","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  328",",,7","  250",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-16","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  350",",,7","  250",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-17","27.5311","-97.8497","17.4","KINGSVILLE, TX US","   25",",,7,0830","    0",",,7","    0",",,7","  339",",,7","  217",",,7",,,,,,,,,"  250",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-18","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  333",",,7","  250",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-19","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  250",",,7",,,,,,,,,"  267",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-20","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  256",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-21","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  272",",,7",,,,,,,,,"  294",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-22","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  328",",,7","  267",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-23","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  333",",,7","  267",",,7",,,,,,,,,"  294",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-24","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  272",",,7",,,,,,,,,"  289",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-25","27.5311","-97.8497","17.4","KINGSVILLE, TX US","  310",",,7,0830","    0",",,7","    0",",,7","  333",",,7","  233",",,7",,,,,,,,,"  267",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-26","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  317",",,7","  250",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-27","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  333",",,7","  261",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-28","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  339",",,7","  244",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-29","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  339",",,7","  239",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-06-30","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  356",",,7","  244",",,7",,,,,,,,,"  267",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-01","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  333",",,7","  233",",,7",,,,,,,,,"  272",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-02","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  239",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-03","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  256",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-04","27.5311","-97.8497","17.4","KINGSVILLE, TX US","   13",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  233",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-05","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  350",",,7","  267",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-06","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  356",",,7","  250",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-07","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  350",",,7","  239",",,7",,,,,,,,,"  289",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-08","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  256",",,7",,,,,,,,,"  272",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-09","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  250",",,7",,,,,,,,,"  272",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-10","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  250",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-11","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  250",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-12","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  256",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-13","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  256",",,7",,,,,,,,,"  300",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-14","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  394",",,7","  256",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-15","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  383",",,7","  261",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-16","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  267",",,7",,,,,,,,,"  289",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-17","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  267",",,7",,,,,,,,,"  289",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-18","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  256",",,7",,,,,,,,,"  289",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-19","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  239",",,7",,,,,,,,,"  294",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-20","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  356",",,7","  250",",,7",,,,,,,,,"  250",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-21","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  250",",,7",,,,,,,,,"  289",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-22","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  244",",,7",,,,,,,,,"  272",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-23","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  256",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-24","27.5311","-97.8497","17.4","KINGSVILLE, TX US","  122",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  228",",,7",,,,,,,,,"  250",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-25","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  333",",,7","  189",",,7",,,,,,,,,"  239",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-26","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  339",",,7","  194",",,7",,,,,,,,,"  233",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-27","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  356",",,7","  217",",,7",,,,,,,,,"  250",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-28","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  250",",,7",,,,,,,,,"  289",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-29","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  256",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-30","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  256",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-07-31","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  250",",,7",,,,,,,,,"  272",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-01","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  239",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-02","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  228",",,7",,,,,,,,,"  272",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-03","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  233",",,7",,,,,,,,,"  289",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-04","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  256",",,7",,,,,,,,,"  311",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-05","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  256",",,7",,,,,,,,,"  272",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-06","27.5311","-97.8497","17.4","KINGSVILLE, TX US","  135",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  256",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00414810","2019-08-07","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  261",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-08","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  267",",,7",,,,,,,,,"  289",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-09","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  389",",,7","  272",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-10","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  267",",,7",,,,,,,,,"  294",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-11","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  267",",,7",,,,,,,,,"  294",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-12","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  261",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-13","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  261",",,7",,,,,,,,,"  289",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-14","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  244",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-15","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  256",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-16","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  400",",,7","  261",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-17","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  389",",,7","  261",",,7",,,,,,,,,"  294",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-18","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  267",",,7",,,,,,,,,"  300",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-19","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  267",",,7",,,,,,,,,"  289",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-20","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  261",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-21","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  256",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-22","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  244",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-23","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  261",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-24","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  383",",,7","  261",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-25","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    5",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  256",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-26","27.5311","-97.8497","17.4","KINGSVILLE, TX US","   79",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  250",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-27","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  383",",,7","  278",",,7",,,,,,,,,"  289",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-28","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  272",",,7",,,,,,,,,"  294",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-29","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  244",",,7",,,,,,,,,"  267",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-30","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  244",",,7",,,,,,,,,"  267",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-08-31","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  244",",,7",,,,,,,,,"  250",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-01","27.5311","-97.8497","17.4","KINGSVILLE, TX US","  246",",,7,0830","    0",",,7","    0",",,7","  339",",,7","  233",",,7",,,,,,,,,"  267",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-02","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  228",",,7",,,,,,,,,"  256",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-03","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  233",",,7",,,,,,,,,"  256",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-04","27.5311","-97.8497","17.4","KINGSVILLE, TX US","  157",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  244",",,7",,,,,,,,,"  256",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-05","27.5311","-97.8497","17.4","KINGSVILLE, TX US","  119",",,7,0830","    0",",,7","    0",",,7","  311",",,7","  256",",,7",,,,,,,,,"  256",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-06","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    3",",,7,0830","    0",",,7","    0",",,7","  311",",,7","  239",",,7",,,,,,,,,"  256",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-07","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  356",",,7","  239",",,7",,,,,,,,,"  267",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-08","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  350",",,7","  244",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-09","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  350",",,7","  250",",,7",,,,,,,,,"  272",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-10","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  339",",,7","  244",",,7",,,,,,,,,"  250",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-11","27.5311","-97.8497","17.4","KINGSVILLE, TX US","   15",",,7,0830","    0",",,7","    0",",,7","  333",",,7","  233",",,7",,,,,,,,,"  250",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-12","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    5",",,7,0830","    0",",,7","    0",",,7","  333",",,7","  239",",,7",,,,,,,,,"  250",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-13","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  339",",,7","  239",",,7",,,,,,,,,"  250",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-14","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  228",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-15","27.5311","-97.8497","17.4","KINGSVILLE, TX US","   25",",,7,0830","    0",",,7","    0",",,7","  350",",,7","  228",",,7",,,,,,,,,"  261",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-16","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  328",",,7","  228",",,7",,,,,,,,,"  233",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-17","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  339",",,7","  228",",,7",,,,,,,,,"  239",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-18","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  239",",,7",,,,,,,,,"  261",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-19","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  367",",,7","  256",",,7",,,,,,,,,"  267",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-20","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  256",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-21","27.5311","-97.8497","17.4","KINGSVILLE, TX US","   38",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  244",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-22","27.5311","-97.8497","17.4","KINGSVILLE, TX US","   13",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  233",",,7",,,,,,,,,"  267",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-23","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  356",",,7","  233",",,7",,,,,,,,,"  261",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-24","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  356",",,7","  239",",,7",,,,,,,,,"  244",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-25","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  228",",,7",,,,,,,,,"  261",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-26","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  233",",,7",,,,,,,,,"  267",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-27","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,,,,,"  261",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-28","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  211",",,7",,,,,,,,,"  272",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-29","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    0",",,7,0830","    0",",,7","    0",",,7","  339",",,7","  256",",,7",,,,,,,,,"  283",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-09-30","27.5311","-97.8497","17.4","KINGSVILLE, TX US","    8",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  261",",,7",,,,,,,,,"  272",",,7,0830",,,,,,,,,,,,,,,,,,,,
"USC00414810","2019-10-01","27.5311","-97.8497","17.4","KINGSVILLE, TX US","   23",",,7,0830","    0",",,7","    0",",,7","  339",",,7","  233",",,7",,,,,,,,,"  272",",,7,0830",,,,,,,,,,,,,,,,,,,,
