"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00298596","2019-03-28","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","   78",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,"   78",",,7,0800","  101",",,7",,,,,,
"USC00298596","2019-03-29","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","   72",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,,,,,"   83",",,7,0800","  119",",,7",,,,,,
"USC00298596","2019-03-30","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   28",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,"   50",",,7,0800","  290",",,7",,,,,,
"USC00298596","2019-03-31","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","  -33",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,,,,,"  -17",",,7,0800","  206",",,7",,,,,,
"USC00298596","2019-04-01","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    5",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -17",",,7",,,,,,,,,"   43",",,7,0800",,,,,,,,,,,,,"  -11",",,7,0800","  108",",,7",,,,,,
"USC00298596","2019-04-02","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","  -11",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,,,,,"   44",",,7,0800","  106",",,7",,,,,,
"USC00298596","2019-04-03","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   44",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,,,,,"   67",",,7,0800","   95",",,7",,,,,,
"USC00298596","2019-04-04","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   17",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,,,,,"   72",",,7,0800","  154",",,7",,,,,,
"USC00298596","2019-04-05","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   33",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,,,,,"   50",",,7,0800","   79",",,7",,,,,,
"USC00298596","2019-04-06","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   44",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,,,,,"  111",",,7,0800","   92",",,7",,,,,,
"USC00298596","2019-04-07","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","   56",",,7",,,,,,,,,"   91",",,7,0800",,,,,,,,,,,,,"  122",",,7,0800","  159",",,7",,,,,,
"USC00298596","2019-04-08","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   67",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,"   83",",,7,0800","   77",",,7",,,,,,
"USC00298596","2019-04-09","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   56",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,,,,,"   89",",,7,0800","   58",",,7",,,,,,
"USC00298596","2019-04-10","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","   78",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,,,,,"  156",",,7,0800","  158",",,7",,,,,,
"USC00298596","2019-04-11","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   22",",,7",,,,,,,,,"  236",",,7,0800",,,,,,,,,,,,,"   22",",,7,0800","  478",",,7",,,,,,
"USC00298596","2019-04-12","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   22",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,,,,,"   50",",,7,0800","  182",",,7",,,,,,
"USC00298596","2019-04-13","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   10",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   22",",,7",,,,,,,,,"   30",",,7,0800",,,,,,,,,,,,,"   33",",,7,0800","  130",",,7",,,,,,
"USC00298596","2019-04-14","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   23",",,7,0800","    0",",,7","    0",",,7","  128",",,7","  -11",",,7",,,,,,,,,"   51",",,7,0800",,,,,,,,,,,,,"   17",",,7,0800","   84",",,7",,,,,,
"USC00298596","2019-04-15","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   17",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,"  122",",,7,0800","  214",",,7",,,,,,
"USC00298596","2019-04-16","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   89",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,"  111",",,7,0800","  169",",,7",,,,,,
"USC00298596","2019-04-17","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  111",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,,,,,"  133",",,7,0800","  188",",,7",,,,,,
"USC00298596","2019-04-18","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","  213",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   61",",,7",,,,,,,,,"  124",",,7,0800",,,,,,,,,,,,,"   89",",,7,0800","  143",",,7",,,,,,
"USC00298596","2019-04-19","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   39",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,,,,,"   72",",,7,0800","  137",",,7",,,,,,
"USC00298596","2019-04-20","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   67",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,"  111",",,7,0800","   92",",,7",,,,,,
"USC00298596","2019-04-21","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  111",",,7",,,,,,,,,"  130",",,7,0800",,,,,,,,,,,,,"  161",",,7,0800","  211",",,7",,,,,,
"USC00298596","2019-04-22","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  100",",,7",,,,,,,,,"  145",",,7,0800",,,,,,,,,,,,,"  117",",,7,0800","  179",",,7",,,,,,
"USC00298596","2019-04-23","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","  150",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   67",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,,,,,"   94",",,7,0800","  288",",,7",,,,,,
"USC00298596","2019-04-24","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   50",",,7",,,,,,,,,"   10",",,7,0800",,,,,,,,,,,,,"   67",",,7,0800","  113",",,7",,,,,,
"USC00298596","2019-04-25","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   67",",,7",,,,,,,,,"   53",",,7,0800",,,,,,,,,,,,,"  111",",,7,0800","   47",",,7",,,,,,
"USC00298596","2019-04-26","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  100",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,,,,,"  122",",,7,0800","  209",",,7",,,,,,
"USC00298596","2019-04-27","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   25",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  100",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,,,,,"  144",",,7,0800","  143",",,7",,,,,,
"USC00298596","2019-04-28","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  100",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,,,,,"  133",",,7,0800","  187",",,7",,,,,,
"USC00298596","2019-04-29","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  122",",,7",,,,,,,,,"  163",",,7,0800",,,,,,,,,,,,,"  156",",,7,0800","  216",",,7",,,,,,
"USC00298596","2019-04-30","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0","T,,7,0800","    0",",,7","    0",",,7","  200",",,7","   89",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,,,,,"   94",",,7,0800","  241",",,7",,,,,,
"USC00298596","2019-05-01","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,,,,,
"USC00298596","2019-05-02","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,,,,
"USC00298596","2019-05-03","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,,,,,
"USC00298596","2019-05-04","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,
"USC00298596","2019-05-05","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  150",",,7,0800",,,,,,,,
"USC00298596","2019-05-06","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,
"USC00298596","2019-05-07","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,,,
"USC00298596","2019-05-08","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  139",",,7,0800",,,,,,,,
"USC00298596","2019-05-09","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   15",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,,
"USC00298596","2019-05-10","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    8",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,,
"USC00298596","2019-05-11","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   97",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,,
"USC00298596","2019-05-12","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,,,,,
"USC00298596","2019-05-13","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  117",",,7,0800",,,,,,,,
"USC00298596","2019-05-14","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,
"USC00298596","2019-05-15","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  150",",,7,0800",,,,,,,,
"USC00298596","2019-05-16","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,,,,
"USC00298596","2019-05-17","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0","T,,7,0800","    0",",,7","    0",",,7","  328",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,,,,
"USC00298596","2019-05-18","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  139",",,7,0800",,,,,,,,
"USC00298596","2019-05-19","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,,
"USC00298596","2019-05-20","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,,,,
"USC00298596","2019-05-21","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,"   94",",,7,0800",,,,,,,,
"USC00298596","2019-05-22","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0800",,,,,,,,
"USC00298596","2019-05-23","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,,,
"USC00298596","2019-05-24","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,,,,,
"USC00298596","2019-05-25","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,,,,
"USC00298596","2019-05-26","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,,,
"USC00298596","2019-05-27","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,
"USC00298596","2019-05-28","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,
"USC00298596","2019-05-29","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,
"USC00298596","2019-05-30","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  144",",,7,0800",,,,,,,,
"USC00298596","2019-05-31","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   38",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,
"USC00298596","2019-06-01","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  128",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,,,,,"  189",",,7,0800","  117",",,7",,,,,,
"USC00298596","2019-06-02","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   43",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  139",",,7",,,,,,,,,"  119",",,7,0800",,,,,,,,,,,,,"  167",",,7,0800","  129",",,7",,,,,,
"USC00298596","2019-06-03","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   86",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  128",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,,,,,"  172",",,7,0800","   85",",,7",,,,,,
"USC00298596","2019-06-04","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    5",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  117",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,,,,,"  156",",,7,0800","  106",",,7",,,,,,
"USC00298596","2019-06-05","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   25",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  128",",,7",,,,,,,,,"  102",",,7,0800",,,,,,,,,,,,,"  156",",,7,0800","  122",",,7",,,,,,
"USC00298596","2019-06-06","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   15",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  128",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,,,,,"  167",",,7,0800","  103",",,7",,,,,,
"USC00298596","2019-06-07","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  144",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,"  183",",,7,0800","   82",",,7",,,,,,
"USC00298596","2019-06-08","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  161",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,"  200",",,7,0800","  167",",,7",,,,,,
"USC00298596","2019-06-09","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  172",",,7",,,,,,,,,"  145",",,7,0800",,,,,,,,,,,,,"  194",",,7,0800","  142",",,7",,,,,,
"USC00298596","2019-06-10","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  133",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,,,,,"  139",",,7,0800","  246",",,7",,,,,,
"USC00298596","2019-06-11","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  117",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,,,,,"  161",",,7,0800","   85",",,7",,,,,,
"USC00298596","2019-06-12","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  150",",,7",,,,,,,,,"  140",",,7,0800",,,,,,,,,,,,,"  178",",,7,0800","  192",",,7",,,,,,
"USC00298596","2019-06-13","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  150",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,"  172",",,7,0800","  185",",,7",,,,,,
"USC00298596","2019-06-14","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  167",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800","  159",",,7",,,,,,
"USC00298596","2019-06-15","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  150",",,7",,,,,,,,,"  188",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800","  204",",,7",,,,,,
"USC00298596","2019-06-16","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  144",",,7",,,,,,,,,"  193",",,7,0800",,,,,,,,,,,,,"  161",",,7,0800","  121",",,7",,,,,,
"USC00298596","2019-06-17","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    8",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  156",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,,,,,"  189",",,7,0800","  111",",,7",,,,,,
"USC00298596","2019-06-18","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0","T,,7,0800","    0",",,7","    0",",,7","  322",",,7","  128",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,,,,,"  172",",,7,0800","  100",",,7",,,,,,
"USC00298596","2019-06-19","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  139",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,,,,,"  183",",,7,0800","   95",",,7",,,,,,
"USC00298596","2019-06-20","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  150",",,7",,,,,,,,,"  157",",,7,0800",,,,,,,,,,,,,"  206",",,7,0800","  121",",,7",,,,,,
"USC00298596","2019-06-21","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  172",",,7",,,,,,,,,"  208",",,7,0800",,,,,,,,,,,,,"  211",",,7,0800","  251",",,7",,,,,,
"USC00298596","2019-06-22","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  144",",,7",,,,,,,,,"  246",",,7,0800",,,,,,,,,,,,,"  183",",,7,0800","  270",",,7",,,,,,
"USC00298596","2019-06-23","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  144",",,7",,,,,,,,,"  137",",,7,0800",,,,,,,,,,,,,"  178",",,7,0800","  108",",,7",,,,,,
"USC00298596","2019-06-24","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  144",",,7",,,,,,,,,"  152",",,7,0800",,,,,,,,,,,,,"  167",",,7,0800","  146",",,7",,,,,,
"USC00298596","2019-06-25","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  167",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,,,,,"  206",",,7,0800","   76",",,7",,,,,,
"USC00298596","2019-06-26","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  167",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800","  151",",,7",,,,,,
"USC00298596","2019-06-27","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   86",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  172",",,7",,,,,,,,,"  140",",,7,0800",,,,,,,,,,,,,"  222",",,7,0800","  203",",,7",,,,,,
"USC00298596","2019-06-28","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   20",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  161",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,,,,,"  211",",,7,0800","  196",",,7",,,,,,
"USC00298596","2019-06-29","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  183",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800","   90",",,7",,,,,,
"USC00298596","2019-06-30","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  144",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,,,,,"  189",",,7,0800","   82",",,7",,,,,,
"USC00298596","2019-07-01","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  172",",,7",,,,,,,,,"  124",",,7,0800",,,,,,,,,,,,,"  222",",,7,0800","   85",",,7",,,,,,
"USC00298596","2019-07-02","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  194",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","  116",",,7",,,,,,
"USC00298596","2019-07-03","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   15",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  172",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,,,,,"  222",",,7,0800","  138",",,7",,,,,,
"USC00298596","2019-07-04","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   20",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  189",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,,,,,"  222",",,7,0800","  108",",,7",,,,,,
"USC00298596","2019-07-05","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  189",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","   92",",,7",,,,,,
"USC00298596","2019-07-06","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   43",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  172",",,7",,,,,,,,,"  160",",,7,0800",,,,,,,,,,,,,"  172",",,7,0800","  172",",,7",,,,,,
"USC00298596","2019-07-07","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","  246",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  167",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,,,,,"  172",",,7,0800","  138",",,7",,,,,,
