"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"USW00053841","2019-07-10","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  339",",,W","  211",",,W","   11",",,W",,,,,,,,,,,"  280",",,W","  230",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,
"USW00053841","2019-07-11","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   13",",,W",,,"  322",",,W","  217",",,W","   25",",,W",,,,,,,,,,,"  220",",,W","  260",",,W","   98",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-07-12","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  322",",,W","  189",",,W","   15",",,W",,,,,,,,,,,"  320",",,W","  250",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,
"USW00053841","2019-07-13","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  333",",,W","  161",",,W","    9",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,
"USW00053841","2019-07-14","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  328",",,W","  200",",,W","   24",",,W",,,,,,,,,,,"  220",",,W","  200",",,W","   63",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,
"USW00053841","2019-07-15","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    5",",,W",,,"  339",",,W","  217",",,W","   12",",,W",,,,,,,,,,,"   50",",,W","   30",",,W","   81",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-07-16","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    3",",,W",,,"  344",",,W","  233",",,W","   48",",,W",,,,,,,,,,,"  190",",,W","  200",",,W","  103",",,W","  148",",,W",,,,,,,,,,,,,,
"USW00053841","2019-07-17","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  178",",,W",,,"  322",",,W","  233",",,W","   35",",,W",,,,,,,,,,,"  320",",,W","  290",",,W","   76",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-07-18","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  328",",,W","  228",",,W","   26",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-07-19","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  350",",,W","  244",",,W","   31",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,
"USW00053841","2019-07-20","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  350",",,W","  233",",,W","   21",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   67",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-07-21","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  330",",,W",,,"  322",",,W","  228",",,W","   27",",,W",,,,,,,,,,,"  160",",,W","  170",",,W","   89",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-07-22","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   64",",,W",,,"  278",",,W","  206",",,W","   22",",,W",,,,,,,,,,,"  340",",,W","  350",",,W","   67",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-07-23","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  272",",,W","  167",",,W","   27",",,W",,,,,,,,,,,"  330",",,W","  330",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,,
"USW00053841","2019-07-24","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  278",",,W","  139",",,W","   13",",,W",,,,,,,,,,,"  360",",,W","   10",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,
"USW00053841","2019-07-25","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  289",",,W","  133",",,W","    9",",,W",,,,,,,,,,,"   90",",,W","  120",",,W","   40",",,W","   72",",,W",,,,,,,,,,,,,,
"USW00053841","2019-07-26","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  311",",,W","  156",",,W","    6",",,W",,,,,,,,,,,"  230",",,W","  170",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-07-27","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  322",",,W","  172",",,W","   18",",,W",,,,,,,,,,,"  220",",,W","  200",",,W","   63",",,W","   98",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-07-28","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  322",",,W","  178",",,W","   16",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-07-29","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    3",",,W",,,"  328",",,W","  200",",,W","   31",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-07-30","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  455",",,W",,,"  300",",,W","  194",",,W","   22",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  148",",,W","  201",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,
"USW00053841","2019-07-31","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    3",",,W",,,"  300",",,W","  178",",,W","   11",",,W",,,,,,,,,,,"  330",",,W","  330",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-08-01","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  317",",,W","  183",",,W","   11",",,W",,,,,,,,,,,"   10",",,W","   40",",,W","   40",",,W","   67",",,W",,,,,,,,,,,,,,
"USW00053841","2019-08-02","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  317",",,W","  194",",,W","   17",",,W",,,,,,,,,,,"   30",",,W","  350",",,W","   45",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-08-03","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  317",",,W","  189",",,W","   13",",,W",,,,,,,,,,,"  360",",,W","   50",",,W","   40",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-08-04","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  322",",,W","  189",",,W","    9",",,W",,,,,,,,,,,"  340",",,W","  360",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,
"USW00053841","2019-08-05","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  322",",,W","  172",",,W","    5",",,W",,,,,,,,,,,"  240",",,W","  220",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,
"USW00053841","2019-08-06","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   23",",,W",,,"  317",",,W","  183",",,W","   24",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","   76",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,
"USW00053841","2019-08-07","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  306",",,W","  194",",,W","   21",",,W",,,,,,,,,,,"  320",",,W","  300",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-08-08","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  317",",,W","  178",",,W","   22",",,W",,,,,,,,,,,"  270",",,W","  220",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-08-09","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  333",",,W","  206",",,W","   21",",,W",,,,,,,,,,,"  360",",,W","  320",",,W","   58",",,W","   85",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-08-10","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  306",",,W","  167",",,W","   17",",,W",,,,,,,,,,,"   20",",,W","  350",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,
"USW00053841","2019-08-11","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  322",",,W","  150",",,W","   17",",,W",,,,,,,,,,,"   50",",,W","   60",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,
"USW00053841","2019-08-12","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  311",",,W","  183",",,W","   16",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   58",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053841","2019-08-13","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   64",",,W",,,"  306",",,W","  228",",,W","   32",",,W",,,,,,,,,,,"  230",",,W","  260",",,W","   76",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,
"USW00053841","2019-08-14","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  328",",,W","  211",",,W","   15",",,W",,,,,,,,,,,"  270",",,W","  340",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-08-15","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  300",",,W","  183",",,W","   17",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   67",",,W","   89",",,W",,,,,,,,,,,"    1",",,W",,
"USW00053841","2019-08-16","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  317",",,W","  167",",,W","    8",",,W",,,,,,,,,,,"  260",",,W","  280",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,
"USW00053841","2019-08-17","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  339",",,W","  189",",,W","   16",",,W",,,,,,,,,,,"  110",",,W","   90",",,W","   45",",,W","   76",",,W",,,,,,,,,,,"    1",",,W",,
"USW00053841","2019-08-18","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  350",",,W","  211",",,W","   22",",,W",,,,,,,,,,,"  210",",,W","  240",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,
"USW00053841","2019-08-19","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  361",",,W","  211",",,W","   12",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   54",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053841","2019-08-20","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  239",",,W",,,"  344",",,W","  206",",,W","   17",",,W",,,,,,,,,,,"  180",",,W","  280",",,W","  134",",,W","  192",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,
"USW00053841","2019-08-21","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  333",",,W","  194",",,W","   23",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-08-22","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   36",",,W",,,"  306",",,W","  211",",,W","   24",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","  103",",,W","  192",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-08-23","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   58",",,W",,,"  239",",,W","  178",",,W","   18",",,W",,,,,,,,,,,"   40",",,W","   30",",,W","   58",",,W","   85",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00053841","2019-08-24","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  272",",,W","  144",",,W","   35",",,W",,,,,,,,,,,"   80",",,W","   50",",,W","   72",",,W","  112",",,W",,,,,,,,,,,,,,
"USW00053841","2019-08-25","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  294",",,W","  150",",,W","   29",",,W",,,,,,,,,,,"  100",",,W","  100",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,
"USW00053841","2019-08-26","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  178",",,W",,,"  239",",,W","  211",",,W","   37",",,W",,,,,,,,,,,"  170",",,W","  180",",,W","   72",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-08-27","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   33",",,W",,,"  272",",,W","  194",",,W","   28",",,W",,,,,,,,,,,"  210",",,W","  190",",,W","   63",",,W","   85",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00053841","2019-08-28","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  278",",,W","  144",",,W","   19",",,W",,,,,,,,,,,"  310",",,W","  260",",,W","   63",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053841","2019-08-29","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  283",",,W","  117",",,W","   18",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,
"USW00053841","2019-08-30","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  311",",,W","  172",",,W","   21",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,
"USW00053841","2019-08-31","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  322",",,W","  194",",,W","   16",",,W",,,,,,,,,,,"   80",",,W","   50",",,W","   72",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,
"USW00053841","2019-09-01","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  322",",,W","  183",",,W","   20",",,W",,,,,,,,,,,"  210",",,W","  230",",,W","   63",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053841","2019-09-02","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  306",",,W","  189",",,W","   14",",,W",,,,,,,,,,,"  310",",,W","   10",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-03","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  311",",,W","  161",",,W","   14",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   58",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-09-04","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  328",",,W","  200",",,W","   25",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-05","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  278",",,W","  150",",,W","   25",",,W",,,,,,,,,,,"  340",",,W","  330",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-06","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  306",",,W","  117",",,W","   22",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-09-07","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  250",",,W","  144",",,W","   10",",,W",,,,,,,,,,,"  330",",,W","  340",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-08","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  278",",,W","  117",",,W","    9",",,W",,,,,,,,,,,"  320",",,W","  110",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-09-09","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  322",",,W","  150",",,W","    9",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","   36",",,W","   54",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-10","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  367",",,W","  156",",,W","   18",",,W",,,,,,,,,,,"  210",",,W","  230",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-11","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  344",",,W","  228",",,W","   17",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   58",",,W","   98",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-12","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  350",",,W","  206",",,W","    9",",,W",,,,,,,,,,,"  300",",,W","  260",",,W","   45",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-09-13","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  361",",,W","  194",",,W","   20",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-09-14","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  294",",,W","  150",",,W","   14",",,W",,,,,,,,,,,"   40",",,W","  360",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-15","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  333",",,W","  122",",,W","    8",",,W",,,,,,,,,,,"  240",",,W","  250",",,W","   40",",,W","   72",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-16","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  350",",,W","  167",",,W","   17",",,W",,,,,,,,,,,"  320",",,W","  300",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-17","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  311",",,W","  206",",,W","   22",",,W",,,,,,,,,,,"   50",",,W","   40",",,W","   58",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-18","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  322",",,W","  156",",,W","   22",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-19","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  328",",,W","  172",",,W","   31",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-20","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   15",",,W",,,"  306",",,W","  200",",,W","   26",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   89",",,W","  116",",,W",,,,,,,,,,,"    1",",,W",,
"USW00053841","2019-09-21","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  328",",,W","  172",",,W","   19",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-22","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  328",",,W","  156",",,W","   37",",,W",,,,,,,,,,,"  230",",,W","  210",",,W","  103",",,W","  148",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-23","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    3",",,W",,,"  311",",,W","  139",",,W","   32",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-24","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  272",",,W","   89",",,W","    5",",,W",,,,,,,,,,,"   80",",,W","   40",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-25","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  317",",,W","  100",",,W","   28",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-26","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  283",",,W","  122",",,W","   21",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   58",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-27","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  344",",,W","  100",",,W","   30",",,W",,,,,,,,,,,"  230",",,W","  260",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-28","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    3",",,W",,,"  350",",,W","  211",",,W","   29",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   81",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,
"USW00053841","2019-09-29","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  356",",,W","  183",",,W","   18",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,
"USW00053841","2019-09-30","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  361",",,W","  189",",,W","   10",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   58",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053841","2019-10-01","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  361",",,W","  189",",,W","   16",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-10-02","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  356",",,W","  183",",,W","   21",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   81",",,W","  130",",,W",,,,,,,,,,,,,,
"USW00053841","2019-10-03","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  350",",,W","  189",",,W","   35",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,
"USW00053841","2019-10-04","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  239",",,W","  144",",,W","   35",",,W",,,,,,,,,,,"   50",",,W","   30",",,W","   72",",,W","  121",",,W",,,,,,,,,,,,,,
"USW00053841","2019-10-05","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  300",",,W","  106",",,W","   21",",,W",,,,,,,,,,,"   40",",,W","   70",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,
"USW00053841","2019-10-06","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  554",",,W",,,"  244",",,W","  156",",,W","   37",",,W",,,,,,,,,,,"  200",",,W","  190",",,W","  103",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-10-07","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  267",",,W",,,"  161",",,W","   72",",,W","   17",",,W",,,,,,,,,,,"   10",",,W","   10",",,W","   63",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053841","2019-10-08","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  233",",,W","   78",",,W","   24",",,W",,,,,,,,,,,"   50",",,W","   30",",,W","   76",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053841","2019-10-09","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  189",",,W","   94",",,W","    8",",,W",,,,,,,,,,,"  140",",,W","  130",",,W","   36",",,W","   49",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053841","2019-10-10","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  289",",,W","  100",",,W","   16",",,W",,,,,,,,,,,"  120",",,W","  130",",,W","   58",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
