"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00013866","2019-11-28","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","   22",",,W",,,,,"   32",",,W",,,,,,,"   54","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-11-29","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W","   11",",,W",,,,,"    4",",,W",,,,,,,"   36","H,,S",,,,,"  320",",,W","   60",",,W",,,,,,,"   31",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-11-30","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  109",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   39",",,W",,,,,"   13",",,W",,,,,,,"   52","H,,S",,,,,"  120",",,W","  110",",,W",,,,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-01","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  104",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   56",",,W",,,,,"   47",",,W",,,,,,,"  115","H,,S",,,,,"  260",",,W","  280",",,W",,,,,,,"  112",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-02","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   66",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   56",",,W","   11",",,W",,,,,"   34",",,W",,,,,,,"   34","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,"   81",",,W","  103",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-03","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   22",",,W","    6",",,W",,,,,"   29",",,W",,,,,,,"   16","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-04","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    5",",,W,2400","    0","T,,W,2400","    0",",,W,2400","  100",",,W","   11",",,W",,,,,"   52",",,W",,,,,,,"   37","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,"   98",",,W","  148",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-05","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   89",",,W","  -10",",,W",,,,,"   22",",,W",,,,,,,"   56","H,,S",,,,,"  320",",,W","  300",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-06","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   41",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","  -27",",,W",,,,,"   15",",,W",,,,,,,"   27","H,,S",,,,,"  240",",,W","  220",",,W",,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-07","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   78",",,W","  -27",",,W",,,,,"   10",",,W",,,,,,,"   35","H,,S",,,,,"  340",",,W","  360",",,W",,,,,,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-08","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","  -38",",,W",,,,,"   21",",,W",,,,,,,"   31","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-09","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   74",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   67",",,W",,,,,"   37",",,W",,,,,,,"  111","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-10","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  165",",,W,2400","    3",",,W,2400","    0",",,W,2400","  172",",,W","  -16",",,W",,,,,"   41",",,W",,,,,,,"  108","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,"   94",",,W","  143",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-11","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   22",",,W","  -43",",,W",,,,,"   21",",,W",,,,,,,"  -12","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-12","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   78",",,W","  -66",",,W",,,,,"   13",",,W",,,,,,,"   -7","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-13","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   53",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   17",",,W",,,,,"   14",",,W",,,,,,,"   54","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-14","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  155",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","   39",",,W",,,,,"   34",",,W",,,,,,,"   62","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,"   76",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-15","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   18",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   67",",,W","   11",",,W",,,,,"   32",",,W",,,,,,,"   50","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-16","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  409",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   50",",,W","   11",",,W",,,,,"   18",",,W",,,,,,,"   32","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,"   58",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-17","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   66",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   72",",,W","  -21",",,W",,,,,"   27",",,W",,,,,,,"   35","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"   67",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-18","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","  -16",",,W","  -38",",,W",,,,,"   36",",,W",,,,,,,"  -22","H,,S",,,,,"  290",",,W","  270",",,W",,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-19","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   22",",,W","  -82",",,W",,,,,"   12",",,W",,,,,,,"  -34","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-20","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   94",",,W","  -66",",,W",,,,,"    2",",,W",,,,,,,"   -8","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,"   27",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-21","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","  -21",",,W",,,,,"    7",",,W",,,,,,,"   25","H,,S",,,,,"  250",",,W","  240",",,W",,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-22","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   94",",,W","  -27",",,W",,,,,"    1",",,W",,,,,,,"   26","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-23","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","  -10",",,W",,,,,"    2",",,W",,,,,,,"   46","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,"   27",",,W","   27",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-24","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  150",",,W","  -21",",,W",,,,,"    4",",,W",,,,,,,"   52","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,"   22",",,W","   27",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-25","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","  -16",",,W",,,,,"    6",",,W",,,,,,,"   65","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-26","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","   22",",,W",,,,,"    5",",,W",,,,,,,"   97","H,,S",,,,,"  280",",,W","  310",",,W",,,,,,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-27","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   72",",,W",,,,,"   12",",,W",,,,,,,"  117","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-28","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","   72",",,W",,,,,"    6",",,W",,,,,,,"  127","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,"   31",",,W","   36",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-29","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   20",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   89",",,W",,,,,"    6",",,W",,,,,,,"  132","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-30","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   28",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","   56",",,W",,,,,"   50",",,W",,,,,,,"  141","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,"  116",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-12-31","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   61",",,W","   33",",,W",,,,,"   54",",,W",,,,,,,"   55","H,,S",,,,,"  250",",,W","  230",",,W",,,,,,,"  112",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-01","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   -5",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W",,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-02","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","  -32",",,W",,,,,"   17",",,W",,,,,,,"   39","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-03","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  155",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","  100",",,W",,,,,"   13",",,W",,,,,,,"  116","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,"   54",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-04","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  132",",,W,2400","    5",",,W,2400","    0",",,W,2400","  133",",,W","    6",",,W",,,,,"   39",",,W",,,,,,,"  101","H,,S",,,,,"  270",",,W","  320",",,W",,,,,,,"   98",",,W","  143",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-05","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    3",",,W,2400","    0","T,,W,2400","   67",",,W","    0",",,W",,,,,"   35",",,W",,,,,,,"   21","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-06","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","  -21",",,W",,,,,"   24",",,W",,,,,,,"   51","H,,S",,,,,"  280",",,W","  250",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-07","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   66",",,W,2400","   76",",,W,2400","    0",",,W,2400","   39",",,W","  -38",",,W",,,,,"   27",",,W",,,,,,,"    2","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-08","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","   30",",,W,2400","   72",",,W","  -27",",,W",,,,,"   41",",,W",,,,,,,"   43","H,,S",,,,,"  260",",,W","  280",",,W",,,,,,,"  103",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-09","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","  -49",",,W",,,,,"   13",",,W",,,,,,,"   26","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-10","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","   89",",,W",,,,,"   30",",,W",,,,,,,"  128","H,,S",,,,,"  180",",,W","  200",",,W",,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-11","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  213",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  150",",,W",,,,,"   62",",,W",,,,,,,"  194","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,"  143",",,W","  192",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-12","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   33",",,W",,,,,"   28",",,W",,,,,,,"  128","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,"  157",",,W","  250",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-13","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","    6",",,W",,,,,"    5",",,W",,,,,,,"   62","H,,S",,,,,"  220",",,W","  230",",,W",,,,,,,"   31",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-14","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   43",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   50",",,W",,,,,"   13",",,W",,,,,,,"   91","H,,S",,,,,"  250",",,W","  280",",,W",,,,,,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-15","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","   39",",,W",,,,,"   20",",,W",,,,,,,"   91","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"  107",",,W","  174",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-16","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","  -10",",,W",,,,,"   47",",,W",,,,,,,"  101","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,"   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-17","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   22",",,W","  -32",",,W",,,,,"   25",",,W",,,,,,,"   -7","H,,S",,,,,"   60",",,W","   70",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-18","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   53",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","    0",",,W",,,,,"   48",",,W",,,,,,,"   53","H,,S",,,,,"  220",",,W","  280",",,W",,,,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-19","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","  100",",,W","  -71",",,W",,,,,"   51",",,W",,,,,,,"   29","H,,S",,,,,"  270",",,W","  290",",,W",,,,,,,"   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-20","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","   13",",,W,2400","    0","T,,W,2400","  -43",",,W","  -82",",,W",,,,,"   13",",,W",,,,,,,"  -64","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-21","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    8",",,W,2400","    0","T,,W,2400","   -5",",,W","  -77",",,W",,,,,"   12",",,W",,,,,,,"  -46","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,"   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-22","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W"," -105",",,W",,,,,"    2",",,W",,,,,,,"  -42","H,,S",,,,,"  120",",,W","  310",",,W",,,,,,,"   22",",,W","   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-23","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","  -32",",,W",,,,,"    9",",,W",,,,,,,"   21","H,,S",,,,,"   80",",,W","  110",",,W",,,,,,,"   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-24","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  196",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   56",",,W",,,,,"   26",",,W",,,,,,,"   93","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   89",",,W","  125",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-25","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","   61",",,W","   22",",,W",,,,,"   40",",,W",,,,,,,"   53","H,,S",,,,,"  240",",,W","  220",",,W",,,,,,,"   89",",,W","  116",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-26","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   39",",,W","  -16",",,W",,,,,"   35",",,W",,,,,,,"   27","H,,S",,,,,"  240",",,W","  300",",,W",,,,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-27","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W","  -21",",,W",,,,,"   18",",,W",,,,,,,"   21","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-28","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   22",",,W","   11",",,W",,,,,"   20",",,W",,,,,,,"   21","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-29","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   28",",,W","    6",",,W",,,,,"   12",",,W",,,,,,,"   16","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2020-01-30","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   39",",,W","    6",",,W",,,,,"    9",",,W",,,,,,,"   16","H,,S",,,,,"   90",",,W","   80",",,W",,,,,,,"   31",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
