"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00093993","2018-09-12","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  278",",,W","  133",",,W","   13",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-13","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  167",",,W","   10",",,W",,,,,,,,,,,"  200",",,W","  190",",,W",,,"   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-14","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  333",",,W","  156",",,W","    9",",,W",,,,,,,,,,,"  120",",,W","  120",",,W",,,"   45",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-15","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  161",",,W","    9",",,W",,,,,,,,,,,"  100",",,W","   80",",,W",,,"   54",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-16","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  156",",,W","    9",",,W",,,,,,,,,,,"  350",",,W","   30",",,W",,,"   45",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-17","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  144",",,W","   12",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,"   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-18","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  333",",,W","  178",",,W","   16",",,W",,,,,,,,,,,"  210",",,W","  200",",,W",,,"   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-19","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  350",",,W","  194",",,W","   16",",,W",,,,,,,,,,,"  170",",,W","  200",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-20","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  333",",,W","  200",",,W","   30",",,W",,,,,,,,,,,"  150",",,W","  160",",,W",,,"  107",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-21","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  292",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  167",",,W","   18",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"   54",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-22","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  183",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","  150",",,W","   28",",,W",,,,,,,,,,,"   70",",,W","   80",",,W",,,"   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-23","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  161",",,W","   22",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-24","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  178",",,W","   11",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,"   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-25","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  194",",,W","   25",",,W",,,,,,,,,,,"  230",",,W","  210",",,W",,,"   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-26","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","  122",",,W","   24",",,W",,,,,,,,,,,"  350",",,W","  360",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-27","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","   78",",,W","   12",",,W",,,,,,,,,,,"  210",",,W","  330",",,W",,,"   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-28","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  244",",,W","   89",",,W","    8",",,W",,,,,,,,,,,"  190",",,W","  180",",,W",,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-29","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  100",",,W","   17",",,W",,,,,,,,,,,"  170",",,W","  160",",,W",,,"   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-09-30","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","  139",",,W","   17",",,W",,,,,,,,,,,"  170",",,W","  180",",,W",,,"   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-01","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  161",",,W","   15",",,W",,,,,,,,,,,"  220",",,W","  200",",,W",,,"   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-02","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  156",",,W","   21",",,W",,,,,,,,,,,"  170",",,W","  200",",,W",,,"   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-03","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  306",",,W","  200",",,W","   47",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-04","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  306",",,W","  217",",,W","   30",",,W",,,,,,,,,,,"  190",",,W","  200",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-05","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  306",",,W","  178",",,W","   32",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,"   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-06","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  217",",,W","   44",",,W",,,,,,,,,,,"  210",",,W","  170",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-07","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  278",",,W","  183",",,W","   31",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"   76",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-08","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  217",",,W","   48",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-09","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  124",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  172",",,W","   45",",,W",,,,,,,,,,,"  180",",,W","  160",",,W",,,"  112",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-10","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   72",",,W","   28",",,W",,,,,,,,,,,"  300",",,W","  290",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-11","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   44",",,W","   17",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-12","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   41",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   83",",,W","   27",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-13","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  124",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   56",",,W","   14",",,W",,,,,,,,,,,"  120",",,W","  130",",,W",,,"   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-14","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   13",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","   83",",,W","   26",",,W",,,,,,,,,,,"  340",",,W","  330",",,W",,,"   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-15","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   18",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   33",",,W","   28",",,W",,,,,,,,,,,"  320",",,W","  330",",,W",,,"   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-16","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   39",",,W","    6",",,W",,,,,,,,,,,"  320",",,W","  100",",,W",,,"   27",",,W","   36",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-17","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","   22",",,W","   12",",,W",,,,,,,,,,,"   70",",,W","   60",",,W",,,"   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-18","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","   83",",,W","    9",",,W",,,,,,,,,,,"   90",",,W","   60",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-19","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  246",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","   78",",,W","   14",",,W",,,,,,,,,,,"  300",",,W","  290",",,W",,,"   45",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-20","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","   33",",,W","   17",",,W",,,,,,,,,,,"  340",",,W","  360",",,W",,,"   94",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-21","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","  -10",",,W","   10",",,W",,,,,,,,,,,"  220",",,W","  210",",,W",,,"   45",",,W","   54",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-22","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","   11",",,W","   14",",,W",,,,,,,,,,,"  180",",,W","  170",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-23","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","   28",",,W","    8",",,W",,,,,,,,,,,"   80",",,W","  130",",,W",,,"   45",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-24","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","   39",",,W","   13",",,W",,,,,,,,,,,"   70",",,W","   60",",,W",,,"   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-25","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   30",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   78",",,W","   20",",,W",,,,,,,,,,,"  310",",,W","  320",",,W",,,"   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-26","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   39",",,W","   40",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-27","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","   28",",,W","   16",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-28","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","   44",",,W","   26",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-29","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","   22",",,W","   24",",,W",,,,,,,,,,,"  180",",,W","  170",",,W",,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-30","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   18",",,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","  156",",,W","   59",",,W",,,,,,,,,,,"  180",",,W","  200",",,W",,,"  125",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-10-31","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  198",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","   89",",,W","   25",",,W",,,,,,,,,,,"  340",",,W","   60",",,W",,,"   54",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-01","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   94",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   17",",,W","   27",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"   76",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-02","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   11",",,W","   29",",,W",,,,,,,,,,,"  300",",,W","  270",",,W",,,"  107",",,W","  165",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-03","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  152",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   11",",,W","   38",",,W",,,,,,,,,,,"  250",",,W","  160",",,W",,,"   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-04","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","   11",",,W","   27",",,W",,,,,,,,,,,"  300",",,W","  290",",,W",,,"   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-05","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   11",",,W","   38",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"   94",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-06","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   11",",,W","   13",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-07","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   83",",,W","   25",",,W",,,,,,,,,,,"   90",",,W","   60",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-08","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   23",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   44",",,W","   30",",,W",,,,,,,,,,,"   80",",,W","  100",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-09","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W","  -43",",,W","   42",",,W",,,,,,,,,,,"  310",",,W","  330",",,W",,,"   81",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-10","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","  -88",",,W","   17",",,W",,,,,,,,,,,"  170",",,W","  190",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-11","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","   28",",,W","   13",",,W",,,,,,,,,,,"  170",",,W","  210",",,W",,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-12","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   58",",,W,2400","    8",",,W,2400","    0",",,W,2400","   67",",,W","  -38",",,W","   43",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-13","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   11",",,W","  -93",",,W","   35",",,W",,,,,,,,,,,"  330",",,W","  360",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-14","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","    6",",,W","  -88",",,W","   12",",,W",,,,,,,,,,,"   70",",,W","   80",",,W",,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-15","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","  -88",",,W","   26",",,W",,,,,,,,,,,"  220",",,W","  220",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-16","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","  -10",",,W","   10",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-17","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","   33",",,W","   24",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-18","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","   61",",,W","    6",",,W","   22",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-19","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W","  -27",",,W","   17",",,W",,,,,,,,,,,"  310",",,W","  320",",,W",,,"   40",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-20","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   94",",,W","  -60",",,W","   15",",,W",,,,,,,,,,,"  330",",,W","  350",",,W",,,"   72",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-21","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  150",",,W","  -55",",,W","   12",",,W",,,,,,,,,,,"  180",",,W","  240",",,W",,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2018-11-22","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","  -43",",,W","   21",",,W",,,,,,,,,,,"  190",",,W","  160",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
