"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMC","ACMC_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSC","ACSC_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFI","WDFI_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00003813","2019-07-11","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    3",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  239",",,W",,,,,,,,,"   22",",,W",,,,,,,,,,," 1706",",,W",,,"  280","H,,S",,,,,,,"  220",",,W","  230",",,W",,,,,,,,,,,"   76",",,W","  107",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-12","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,H","    0",",,H","  344",",,W","  233",",,W",,,,,,,,,"   22",",,W",,,,,,,,,,," 1528",",,W",,,"  278","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-13","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  222",",,W",,,,,,,,,"   22",",,W",,,,,,,,,,," 1306",",,W",,,"  268","H,,S",,,,,,,"  210",",,W","  230",",,W",,,,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-14","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  222",",,W",,,,,,,,,"   18",",,W",,,,,,,,,,," 1623",",,W",,,"  286","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-15","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  222",",,W",,,,,,,,,"   19",",,W",,,,,,,,,,," 1241",",,W",,,"  291","H,,S",,,,,,,"  240",",,W","  250",",,W",,,,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-16","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  228",",,W",,,,,,,,,"   25",",,W",,,,,,,,,,," 1507",",,W",,,"  296","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   63",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-17","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  233",",,W",,,,,,,,,"   30",",,W",,,,,,,,,,," 1119",",,W",,,"  305","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,,,,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-18","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   30",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  222",",,W",,,,,,,,,"   22",",,W",,,,,,,,,,," 1500",",,W",,,"  284","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,,,"   98",",,W","  125",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-19","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  307",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  222",",,W",,,,,,,,,"   17",",,W",,,,,,,,,,," 1529",",,W",,,"  262","H,,S",,,,,,,"  170",",,W","  170",",,W",,,,,,,,,,,"  130",",,W","  165",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-20","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  217",",,W",,,,,,,,,"   26",",,W",,,,,,,,,,," 1745",",,W",,,"  260","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,,,,,"   76",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-21","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,H","    0",",,H","  344",",,W","  211",",,W",,,,,,,,,"   21",",,W",,,,,,,,,,," 1316",",,W",,,"  273","H,,S",,,,,,,"  260",",,W","  200",",,W",,,,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-22","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  228",",,W",,,,,,,,,"   30",",,W",,,,,,,,,,," 1346",",,W",,,"  287","H,,S",,,,,,,"  200",",,W","  230",",,W",,,,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-23","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   79",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  206",",,W",,,,,,,,,"   31",",,W",,,,,,,,,,," 1352",",,W",,,"  263","H,,S",,,,,,,"  330",",,W","  340",",,W",,,,,,,,,,,"   89",",,W","  130",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-24","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  183",",,W",,,,,,,,,"   31",",,W",,,,,,,,,,," 0927",",,W",,,"  243","H,,S",,,,,,,"   50",",,W","   60",",,W",,,,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-25","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  156",",,W",,,,,,,,,"   23",",,W",,,,,,,,,,," 1247",",,W",,,"  240","H,,S",,,,,,,"   40",",,W","   40",",,W",,,,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-26","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  189",",,W",,,,,,,,,"   21",",,W",,,,,,,,,,," 1112",",,W",,,"  263","H,,S",,,,,,,"   20",",,W","   40",",,W",,,,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-27","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  172",",,W",,,,,,,,,"   16",",,W",,,,,,,,,,," 1714",",,W",,,"  257","H,,S",,,,,,,"   70",",,W","   80",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-28","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  178",",,W",,,,,,,,,"   10",",,W",,,,,,,,,,," 1408",",,W",,,"  254","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-29","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  189",",,W",,,,,,,,,"   14",",,W",,,,,,,,,,," 1302",",,W",,,"  271","H,,S",,,,,,,"  160",",,W","  110",",,W",,,,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-30","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,H","    0",",,H","  361",",,W","  189",",,W",,,,,,,,,"   16",",,W",,,,,,,,,,," 2234",",,W",,,"  273","H,,S",,,,,,,"  350",",,W","   10",",,W",,,,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-07-31","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  194",",,W",,,,,,,,,"   13",",,W",,,,,,,,,,," 1508",",,W",,,"  285","H,,S",,,,,,,"  320",",,W","  100",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-01","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  566",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  206",",,W",,,,,,,,,"   12",",,W",,,,,,,,,,,,,,,"  276","H,,S",,,,,,,"  360",",,W","  360",",,W",,,,,,,,,,,"  201",",,W","  295",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-02","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   97",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  217",",,W",,,,,,,,,"   18",",,W",,,,,,,,,,,,,,,"  257","H,,S",,,,,,,"  130",",,W","  160",",,W",,,,,,,,,,,"   76",",,W","  103",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-03","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   36",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  217",",,W",,,,,,,,,"   14",",,W",,,,,,,,,,,,,,,"  267","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-04","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   28",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  222",",,W",,,,,,,,,"   17",",,W",,,,,,,,,,,,,,,"  264","H,,S",,,,,,,"  360",",,W","  360",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-05","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  239",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  222",",,W",,,,,,,,,"   17",",,W",,,,,,,,,,,,,,,"  253","H,,S",,,,,,,"  340",",,W","  350",",,W",,,,,,,,,,,"  125",",,W","  170",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-06","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,H","    0",",,H","  328",",,W","  228",",,W",,,,,,,,,"   14",",,W",,,,,,,,,,,,,,,"  261","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,,,,,"   63",",,W","   85",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-07","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  217",",,W",,,,,,,,,"   17",",,W",,,,,,,,,,,,,,,"  278","H,,S",,,,,,,"  250",",,W","  280",",,W",,,,,,,,,,,"   58",",,W","   81",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-08","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  233",",,W",,,,,,,,,"   30",",,W",,,,,,,,,,,,,,,"  289","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,,,,,"   63",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-09","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  228",",,W",,,,,,,,,"   25",",,W",,,,,,,,,,,,,,,"  289","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-10","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  122",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  233",",,W",,,,,,,,,"   15",",,W",,,,,,,,,,,,,,,"  282","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,,,,,"  107",",,W","  134",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-11","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   13",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  239",",,W",,,,,,,,,"    9",",,W",,,,,,,,,,,,,,,"  283","H,,S",,,,,,,"  360",",,W","  360",",,W",,,,,,,,,,,"   89",",,W","  112",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-12","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  239",",,W",,,,,,,,,"   17",",,W",,,,,,,,,,,,,,,"  289","H,,S",,,,,,,"  150",",,W","  160",",,W",,,,,,,,,,,"   67",",,W","   85",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-13","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  239",",,W",,,,,,,,,"   10",",,W",,,,,,,,,,,,,,,"  299","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"   63",",,W","   76",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-14","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  250",",,W",,,,,,,,,"   15",",,W",,,,,,,,,,,,,,,"  293","H,,S",,,,,,,"  160",",,W","  220",",,W",,,,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-15","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  239",",,W",,,,,,,,,"   16",",,W",,,,,,,,,,,,,,,"  288","H,,S",,,,,,,"   10",",,W","  150",",,W",,,,,,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-16","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  222",",,W",,,,,,,,,"   10",",,W",,,,,,,,,,,,,,,"  291","H,,S",,,,,,,"  140",",,W","  150",",,W",,,,,,,,,,,"   54",",,W","   63",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-17","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  211",",,W",,,,,,,,,"   10",",,W",,,,,,,,,,,,,,,"  287","H,,S",,,,,,,"  170",",,W","  160",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-18","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  217",",,W",,,,,,,,,"   20",",,W",,,,,,,,,,,,,,,"  277","H,,S",,,,,,,"  170",",,W","  160",",,W",,,,,,,,,,,"   72",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-19","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    8",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  228",",,W",,,,,,,,,"   22",",,W",,,,,,,,,,,,,,,"  268","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-20","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  222",",,W",,,,,,,,,"   21",",,W",,,,,,,,,,,,,,,"  265","H,,S",,,,,,,"  190",",,W","  180",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-21","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  206",",,W",,,,,,,,,"   17",",,W",,,,,,,,,,,,,,,"  270","H,,S",,,,,,,"  170",",,W","  170",",,W",,,,,,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-22","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H",,,"  356",",,W","  217",",,W",,,,,,,,,"   22",",,W",,,,,,,,,,,,,,,"  280","H,,S",,,,,,,"  240",",,W","  200",",,W",,,,,,,,,,,"   58",",,W","   81",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-23","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  228",",,W",,,,,,,,,"   18",",,W",,,,,,,,,,,,,,,"  293","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-24","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  399",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  222",",,W",,,,,,,,,"   16",",,W",,,,,,,,,,,,,,,"  267","H,,S",,,,,,,"   90",",,W","  100",",,W",,,,,,,,,,,"   76",",,W","   98",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-25","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  206",",,W",,,,,,,,,"   33",",,W",,,,,,,,,,,,,,,"  228","H,,S",,,,,,,"   70",",,W","   60",",,W",,,,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-26","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   61",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  211",",,W",,,,,,,,,"   27",",,W",,,,,,,,,,,,,,,"  251","H,,S",,,,,,,"  100",",,W","  110",",,W",,,,,,,,,,,"   54",",,W","   72",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-27","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    5",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  233",",,W",,,,,,,,,"   23",",,W",,,,,,,,,,,,,,,"  261","H,,S",,,,,,,"  230",",,W","  350",",,W",,,,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-28","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  217",",,W",,,,,,,,,"   18",",,W",,,,,,,,,,,,,,,"  267","H,,S",,,,,,,"  340",",,W","  350",",,W",,,,,,,,,,,"   58",",,W","   72",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-29","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  178",",,W",,,,,,,,,"   17",",,W",,,,,,,,,,,,,,,"  255","H,,S",,,,,,,"   50",",,W","   90",",,W",,,,,,,,,,,"   54",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-30","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  156",",,W",,,,,,,,,"   20",",,W",,,,,,,,,,,,,,,"  240","H,,S",,,,,,,"   40",",,W","   30",",,W",,,,,,,,,,,"   63",",,W","   85",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-08-31","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,H","    0",",,H","  328",",,W","  211",",,W",,,,,,,,,"   28",",,W",,,,,,,,,,,,,,,"  254","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-09-01","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,H","    0",",,H","  322",",,W","  228",",,W",,,,,,,,,"   30",",,W",,,,,,,,,,,,,,,"  258","H,,S",,,,,,,"   40",",,W","   40",",,W",,,,,,,,,,,"   72",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-09-02","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  211",",,W",,,,,,,,,"   33",",,W",,,,,,,,,,,,,,,"  268","H,,S",,,,,,,"   50",",,W","   40",",,W",,,,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-09-03","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  189",",,W",,,,,,,,,"   24",",,W",,,,,,,,,,,,,,,"  264","H,,S",,,,,,,"   20",",,W","   60",",,W",,,,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
