"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00024157","2020-01-16","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   23",",,W,2400","   41",",,W,2400","  200",",,W,2400","   28",",,W","  -32",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,"   -7","H,,S",,,,,"  250",",,W","  130",",,W",,,,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-17","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0","T,,W,2400","  230",",,W,2400","  -16",",,W","  -60",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,"  -32","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,,,"   98",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-18","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   23",",,W,2400","   18",",,W,2400","  200",",,W,2400","   11",",,W","  -43",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,,,"  -28","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,,,"   58",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-19","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    3",",,W,2400","    0","T,,W,2400","  180",",,W,2400","   22",",,W","   -5",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,,,"    4","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-20","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","  180",",,W,2400","   28",",,W","  -10",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,"    5","H,,S",,,,,"   60",",,W","   80",",,W",,,,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-21","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   18",",,W,2400","    0",",,W,2400","  150",",,W,2400","   39",",,W","  -16",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,,,"    4","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-22","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   33",",,W,2400","    0",",,W,2400","  150",",,W,2400","   39",",,W","   -5",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,"   12","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,,,"   76",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-23","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","  117",",,W,2400","    0",",,W,2400","  130",",,W,2400","   44",",,W","   11",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,"   23","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-24","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   28",",,W,2400","    0",",,W,2400","    0","T,,W,2400","   78",",,W","   33",",,W",,,,,"   56",",,W",,,,,,,,,,,,,,,,,,,,,"   46","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"   98",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-25","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   15",",,W,2400","    0",",,W,2400","    0",",,W,2400","   44",",,W","   11",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,"   36","H,,S",,,,,"   70",",,W","  210",",,W",,,,,,,,,,,"   54",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-26","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   25",",,W,2400","    0",",,W,2400","    0",",,W,2400","   39",",,W","   17",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,,,"   28","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"   81",",,W","   89",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-27","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","   56",",,W","   11",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,,,"   29","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-28","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","  102",",,W,2400","   10",",,W,2400","    0",",,W,2400","   67",",,W","    6",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,"   31","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,,,"   67",",,W","   72",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-29","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   36",",,W,2400","    0",",,W,2400","    0",",,W,2400","   56",",,W","   11",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,,,"   32","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,,,,,"   98",",,W","  121",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-30","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   15",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W","    0",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,,,"   28","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-01-31","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   33",",,W",,,,,"   89",",,W",,,,,,,,,,,,,,,,,,,,,"   60","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,,,"  139",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-01","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","    0",",,W",,,,,"  118",",,W",,,,,,,,,,,,,,,,,,,,,"  103","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,,,,,"  192",",,W","  233",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-02","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   33",",,W","  -43",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,"   13","H,,S",,,,,"  260",",,W","  240",",,W",,,,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-03","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   11",",,W","  -71",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,"  -31","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-04","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   13",",,W,2400","   13",",,W,2400","   30",",,W,2400","  -16",",,W","  -88",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,,,"  -43","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-05","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   76",",,W,2400","   69",",,W,2400","   50",",,W,2400","    6",",,W","  -27",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,"  -18","H,,S",,,,,"  220",",,W","  200",",,W",,,,,,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-06","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   56",",,W,2400","   13",",,W,2400","   50",",,W,2400","   28",",,W","   -5",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,,,,,,,"    7","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"   36",",,W","   40",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-07","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   15",",,W,2400","    0","T,,W,2400","   50",",,W,2400","   44",",,W","    0",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,"    8","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,,,,,"  139",",,W","  170",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-08","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    5",",,W,2400","    0","T,,W,2400","   30",",,W,2400","   61",",,W","   -5",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,,,,,"   25","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,,,"  148",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-09","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   11",",,W","  -32",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,"    1","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,,,"   89",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-10","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   56",",,W","  -27",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,"    8","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-11","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","  -16",",,W",,,,,"   49",",,W",,,,,,,,,,,,,,,,,,,,,"   20","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-12","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   61",",,W","  -21",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,"   20","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-13","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   72",",,W","  -32",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,,,"   17","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-14","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","   -5",",,W",,,,,"   71",",,W",,,,,,,,,,,,,,,,,,,,,"   23","H,,S",,,,,"  220",",,W","  230",",,W",,,,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-15","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   13",",,W,2400","    3",",,W,2400","    0",",,W,2400","   39",",,W","   -5",",,W",,,,,"   60",",,W",,,,,,,,,,,,,,,,,,,,,"   16","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,,,"  107",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-16","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   72",",,W","  -10",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,"   18","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,,,"  107",",,W","  130",",,W",,,,,"    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-17","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   50",",,W","  -38",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,"    8","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-18","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   50",",,W","  -38",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,"    1","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-19","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   44",",,W","  -55",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,"  -13","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-20","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   61",",,W","  -49",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,"   -3","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-21","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","  -49",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,"    4","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   63",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-22","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","  -10",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,"   27","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-23","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   48",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   61",",,W","    0",",,W",,,,,"   72",",,W",,,,,,,,,,,,,,,,,,,,,"   34","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,,,"  165",",,W","  201",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-24","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   61",",,W","  -16",",,W",,,,,"   71",",,W",,,,,,,,,,,,,,,,,,,,,"   20","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-25","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   50",",,W","  -38",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,,,,,"    5","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-26","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","    6",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,,,"   34","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-27","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","  -10",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,"   37","H,,S",,,,,"  230",",,W","  120",",,W",,,,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-28","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   -5",",,W",,,,,"   53",",,W",,,,,,,,,,,,,,,,,,,,,"   59","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"  134",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-02-29","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","  -27",",,W",,,,,"   74",",,W",,,,,,,,,,,,,,,,,,,,,"   58","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-03-01","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","  -55",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,"    9","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-03-02","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","  -16",",,W",,,,,"   77",",,W",,,,,,,,,,,,,,,,,,,,,"   27","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"  134",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-03-03","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   22",",,W",,,,,"   88",",,W",,,,,,,,,,,,,,,,,,,,,"   62","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"  143",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-03-04","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","    0",",,W",,,,,"   82",",,W",,,,,,,,,,,,,,,,,,,,,"   64","H,,S",,,,,"  220",",,W","  230",",,W",,,,,,,,,,,"  161",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-03-05","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","  -10",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,"   37","H,,S",,,,,"  220",",,W","  200",",,W",,,,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-03-06","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   33",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","   39",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,"   77","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-03-07","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   51",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   44",",,W","    0",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,,,"   47","H,,S",,,,,"  260",",,W","  170",",,W",,,,,,,,,,,"   89",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2020-03-08","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   61",",,W","  -10",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,,,"   18","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
