"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00152548","2019-08-09","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  294",",,7","  189",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-08-10","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  311",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2019-08-11","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  317",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2019-08-12","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  317",",,7","  178",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-08-13","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  317",",,7","  200",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-08-14","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  333",",,7","  239",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-08-15","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  311",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2019-08-16","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  294",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2019-08-17","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  317",",,7","  172",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-08-18","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  344",",,7","  206",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-08-19","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  344",",,7","  211",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-08-20","36.8077","-87.153","188.7","ELKTON, KY US","   74",",,7,0800",,,,,"  350",",,7","  222",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-08-21","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  356",",,7","  189",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-08-22","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  339",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2019-08-23","36.8077","-87.153","188.7","ELKTON, KY US","  254",",,7,0800",,,,,"  289",",,7","  194",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-08-24","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  283",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2019-08-25","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  272",",,7","  183",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-08-26","36.8077","-87.153","188.7","ELKTON, KY US","  114",",,7,0800",,,,,"  289",",,7","  194",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-08-27","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  239",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2019-08-28","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  278",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2019-08-29","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  278",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2019-08-30","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  294",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2019-08-31","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  311",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2019-09-01","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  322",",,7","  178",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-02","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  322",",,7","  194",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-03","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  311",",,7","  189",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-04","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  328",",,7","  189",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-05","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  344",",,7","  161",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-06","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  283",",,7","  156",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-07","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  328",",,7","  156",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-08","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  278",",,7","  150",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-09","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  294",",,7","  178",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-10","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  339",",,7","  200",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-11","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  361",",,7","  211",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-12","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  356",",,7","  200",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-13","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  350",",,7","  211",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-14","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  361",",,7","  189",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-15","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  322",",,7","  178",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-16","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  344",",,7","  189",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-17","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  361",",,7","  222",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-18","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  339",",,7","  189",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-19","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  322",",,7","  161",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-20","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  322",",,7","  200",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-21","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00152548","2019-09-22","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00152548","2019-09-23","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00152548","2019-09-24","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00152548","2019-09-25","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00152548","2019-09-26","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00152548","2019-09-27","36.8077","-87.153","188.7","ELKTON, KY US","  229",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00152548","2019-09-28","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00152548","2019-09-29","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  322",",,7","  189",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-09-30","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  344",",,7","  200",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-01","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  350",",,7","  189",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-02","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  344",",,7","  178",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-03","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  350",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2019-10-04","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  350",",,7","  133",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-05","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  256",",,7","  122",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-06","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  311",",,7","  139",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-07","36.8077","-87.153","188.7","ELKTON, KY US","  498",",,7,0800",,,,,"  233",",,7","  128",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-08","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  178",",,7","   89",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-09","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  228",",,7","   83",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-10","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  256",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-11","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  278",",,7","  100",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-12","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  261",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-13","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  139",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-14","36.8077","-87.153","188.7","ELKTON, KY US","  152",",,7,0800",,,,,"  194",",,7","   22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-15","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  222",",,7","   56",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-16","36.8077","-87.153","188.7","ELKTON, KY US","  173",",,7,0800",,,,,"  244",",,7","   78",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-17","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  150",",,7","   22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-18","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  144",",,7","   22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-19","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  194",",,7","   33",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-20","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  228",",,7","  106",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-21","36.8077","-87.153","188.7","ELKTON, KY US","   10",",,7,0800",,,,,"  228",",,7","  144",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-22","36.8077","-87.153","188.7","ELKTON, KY US","   25",",,7,0800",,,,,"  211",",,7","   89",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-23","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  178",",,7","   17",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-24","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  194",",,7","   28",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-25","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  217",",,7","   50",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-26","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  161",",,7","  100",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-27","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  217",",,7","  122",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-28","36.8077","-87.153","188.7","ELKTON, KY US","  381",",,7,0800",,,,,"  183",",,7","   72",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-29","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  150",",,7","   89",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-30","36.8077","-87.153","188.7","ELKTON, KY US","   61",",,7,0800",,,,,"  150",",,7","  117",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-10-31","36.8077","-87.153","188.7","ELKTON, KY US","  445",",,7,0800",,,,,"  161",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-01","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   44",",,7","  -39",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-02","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   83",",,7","  -33",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-03","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  122",",,7","  -28",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-04","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  128",",,7","  -22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-05","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  167",",,7","    6",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-06","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  183",",,7","   33",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-07","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  106",",,7","  -39",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-08","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  139",",,7","  -50",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-09","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   39",",,7","  -61",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-10","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  111",",,7","  -56",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-11","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  183",",,7","   33",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-12","36.8077","-87.153","188.7","ELKTON, KY US","   56",",,7,0800",,,,,"  156",",,7"," -100",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-13","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  -61",",,7"," -117",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-14","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   17",",,7"," -100",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-15","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   78",",,7","  -56",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-16","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   56",",,7","  -28",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-17","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   94",",,7","  -33",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-18","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  100",",,7","  -28",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-19","36.8077","-87.153","188.7","ELKTON, KY US","    5",",,7,0800",,,,,"   94",",,7","   33",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-20","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  144",",,7","  -22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-21","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  139",",,7","  -22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-22","36.8077","-87.153","188.7","ELKTON, KY US","  457",",,7,0800",,,,,"  178",",,7","   61",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-23","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   72",",,7","   56",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-24","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   72",",,7","   -6",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-25","36.8077","-87.153","188.7","ELKTON, KY US","    3",",,7,0800",,,,,"  100",",,7","  -11",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-26","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  167",",,7","   -6",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-27","36.8077","-87.153","188.7","ELKTON, KY US","  414",",,7,0800",,,,,"  178",",,7","   67",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-28","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  117",",,7","  -11",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-29","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   56",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-11-30","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   78",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-01","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  161",",,7","   78",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-02","36.8077","-87.153","188.7","ELKTON, KY US","  465",",,7,0800",,,,,"   89",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-03","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   22",",,7","  -39",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-04","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   67",",,7","  -39",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-05","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  122",",,7","  -28",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-06","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  150",",,7","  -28",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-07","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  111",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-08","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  111",",,7","    6",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-09","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  156",",,7","   28",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-10","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  167",",,7","   -6",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-11","36.8077","-87.153","188.7","ELKTON, KY US","   46",",,7,0800",,,,,"   -6",",,7","  -72",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-12","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   56",",,7","  -67",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-13","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  111",",,7","  -50",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-14","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   72",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-15","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   72",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-16","36.8077","-87.153","188.7","ELKTON, KY US","   79",",,7,0800",,,,,"   50",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-17","36.8077","-87.153","188.7","ELKTON, KY US","  513",",,7,0800",,,,,"   44",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-18","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   22",",,7","  -61",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-19","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  -17",",,7","  -78",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-20","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   50",",,7","  -72",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-21","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   94",",,7","  -50",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-22","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  106",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-23","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  100",",,7","   33",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-24","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  172",",,7","   22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-25","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  178",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-26","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  200",",,7","   17",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-27","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  172",",,7","   78",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-28","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  161",",,7","   94",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-29","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  194",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2019-12-30","36.8077","-87.153","188.7","ELKTON, KY US","  511",",,7,0800",,,,,"  172",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00152548","2019-12-31","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   83",",,7","   22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-01","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   78",",,7","  -33",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-02","36.8077","-87.153","188.7","ELKTON, KY US","    3",",,7,0800",,,,,"  100",",,7","  -39",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-03","36.8077","-87.153","188.7","ELKTON, KY US","  338",",,7,0800",,,,,"  106",",,7","   67",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-04","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-01-05","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-01-06","36.8077","-87.153","188.7","ELKTON, KY US","   91",",,7,0800",,,,,"  117",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-01-07","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   94",",,7","  -11",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-08","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   94",",,7","  -28",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-09","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  106",",,7","  -22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-10","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  150",",,7","   -6",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-11","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  189",",,7","  144",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-12","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  194",",,7","   28",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-13","36.8077","-87.153","188.7","ELKTON, KY US","  500",",,7,0800",,,,,"   72",",,7","   33",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-14","36.8077","-87.153","188.7","ELKTON, KY US","   53",",,7,0800",,,,,"   94",",,7","   33",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-15","36.8077","-87.153","188.7","ELKTON, KY US","    3",",,7,0800",,,,,"  133",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-01-16","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-01-17","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   61",",,7","  -22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-18","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  106",",,7","  -22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-19","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  139",",,7","  -33",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-20","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  -17",",,7","  -89",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-21","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  -56",",,7","  -89",",,7",,,,,,,,,,,,,,,,
