"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00024150","2019-06-22","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  178",",,W","   67",",,W","   79",",,W",,,,,,,,,,,,,,,,,"  240",",,W","  220",",,W","  125",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-06-23","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  206",",,W","   50",",,W","   66",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  230",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-06-24","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    3",",,W,2400",,,,,"  222",",,W","   89",",,W","   58",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  260",",,W","  112",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-06-25","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    5",",,W,2400",,,,,"  233",",,W","   28",",,W","   30",",,W",,,,,,,,,,,,,,,,,"  340",",,W","  350",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-06-26","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   18",",,W,2400",,,,,"  244",",,W","   56",",,W","   39",",,W",,,,,,,,,,,,,,,,,"   70",",,W","   80",",,W","   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-06-27","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  294",",,W","  106",",,W","   41",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  310",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-06-28","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  250",",,W","  111",",,W","   51",",,W",,,,,,,,,,,,,,,,,"   70",",,W","   70",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-06-29","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  272",",,W","   94",",,W","   21",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-06-30","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  267",",,W","   72",",,W","   35",",,W",,,,,,,,,,,,,,,,,"   90",",,W","   90",",,W","  112",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-01","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  300",",,W","  100",",,W","   40",",,W",,,,,,," 1832",",,W",,,,,,,,,"  220",",,W","  220",",,W","  130",",,W","  161",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-02","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   43",",,W,2400",,,,,"  233",",,W","   67",",,W","   48",",,W",,,,,,," 1353",",,W",,,,,,,,,"   80",",,W","   80",",,W","  112",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-03","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   81",",,W,2400",,,,,"  211",",,W","  122",",,W","   29",",,W",,,,,,," 0801",",,W",,,,,,,,,"   70",",,W","   90",",,W","   72",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-04","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   97",",,W,2400",,,,,"  233",",,W","  106",",,W","   25",",,W",,,,,,," 1645",",,W",,,,,,,,,"  250",",,W","  250",",,W","  139",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-05","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  233",",,W","   94",",,W","   38",",,W",,,,,,," 2004",",,W",,,,,,,,,"   70",",,W","   70",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-06","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  267",",,W","   72",",,W","   34",",,W",,,,,,," 1752",",,W",,,,,,,,,"  250",",,W","  220",",,W","   94",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-07","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  283",",,W","   89",",,W","   34",",,W",,,,,,," 1635",",,W",,,,,,,,,"  270",",,W","  270",",,W","  139",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-08","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   28",",,W,2400",,,,,"  222",",,W","  100",",,W","   31",",,W",,,,,,," 1556",",,W",,,,,,,,,"  200",",,W","  200",",,W","   98",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-09","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  222",",,W","   72",",,W","   41",",,W",,,,,,," 1147",",,W",,,,,,,,,"  240",",,W","  240",",,W","  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-10","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  289",",,W","   50",",,W","   19",",,W",,,,,,," 1926",",,W",,,,,,,,,"  150",",,W","  160",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-11","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   46",",,W,2400",,,,,"  339",",,W","  117",",,W","   33",",,W",,,,,,," 1709",",,W",,,,,,,,,"  220",",,W","  220",",,W","  165",",,W","  210",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-12","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   15",",,W,2400",,,,,"  322",",,W","   94",",,W","   32",",,W",,,,,,," 1742",",,W",,,,,,,,,"  210",",,W","  210",",,W","  161",",,W","  201",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-13","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   76",",,W,2400",,,,,"  306",",,W","  111",",,W","   36",",,W",,,,,,," 1728",",,W",,,,,,,,,"  280",",,W","  280",",,W","  134",",,W","  161",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-14","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   79",",,W,2400",,,,,"  300",",,W","  128",",,W","   39",",,W",,,,,,," 1611",",,W",,,,,,,,,"  270",",,W","  260",",,W","  219",",,W","  277",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-15","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","  130",",,W,2400",,,,,"  283",",,W","  117",",,W","   28",",,W",,,,,,," 1454",",,W",,,,,,,,,"  190",",,W","  190",",,W","  179",",,W","  210",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-16","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   13",",,W,2400",,,,,"  233",",,W","  122",",,W","   46",",,W",,,,,,," 2037",",,W",,,,,,,,,"  210",",,W","  210",",,W","  157",",,W","  183",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-17","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  272",",,W","  106",",,W","   48",",,W",,,,,,," 1435",",,W",,,,,,,,,"  260",",,W","  280",",,W","  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-18","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  289",",,W","  100",",,W","   46",",,W",,,,,,," 1123",",,W",,,,,,,,,"  260",",,W","  270",",,W","  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-19","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  261",",,W","   61",",,W","   30",",,W",,,,,,," 1413",",,W",,,,,,,,,"  330",",,W","  320",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-20","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  244",",,W","   39",",,W","   29",",,W",,,,,,," 1758",",,W",,,,,,,,,"  300",",,W","   70",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-21","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  250",",,W","   56",",,W","   53",",,W",,,,,,," 1557",",,W",,,,,,,,,"   70",",,W","   60",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-22","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   43",",,W,2400",,,,,"  294",",,W","   83",",,W","   37",",,W",,,,,,," 1808",",,W",,,,,,,,,"  250",",,W","  250",",,W","  148",",,W","  192",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-23","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  344",",,W","  139",",,W","   30",",,W",,,,,,," 2210",",,W",,,,,,,,,"  250",",,W","  250",",,W","  143",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-24","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  328",",,W","  106",",,W","   45",",,W",,,,,,," 0913",",,W",,,,,,,,,"  210",",,W","  210",",,W","  112",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-25","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  311",",,W","   78",",,W","   57",",,W",,,,,,," 1431",",,W",,,,,,,,,"  270",",,W","  270",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-26","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  328",",,W","   67",",,W","   23",",,W",,,,,,," 1531",",,W",,,,,,,,,"  260",",,W","  250",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-27","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   64",",,W,2400",,,,,"  300",",,W","  144",",,W","   44",",,W",,,,,,," 1629",",,W",,,,,,,,,"  290",",,W","  300",",,W","  165",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-28","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  289",",,W","  122",",,W","   47",",,W",,,,,,," 0003",",,W",,,,,,,,,"  230",",,W","  220",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-29","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  306",",,W","   72",",,W","   27",",,W",,,,,,," 1817",",,W",,,,,,,,,"  230",",,W","  220",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-30","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  333",",,W","  139",",,W","   46",",,W",,,,,,," 1628",",,W",,,,,,,,,"  250",",,W","  260",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-07-31","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  317",",,W","  117",",,W","   30",",,W",,,,,,," 1736",",,W",,,,,,,,,"  220",",,W","  220",",,W","  174",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-01","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   79",",,W,2400",,,,,"  317",",,W","  122",",,W","   45",",,W",,,,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  179",",,W","  228",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-02","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  333",",,W","  111",",,W","   42",",,W",,,,,,,,,,,,,,,,,"  280",",,W","  280",",,W","  116",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-03","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   20",",,W,2400",,,,,"  328",",,W","  122",",,W","   37",",,W",,,,,,,,,,,,,,,,,"  310",",,W","  300",",,W","  130",",,W","  165",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-04","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  344",",,W","  117",",,W","   34",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-05","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   10",",,W,2400",,,,,"  328",",,W","  133",",,W","   40",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  250",",,W","  210",",,W","  264",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-06","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  328",",,W","  117",",,W","   34",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  240",",,W","  130",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-07","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  317",",,W","   83",",,W","   26",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-08","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  317",",,W","  128",",,W","   40",",,W",,,,,,,,,,,,,,,,,"  200",",,W","  200",",,W","  148",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-09","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   48",",,W,2400",,,,,"  289",",,W","  133",",,W","   56",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  250",",,W","  161",",,W","  219",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-10","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  283",",,W","  106",",,W","   55",",,W",,,,,,,,,,,,,,,,,"   90",",,W","   80",",,W","  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-11","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  261",",,W","  133",",,W","   60",",,W",,,,,,,,,,,,,,,,,"  340",",,W","  340",",,W","  148",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-12","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  250",",,W","   89",",,W","   61",",,W",,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W","  130",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-13","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  283",",,W","   61",",,W","   20",",,W",,,,,,,,,,,,,,,,,"  120",",,W","  310",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-14","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  306",",,W","   61",",,W","   34",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  260",",,W","   98",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-15","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    3",",,W,2400",,,,,"  283",",,W","  128",",,W","   42",",,W",,,,,,,,,,,,,,,,,"  340",",,W","  340",",,W","  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-16","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  272",",,W","   72",",,W","   62",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  270",",,W","  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-17","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  194",",,W","   67",",,W","   38",",,W",,,,,,,,,,,,,,,,,"   70",",,W","   80",",,W","  103",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-18","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  311",",,W","   50",",,W","   43",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  250",",,W","   94",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-19","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  344",",,W","   67",",,W","   39",",,W",,,,,,,,,,,,,,,,,"   70",",,W","  280",",,W","   89",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-20","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  289",",,W","   89",",,W","   51",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   80",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-21","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  317",",,W","   94",",,W","   41",",,W",,,,,,,,,,,,,,,,,"   70",",,W","   80",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-22","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   28",",,W,2400",,,,,"  278",",,W","   89",",,W","   45",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  250",",,W","  125",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-23","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  267",",,W","  100",",,W","   27",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-24","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   13",",,W,2400",,,,,"  300",",,W","  100",",,W","   39",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  240",",,W","  112",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-25","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  283",",,W","   83",",,W","   51",",,W",,,,,,,,,,,,,,,,,"  300",",,W","  270",",,W","  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-26","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  239",",,W","   56",",,W","   60",",,W",,,,,,,,,,,,,,,,,"  240",",,W","  240",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-27","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  267",",,W","   33",",,W","   25",",,W",,,,,,,,,,,,,,,,,"  260",",,W","  230",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-28","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  328",",,W","   61",",,W","   50",",,W",,,,,,,,,,,,,,,,,"  290",",,W","  270",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-29","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  256",",,W","  111",",,W","   40",",,W",,,,,,,,,,,,,,,,,"   90",",,W","   90",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-30","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    3",",,W,2400",,,,,"  300",",,W","   67",",,W","   25",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  310",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-08-31","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  322",",,W","   78",",,W","   34",",,W",,,,,,,,,,,,,,,,,"  260",",,W","  240",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-09-01","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  333",",,W","   67",",,W","   30",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   80",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-09-02","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  339",",,W","  100",",,W","   51",",,W",,,,,,,,,,,,,,,,,"  280",",,W","  270",",,W","  139",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-09-03","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  328",",,W","   67",",,W","   18",",,W",,,,,,,,,,,,,,,,,"  160",",,W","  330",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-09-04","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  356",",,W","  106",",,W","   63",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W","  148",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-09-05","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  344",",,W","   67",",,W","   33",",,W",,,,,,,,,,,,,,,,,"  130",",,W","   90",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-09-06","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","  183",",,W,2400",,,,,"  217",",,W","  122",",,W","   39",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  260",",,W","  125",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
