"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00018116","2019-12-23","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  279",",,a","  176",",,a",,,,,,,,,,
"ASN00018116","2019-12-24","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  327",",,a","  139",",,a",,,,,,,,,,
"ASN00018116","2019-12-25","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  336",",,a","  184",",,a",,,,,,,,,,
"ASN00018116","2019-12-26","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  282",",,a","  154",",,a",,,,,,,,,,
"ASN00018116","2019-12-27","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  426",",,a","  164",",,a",,,,,,,,,,
"ASN00018116","2019-12-28","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  342",",,a","  208",",,a",,,,,,,,,,
"ASN00018116","2019-12-29","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  383",",,a","  191",",,a",,,,,,,,,,
"ASN00018116","2019-12-30","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  433",",,a","  237",",,a",,,,,,,,,,
"ASN00018116","2019-12-31","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  226",",,a","  130",",,a",,,,,,,,,,
"ASN00018116","2020-01-01","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  260",",,a","  107",",,a",,,,,,,,,,
"ASN00018116","2020-01-02","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  333",",,a","  137",",,a",,,,,,,,,,
"ASN00018116","2020-01-03","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  441",",,a","  200",",,a",,,,,,,,,,
"ASN00018116","2020-01-04","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   20",",,a","  177",",,a","  159",",,a",,,,,,,,,,
"ASN00018116","2020-01-05","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","  132",",,a","  178",",,a","  118",",,a",,,,,,,,,,
"ASN00018116","2020-01-06","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    6",",,a","  233",",,a","  128",",,a",,,,,,,,,,
"ASN00018116","2020-01-07","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  293",",,a","  136",",,a",,,,,,,,,,
"ASN00018116","2020-01-08","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  353",",,a","  161",",,a",,,,,,,,,,
"ASN00018116","2020-01-09","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  416",",,a","  228",",,a",,,,,,,,,,
"ASN00018116","2020-01-10","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  204",",,a","  203",",,a",,,,,,,,,,
"ASN00018116","2020-01-11","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   12",",,a","  223",",,a","  140",",,a",,,,,,,,,,
"ASN00018116","2020-01-12","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  286",",,a","  139",",,a",,,,,,,,,,
"ASN00018116","2020-01-13","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  372",",,a","  158",",,a",,,,,,,,,,
"ASN00018116","2020-01-14","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  304",",,a","  180",",,a",,,,,,,,,,
"ASN00018116","2020-01-15","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  244",",,a","  168",",,a",,,,,,,,,,
"ASN00018116","2020-01-16","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  235",",,a","  163",",,a",,,,,,,,,,
"ASN00018116","2020-01-17","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  208",",,a","  152",",,a",,,,,,,,,,
"ASN00018116","2020-01-18","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  241",",,a","  139",",,a",,,,,,,,,,
"ASN00018116","2020-01-19","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   10",",,a","  227",",,a","  144",",,a",,,,,,,,,,
"ASN00018116","2020-01-20","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  224",",,a","  127",",,a",,,,,,,,,,
"ASN00018116","2020-01-21","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  320",",,a","  109",",,a",,,,,,,,,,
"ASN00018116","2020-01-22","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  260",",,a","  176",",,a",,,,,,,,,,
"ASN00018116","2020-01-23","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   10",",,a","  222",",,a","  141",",,a",,,,,,,,,,
"ASN00018116","2020-01-24","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  266",",,a","  115",",,a",,,,,,,,,,
"ASN00018116","2020-01-25","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  282",",,a","  140",",,a",,,,,,,,,,
"ASN00018116","2020-01-26","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  267",",,a","  166",",,a",,,,,,,,,,
"ASN00018116","2020-01-27","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  254",",,a","  168",",,a",,,,,,,,,,
"ASN00018116","2020-01-28","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  299",",,a","  144",",,a",,,,,,,,,,
"ASN00018116","2020-01-29","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  414",",,a","  149",",,a",,,,,,,,,,
"ASN00018116","2020-01-30","-33.7081","136.5026","175.0","CLEVE AERODROME, AS",,,"  444",",,a",,,,,,,,,,,,
"ASN00018116","2020-01-31","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   16",",,a","  376",",,a","  252",",,a",,,,,,,,,,
"ASN00018116","2020-02-01","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","  170",",,a","  195",",,a","  163",",,a",,,,,,,,,,
"ASN00018116","2020-02-02","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    8",",,a","  238",",,a","  125",",,a",,,,,,,,,,
"ASN00018116","2020-02-03","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  194",",,a","  133",",,a",,,,,,,,,,
"ASN00018116","2020-02-04","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    4",",,a","  235",",,a","  151",",,a",,,,,,,,,,
"ASN00018116","2020-02-05","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  264",",,a","  139",",,a",,,,,,,,,,
"ASN00018116","2020-02-06","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  293",",,a","  145",",,a",,,,,,,,,,
"ASN00018116","2020-02-07","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  315",",,a","  163",",,a",,,,,,,,,,
"ASN00018116","2020-02-08","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  303",",,a","  172",",,a",,,,,,,,,,
"ASN00018116","2020-02-09","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  320",",,a","  180",",,a",,,,,,,,,,
"ASN00018116","2020-02-10","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  339",",,a","  181",",,a",,,,,,,,,,
"ASN00018116","2020-02-11","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  267",",,a","  175",",,a",,,,,,,,,,
"ASN00018116","2020-02-12","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  240",",,a","  167",",,a",,,,,,,,,,
"ASN00018116","2020-02-13","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  273",",,a","  174",",,a",,,,,,,,,,
"ASN00018116","2020-02-14","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  248",",,a","  168",",,a",,,,,,,,,,
"ASN00018116","2020-02-15","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    8",",,a","  235",",,a","  158",",,a",,,,,,,,,,
"ASN00018116","2020-02-16","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  237",",,a","  151",",,a",,,,,,,,,,
"ASN00018116","2020-02-17","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  339",",,a","  141",",,a",,,,,,,,,,
"ASN00018116","2020-02-18","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  222",",,a","  145",",,a",,,,,,,,,,
"ASN00018116","2020-02-19","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  206",",,a","  149",",,a",,,,,,,,,,
"ASN00018116","2020-02-20","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  210",",,a","  143",",,a",,,,,,,,,,
"ASN00018116","2020-02-21","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  203",",,a","  145",",,a",,,,,,,,,,
"ASN00018116","2020-02-22","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  275",",,a","  135",",,a",,,,,,,,,,
"ASN00018116","2020-02-23","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  343",",,a","  144",",,a",,,,,,,,,,
"ASN00018116","2020-02-24","-33.7081","136.5026","175.0","CLEVE AERODROME, AS",,,"  324",",,a","  172",",,a",,,,,,,,,,
"ASN00018116","2020-02-25","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  271",",,a","  166",",,a",,,,,,,,,,
"ASN00018116","2020-02-26","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  223",",,a","  150",",,a",,,,,,,,,,
"ASN00018116","2020-02-27","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  220",",,a","  110",",,a",,,,,,,,,,
"ASN00018116","2020-02-28","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  234",",,a","  153",",,a",,,,,,,,,,
"ASN00018116","2020-02-29","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  273",",,a","  141",",,a",,,,,,,,,,
"ASN00018116","2020-03-01","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  306",",,a","  172",",,a",,,,,,,,,,
"ASN00018116","2020-03-02","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   42",",,a","  197",",,a","  140",",,a",,,,,,,,,,
"ASN00018116","2020-03-03","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  191",",,a","  143",",,a",,,,,,,,,,
"ASN00018116","2020-03-04","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   10",",,a","  228",",,a","  150",",,a",,,,,,,,,,
"ASN00018116","2020-03-05","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  185",",,a","  146",",,a",,,,,,,,,,
"ASN00018116","2020-03-06","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   24",",,a","  217",",,a","  109",",,a",,,,,,,,,,
"ASN00018116","2020-03-07","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  243",",,a","  146",",,a",,,,,,,,,,
"ASN00018116","2020-03-08","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  248",",,a","  137",",,a",,,,,,,,,,
"ASN00018116","2020-03-09","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  248",",,a","  146",",,a",,,,,,,,,,
"ASN00018116","2020-03-10","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  294",",,a","  122",",,a",,,,,,,,,,
"ASN00018116","2020-03-11","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  322",",,a","  145",",,a",,,,,,,,,,
"ASN00018116","2020-03-12","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  353",",,a","  215",",,a",,,,,,,,,,
"ASN00018116","2020-03-13","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    8",",,a","  222",",,a","  162",",,a",,,,,,,,,,
"ASN00018116","2020-03-14","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  197",",,a","  124",",,a",,,,,,,,,,
"ASN00018116","2020-03-15","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  220",",,a","  105",",,a",,,,,,,,,,
"ASN00018116","2020-03-16","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  300",",,a","  113",",,a",,,,,,,,,,
"ASN00018116","2020-03-17","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  349",",,a","  192",",,a",,,,,,,,,,
"ASN00018116","2020-03-18","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  374",",,a","  250",",,a",,,,,,,,,,
"ASN00018116","2020-03-19","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  310",",,a","  220",",,a",,,,,,,,,,
"ASN00018116","2020-03-20","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  240",",,a","  139",",,a",,,,,,,,,,
"ASN00018116","2020-03-21","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  227",",,a","  157",",,a",,,,,,,,,,
"ASN00018116","2020-03-22","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  202",",,a","  154",",,a",,,,,,,,,,
"ASN00018116","2020-03-23","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  194",",,a","  134",",,a",,,,,,,,,,
"ASN00018116","2020-03-24","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    6",",,a","  167",",,a","  141",",,a",,,,,,,,,,
"ASN00018116","2020-03-25","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   58",",,a","  188",",,a","  135",",,a",,,,,,,,,,
"ASN00018116","2020-03-26","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  234",",,a","  102",",,a",,,,,,,,,,
"ASN00018116","2020-03-27","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  279",",,a","  108",",,a",,,,,,,,,,
"ASN00018116","2020-03-28","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  321",",,a","  155",",,a",,,,,,,,,,
"ASN00018116","2020-03-29","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  248",",,a","  194",",,a",,,,,,,,,,
"ASN00018116","2020-03-30","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  239",",,a","  110",",,a",,,,,,,,,,
"ASN00018116","2020-03-31","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  227",",,a","  103",",,a",,,,,,,,,,
"ASN00018116","2020-04-01","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  235",",,a","  145",",,a",,,,,,,,,,
"ASN00018116","2020-04-02","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  256",",,a","  135",",,a",,,,,,,,,,
"ASN00018116","2020-04-03","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  255",",,a","  138",",,a",,,,,,,,,,
"ASN00018116","2020-04-04","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   74",",,a","  193",",,a","  103",",,a",,,,,,,,,,
"ASN00018116","2020-04-05","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  196",",,a","  113",",,a",,,,,,,,,,
"ASN00018116","2020-04-06","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  210",",,a","  114",",,a",,,,,,,,,,
"ASN00018116","2020-04-07","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    4",",,a","  200",",,a","  133",",,a",,,,,,,,,,
"ASN00018116","2020-04-08","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   16",",,a","  202",",,a","  117",",,a",,,,,,,,,,
"ASN00018116","2020-04-09","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  221",",,a","  108",",,a",,,,,,,,,,
"ASN00018116","2020-04-10","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  251",",,a","  106",",,a",,,,,,,,,,
"ASN00018116","2020-04-11","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  201",",,a","  131",",,a",,,,,,,,,,
"ASN00018116","2020-04-12","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  186",",,a","  117",",,a",,,,,,,,,,
"ASN00018116","2020-04-13","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  264",",,a","  100",",,a",,,,,,,,,,
"ASN00018116","2020-04-14","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  309",",,a","  163",",,a",,,,,,,,,,
"ASN00018116","2020-04-15","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  300",",,a","  189",",,a",,,,,,,,,,
"ASN00018116","2020-04-16","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  209",",,a","  140",",,a",,,,,,,,,,
"ASN00018116","2020-04-17","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  192",",,a","  103",",,a",,,,,,,,,,
"ASN00018116","2020-04-18","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  210",",,a","  109",",,a",,,,,,,,,,
"ASN00018116","2020-04-19","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  248",",,a","   93",",,a",,,,,,,,,,
"ASN00018116","2020-04-20","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  206",",,a","  158",",,a",,,,,,,,,,
"ASN00018116","2020-04-21","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  265",",,a","  105",",,a",,,,,,,,,,
"ASN00018116","2020-04-22","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  270",",,a","  115",",,a",,,,,,,,,,
"ASN00018116","2020-04-23","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   32",",,a","  266",",,a","  159",",,a",,,,,,,,,,
"ASN00018116","2020-04-24","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  247",",,a","  121",",,a",,,,,,,,,,
"ASN00018116","2020-04-25","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  300",",,a","  151",",,a",,,,,,,,,,
"ASN00018116","2020-04-26","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   94",",,a","  182",",,a","  153",",,a",,,,,,,,,,
"ASN00018116","2020-04-27","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  199",",,a","   80",",,a",,,,,,,,,,
"ASN00018116","2020-04-28","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  208",",,a","  115",",,a",,,,,,,,,,
"ASN00018116","2020-04-29","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   46",",,a","  142",",,a","  107",",,a",,,,,,,,,,
"ASN00018116","2020-04-30","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   58",",,a","  144",",,a","   68",",,a",,,,,,,,,,
"ASN00018116","2020-05-01","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   18",",,a","  161",",,a","   76",",,a",,,,,,,,,,
"ASN00018116","2020-05-02","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   12",",,a","  185",",,a","  109",",,a",,,,,,,,,,
"ASN00018116","2020-05-03","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    4",",,a","  158",",,a","  108",",,a",,,,,,,,,,
"ASN00018116","2020-05-04","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    4",",,a","  164",",,a","   92",",,a",,,,,,,,,,
"ASN00018116","2020-05-05","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  209",",,a","   79",",,a",,,,,,,,,,
"ASN00018116","2020-05-06","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  226",",,a","  130",",,a",,,,,,,,,,
"ASN00018116","2020-05-07","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  205",",,a","  145",",,a",,,,,,,,,,
"ASN00018116","2020-05-08","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   18",",,a","  190",",,a","  120",",,a",,,,,,,,,,
"ASN00018116","2020-05-09","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   54",",,a","  153",",,a","   82",",,a",,,,,,,,,,
"ASN00018116","2020-05-10","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  166",",,a","   84",",,a",,,,,,,,,,
"ASN00018116","2020-05-11","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  189",",,a","   87",",,a",,,,,,,,,,
"ASN00018116","2020-05-12","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a",,,"  111",",,a",,,,,,,,,,
