"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"UKW00035047","2020-02-08","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   87","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-09","51.35","1.36667","44.2","MANSTON, ENG UK","   13",",,S",,,,,"  124",",,S","   54",",,S",,,"   97","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-10","51.35","1.36667","44.2","MANSTON, ENG UK","  155",",,S",,,,,"  103",",,S",,,,,"   71","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-11","51.35","1.36667","44.2","MANSTON, ENG UK","   20",",,S",,,,,"   76",",,S","   19",",,S",,,"   51","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-12","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   47","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-13","51.35","1.36667","44.2","MANSTON, ENG UK","   51",",,S",,,,,,,"   40",",,S",,,"   69","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-14","51.35","1.36667","44.2","MANSTON, ENG UK","  135",",,S",,,,,,,,,,,"   73","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-15","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   90",",,S",,,"  107","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-16","51.35","1.36667","44.2","MANSTON, ENG UK","   30",",,S",,,,,"  126",",,S",,,,,"  101","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-17","51.35","1.36667","44.2","MANSTON, ENG UK","   86",",,S",,,,,,,"   44",",,S",,,"   73","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-18","51.35","1.36667","44.2","MANSTON, ENG UK","   18",",,S",,,,,"  103",",,S","   41",",,S",,,"   67","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-19","51.35","1.36667","44.2","MANSTON, ENG UK","   15",",,S",,,,,,,"   17",",,S",,,"   57","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-20","51.35","1.36667","44.2","MANSTON, ENG UK","   13",",,S",,,,,"  103",",,S",,,,,"   74","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-21","51.35","1.36667","44.2","MANSTON, ENG UK","   51",",,S",,,,,"  100",",,S","   29",",,S",,,"   70","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-22","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   81",",,S",,,"  104","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-23","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"  100","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-24","51.35","1.36667","44.2","MANSTON, ENG UK","   30",",,S",,,,,"  112",",,S","   54",",,S",,,"   88","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-25","51.35","1.36667","44.2","MANSTON, ENG UK","   23",",,S",,,,,,,,,,,"   58","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-26","51.35","1.36667","44.2","MANSTON, ENG UK","   23",",,S",,,,,,,"   20",",,S",,,"   39","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-27","51.35","1.36667","44.2","MANSTON, ENG UK","   23",",,S",,,,,"   66",",,S","   18",",,S",,,"   38","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-28","51.35","1.36667","44.2","MANSTON, ENG UK","   66",",,S",,,,,,,"    0",",,S",,,"   54","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-29","51.35","1.36667","44.2","MANSTON, ENG UK","   18",",,S",,,,,,,,,,,"   78","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-01","51.35","1.36667","44.2","MANSTON, ENG UK","   38",",,S",,,,,,,,,,,"   62","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-02","51.35","1.36667","44.2","MANSTON, ENG UK","   13",",,S",,,,,,,,,,,"   57","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-03","51.35","1.36667","44.2","MANSTON, ENG UK","   13",",,S",,,,,,,"    7",",,S",,,"   43","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-04","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   15",",,S",,,"   52","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-05","51.35","1.36667","44.2","MANSTON, ENG UK","   58",",,S",,,,,"   79",",,S","   56",",,S",,,"   67","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-06","51.35","1.36667","44.2","MANSTON, ENG UK","  239",",,S",,,,,,,,,,,"   53","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-07","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   10",",,S",,,"   62","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-08","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,,,,,"   93","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-09","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,"   38",",,S",,,"   72","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-10","51.35","1.36667","44.2","MANSTON, ENG UK","   43",",,S",,,,,"  139",",,S","   63",",,S",,,"  118","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-11","51.35","1.36667","44.2","MANSTON, ENG UK","   43",",,S",,,,,"  148",",,S","   87",",,S",,,"  111","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-12","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,"  107",",,S",,,,,"   76","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-13","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   70","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-14","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   42",",,S",,,"   77","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-15","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,"  122",",,S","   75",",,S",,,"   94","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-16","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,,,,,"   72","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-17","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   26",",,S",,,"   79","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-18","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"  103","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-19","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   66",",,S",,,"   80","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-20","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"   87",",,S",,,,,"   75","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-21","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"   82",",,S","   54",",,S",,,"   67","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-22","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"   80",",,S","   32",",,S",,,"   60","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-23","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   37",",,S",,,"   62","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-24","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   23",",,S",,,"   61","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-25","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   23",",,S",,,"   60","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-26","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   21",",,S",,,"   66","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-27","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"  102",",,S","   59",",,S",,,"   77","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-28","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"   91",",,S",,,,,"   73","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-29","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"   73",",,S",,,,,"   49","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-30","51.35","1.36667","44.2","MANSTON, ENG UK","   10",",,S",,,,,,,"   31",",,S",,,"   57","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-03-31","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,,,,,"   61","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-01","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   16",",,S",,,"   56","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-02","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   40",",,S",,,"   84","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-03","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   77","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-04","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   45",",,S",,,"   87","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-05","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   62",",,S",,,"  112","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-06","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"  119","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-07","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   61",",,S",,,"  113","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-08","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   74",",,S",,,"  117","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-09","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   63",",,S",,,"  119","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-10","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   82",",,S",,,"  127","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-11","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   87",",,S",,,"  135","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-12","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  100",",,S",,,"  151","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-13","51.35","1.36667","44.2","MANSTON, ENG UK","   71",",,S",,,,,,,,,,,"   72","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-14","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   59","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-15","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   15",",,S",,,"   76","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-16","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   40",",,S",,,"   99","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-17","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"  120",",,S",,,,,"   93","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-18","51.35","1.36667","44.2","MANSTON, ENG UK","   33",",,S",,,,,,,,,,,"   87","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-19","51.35","1.36667","44.2","MANSTON, ENG UK","   58",",,S",,,,,,,"   62",",,S",,,"   92","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-20","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"  125",",,S","   85",",,S",,,"  107","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-21","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   95",",,S",,,"  112","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-22","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"  117","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-23","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   68",",,S",,,"  113","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-24","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   62",",,S",,,"  102","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-25","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   81","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-26","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   26",",,S",,,"   86","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-27","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   46",",,S",,,"  112","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-28","51.35","1.36667","44.2","MANSTON, ENG UK","   58",",,S",,,,,,,,,,,"   84","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-29","51.35","1.36667","44.2","MANSTON, ENG UK","   38",",,S",,,,,,,"   82",",,S",,,"  101","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-04-30","51.35","1.36667","44.2","MANSTON, ENG UK","   43",",,S",,,,,"  146",",,S","   58",",,S",,,"   94","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-01","51.35","1.36667","44.2","MANSTON, ENG UK","   25",",,S",,,,,,,,,,,"   94","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-02","51.35","1.36667","44.2","MANSTON, ENG UK","   53",",,S",,,,,,,"   57",",,S",,,"  103","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-03","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   68",",,S",,,"  104","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-04","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"  104","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-05","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   94","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-06","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"  103","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-07","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   45",",,S",,,"  119","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-08","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   85",",,S",,,"  148","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-09","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   82",",,S",,,"  144","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-10","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"  147",",,S",,,,,"  107","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-11","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"  103",",,S","   65",",,S",,,"   81","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-12","51.35","1.36667","44.2","MANSTON, ENG UK","   10",",,S",,,,,,,"   41",",,S",,,"   84","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-13","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"  113",",,S","   46",",,S",,,"   80","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-14","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   57",",,S",,,"   82","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-15","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   39",",,S",,,"   93","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-16","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   61",",,S",,,"  114","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-17","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   80",",,S",,,"  137","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-18","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   93",",,S",,,"  157","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-19","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  105",",,S",,,"  166","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-20","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  120",",,S",,,"  176","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-21","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  138",",,S",,,"  198","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-22","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"  215",",,S",,,,,"  173","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-23","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"  193",",,S","  114",",,S",,,"  143","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-24","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   96",",,S",,,"  152","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-25","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   92",",,S",,,"  155","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-26","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  115",",,S",,,"  167","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-27","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   97",",,S",,,"  147","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-28","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  105",",,S",,,"  136","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-29","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  107",",,S",,,"  137","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-30","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  108",",,S",,,"  157","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-05-31","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"  212",",,S","  129",",,S",,,"  164","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-06-01","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  110",",,S",,,"  156","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-06-02","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  114",",,S",,,"  161","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-06-03","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  110",",,S",,,"  146","H,,S",,,,,,,,,,,,,,,,,,,,,,
