"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00328840","2019-07-27","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  283",",,7","  111",",,7",,,,,,,,,"  172",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-28","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  283",",,7","  117",",,7",,,,,,,,,"  128",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-30","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  272",",,7","   89",",,7",,,,,,,,,"   94",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-31","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  283",",,7","   89",",,7",,,,,,,,,"  156",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-01","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  311",",,7","  156",",,7",,,,,,,,,"  167",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-02","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   43",",,7,0500",,,,,"  317",",,7","  167",",,7",,,,,,,,,"  172",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-03","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  328",",,7","  150",",,7",,,,,,,,,"  172",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-04","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  311",",,7","  156",",,7",,,,,,,,,"  172",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-05","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  178",",,7,0500",,,,,"  339",",,7","  156",",,7",,,,,,,,,"  200",",,7,0500",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00328840","2019-08-06","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  283",",,7","  139",",,7",,,,,,,,,"  139",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-07","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  328",",,7","  139",",,7",,,,,,,,,"  144",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-08","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  233",",,7","   78",",,7",,,,,,,,,"   78",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-09","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  272",",,7","   78",",,7",,,,,,,,,"  150",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-10","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   43",",,7,0500",,,,,"  261",",,7","  139",",,7",,,,,,,,,"  156",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-11","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   10",",,7,0500",,,,,"  283",",,7","  156",",,7",,,,,,,,,"  156",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-12","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   43",",,7,0500",,,,,"  200",",,7","  150",",,7",,,,,,,,,"  156",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-13","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  203",",,7,0500",,,,,"  261",",,7","  133",",,7",,,,,,,,,"  133",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-14","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  244",",,7","  111",",,7",,,,,,,,,"  133",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-15","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   25",",,7,0500",,,,,"  256",",,7","  122",",,7",,,,,,,,,"  144",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-16","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   18",",,7,0500",,,,,"  239",",,7","  117",",,7",,,,,,,,,"  117",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-17","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  300",",,7","  111",",,7",,,,,,,,,"  117",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-18","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   61",",,7,0500",,,,,"  167",",,7","   72",",,7",,,,,,,,,"  100",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-19","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  239",",,7","  100",",,7",,,,,,,,,"  139",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-20","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  311",",,7","  128",",,7",,,,,,,,,"  133",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-21","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  261",",,7","   83",",,7",,,,,,,,,"   83",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-22","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  272",",,7","   83",",,7",,,,,,,,,"  100",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-23","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  278",",,7","  100",",,7",,,,,,,,,"  144",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-24","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    5",",,7,0500",,,,,"  267",",,7","  144",",,7",,,,,,,,,"  178",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-25","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  267",",,7","  172",",,7",,,,,,,,,"  178",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-26","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  165",",,7,0500",,,,,"  300",",,7","  128",",,7",,,,,,,,,"  128",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-27","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  239",",,7","  117",",,7",,,,,,,,,"  128",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-28","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   64",",,7,0500",,,,,"  183",",,7","   89",",,7",,,,,,,,,"  100",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-29","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  267",",,7","  100",",,7",,,,,,,,,"  106",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-30","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  217",",,7","   67",",,7",,,,,,,,,"   67",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-08-31","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  239",",,7","   61",",,7",,,,,,,,,"  128",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-01","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  206",",,7","  128",",,7",,,,,,,,,"  144",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-02","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  278",",,7","  133",",,7",,,,,,,,,"  133",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-03","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  284",",,7,0500",,,,,"  189",",,7","  117",",,7",,,,,,,,,"  117",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-04","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  206",",,7","   89",",,7",,,,,,,,,"   89",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-05","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  272",",,7","   83",",,7",,,,,,,,,"  156",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-06","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  267",",,7","  117",",,7",,,,,,,,,"  117",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-07","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   30",",,7,0500",,,,,"  267",",,7","  111",",,7",,,,,,,,,"  111",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-08","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  254",",,7,0500",,,,,"  117",",,7","   67",",,7",,,,,,,,,"   83",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-09","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  200",",,7","   83",",,7",,,,,,,,,"  122",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-10","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  470",",,7,0500",,,,,"  144",",,7","  117",",,7",,,,,,,,,"  122",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-11","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   38",",,7,0500",,,,,"  222",",,7","  111",",,7",,,,,,,,,"  111",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-12","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   15",",,7,0500",,,,,"  144",",,7","  106",",,7",,,,,,,,,"  106",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-13","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  584",",,7,0500",,,,,"  117",",,7","   78",",,7",,,,,,,,,"   78",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-14","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  194",",,7","   78",",,7",,,,,,,,,"  100",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-15","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  244",",,7","   89",",,7",,,,,,,,,"  133",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-16","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  317",",,7","  133",",,7",,,,,,,,,"  139",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-17","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  317",",,7","  133",",,7",,,,,,,,,"  172",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-18","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  300",",,7","  122",",,7",,,,,,,,,"  128",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-19","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  250",",,7","  100",",,7",,,,,,,,,"  183",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-20","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  278",",,7","  178",",,7",,,,,,,,,"  183",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-21","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  521",",,7,0500",,,,,"  272",",,7","  144",",,7",,,,,,,,,"  144",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-22","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   38",",,7,0500",,,,,"  178",",,7","   72",",,7",,,,,,,,,"   89",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-23","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  206",",,7","   78",",,7",,,,,,,,,"   83",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-24","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  267",",,7","   61",",,7",,,,,,,,,"  139",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-25","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500",,,,,"  217",",,7","   89",",,7",,,,,,,,,"   94",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-26","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500",,,,,"  167",",,7","   44",",,7",,,,,,,,,"   44",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-27","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  150",",,7","   44",",,7",,,,,,,,,"   61",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-28","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  111",",,7","   39",",,7",,,,,,,,,"   50",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-29","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  163",",,7,0500",,,,,"  128",",,7","   50",",,7",,,,,,,,,"   50",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-09-30","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   76",",,7,0500",,,,,"   72",",,7","   11",",,7",,,,,,,,,"   33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-01","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   72",",,7","   11",",,7",,,,,,,,,"   33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-02","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   56",",,7","   22",",,7",,,,,,,,,"   22",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-03","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  117",",,7,0500","   51",",,7",,,"   39",",,7","  -11",",,7",,,,,,,,,"    6",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-04","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   78",",,7","    6",",,7",,,,,,,,,"   33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-05","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   64",",,7,0500","    0",",,7",,,"  122",",,7","   33",",,7",,,,,,,,,"   50",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-06","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   23",",,7,0500","    0",",,7",,,"  144",",,7","   50",",,7",,,,,,,,,"   61",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-07","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  133",",,7","   22",",,7",,,,,,,,,"   28",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-08","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  194",",,7","   28",",,7",,,,,,,,,"   56",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-09","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  239",",,7","   39",",,7",,,,,,,,,"   56",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-10","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   76",",,7,0500","   76",",,7","   76",",,7","   56",",,7","  -28",",,7",,,,,,,,,"  -11",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-11","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   51",",,7,0500","   51",",,7","  127",",,7","  -11",",,7","  -33",",,7",,,,,,,,,"  -22",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-12","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   69",",,7,0500","   76",",,7","  152",",,7","   22",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-13","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   13",",,7,0500","    0","T,,7","  102",",,7","    6",",,7","  -33",",,7",,,,,,,,,"  -17",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-14","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","   76",",,7","   33",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-15","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    8",",,7,0500","    0",",,7","   25",",,7","   83",",,7","  -22",",,7",,,,,,,,,"   22",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-16","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   39",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-17","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   94",",,7","  -22",",,7",,,,,,,,,"  -11",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-18","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  178",",,7","  -17",",,7",,,,,,,,,"   44",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-19","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  144",",,7","   22",",,7",,,,,,,,,"   22",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-20","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  133",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-21","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    8",",,7,0500","    0",",,7",,,"  106",",,7","  -11",",,7",,,,,,,,,"   28",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-22","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   83",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-23","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   67",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-24","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   50",",,7","  -50",",,7",,,,,,,,,"  -33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-25","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   72",",,7","  -33",",,7",,,,,,,,,"  -11",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-26","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  167",",,7","  -11",",,7",,,,,,,,,"   61",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-27","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  167",",,7","   44",",,7",,,,,,,,,"   50",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-28","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   56",",,7","  -44",",,7",,,,,,,,,"  -44",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-29","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  -17",",,7"," -106",",,7",,,,,,,,,"  -89",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-30","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   17",",,7","  -89",",,7",,,,,,,,,"  -89",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-10-31","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  -44",",,7","  -89",",,7",,,,,,,,,"  -78",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-01","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"    0",",,7","  -94",",,7",,,,,,,,,"  -89",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-03","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"   72",",,7","  -22",",,7",,,,,,,,,"  -11",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-04","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500","    0","T,,7",,,"   28",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-05","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  -22",",,7"," -117",",,7",,,,,,,,,"  -94",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-06","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   10",",,7,0500","   25",",,7","   25",",,7","  -11",",,7"," -139",",,7",,,,,,,,," -128",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-07","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,"   25",",,7","  -61",",,7"," -167",",,7",,,,,,,,," -122",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-08","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500","    0","T,,7","    0","T,,7","  -44",",,7"," -122",",,7",,,,,,,,,"  -72",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-09","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500",,,,,"   89",",,7","  -72",",,7",,,,,,,,,"   11",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-10","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500","    0","T,,7",,,"   39",",,7"," -106",",,7",,,,,,,,," -106",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-11","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500","    0","T,,7",,,"  -94",",,7"," -189",",,7",,,,,,,,," -167",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-12","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   46",",,7,0500","   76",",,7","   76",",,7"," -111",",,7"," -194",",,7",,,,,,,,," -194",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-13","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500",,,"   51",",,7","  -17",",,7"," -194",",,7",,,,,,,,,"  -28",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-14","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,"   25",",,7","   39",",,7"," -122",",,7",,,,,,,,,"  -94",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-15","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500",,,,,"   72",",,7","  -94",",,7",,,,,,,,,"  -50",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-16","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500",,,,,"   56",",,7","  -50",",,7",,,,,,,,,"   39",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-11-17","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"   72",",,7","    0",",,7",,,,,,,,,"    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
