"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SN53","SN53_ATTRIBUTES","SX51","SX51_ATTRIBUTES","SX52","SX52_ATTRIBUTES","SX53","SX53_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00211448","2019-01-31","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    8",",,7,2400","  102",",,7,2400"," -200",",,7"," -350",",,7"," -200",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-01","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  102",",,7,2400","  -83",",,7"," -200",",,7"," -106",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-02","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0",",,7,2400","   25",",,7,2400","   33",",,7"," -111",",,7","   33",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-03","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    3",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   33",",,7","   -6",",,7","   -6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-04","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    5",",,7,2400","    0","T,,7,2400","    0","T,,7,2400","   -6",",,7"," -183",",,7"," -183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-05","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   79",",,7,2400","  104",",,7,2400","  102",",,7,2400"," -122",",,7"," -183",",,7"," -122",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-06","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0","T,,7,2400","  102",",,7,2400","  -78",",,7"," -128",",,7","  -89",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-07","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   69",",,7,2400","  140",",,7,2400","  203",",,7,2400","  -83",",,7"," -222",",,7"," -222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-08","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  178",",,7,2400"," -200",",,7"," -267",",,7"," -267",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-09","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400"," -150",",,7"," -278",",,7"," -156",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-10","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   51",",,7,2400","   76",",,7,2400","  229",",,7,2400","  -94",",,7"," -156",",,7"," -106",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-11","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    8",",,7,2400","   10",",,7,2400","  203",",,7,2400","  -50",",,7"," -111",",,7","  -56",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-12","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   89",",,7,2400","  119",",,7,2400","  305",",,7,2400","  -50",",,7"," -139",",,7"," -139",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-13","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  279",",,7,2400","  -78",",,7"," -183",",,7"," -139",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-14","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   13",",,7,2400","   20",",,7,2400","  279",",,7,2400","  -67",",,7"," -194",",,7"," -194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-15","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  254",",,7,2400"," -111",",,7"," -217",",,7"," -189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-16","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","  -72",",,7"," -217",",,7","  -83",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-17","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   10",",,7,2400","   10",",,7,2400","  229",",,7,2400","  -44",",,7"," -117",",,7"," -117",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-18","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400","  -72",",,7"," -189",",,7"," -189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-19","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400","  -72",",,7"," -189",",,7"," -100",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-20","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","  147",",,7,2400","  236",",,7,2400","  432",",,7,2400","  -33",",,7"," -122",",,7"," -122",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-21","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0","T,,7,2400","  381",",,7,2400","  -78",",,7"," -156",",,7"," -117",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-22","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0","T,,7,2400","  356",",,7,2400","  -33",",,7"," -150",",,7","  -39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-23","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   51",",,7,2400","   48",",,7,2400","  381",",,7,2400","   -6",",,7","  -44",",,7","  -28",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-24","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   36",",,7,2400","   51",",,7,2400","  381",",,7,2400","  -28",",,7"," -200",",,7"," -200",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-25","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  356",",,7,2400"," -167",",,7"," -217",",,7"," -189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-26","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    3",",,7,2400","    8",",,7,2400","  330",",,7,2400"," -139",",,7"," -189",",,7"," -144",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-27","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   13",",,7,2400","   36",",,7,2400","  330",",,7,2400"," -122",",,7"," -206",",,7"," -206",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-02-28","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  330",",,7,2400","  -72",",,7"," -222",",,7"," -161",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-01","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   61",",,7,2400","  127",",,7,2400","  432",",,7,2400","  -83",",,7"," -189",",,7"," -133",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-02","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    3",",,7,2400","  406",",,7,2400","  -83",",,7"," -206",",,7"," -206",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-03","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  406",",,7,2400"," -200",",,7"," -283",",,7"," -239",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-04","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    3",",,7,2400","  406",",,7,2400"," -139",",,7"," -250",",,7"," -167",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-05","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0","T,,7,2400","  381",",,7,2400"," -100",",,7"," -178",",,7"," -139",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-06","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  356",",,7,2400","  -67",",,7"," -156",",,7"," -139",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-07","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  330",",,7,2400","  -56",",,7"," -183",",,7","  -94",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-08","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  305",",,7,2400","    0",",,7","  -94",",,7","  -11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-09","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","  178",",,7,2400","   79",",,7,2400","  356",",,7,2400","   22",",,7","  -28",",,7","  -11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-10","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   28",",,7,2400","   51",",,7,2400","  356",",,7,2400","   -6",",,7"," -100",",,7"," -100",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-11","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","  330",",,7,2400","  -22",",,7"," -144",",,7","  -89",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-12","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   41",",,7,2400","    0",",,7,2400","  254",",,7,2400","   22",",,7","  -94",",,7","   17",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-13","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   94",",,7,2400","    0",",,7,2400","  178",",,7,2400","   67",",,7","   17",",,7","   50",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-14","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","  127",",,7,2400","    0","T,,7,2400","   76",",,7,2400","   56",",,7","    0",",,7","    0",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-15","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","   11",",,7","  -50",",,7","  -50",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-16","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","    0",",,7","  -89",",,7","  -56",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-17","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0","T,,7,2400","   51",",,7,2400","   33",",,7","  -61",",,7","  -22",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-18","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","   28",",,7","  -61",",,7","   22",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-19","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","   67",",,7","  -50",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-20","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","   78",",,7","   -6",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-21","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   83",",,7","  -17",",,7","    6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-22","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   83",",,7","  -33",",,7","  -28",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-23","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","  106",",,7","  -61",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-24","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0",",,7,2400","    0","T,,7,2400","  106",",,7","  -11",",,7","  -11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-25","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   61",",,7","  -39",",,7","  -39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-26","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","  -67",",,7","   56",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-27","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   39",",,7","   39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-28","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","    0",",,7","    6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-29","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -39",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-30","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   17",",,7","  -50",",,7","  -50",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-03-31","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   22",",,7","  -67",",,7","   -6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-01","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -22",",,7","    6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-02","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","  -28",",,7","  -28",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-03","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","  -33",",,7","    6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-04","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","   -6",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-05","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   30",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   11",",,7","   78",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-06","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","  145",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   78",",,7","   83",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-07","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   39",",,7","   50",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-08","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   22",",,7","   67",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-09","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","   -6",",,7","   -6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-10","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","  142",",,7,2400","  165",",,7,2400","  152",",,7,2400","    0",",,7","  -22",",,7","  -11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-11","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","  168",",,7,2400","   81",",,7,2400","  152",",,7,2400","    6",",,7","  -39",",,7","    0",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-12","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   41",",,7,2400","   43",",,7,2400","  127",",,7,2400","   17",",,7","  -17",",,7","  -17",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-13","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0","T,,7,2400","   51",",,7,2400","   33",",,7","  -33",",,7","  -28",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-14","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   72",",,7","  -56",",,7","  -28",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-15","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","  117",",,7","  -44",",,7","   33",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-16","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","    6",",,7","   83",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-17","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","  224",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   39",",,7","   39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-18","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   22",",,7","   28",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-19","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","   22",",,7","   39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-20","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","   22",",,7","  172",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-21","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","   78",",,7","   78",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-22","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   86",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","   39",",,7","   39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-23","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   11",",,7","   67",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-24","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","   56",",,7","  144",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-25","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","   94",",,7","   94",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-26","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   28",",,7","   83",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-27","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   17",",,7","   28",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-28","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","    0",",,7","   78",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-29","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   61",",,7","   61",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-04-30","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   79",",,7,2400","    0",",,7,2400","    0",",,7,2400","   61",",,7","   28",",,7","   39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-01","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","   28",",,7","   50",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-02","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","   17",",,7","   17",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-03","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   46",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","  -11",",,7","   83",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-04","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   33",",,7","  100",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-05","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","   61",",,7","   94",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-06","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   72",",,7","   72",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-07","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   33",",,7","  128",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-08","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","  439",",,7,2400","    0","T,,7,2400","    0",",,7,2400","  128",",,7","   11",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-09","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    8",",,7,2400","    0","T,,7,2400","    0",",,7,2400","  117",",,7","    6",",,7","   50",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-10","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","   11",",,7","   33",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-11","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   11",",,7","   78",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-12","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   17",",,7","   44",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-13","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   28",",,7","   67",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-14","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","   56",",,7","  117",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-15","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","   89",",,7","  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00211448","2019-05-16","44.8496","-93.5644","288.3","CHANHASSEN WSFO, MN US","  119",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  128",",,7","  128",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,
