"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00066037","2019-09-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  241",",,a","  178",",,a",,,,,,,,,,,"  203","H,,S"
"ASN00066037","2019-09-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  234",",,a","  174",",,a",,,,,,,,,,,"  176","H,,S"
"ASN00066037","2019-09-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  220",",,a","  121",",,a",,,,,,,,,,,"  149","H,,S"
"ASN00066037","2019-09-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  221",",,a","   94",",,a",,,,,,,,,,,"  159","H,,S"
"ASN00066037","2019-09-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  202",",,a","  105",",,a",,,,,,,,,,,"  168","H,,S"
"ASN00066037","2019-09-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  221",",,a","  134",",,a",,,,,,,,,,,"  183","H,,S"
"ASN00066037","2019-09-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  277",",,a","  144",",,a",,,,,,,,,,,"  206","H,,S"
"ASN00066037","2019-09-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  190",",,a","  151",",,a",,,,,,,,,,,"  156","H,,S"
"ASN00066037","2019-09-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  223",",,a","  116",",,a",,,,,,,,,,,"  172","H,,S"
"ASN00066037","2019-09-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   18",",,a",,,"  181",",,a","  134",",,a",,,,,,,,,,,"  154","H,,S"
"ASN00066037","2019-10-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   10",",,a",,,"  213",",,a","  128",",,a",,,,,,,,,,,"  170","H,,S"
"ASN00066037","2019-10-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  256",",,a","  123",",,a",,,,,,,,,,,"  199","H,,S"
"ASN00066037","2019-10-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  311",",,a","  135",",,a",,,,,,,,,,,"  236","H,,S"
"ASN00066037","2019-10-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  347",",,a","  168",",,a",,,,,,,,,,,"  196","H,,S"
"ASN00066037","2019-10-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  132",",,a",,,"  189",",,a","  148",",,a",,,,,,,,,,,"  173","H,,S"
"ASN00066037","2019-10-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    6",",,a",,,"  236",",,a","  148",",,a",,,,,,,,,,,"  199","H,,S"
"ASN00066037","2019-10-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  226",",,a","  171",",,a",,,,,,,,,,,"  191","H,,S"
"ASN00066037","2019-10-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  233",",,a","  162",",,a",,,,,,,,,,,"  147","H,,S"
"ASN00066037","2019-10-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    8",",,a",,,"  176",",,a","  102",",,a",,,,,,,,,,,"  155","H,,S"
"ASN00066037","2019-10-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    6",",,a",,,"  189",",,a","  124",",,a",,,,,,,,,,,"  159","H,,S"
"ASN00066037","2019-10-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  190",",,a","  124",",,a",,,,,,,,,,,"  154","H,,S"
"ASN00066037","2019-10-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  108",",,a",,,"  192",",,a","  120",",,a",,,,,,,,,,,"  146","H,,S"
"ASN00066037","2019-10-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   30",",,a",,,"  199",",,a","  110",",,a",,,,,,,,,,,"  158","H,,S"
"ASN00066037","2019-10-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  236",",,a","  125",",,a",,,,,,,,,,,"  191","H,,S"
"ASN00066037","2019-10-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  261",",,a","  149",",,a",,,,,,,,,,,"  208","H,,S"
"ASN00066037","2019-10-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  258",",,a","  173",",,a",,,,,,,,,,,"  204","H,,S"
"ASN00066037","2019-10-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  297",",,a","  168",",,a",,,,,,,,,,,"  196","H,,S"
"ASN00066037","2019-10-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  250",",,a","  135",",,a",,,,,,,,,,,"  188","H,,S"
"ASN00066037","2019-10-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  300",",,a","  124",",,a",,,,,,,,,,,"  198","H,,S"
"ASN00066037","2019-10-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  215",",,a","  125",",,a",,,,,,,,,,,"  169","H,,S"
"ASN00066037","2019-10-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  238",",,a","  121",",,a",,,,,,,,,,,"  186","H,,S"
"ASN00066037","2019-10-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  251",",,a","  137",",,a",,,,,,,,,,,"  204","H,,S"
"ASN00066037","2019-10-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  265",",,a","  166",",,a",,,,,,,,,,,"  213","H,,S"
"ASN00066037","2019-10-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  281",",,a","  178",",,a",,,,,,,,,,,"  225","H,,S"
"ASN00066037","2019-10-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  382",",,a","  181",",,a",,,,,,,,,,,"  288","H,,S"
"ASN00066037","2019-10-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  325",",,a","  229",",,a",,,,,,,,,,,"  227","H,,S"
"ASN00066037","2019-10-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  225",",,a","  142",",,a",,,,,,,,,,,"  183","H,,S"
"ASN00066037","2019-10-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  223",",,a","  138",",,a",,,,,,,,,,,"  183","H,,S"
"ASN00066037","2019-10-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  268",",,a","  145",",,a",,,,,,,,,,,"  213","H,,S"
"ASN00066037","2019-10-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  292",",,a","  172",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00066037","2019-10-31","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  280",",,a","  174",",,a",,,,,,,,,,,"  222","H,,S"
"ASN00066037","2019-11-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  275",",,a","  182",",,a",,,,,,,,,,,"  222","H,,S"
"ASN00066037","2019-11-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  279",",,a","  180",",,a",,,,,,,,,,,"  219","H,,S"
"ASN00066037","2019-11-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  329",",,a","  171",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00066037","2019-11-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  160",",,a",,,"  244",",,a","  162",",,a",,,,,,,,,,,"  195","H,,S"
"ASN00066037","2019-11-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  191",",,a","  149",",,a",,,,,,,,,,,"  158","H,,S"
"ASN00066037","2019-11-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  305",",,a","  121",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00066037","2019-11-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  308",",,a","  184",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00066037","2019-11-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  321",",,a","  185",",,a",,,,,,,,,,,"  205","H,,S"
"ASN00066037","2019-11-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  199",",,a","  119",",,a",,,,,,,,,,,"  169","H,,S"
"ASN00066037","2019-11-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  239",",,a","  146",",,a",,,,,,,,,,,"  193","H,,S"
"ASN00066037","2019-11-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  278",",,a","  156",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00066037","2019-11-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  379",",,a","  155",",,a",,,,,,,,,,,"  238","H,,S"
"ASN00066037","2019-11-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  222",",,a","  137",",,a",,,,,,,,,,,"  191","H,,S"
"ASN00066037","2019-11-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  261",",,a","  158",",,a",,,,,,,,,,,"  211","H,,S"
"ASN00066037","2019-11-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  338",",,a","  165",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00066037","2019-11-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  229",",,a","  172",",,a",,,,,,,,,,,"  194","H,,S"
"ASN00066037","2019-11-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  223",",,a","  172",",,a",,,,,,,,,,,"  189","H,,S"
"ASN00066037","2019-11-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  272",",,a","  160",",,a",,,,,,,,,,,"  219","H,,S"
"ASN00066037","2019-11-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  349",",,a","  160",",,a",,,,,,,,,,,"  237","H,,S"
"ASN00066037","2019-11-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  239",",,a","  173",",,a",,,,,,,,,,,"  207","H,,S"
"ASN00066037","2019-11-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  294",",,a","  173",",,a",,,,,,,,,,,"  233","H,,S"
"ASN00066037","2019-11-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  220",",,a","  198",",,a",,,,,,,,,,,"  196","H,,S"
"ASN00066037","2019-11-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   14",",,a",,,"  223",",,a","  179",",,a",,,,,,,,,,,"  201","H,,S"
"ASN00066037","2019-11-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  234",",,a","  184",",,a",,,,,,,,,,,"  206","H,,S"
"ASN00066037","2019-11-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  321",",,a","  192",",,a",,,,,,,,,,,"  246","H,,S"
"ASN00066037","2019-11-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   66",",,a",,,"  372",",,a","  189",",,a",,,,,,,,,,,"  226","H,,S"
"ASN00066037","2019-11-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  230",",,a","  140",",,a",,,,,,,,,,,"  196","H,,S"
"ASN00066037","2019-11-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  278",",,a","  157",",,a",,,,,,,,,,,"  229","H,,S"
"ASN00066037","2019-11-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  295",",,a","  205",",,a",,,,,,,,,,,"  233","H,,S"
"ASN00066037","2019-11-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  227",",,a","  193",",,a",,,,,,,,,,,"  195","H,,S"
"ASN00066037","2019-12-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  241",",,a","  170",",,a",,,,,,,,,,,"  204","H,,S"
"ASN00066037","2019-12-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  236",",,a","  167",",,a",,,,,,,,,,,"  184","H,,S"
"ASN00066037","2019-12-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  280",",,a","  143",",,a",,,,,,,,,,,"  232","H,,S"
"ASN00066037","2019-12-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  310",",,a","  188",",,a",,,,,,,,,,,"  222","H,,S"
"ASN00066037","2019-12-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  339",",,a","  163",",,a",,,,,,,,,,,"  251","H,,S"
"ASN00066037","2019-12-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  284",",,a","  174",",,a",,,,,,,,,,,"  221","H,,S"
"ASN00066037","2019-12-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  265",",,a","  176",",,a",,,,,,,,,,,"  219","H,,S"
"ASN00066037","2019-12-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  262",",,a","  188",",,a",,,,,,,,,,,"  227","H,,S"
"ASN00066037","2019-12-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  274",",,a","  209",",,a",,,,,,,,,,,"  232","H,,S"
"ASN00066037","2019-12-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  350",",,a","  199",",,a",,,,,,,,,,,"  213","H,,S"
"ASN00066037","2019-12-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  225",",,a","  179",",,a",,,,,,,,,,,"  197","H,,S"
"ASN00066037","2019-12-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  234",",,a","  179",",,a",,,,,,,,,,,"  199","H,,S"
"ASN00066037","2019-12-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  235",",,a","  182",",,a",,,,,,,,,,,"  209","H,,S"
"ASN00066037","2019-12-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  276",",,a","  180",",,a",,,,,,,,,,,"  226","H,,S"
"ASN00066037","2019-12-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  291",",,a","  200",",,a",,,,,,,,,,,"  237","H,,S"
"ASN00066037","2019-12-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  229",",,a","  188",",,a",,,,,,,,,,,"  197","H,,S"
"ASN00066037","2019-12-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  248",",,a","  164",",,a",,,,,,,,,,,"  213","H,,S"
"ASN00066037","2019-12-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  285",",,a","  183",",,a",,,,,,,,,,,"  239","H,,S"
"ASN00066037","2019-12-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  424",",,a","  201",",,a",,,,,,,,,,,"  247","H,,S"
"ASN00066037","2019-12-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  266",",,a","  193",",,a",,,,,,,,,,,"  235","H,,S"
"ASN00066037","2019-12-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  325",",,a","  211",",,a",,,,,,,,,,,"  232","H,,S"
"ASN00066037","2019-12-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  217",",,a","  181",",,a",,,,,,,,,,,"  189","H,,S"
"ASN00066037","2019-12-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  265",",,a","  164",",,a",,,,,,,,,,,"  224","H,,S"
"ASN00066037","2019-12-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  280",",,a","  183",",,a",,,,,,,,,,,"  226","H,,S"
"ASN00066037","2019-12-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    8",",,a",,,"  279",",,a","  193",",,a",,,,,,,,,,,"  243","H,,S"
"ASN00066037","2019-12-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  302",",,a","  207",",,a",,,,,,,,,,,"  247","H,,S"
"ASN00066037","2019-12-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  299",",,a","  212",",,a",,,,,,,,,,,"  245","H,,S"
"ASN00066037","2019-12-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  307",",,a","  203",",,a",,,,,,,,,,,"  248","H,,S"
"ASN00066037","2019-12-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  295",",,a","  202",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00066037","2019-12-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  310",",,a","  193",",,a",,,,,,,,,,,"  253","H,,S"
"ASN00066037","2019-12-31","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  403",",,a","  203",",,a",,,,,,,,,,,"  252","H,,S"
"ASN00066037","2020-01-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  262",",,a","  185",",,a",,,,,,,,,,,"  220","H,,S"
"ASN00066037","2020-01-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  266",",,a","  191",",,a",,,,,,,,,,,"  232","H,,S"
"ASN00066037","2020-01-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  309",",,a","  209",",,a",,,,,,,,,,,"  257","H,,S"
"ASN00066037","2020-01-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  433",",,a","  221",",,a",,,,,,,,,,,"  294","H,,S"
"ASN00066037","2020-01-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  244",",,a","  208",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00066037","2020-01-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  252",",,a","  193",",,a",,,,,,,,,,,"  221","H,,S"
"ASN00066037","2020-01-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   18",",,a",,,"  296",",,a","  200",",,a",,,,,,,,,,,"  247","H,,S"
"ASN00066037","2020-01-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   16",",,a",,,"  246",",,a","  210",",,a",,,,,,,,,,,"  222","H,,S"
"ASN00066037","2020-01-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  260",",,a","  205",",,a",,,,,,,,,,,"  230","H,,S"
"ASN00066037","2020-01-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  315",",,a","  210",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00066037","2020-01-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  225",",,a","  189",",,a",,,,,,,,,,,"  212","H,,S"
"ASN00066037","2020-01-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  233",",,a","  194",",,a",,,,,,,,,,,"  193","H,,S"
"ASN00066037","2020-01-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   12",",,a",,,"  271",",,a","  173",",,a",,,,,,,,,,,"  230","H,,S"
"ASN00066037","2020-01-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  285",",,a","  194",",,a",,,,,,,,,,,"  234","H,,S"
"ASN00066037","2020-01-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  287",",,a","  192",",,a",,,,,,,,,,,"  248","H,,S"
"ASN00066037","2020-01-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   40",",,a",,,"  285",",,a","  207",",,a",,,,,,,,,,,"  223","H,,S"
"ASN00066037","2020-01-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  326",",,a",,,"  226",",,a","  181",",,a",,,,,,,,,,,"  208","H,,S"
"ASN00066037","2020-01-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  140",",,a",,,"  228",",,a","  182",",,a",,,,,,,,,,,"  206","H,,S"
"ASN00066037","2020-01-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   36",",,a",,,"  249",",,a","  184",",,a",,,,,,,,,,,"  224","H,,S"
"ASN00066037","2020-01-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  300",",,a","  201",",,a",,,,,,,,,,,"  237","H,,S"
"ASN00066037","2020-01-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   26",",,a",,,"  304",",,a","  189",",,a",,,,,,,,,,,"  251","H,,S"
"ASN00066037","2020-01-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  327",",,a","  207",",,a",,,,,,,,,,,"  276","H,,S"
"ASN00066037","2020-01-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  437",",,a","  224",",,a",,,,,,,,,,,"  320","H,,S"
"ASN00066037","2020-01-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  266",",,a","  223",",,a",,,,,,,,,,,"  241","H,,S"
"ASN00066037","2020-01-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   16",",,a",,,"  294",",,a","  217",",,a",,,,,,,,,,,"  265","H,,S"
"ASN00066037","2020-01-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  377",",,a","  240",",,a",,,,,,,,,,,"  284","H,,S"
"ASN00066037","2020-01-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  284",",,a","  220",",,a",,,,,,,,,,,"  253","H,,S"
"ASN00066037","2020-01-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  300",",,a","  225",",,a",,,,,,,,,,,"  253","H,,S"
"ASN00066037","2020-01-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  271",",,a","  225",",,a",,,,,,,,,,,"  239","H,,S"
"ASN00066037","2020-01-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  314",",,a","  203",",,a",,,,,,,,,,,"  268","H,,S"
"ASN00066037","2020-01-31","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  337",",,a","  235",",,a",,,,,,,,,,,"  281","H,,S"
"ASN00066037","2020-02-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  376",",,a","  242",",,a",,,,,,,,,,,"  301","H,,S"
"ASN00066037","2020-02-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  262",",,a","  234",",,a",,,,,,,,,,,"  231","H,,S"
"ASN00066037","2020-02-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  274",",,a",,,"  312",",,a","  211",",,a",,,,,,,,,,,"  225","H,,S"
"ASN00066037","2020-02-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    8",",,a",,,"  243",",,a","  178",",,a",,,,,,,,,,,"  211","H,,S"
"ASN00066037","2020-02-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  276",",,a","  184",",,a",,,,,,,,,,,"  231","H,,S"
"ASN00066037","2020-02-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   22",",,a",,,"  262",",,a","  193",",,a",,,,,,,,,,,"  219","H,,S"
"ASN00066037","2020-02-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  300",",,a",,,"  223",",,a","  187",",,a",,,,,,,,,,,"  206","H,,S"
"ASN00066037","2020-02-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  534",",,a",,,"  251",",,a","  188",",,a",,,,,,,,,,,"  214","H,,S"
"ASN00066037","2020-02-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  698",",,a",,,"  237",",,a","  188",",,a",,,,,,,,,,,"  209","H,,S"
"ASN00066037","2020-02-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS"," 1628",",,a",,,"  286",",,a","  192",",,a",,,,,,,,,,,"  241","H,,S"
"ASN00066037","2020-02-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  306",",,a","  208",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00066037","2020-02-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  267",",,a","  216",",,a",,,,,,,,,,,"  234","H,,S"
"ASN00066037","2020-02-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  148",",,a",,,"  275",",,a","  209",",,a",,,,,,,,,,,"  237","H,,S"
"ASN00066037","2020-02-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  255",",,a","  211",",,a",,,,,,,,,,,"  221","H,,S"
"ASN00066037","2020-02-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  263",",,a","  185",",,a",,,,,,,,,,,"  228","H,,S"
