"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00129430","2019-07-24","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  117",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  144",",,7","  311",",,7","  150",",,7,0800",,,,,"  122",",,7","  156",",,7","  172",",,7","  222",",,7",,,"  350",",,7","  317",",,7","  267",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2019-07-25","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  111",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  150",",,7","  300",",,7","  150",",,7,0800",,,,,"  178",",,7","  178",",,7","  189",",,7","  239",",I,7",,,"  344",",,7","  322",",,7","  267",",,7","  244",",,7",,,,,,,,,,,,,,
"USC00129430","2019-07-26","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  139",",,7",,,,,,,"   79",",,7,0800",,,,,,,"  172",",,7","  322",",,7","  194",",,7,0800",,,,,"  189",",,7","  183",",,7","  194",",,7","  217",",,7",,,"  378",",,7","  350",",,7","  289",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2019-07-27","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  172",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  172",",,7","  317",",,7","  183",",,7,0800",,,,,"  222",",,7","  217",",,7","  217",",,7","  228",",,7",,,"  378",",,7","  350",",,7","  289",",,7","  233",",,7",,,,,,,,,,,,,,
"USC00129430","2019-07-28","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  183",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  194",",,7","  322",",,7","  200",",,7,0800",,,,,"  222",",,7","  217",",,7","  239",",,7","  222",",,7",,,"  389",",,7","  350",",,7","  289",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2019-07-29","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  200",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  217",",,7","  328",",,7","  222",",,7,0800",,,,,"  222",",,7","  211",",,7","  239",",,7","  217",",,7",,,"  372",",,7","  344",",,7","  283",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2019-07-30","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  178",",,7",,,,,,,"   28",",,7,0800",,,,,,,"  206",",,7","  278",",,7","  194",",,7,0800",,,,,"  211",",,7","  206",",,7","  211",",,7","  211",",,7",,,"  289",",,7","  267",",,7","  239",",,7","  217",",,7",,,,,,,,,,,,,,
"USC00129430","2019-07-31","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  122",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  172",",,7","  339",",,7","  156",",,7,0800",,,,,"  206",",,7","  206",",,7","  194",",,7","  222",",,7",,,"  372",",,7","  350",",,7","  283",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  117",",,7",,,,,,,"   79",",,7,0800",,,,,,,"  156",",,7","  322",",,7","  144",",,7,0800",,,,,"  206",",,7","  200",",,7","  211",",,7","  222",",,7",,,"  372",",,7","  333",",,7","  272",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  144",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  161",",,7","  306",",,7","  178",",,7,0800",,,,,"  211",",,7","  200",",,7","  211",",,7","  222",",,7",,,"  350",",,7","  328",",,7","  267",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  122",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  178",",,7","  333",",,7","  167",",,7,0800",,,,,"  211",",,7","  206",",,7","  206",",,7","  211",",,7",,,"  383",",,7","  356",",,7","  289",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  128",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  183",",,7","  333",",,7","  194",",,7,0800",,,,,"  217",",,7","  217",",,7","  228",",,7","  211",",,7",,,"  383",",,7","  361",",,7","  294",",,7","  233",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  167",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  189",",,7","  361",",,7","  194",",,7,0800",,,,,"  239",",,7","  217",",,7","  222",",,7","  200",",,7",,,"  406",",,7","  372",",,7","  306",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  217",",,7","  356",",,7","  211",",,7,0800",,,,,"  250",",,7","  233",",,7","  250",",,7","  217",",,7",,,"  394",",,7","  372",",,7","  300",",,7","  250",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  144",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  200",",,7","  344",",,7","  167",",,7,0800",,,,,"  228",",,7","  228",",,7","  233",",,7","  211",",,7",,,"  383",",,7","  361",",,7","  289",",,7","  233",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  167",",,7",,,,,,,"   74",",,7,0800",,,,,,,"  200",",,7","  344",",,7","  194",",,7,0800",,,,,"  233",",,7","  228",",,7","  250",",,7","  217",",,7",,,"  378",",,7","  361",",,7","  300",",,7","  233",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  144",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  194",",,7","  322",",,7","  206",",,7,0800",,,,,"  211",",,7","  222",",,7","  244",",,7","  217",",,7",,,"  372",",,7","  350",",,7","  294",",,7","  239",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  122",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  189",",,7","  328",",,7","  150",",,7,0800",,,,,"  222",",,7","  222",",,7","  244",",,7","  244",",,7",,,"  389",",,7","  361",",,7","  300",",,7","  244",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  150",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  189",",,7","  328",",,7","  167",",,7,0800",,,,,"  211",",,7","  217",",,7","  217",",,7","  244",",,7",,,"  406",",,7","  367",",,7","  306",",,7","  244",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  109",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  167",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  194",",,7","  306",",,7","  211",",,7,0800",,,,,"  217",",,7","  217",",,7","  250",",,7","  233",",,7",,,"  367",",,7","  367",",,7","  283",",,7","  239",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-13","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  211",",,7",,,,,,,"   33",",,7,0800",,,,,,,"  217",",,7","  294",",,7","  222",",,7,0800",,,,,"  222",",,7","  228",",,7","  233",",,7","  233",",,7",,,"  278",",,7","  267",",,7","  250",",,7","  239",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-14","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  172",",,7",,,,,,,"   36",",,7,0800",,,,,,,"  217",",,7","  300",",,7","  183",",,7,0800",,,,,"  200",",,7","  211",",,7","  222",",,7","  239",",I,7",,,"  294",",,7","  272",",,7","  244",",,7","  239",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-15","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  156",",,7",,,,,,,"   74",",,7,0800",,,,,,,"  189",",,7","  328",",,7","  172",",,7,0800",,,,,"  261",",,7","  206",",,7","  194",",,7","  206",",,7",,,"  356",",,7","  333",",,7","  283",",,7","  211",",I,7",,,,,,,,,,,,,,
"USC00129430","2019-08-16","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  144",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  189",",,7","  306",",,7","  178",",,7,0800",,,,,"  211",",,7","  200",",,7","  206",",,7","  217",",,7",,,"  344",",,7","  317",",,7","  272",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-17","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  167",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  183",",,7","  306",",,7","  206",",,7,0800",,,,,"  206",",,7","  206",",,7","  222",",,7","  222",",,7",,,"  339",",,7","  317",",,7","  267",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-18","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  200",",,7",,,,,,,"   28",",,7,0800",,,,,,,"  217",",,7","  294",",,7","  217",",,7,0800",,,,,"  217",",,7","  217",",,7","  222",",,7","  222",",,7",,,"  306",",,7","  283",",,7","  250",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-19","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  189",",,7",,,,,,,"   48",",,7,0800",,,,,,,"  211",",,7","  333",",,7","  200",",,7,0800",,,,,"  217",",,7","  211",",,7","  222",",,7","  222",",,7",,,"  350",",,7","  317",",,7","  256",",,7","  233",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-20","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  200",",,7",,,,,,,"   46",",,7,0800",,,,,,,"  211",",,7","  361",",,7","  233",",,7,0800",,,,,"  217",",,7","  211",",,7","  239",",,7","  222",",,7",,,"  389",",,7","  350",",,7","  278",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-21","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  102",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  172",",,7",,,,,,,"   41",",,7,0800",,,,,,,"  194",",,7","  294",",,7","  183",",,7,0800",,,,,"  200",",,7","  200",",,7","  217",",,7","  239",",I,7",,,"  311",",,7","  289",",,7","  250",",,7","  244",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-22","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  183",",,7",,,,,,,"   46",",,7,0800",,,,,,,"  200",",,7","  328",",,7","  206",",,7,0800",,,,,"  200",",,7","  200",",,7","  206",",,7","  222",",,7",,,"  328",",,7","  300",",,7","  244",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-23","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  144",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  167",",,7","  306",",,7","  144",",,7,0800",,,,,"  183",",,7","  189",",,7","  206",",,7","  222",",,7",,,"  317",",,7","  294",",,7","  261",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-24","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  106",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  144",",,7","  294",",,7","  139",",,7,0800",,,,,"  178",",,7","  172",",,7","  211",",,7","  222",",,7",,,"  344",",,7","  311",",,7","  261",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-25","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  128",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  144",",,7","  289",",,7","  133",",,7,0800",,,,,"  183",",,7","  172",",,7","  211",",,7","  222",",I,7",,,"  339",",,7","  311",",,7","  256",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-26","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  133",",,7",,,,,,,"   56",",,7,0800",,,,,,,"  150",",,7","  294",",,7","  194",",,7,0800",,,,,"  183",",,7","  178",",,7","  206",",,7","  206",",,7",,,"  333",",,7","  306",",,7","  250",",,7","  211",",I,7",,,,,,,,,,,,,,
"USC00129430","2019-08-27","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  358",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  194",",,7",,,,,,,"   15",",,7,0800",,,,,,,"  200",",,7","  267",",,7","  194",",,7,0800",,,,,"  211",",,7","  211",",,7","  217",",,7","  194",",,7",,,"  261",",,7","  239",",,7","  233",",,7","  211",",I,7",,,,,,,,,,,,,,
"USC00129430","2019-08-28","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  128",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  172",",,7","  311",",,7","  150",",,7,0800",,,,,"  172",",,7","  167",",,7","  189",",,7","  228",",I,7",,,"  311",",,7","  283",",,7","  239",",,7","  233",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-29","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  122",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  161",",,7","  278",",,7","  139",",,7,0800",,,,,"  167",",,7","  161",",,7","  167",",,7","  228",",,7",,,"  317",",,7","  289",",,7","  233",",,7","  233",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-30","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  139",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  161",",,7","  294",",,7","  161",",,7,0800",,,,,"  167",",,7","  161",",,7","  194",",,7","  211",",,7",,,"  333",",,7","  300",",,7","  250",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2019-08-31","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  139",",,7",,,,,,,"   74",",,7,0800",,,,,,,"  161",",,7","  283",",,7","  150",",,7,0800",,,,,"  189",",,7","  183",",,7","  206",",,7","  206",",,7",,,"  317",",,7","  289",",,7","  244",",,7","  211",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  150",",,7",,,,,,,"   13",",,7,0800",,,,,,,"  161",",,7","  250",",,7","  161",",,7,0800",,,,,"  194",",,7","  189",",,7","  183",",,7","  206",",,7",,,"  283",",,7","  256",",,7","  222",",,7","  206",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  152",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  156",",,7",,,,,,,"   13",",,7,0800",,,,,,,"  178",",,7","  256",",,7","  167",",,7,0800",,,,,"  189",",,7","  183",",,7","  200",",,7","  206",",,7",,,"  267",",,7","  239",",,7","  211",",,7","  206",",,7","    1",",,7",,,,,,,,,,,,
"USC00129430","2019-09-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  150",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  200",",,7","  339",",,7","  167",",,7,0800",,,,,"  161",",,7","  183",",,7","  183",",,7","  206",",,7",,,"  283",",,7","  289",",,7","  233",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  144",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  200",",,7","  300",",,7","  150",",,7,0800",,,,,"  183",",,7","  178",",,7","  189",",,7","  183",",,7",,,"  306",",,7","  278",",,7","  228",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   83",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  150",",,7","  300",",,7","   89",",,7,0800",,,,,"  156",",,7","  156",",,7","  194",",,7","  178",",,7",,,"  322",",,7","  289",",,7","  239",",,7","  217",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   89",",,7",,,,,,,"   13",",,7,0800",,,,,,,"  133",",,7","  289",",,7","  161",",,7,0800",,,,,"  156",",,7","  156",",,7","  189",",,7","  183",",,7",,,"  333",",,7","  300",",,7","  239",",,7","  206",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  111",",,7",,,,,,,"   28",",,7,0800",,,,,,,"  150",",,7","  244",",,7","  111",",,7,0800",,,,,"  172",",,7","  172",",,7","  194",",,7","  194",",,7",,,"  283",",,7","  250",",,7","  217",",,7","  200",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  111",",,7",,,,,,,"   48",",,7,0800",,,,,,,"  150",",,7","  294",",,7","  156",",,7,0800",,,,,"  172",",,7","  167",",,7","  189",",,7","  189",",,7",,,"  339",",,7","  311",",,7","  244",",,7","  206",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  144",",,7",,,,,,,"   18",",,7,0800",,,,,,,"  156",",,7","  239",",,7","  150",",,7,0800",,,,,"  183",",,7","  178",",,7","  189",",,7","  183",",,7",,,"  267",",,7","  244",",,7","  228",",,7","  211",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  150",",,7",,,,,,,"   46",",,7,0800",,,,,,,"  200",",,7","  267",",,7","  200",",,7,0800",,,,,"  183",",,7","  144",",,7","  200",",,7","  183",",,7",,,"  344",",,7","  317",",,7","  256",",,7","  194",",I,7",,,,,,,,,,,,,,
"USC00129430","2019-09-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  200",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  194",",,7","  306",",,7","  217",",,7,0800",,,,,"  156",",,7","  200",",,7","  217",",,7","  211",",I,7",,,"  306",",,7","  311",",,7","  267",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  200",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  211",",,7","  339",",,7","  211",",,7,0800",,,,,"  233",",,7","  222",",,7","  217",",,7","  200",",,7",,,"  356",",,7","  328",",,7","  267",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-13","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  211",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  211",",,7","  350",",,7","  222",",,7,0800",,,,,"  211",",,7","  233",",,7","  222",",,7","  222",",,7",,,"  383",",,7","  356",",,7","  294",",,7","  233",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-14","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  117",",,7",,,,,,,"   81",",,7,0800",,,,,,,"  144",",,7","  306",",,7","  139",",,7,0800",,,,,"  189",",,7","  189",",,7","  217",",,7","  222",",,7",,,"  350",",,7","  328",",,7","  278",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-15","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  139",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  144",",,7","  300",",,7","  172",",,7,0800",,,,,"  194",",,7","  194",",,7","  217",",,7","  228",",I,7",,,"  361",",,7","  333",",,7","  272",",,7","  239",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-16","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   89",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  161",",,7",,,,,,,"   20",",,7,0800",,,,,,,"  183",",,7","  228",",,7","  172",",,7,0800",,,,,"  189",",,7","  189",",,7","  206",",,7","  200",",,7",,,"  261",",,7","  239",",,7","  233",",,7","  206",",I,7",,,,,,,,,,,,,,
"USC00129430","2019-09-17","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  156",",,7",,,,,,,"   74",",,7,0800",,,,,,,"  178",",,7","  322",",,7","  161",",,7,0800",,,,,"  183",",,7","  183",",,7","  183",",,7","  200",",,7",,,"  322",",,7","  294",",,7","  239",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-18","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  128",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  167",",,7","  294",",,7","  144",",,7,0800",,,,,"  161",",,7","  178",",,7","  206",",,7","  222",",,7",,,"  317",",,7","  289",",,7","  239",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-19","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  111",",,7",,,,,,,"   56",",,7,0800",,,,,,,"  161",",,7","  200",",,7","  122",",,7,0800",,,,,"  178",",,7","  178",",,7","  217",",,7","  222",",,7",,,"  361",",,7","  328",",,7","  250",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2019-09-20","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  122",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  161",",,7","  311",",,7","  156",",,7,0800",,,,,"  183",",,7","  178",",,7","  222",",,7","  222",",,7",,,"  361",",,7","  339",",,7","  267",",,7","  228",",,7",,,,,,,,,,,,,,
