"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV18","WV18_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00094849","2020-01-25","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   25",",,W,2400","    0",",,W","  130",",,W","   39",",,W","   11",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"   20","H,,S",,,,,,,"  100",",,W","   90",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-01-26","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   13",",,W,2400","   13",",,W","  100",",,W","   17",",,W","  -10",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"   12","H,,S",,,,,,,"  310",",,W","  280",",,W",,,,,,,,,"   72",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-01-27","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    3",",,W,2400","    0","T,,W","  100",",,W","    6",",,W","  -16",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,"   -7","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-01-28","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    3",",,W","  100",",,W","  -10",",,W","  -32",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"  -19","H,,S",,,,,,,"  330",",,W","  300",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-01-29","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  100",",,W","  -21",",,W","  -38",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  -29","H,,S",,,,,,,"  340",",,W","  350",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-01-30","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  100",",,W","  -10",",,W","  -38",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,"  -29","H,,S",,,,,,,"  190",",,W","  180",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-01-31","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   10",",,W,2400","    0","T,,W","  100",",,W","    6",",,W","  -21",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,"  -13","H,,S",,,,,,,"  190",",,W","  200",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-01","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   13",",,W,2400","    8",",,W","  100",",,W","   17",",,W","  -21",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"    3","H,,S",,,,,,,"  210",",,W","  190",",,W",,,,,,,,,"   72",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-02","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   61",",,W,2400","   79",",,W","  180",",,W","   22",",,W","  -10",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"   -1","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,,,"   63",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-03","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  180",",,W","   44",",,W","  -21",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"   12","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,,,"   58",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-04","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  150",",,W","    0",",,W","  -71",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,,"  -13","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,"   89",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-05","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  150",",,W","  -32",",,W","  -88",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"  -64","H,,S",,,,,,,"  210",",,W","  310",",,W",,,,,,,,,"   45",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-06","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  150",",,W","  -21",",,W","  -71",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,,,"  -53","H,,S",,,,,,,"  360",",,W","  350",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-07","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   13",",,W,2400","   25",",,W","  180",",,W","  -27",",,W"," -116",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,"  -51","H,,S",,,,,,,"   10",",,W","   10",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-08","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    8",",,W","  180",",,W","  -66",",,W"," -199",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,," -113","H,,S",,,,,,,"  110",",,W","   10",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-09","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   79",",,W,2400","  112",",,W","  180",",,W","   -5",",,W","  -99",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,"  -53","H,,S",,,,,,,"  180",",,W","  220",",,W",,,,,,,,,"   54",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-10","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  280",",,W","    0",",,W"," -127",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,"  -21","H,,S",,,,,,,"  330",",,W","  340",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-11","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    3",",,W,2400","    5",",,W","  250",",,W","  -16",",,W"," -121",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"  -59","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-12","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    8",",,W,2400","   13",",,W","  250",",,W","   39",",,W","  -49",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,"  -19","H,,S",,,,,,,"  220",",,W","  230",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-13","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   10",",,W,2400","   28",",,W","  250",",,W","  -10",",,W"," -171",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,"  -88","H,,S",,,,,,,"   10",",,W","   10",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-14","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  250",",,W","  -71",",,W"," -171",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,," -131","H,,S",,,,,,,"  260",",,W","  210",",,W",,,,,,,,,"   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-15","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  250",",,W","   -5",",,W"," -188",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,," -103","H,,S",,,,,,,"  170",",,W","  190",",,W",,,,,,,,,"   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-16","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  250",",,W","    0",",,W","  -93",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"  -21","H,,S",,,,,,,"  320",",,W","  300",",,W",,,,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-17","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    8",",,W,2400","   18",",,W","  230",",,W","  -16",",,W"," -205",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,," -101","H,,S",,,,,,,"  140",",,W","  130",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-18","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   71",",,W,2400","   76",",,W","  330",",,W","   17",",,W","  -55",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,"  -10","H,,S",,,,,,,"  290",",,W","  260",",,W",,,,,,,,,"  112",",,W","  201",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-19","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  300",",,W","  -49",",,W"," -121",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,"  -62","H,,S",,,,,,,"  270",",,W","  290",",,W",,,,,,,,,"   72",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-20","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  280",",,W","  -49",",,W"," -199",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,," -110","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-21","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  280",",,W","   44",",,W"," -116",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,"  -63","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,,,"  103",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-22","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  280",",,W","   89",",,W","  -32",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,"   12","H,,S",,,,,,,"  230",",,W","  210",",,W",,,,,,,,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-23","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  250",",,W","  106",",,W","  -38",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,"   37","H,,S",,,,,,,"  240",",,W","  230",",,W",,,,,,,,,"   81",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-24","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  230",",,W","   72",",,W","  -21",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"   31","H,,S",,,,,,,"  330",",,W","  340",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-25","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  230",",,W","    0",",,W","  -38",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,,"   -9","H,,S",,,,,,,"  360",",,W","   10",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-26","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  200",",,W","  -21",",,W","  -60",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,"  -43","H,,S",,,,,,,"  360",",,W","   10",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-27","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    3",",,W,2400","    0","T,,W","  200",",,W","  -55",",,W"," -110",",,W",,,,,"   61",",,W",,,,,,,,,,,,,,,,,"  -72","H,,S",,,,,,,"  280",",,W","  310",",,W",,,,,,,,,"  107",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-28","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   25",",,W,2400","   74",",,W","  200",",,W","  -43",",,W","  -88",",,W",,,,,"   60",",,W",,,,,,,,,,,,,,,,,"  -66","H,,S",,,,,,,"  320",",,W","  270",",,W",,,,,,,,,"  107",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-02-29","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    8",",,W,2400","   13",",,W","  280",",,W","    0",",,W"," -127",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"  -67","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,"   76",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-01","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  250",",,W","   61",",,W"," -149",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,"  -46","H,,S",,,,,,,"  180",",,W","  170",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-02","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  230",",,W","   72",",,W","  -55",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,"   23","H,,S",,,,,,,"  320",",,W","  290",",,W",,,,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-03","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    8",",,W,2400","   10",",,W","  200",",,W","   61",",,W","  -82",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  -14","H,,S",,,,,,,"  280",",,W","  300",",,W",,,,,,,,,"   58",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-04","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  180",",,W","   17",",,W","  -38",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"    5","H,,S",,,,,,,"  310",",,W","  290",",,W",,,,,,,,,"   76",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-05","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   41",",,W,2400","   51",",,W","  180",",,W","   33",",,W"," -105",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,"  -28","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-06","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   48",",,W,2400","   74",",,W","  280",",,W","    6",",,W"," -105",",,W",,,,,"   61",",,W",,,,,,,,,,,,,,,,,"  -12","H,,S",,,,,,,"   20",",,W","   30",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-07","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  280",",,W","   72",",,W"," -177",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"  -57","H,,S",,,,,,,"  180",",,W","  170",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-08","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  250",",,W","  139",",,W","  -66",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"   37","H,,S",,,,,,,"  190",",,W","  180",",,W",,,,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-09","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   71",",,W,2400","    0",",,W","  180",",,W","  128",",,W","   67",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,"  103","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-10","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   64",",,W,2400","    0","T,,W","  130",",,W","   67",",,W","  -38",",,W",,,,,"   49",",,W",,,,,,,,,,,,,,,,,"   27","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,"  112",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-11","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   33",",,W,2400","   46",",,W","  150",",,W","   33",",,W","  -32",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"   -8","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-12","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   23",",,W,2400","    0",",,W","  130",",,W","   72",",,W","  -16",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,"   23","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-13","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   10",",,W,2400","    0",",,W","   80",",,W","   67",",,W","  -10",",,W",,,,,"   72",",,W",,,,,,,,,,,,,,,,,"   32","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,,,"  112",",,W","  197",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-14","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","   30",",,W","   11",",,W","  -38",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,"   -2","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,"   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-15","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0","T,,W","   -5",",,W","  -82",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"  -31","H,,S",,,,,,,"   60",",,W","   40",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-16","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0","T,,W","   61",",,W","  -93",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"  -24","H,,S",,,,,,,"  190",",,W","  170",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-17","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    3",",,W,2400","    0","T,,W","    0","T,,W","   61",",,W","  -55",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,"   32","H,,S",,,,,,,"  260",",,W","  280",",,W",,,,,,,,,"   94",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-18","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    3",",,W,2400","    0","T,,W","    0","T,,W","   22",",,W","  -66",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,"  -12","H,,S",,,,,,,"  180",",,W","  190",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-19","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","  122",",,W,2400","    0",",,W","    0","T,,W","   61",",,W","  -43",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,"   13","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2020-03-20","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   41",",,W,2400","    5",",,W","    0","T,,W","   44",",,W","  -66",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,"   10","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,"  125",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
