"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014847","2019-12-10","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    5",",,W","  180",",,W","  -82",",,W"," -177",",,W",,,,,"   36",",,W",,,,,,,,," -128","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-11","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    8",",,W,2400","   15",",,W","  180",",,W","  -93",",,W"," -177",",,W",,,,,"   62",",,W",,,,,,,,," -127","H,,S",,,,,,,"  260",",,W","  270",",,W",,,,,,,,,"  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-12","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  124",",,W,2400","  185",",,W","  180",",,W","  -27",",,W"," -121",",,W",,,,,"   31",",,W",,,,,,,,,"  -96","H,,S",,,,,,,"  250",",,W","  240",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-13","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","    0","T,,W","  330",",,W","    6",",,W","  -32",",,W",,,,,"   16",",,W",,,,,,,,,"  -28","H,,S",,,,,,,"   80",",,W","   70",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-14","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","    0","T,,W","  280",",,W","    6",",,W","  -71",",,W",,,,,"   29",",,W",,,,,,,,,"    1","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-15","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","   15",",,W","  280",",,W","  -71",",,W"," -121",",,W",,,,,"   24",",,W",,,,,,,,,"  -84","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-16","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","  280",",,W","  -38",",,W"," -105",",,W",,,,,"   37",",,W",,,,,,,,,"  -69","H,,S",,,,,,,"  260",",,W","  230",",,W",,,,,,,,,"   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-17","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   30",",,W,2400","   64",",,W","  250",",,W","  -27",",,W"," -132",",,W",,,,,"   36",",,W",,,,,,,,,"  -74","H,,S",,,,,,,"  280",",,W","  270",",,W",,,,,,,,,"  107",",,W","  165",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-18","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    8",",,W,2400","   33",",,W","  300",",,W","  -99",",,W"," -193",",,W",,,,,"   35",",,W",,,,,,,,," -132","H,,S",,,,,,,"  360",",,W","  350",",,W",,,,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-19","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   30",",,W,2400","   36",",,W","  300",",,W","  -77",",,W"," -188",",,W",,,,,"   28",",,W",,,,,,,,," -141","H,,S",,,,,,,"  100",",,W","  100",",,W",,,,,,,,,"   54",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-20","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","  300",",,W","  -38",",,W","  -93",",,W",,,,,"   45",",,W",,,,,,,,,"  -74","H,,S",,,,,,,"  110",",,W","  120",",,W",,,,,,,,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-21","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","  280",",,W","   33",",,W","  -43",",,W",,,,,"   28",",,W",,,,,,,,,"  -18","H,,S",,,,,,,"  240",",,W","  250",",,W",,,,,,,,,"   58",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-22","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","  250",",,W","   61",",,W","  -16",",,W",,,,,"   27",",,W",,,,,,,,,"   28","H,,S",,,,,,,"  240",",,W","  230",",,W",,,,,,,,,"   72",",,W","  112",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-23","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","  250",",,W","   39",",,W","  -27",",,W",,,,,"   38",",,W",,,,,,,,,"   14","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,,,"  112",",,W","  174",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-24","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","  230",",,W","    0",",,W","  -55",",,W",,,,,"   38",",,W",,,,,,,,,"  -31","H,,S",,,,,,,"  120",",,W","  100",",,W",,,,,,,,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-25","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","  230",",,W","   17",",,W","    0",",,W",,,,,"   30",",,W",,,,,,,,,"    7","H,,S",,,,,,,"  110",",,W","  140",",,W",,,,,,,,,"   63",",,W","  112",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-26","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    8",",,W,2400","    0",",,W","  230",",,W","   39",",,W","  -10",",,W",,,,,"   47",",,W",,,,,,,,,"    5","H,,S",,,,,,,"  120",",,W","  110",",,W",,,,,,,,,"   81",",,W","  134",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-27","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","    3",",,W","  200",",,W","   33",",,W","   -5",",,W",,,,,"   41",",,W",,,,,,,,,"   24","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"   76",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-28","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","  200",",,W","   39",",,W","  -60",",,W",,,,,"   11",",,W",,,,,,,,,"  -11","H,,S",,,,,,,"  210",",,W","  270",",,W",,,,,,,,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-29","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   94",",,W,2400","    5",",,W","  180",",,W","   17",",,W","    6",",,W",,,,,"   53",",,W",,,,,,,,,"    9","H,,S",,,,,,,"   90",",,W","  100",",,W",,,,,,,,,"   94",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-30","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  335",",,W,2400","  145",",,W","  180",",,W","   17",",,W","    0",",,W",,,,,"   37",",,W",,,,,,,,,"    8","H,,S",,,,,,,"   90",",,W","  120",",,W",,,,,,,,,"   81",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-12-31","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   33",",,W,2400","   56",",,W","  330",",,W","   22",",,W","  -21",",,W",,,,,"   34",",,W",,,,,,,,,"    6","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"   89",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-01","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","  300",",,W","    0",",,W","  -49",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-02","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   30",",,W,2400","    0","T,,W","  280",",,W","   28",",,W","  -21",",,W",,,,,"   23",",,W",,,,,,,,,"    4","H,,S",,,,,,,"  230",",,W","  280",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-03","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","    0","T,,W","  250",",,W","   22",",,W","  -10",",,W",,,,,"   41",",,W",,,,,,,,,"    8","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,,,"   72",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-04","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","    8",",,W","  230",",,W","  -10",",,W","  -32",",,W",,,,,"   19",",,W",,,,,,,,,"  -16","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-05","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   79",",,W,2400","  104",",,W","  250",",,W","   -5",",,W","  -38",",,W",,,,,"   22",",,W",,,,,,,,,"  -23","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-06","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   48",",,W,2400","   66",",,W","  330",",,W","    6",",,W","  -43",",,W",,,,,"   69",",,W",,,,,,,,,"  -17","H,,S",,,,,,,"  310",",,W","  280",",,W",,,,,,,,,"  130",",,W","  197",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-07","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   38",",,W,2400","   48",",,W","  360",",,W","   17",",,W","  -82",",,W",,,,,"   46",",,W",,,,,,,,,"  -29","H,,S",,,,,,,"  290",",,W","  270",",,W",,,,,,,,,"  112",",,W","  174",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-08","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   13",",,W,2400","   51",",,W","  380",",,W","  -60",",,W"," -132",",,W",,,,,"   35",",,W",,,,,,,,,"  -95","H,,S",,,,,,,"  320",",,W","  290",",,W",,,,,,,,,"   94",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-09","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   23",",,W,2400","    8",",,W","  380",",,W","   11",",,W"," -132",",,W",,,,,"   55",",,W",,,,,,,,,"  -83","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,,,"  130",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-10","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","  330",",,W","   28",",,W","   -5",",,W",,,,,"   30",",,W",,,,,,,,,"   15","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-11","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   13",",,W,2400","   13",",,W","  330",",,W","   -5",",,W"," -127",",,W",,,,,"   47",",,W",,,,,,,,,"  -43","H,,S",,,,,,,"   60",",,W","   60",",,W",,,,,,,,,"   72",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-12","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0","T,,W","  300",",,W"," -105",",,W"," -143",",,W",,,,,"   33",",,W",,,,,,,,," -127","H,,S",,,,,,,"   60",",,W","   50",",,W",,,,,,,,,"   72",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-13","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","  300",",,W","  -49",",,W"," -116",",,W",,,,,"   23",",,W",,,,,,,,," -100","H,,S",,,,,,,"   90",",,W","   70",",,W",,,,,,,,,"   45",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-14","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   28",",,W,2400","   20",",,W","  300",",,W","   11",",,W","  -49",",,W",,,,,"   31",",,W",,,,,,,,,"  -30","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-15","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","  300",",,W","   11",",,W","  -16",",,W",,,,,"   27",",,W",,,,,,,,,"    1","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,,,"   81",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-16","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","   13",",,W","  300",",,W","  -10",",,W"," -116",",,W",,,,,"   41",",,W",,,,,,,,,"  -49","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,,,"  107",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-17","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    3",",,W","  300",",,W","  -82",",,W"," -138",",,W",,,,,"   29",",,W",,,,,,,,," -115","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,,,"   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-18","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   84",",,W,2400","  127",",,W","  300",",,W","  -60",",,W","  -93",",,W",,,,,"   47",",,W",,,,,,,,,"  -75","H,,S",,,,,,,"  100",",,W","  100",",,W",,,,,,,,,"   89",",,W","  148",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-19","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","    3",",,W","  410",",,W","  -60",",,W"," -143",",,W",,,,,"   36",",,W",,,,,,,,,"  -88","H,,S",,,,,,,"  330",",,W","   10",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-20","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    5",",,W","  410",",,W","  -27",",,W"," -182",",,W",,,,,"   30",",,W",,,,,,,,," -104","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,,,"   81",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-21","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0","T,,W","  380",",,W","  -10",",,W","  -77",",,W",,,,,"   46",",,W",,,,,,,,,"  -43","H,,S",,,,,,,"  230",",,W","  240",",,W",,,,,,,,,"   81",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-22","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   61",",,W,2400","   46",",,W","  380",",,W","   17",",,W","  -16",",,W",,,,,"   49",",,W",,,,,,,,,"    1","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"  103",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-23","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   41",",,W,2400","   53",",,W","  410",",,W","   17",",,W","    0",",,W",,,,,"   26",",,W",,,,,,,,,"   11","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-24","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    3",",,W","  430",",,W","   33",",,W","    0",",,W",,,,,"   36",",,W",,,,,,,,,"    9","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,,,"   67",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-25","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   51",",,W,2400","   36",",,W","  410",",,W","   28",",,W","   11",",,W",,,,,"   22",",,W",,,,,,,,,"   21","H,,S",,,,,,,"  100",",,W","  100",",,W",,,,,,,,,"   67",",,W","  125",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-26","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   13",",,W,2400","   13",",,W","  380",",,W","   11",",,W","  -10",",,W",,,,,"   42",",,W",,,,,,,,,"    4","H,,S",,,,,,,"  320",",,W","  300",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-27","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   15",",,W,2400","   15",",,W","  360",",,W","    6",",,W","  -27",",,W",,,,,"   35",",,W",,,,,,,,,"  -11","H,,S",,,,,,,"  300",",,W","  330",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-28","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","    3",",,W","  360",",,W","  -21",",,W","  -55",",,W",,,,,"   28",",,W",,,,,,,,,"  -29","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,"   54",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-29","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0","T,,W","  360",",,W","  -49",",,W","  -93",",,W",,,,,"   21",",,W",,,,,,,,,"  -69","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,,,"   40",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-30","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","    8",",,W","  360",",,W","  -21",",,W","  -60",",,W",,,,,"   24",",,W",,,,,,,,,"  -50","H,,S",,,,,,,"  100",",,W","  100",",,W",,,,,,,,,"   40",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-01-31","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   10",",,W,2400","   13",",,W","  360",",,W","    0",",,W","  -21",",,W",,,,,"   25",",,W",,,,,,,,,"  -14","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,,,"   54",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-02-01","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   36",",,W,2400","   33",",,W","  380",",,W","   17",",,W","  -16",",,W",,,,,"   29",",,W",,,,,,,,,"    2","H,,S",,,,,,,"  260",",,W","  250",",,W",,,,,,,,,"   58",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-02-02","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   20",",,W,2400","   23",",,W","  380",",,W","   17",",,W","    0",",,W",,,,,"   28",",,W",,,,,,,,,"    8","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,,,"   67",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-02-03","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","  380",",,W","   28",",,W","  -16",",,W",,,,,"   44",",,W",,,,,,,,,"    8","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,,,"   94",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-02-04","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","   20",",,W","  380",",,W","    0",",,W","  -71",",,W",,,,,"   63",",,W",,,,,,,,,"  -28","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,,,"  103",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-02-05","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    3",",,W","  360",",,W","  -38",",,W","  -77",",,W",,,,,"   30",",,W",,,,,,,,,"  -63","H,,S",,,,,,,"  240",",,W","  230",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2020-02-06","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","    3",",,W","  360",",,W","   -5",",,W"," -105",",,W",,,,,"    7",",,W",,,,,,,,,"  -61","H,,S",,,,,,,"   80",",,W","   90",",,W",,,,,,,,,"   36",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
