"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00116753","2019-05-19","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  267",",,7","   78",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-20","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  239",",,7","   72",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-21","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  128",",,7","   67",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-22","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  144",",,7","   72",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-23","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  278",",,7","  144",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-24","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  244",",,7","  144",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-25","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  278",",,7","  144",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-26","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  289",",,7","  178",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-27","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  256",",,7","  144",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-28","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  272",",,7","  161",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-29","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  194",",,7","  133",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-30","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  244",",,7","  156",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-31","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  156",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-01","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  272",",,7","  167",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-02","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  283",",,7","  150",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-03","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  233",",,7","  100",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-04","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  250",",,7","  111",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-05","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  283",",,7","  156",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-06","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  283",",,7","  167",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-07","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  283",",,7","  150",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-08","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  278",",,7","  144",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-09","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  289",",,7","  178",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-10","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  144",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-11","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  244",",,7","  122",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-12","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  283",",,7","  122",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-13","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  211",",,7","  111",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-14","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  211",",,7","   94",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-15","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  161",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-16","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  228",",,7","  172",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-17","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  222",",,7","  133",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-18","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  206",",,7","  144",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-19","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  256",",,7","  139",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-20","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  256",",,7","  133",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-21","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  233",",,7","  133",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-22","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  217",",,7","  150",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-23","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  172",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-24","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  278",",,7","  189",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-25","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  256",",,7","  167",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-26","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  300",",,7","  189",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-27","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  317",",,7","  200",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-28","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  328",",,7","  211",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-29","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  311",",,7","  194",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-06-30","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  328",",,7","  217",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-01","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  328",",,7","  200",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-02","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  322",",,7","  222",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-03","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  333",",,7","  194",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-04","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  306",",,7","  211",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-05","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  317",",,7","  217",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-06","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  317",",,7","  228",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-07","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  322",",,7","  183",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-08","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  272",",,7","  161",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-09","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  294",",,7","  178",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-10","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  317",",,7","  206",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-11","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  333",",,7","  189",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-12","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  289",",,7","  161",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-13","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  300",",,7","  200",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-14","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  328",",,7","  217",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-15","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  328",",,7","  217",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-16","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  317",",,7","  211",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-17","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  289",",,7","  217",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-18","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  322",",,7","  228",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-19","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  322",",,7","  222",",,7",,,,,"  272",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-20","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  344",",,7","  256",",,7",,,,,"  272",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-21","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  344",",,7","  222",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-22","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  267",",,7","  178",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-23","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  250",",,7","  139",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-24","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  267",",,7","  150",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-25","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  278",",,7","  144",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-26","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  283",",,7","  178",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-27","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  311",",,7","  189",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-28","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  311",",,7","  189",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-29","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  317",",,7","  211",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-30","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  289",",,7","  167",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-07-31","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  267",",,7","  133",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-01","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  122",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-02","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  272",",,7","  128",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-03","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  283",",,7","  144",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-04","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  294",",,7","  144",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-05","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  311",",,7","  183",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-06","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  317",",,7","  183",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-07","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  283",",,7","  167",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-08","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  300",",,7","  194",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-09","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  300",",,7","  122",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-10","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  272",",,7","  156",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-11","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  294",",,7","  172",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-12","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  267",",,7","  178",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-13","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  250",",,7","  211",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-14","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  272",",,7","  178",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-15","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  272",",,7","  144",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-16","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  161",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-17","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  289",",,7","  189",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-18","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  267",",,7","  200",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-19","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  278",",,7","  194",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-20","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  311",",,7","  211",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-21","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  178",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-22","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  167",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-23","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  267",",,7","  133",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-24","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  250",",,7","  117",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-25","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  244",",,7","  122",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-26","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  233",",,7","  139",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-27","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  256",",,7","  178",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-28","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  128",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-29","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  128",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-30","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  278",",,7","  128",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-08-31","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  217",",,7","  128",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-01","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  228",",,7","  139",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-02","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  211",",,7","  144",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-03","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  283",",,7","  167",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-04","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  278",",,7","  128",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-05","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  222",",,7","  111",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-06","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  239",",,7","  128",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-07","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  239",",,7","  111",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-08","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  111",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-09","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  194",",,7","  150",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-10","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  267",",,7","  161",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-11","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  311",",,7","  211",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-12","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  306",",,7","  206",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-13","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  322",",,7","  194",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-14","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  239",",,7","  128",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-15","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  278",",,7","  128",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-16","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  267",",,7","  172",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-17","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  172",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-18","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  156",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-19","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  283",",,7","  161",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-20","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  267",",,7","  172",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-21","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  294",",,7","  189",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-22","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  222",",,7","  167",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-23","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  239",",,7","  133",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-24","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  233",",,7","  133",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-25","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  261",",,7","  150",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-26","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  267",",,7","  111",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-27","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  233",",,7","  117",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-28","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  206",",,7","  144",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-29","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  183",",,7","  139",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-09-30","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  211",",,7","  172",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-10-01","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  300",",,7","  189",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-10-02","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  317",",,7","  211",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-10-03","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  239",",,7","  150",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-10-04","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  167",",,7","   50",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-10-05","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  167",",,7","   61",",,7",,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
