"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00093950","2019-06-19","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","   81",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  183",",,W","   19",",,W",,,,,,,,,,,"  270",",,W","  250",",,W","  165",",,W","  210",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-06-20","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  183",",,W","   25",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","   58",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-06-21","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  267",",,W","   48",",,W",,,,,,,,,,,"  190",",,W","  180",",,W","   81",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-06-22","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  333",",,W","  228",",,W","   40",",,W",,,,,,,,,,,"  150",",,W","  180",",,W","   76",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-06-23","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","  483",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  183",",,W","   45",",,W",,,,,,,,,,,"  310",",,W","  310",",,W","  139",",,W","  165",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-06-24","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  183",",,W","   24",",,W",,,,,,,,,,,"  230",",,W","  170",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-06-25","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  206",",,W","   22",",,W",,,,,,,,,,,"  160",",,W","  180",",,W","   45",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-06-26","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  211",",,W","   26",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-06-27","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  217",",,W","   26",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-06-28","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  217",",,W","   23",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   67",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-06-29","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  217",",,W","    8",",,W",,,,,,,,,,,"  140",",,W","  120",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-06-30","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  206",",,W","   17",",,W",,,,,,,,,,,"  120",",,W","  170",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-01","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  206",",,W","   15",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-02","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  228",",,W","   25",",,W",,,,,,,,,,,"  200",",,W","  150",",,W","   54",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-03","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  228",",,W","   30",",,W",,,,,,,,,,,"  170",",,W","  190",",,W","   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-04","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  239",",,W","   30",",,W",,,,,,,,,,,"  220",",,W","  190",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-05","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  239",",,W","   25",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-06","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","   86",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  222",",,W","   17",",,W",,,,,,,,,,,"  230",",,W","  200",",,W","   67",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-07","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  206",",,W","   10",",,W",,,,,,,,,,,"  200",",,W","  150",",,W","   36",",,W","   54",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-08","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","   41",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  222",",,W","   17",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","  103",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-09","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  222",",,W","   20",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   58",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-10","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  350",",,W","  222",",,W","   15",",,W",,,,,,,,,,,"   30",",,W","   60",",,W","   76",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-11","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  200",",,W","   26",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","   67",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-12","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  178",",,W","   16",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-13","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  183",",,W","   24",",,W",,,,,,,,,,,"   10",",,W","   20",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-14","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  294",",,W","  228",",,W","   27",",,W",,,,,,,,,,,"   20",",,W","   80",",,W","   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-15","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  222",",,W","   24",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-16","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  217",",,W","   17",",,W",,,,,,,,,,,"  190",",,W","  150",",,W","   54",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-17","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  256",",,W","   32",",,W",,,,,,,,,,,"  220",",,W","  180",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-18","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  261",",,W","   40",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-19","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  256",",,W","   36",",,W",,,,,,,,,,,"  200",",,W","  190",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-20","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  256",",,W","   33",",,W",,,,,,,,,,,"  210",",,W","  190",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-21","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  239",",,W","   26",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-22","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  306",",,W","  222",",,W","   46",",,W",,,,,,,,,,,"   10",",,W","   10",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-23","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  178",",,W","   31",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-24","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  150",",,W","    9",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-25","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  144",",,W","   13",",,W",,,,,,,,,,,"  130",",,W","  120",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-26","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  150",",,W","   13",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-27","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  194",",,W","   23",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-28","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  211",",,W","   28",",,W",,,,,,,,,,,"  210",",,W","  240",",,W","   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-29","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","  198",",,W,2400","    0",",,H",,,"  300",",,W","  228",",,W","   23",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   72",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-30","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  211",",,W","   13",",,W",,,,,,,,,,,"   10",",,W","   30",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-07-31","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  217",",,W","   18",",,W",,,,,,,,,,,"  160",",,W","  140",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-01","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  239",",,W","   21",",,W",,,,,,,,,,,"  140",",,W","  230",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-02","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  300",",,W","  244",",,W","   16",",,W",,,,,,,,,,,"  140",",,W","  120",",,W","   36",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-03","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","  145",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  222",",,W","   11",",,W",,,,,,,,,,,"  360",",,W","   70",",,W","   36",",,W","   58",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-04","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  328",",,W","  222",",,W","    9",",,W",,,,,,,,,,,"   10",",,W","   10",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-05","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  217",",,W","    3",",,W",,,,,,,,,,,"  120",",,W","  150",",,W","   27",",,W","   40",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-06","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  222",",,W","    8",",,W",,,,,,,,,,,"  210",",,W","  280",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-07","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  244",",,W","   22",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-08","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","   46",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  256",",,W","   22",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","   89",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-09","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","   28",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  250",",,W","   13",",,W",,,,,,,,,,,"  330",",,W","  330",",,W","   54",",,W","   67",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-10","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  244",",,W","   25",",,W",,,,,,,,,,,"  220",",,W","  250",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-11","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  250",",,W","   27",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-12","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  383",",,W","  228",",,W","   28",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-13","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  233",",,W","   26",",,W",,,,,,,,,,,"  350",",,W","  350",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-14","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  233",",,W","   22",",,W",,,,,,,,,,,"   20",",,W","   10",",,W","   58",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-15","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  222",",,W","   21",",,W",,,,,,,,,,,"  230",",,W","  210",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-16","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  239",",,W","   29",",,W",,,,,,,,,,,"  150",",,W","  190",",,W","   58",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-17","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  244",",,W","   35",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-18","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  367",",,W","  267",",,W","   30",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   67",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-19","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  383",",,W","  261",",,W","   24",",,W",,,,,,,,,,,"  220",",,W","  260",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-20","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  389",",,W","  233",",,W","   19",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-21","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","   66",",,W,2400","    0",",,H","    0",",,H","  383",",,W","  239",",,W","   21",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","   81",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-22","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  367",",,W","  233",",,W","   24",",,W",,,,,,,,,,,"  220",",,W","   90",",,W","   72",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-23","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","  533",",,W,2400","    0",",,H","    0",",,H","  256",",,W","  211",",,W","   25",",,W",,,,,,,,,,,"  340",",,W","  350",",,W","   94",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-24","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","   10",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  222",",,W","   17",",,W",,,,,,,,,,,"  160",",,W","   70",",,W","   45",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-25","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    3",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  228",",,W","   21",",,W",,,,,,,,,,,"  140",",,W","  130",",,W","   58",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-26","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  233",",,W","   28",",,W",,,,,,,,,,,"  180",",,W","  210",",,W","   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-27","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","   18",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  222",",,W","   28",",,W",,,,,,,,,,,"  340",",,W","  260",",,W","   72",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-28","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  222",",,W","   16",",,W",,,,,,,,,,,"  220",",,W","   90",",,W","   36",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-29","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  233",",,W","   25",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093950","2019-08-30","34.8822","-95.783","234.7","MCALESTER REGIONAL AIRPORT, OK US","  381",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  200",",,W","   24",",,W",,,,,,,,,,,"  360",",,W","  360",",,W","  134",",,W","  197",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
