"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00053261","2019-08-02","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  211",",,7","  100",",,7","   18",",,7",,,,,,,,,"  122",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-03","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  106",",,7","    9",",,7",,,,,,,,,"  122",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-04","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  122",",,7","   18",",,7",,,,,,,,,"  133",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-05","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   56",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  100",",,7","   18",",,7",,,,,,,,,"  106",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-06","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    3",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  100",",,7","    4",",,7",,,,,,,,,"  117",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-07","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  117",",,7","    4",",,7",,,,,,,,,"  122",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-08","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  278",",,7","  106",",,7","    9",",,7",,,,,,,,,"  150",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-09","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   33",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   89",",,7","    4",",,7",,,,,,,,,"   94",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-10","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   94",",,7","    0",",,7",,,,,,,,,"  144",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-11","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   81",",,7,0800","    0",",,7","    0",",,7","  211",",,7","  111",",,7","   27",",,7",,,,,,,,,"  139",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-12","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   97",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   94",",,7","    9",",,7",,,,,,,,,"  100",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-13","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   78",",,7","    9",",,7",,,,,,,,,"   78",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-14","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   67",",,7","    9",",,7",,,,,,,,,"  100",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-15","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   83",",,7","    4",",,7",,,,,,,,,"   83",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-08-16","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   72",",,7","    0",",,7",,,,,,,,,"   78",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-17","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  261",",,7","   78",",,7","    4",",,7",,,,,,,,,"   89",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-18","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   67",",,7","   40",",,7",,,,,,,,,"   94",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-19","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   94",",,7","    0",",,7",,,,,,,,,"  250",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-20","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  128",",,7","   40",",,7",,,,,,,,,"  128",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-21","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  283",",,7","   89",",,7","    0",",,7",,,,,,,,,"   94",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-22","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   30",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   61",",,7","   18",",,7",,,,,,,,,"   83",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-23","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   61",",,7","   31",",,7",,,,,,,,,"  200",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-24","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  250",",,7","   61",",,7","   54",",,7",,,,,,,,,"  117",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-25","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  100",",,7","   31",",,7",,,,,,,,,"  178",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-26","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   94",",,7",,,,,,,,,,,"   94",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-27","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   39",",,7",,,,,,,,,,,"   50",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-28","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   44",",,7",,,,,,,,,,,"   50",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-29","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","   50",",,7",,,,,,,,,,,"  122",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-30","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","   89",",,7",,,,,,,,,,,"   89",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-31","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  250",",,7","   83",",,7",,,,,,,,,,,"  111",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-01","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  100",",,7",,,,,,,,,,,"  111",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-02","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  100",",,7","   13",",,7",,,,,,,,,"  122",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-03","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  117",",,7","   13",",,7",,,,,,,,,"  144",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-04","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   36",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  100",",,7","   45",",,7",,,,,,,,,"  150",",,7,",,,,,,,,,"    1",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-05","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   18",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  122",",,7","   40",",,7",,,,,,,,,"  139",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-06","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  244",",,7","  106",",,7","    4",",,7",,,,,,,,,"  139",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-07","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   51",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   89",",,7","    9",",,7",,,,,,,,,"  106",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-08","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   89",",,7","    9",",,7",,,,,,,,,"  106",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-09","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   18",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   39",",,7","   18",",,7",,,,,,,,,"   67",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-10","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   56",",,7","    4",",,7",,,,,,,,,"   61",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-11","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   50",",,7","    4",",,7",,,,,,,,,"   67",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-12","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    5",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   39",",,7","   49",",,7",,,,,,,,,"   72",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-13","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","    6",",,7","    4",",,7",,,,,,,,,"   22",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-14","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   22",",,7","   36",",,7",,,,,,,,,"   67",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-15","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   61",",,7","   13",",,7",,,,,,,,,"  117",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-16","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   89",",,7","   22",",,7",,,,,,,,,"  122",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-17","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   89",",,7","   13",",,7",,,,,,,,,"   94",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-18","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   56",",,7","    9",",,7",,,,,,,,,"   67",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-19","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   13",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   44",",,7","    4",",,7",,,,,,,,,"   61",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-20","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   56",",,7","   27",",,7",,,,,,,,,"  106",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-21","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   11",",,7","   13",",,7",,,,,,,,,"   22",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-22","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","  -17",",,7","    4",",,7",,,,,,,,,"   -6",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-23","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   -6",",,7","    4",",,7",,,,,,,,,"   61",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-24","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   39",",,7","   18",",,7",,,,,,,,,"   78",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-25","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   33",",,7","    9",",,7",,,,,,,,,"   44",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-26","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   39",",,7","   58",",,7",,,,,,,,,"  139",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-09-27","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   78",",,7","   13",",,7",,,,,,,,,"   78",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-28","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   20",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   39",",,7","    4",",,7",,,,,,,,,"   39",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-29","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   39",",,7","   54",",,7",,,,,,,,,"  122",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-09-30","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   50",",,7",,,,,,,,,,,"   50",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-01","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   39",",,7",,,,,,,,,,,"   50",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-02","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   -6",",,7",,,,,,,,,,,"    6",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-03","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  -50",",,7",,,,,,,,,,,"  -50",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-04","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","  -50",",,7",,,,,,,,,,,"   28",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-05","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   28",",,7",,,,,,,,,,,"   50",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-06","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","    6",",,7",,,,,,,,,,,"    6",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-07","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","  -28",",,7",,,,,,,,,,,"    6",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-08","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","    6",",,7",,,,,,,,,,,"   94",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-09","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   44",",,7",,,,,,,,,,,"   56",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-10","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   33",",,7,0800","   66",",,7","   76",",,7","  194",",,7"," -100",",,7",,,,,,,,,,," -100",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-11","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0","T,,7","   51",",,7","  -28",",,7"," -106",",,7",,,,,,,,,,,"  -72",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-12","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","  -72",",,7",,,,,,,,,,,"   39",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-13","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","  -33",",,7",,,,,,,,,,,"    6",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-14","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","  -28",",,7","   67",",,7",,,,,,,,,"   78",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-15","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","  -22",",,7","   13",",,7",,,,,,,,,"  -11",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-16","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","  -17",",,7","   18",",,7",,,,,,,,,"   50",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-17","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   28",",,7","   40",",,7",,,,,,,,,"   50",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-18","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    3",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   22",",,7","   18",",,7",,,,,,,,,"   44",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-19","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0","T,,7","    0",",,7","  100",",,7","  -22",",,7","   85",",,7",,,,,,,,,"  -17",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-10-20","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   41",",,7,0800","   53",",,7","   51",",,7","  100",",,7","  -56",",,7","   22",",,7",,,,,,,,,"  -56",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-21","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0","T,,7","   25",",,7","  -17",",,7","  -56",",,7","   36",",,7",,,,,,,,,"  -39",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-10-22","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    8",",,7,0800","    5",",,7","   25",",,7","    0",",,7","  -39",",,7","   85",",,7",,,,,,,,,"   -6",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-10-23","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    3",",,7","    0","T,,7","   78",",,7","   -6",",,7","   22",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-24","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","  145",",,7,0800","  145",",,7","  152",",,7","   67",",,7","  -78",",,7","   13",",,7",,,,,,,,,"  -78",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-25","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0","T,,7","  102",",,7","   17",",,7","  -78",",,7","    9",",,7",,,,,,,,,"  -56",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-26","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   25",",,7","  128",",,7","  -56",",,7","   22",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-27","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0","T,,7","  150",",,7","  -83",",,7","   40",",,7",,,,,,,,,"  -83",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-28","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   56",",,7,0800","   71",",,7","   76",",,7","  -72",",,7"," -139",",,7",,,,,,,,,,," -133",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-29","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   18",",,7,0800","   13",",,7","   76",",,7","  -28",",,7"," -133",",,7",,,,,,,,,,," -117",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-30","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   28",",,7,0800","   36",",,7","  102",",,7"," -117",",,7"," -200",",,7",,,,,,,,,,," -189",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-10-31","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   76",",,7","  -44",",,7"," -189",",,7",,,,,,,,,,," -117",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-01","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   51",",,7","   78",",,7"," -117",",,7",,,,,,,,,,,"  -22",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-02","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   51",",,7","   28",",,7","  -28",",,7",,,,,,,,,,,"   28",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-03","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0","T,,7","  111",",,7","   11",",,7",,,,,,,,,,,"   11",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-04","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0","T,,7","  100",",,7","    0",",,7",,,,,,,,,,,"   33",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-05","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0","T,,7","   89",",,7","  -17",",,7",,,,,,,,,,,"   50",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-06","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","  -22",",,7",,,,,,,,,,,"  -17",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-07","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","  -78",",,7",,,,,,,,,,,"  -67",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-08","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  106",",,7","  -67",",,7",,,,,,,,,,,"  -17",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
