"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"FMW00040504","2019-06-12","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  444",",,W","    0",",,W","    0",",,W","  284",",,W","  256",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"  120",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-13","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   18",",,W","    0",",,W","    0",",,W","  317",",,W","  250",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-14","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  281",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"  110",",,W","  110",",,W",,,,,,,,,"   57",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-15","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  269",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"   90",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-16","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    3",",,W","    0",",,W","    0",",,W","  311",",,W","  272",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-17","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  193",",,W","    0",",,W","    0",",,W","  288",",,W","  256",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,"  110",",,W","  110",",,W",,,,,,,,,"   41",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-18","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  947",",,W","    0",",,W","    0",",,W","  306",",,W","  244",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-19","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  521",",,W","    0",",,W","    0",",,W","  306",",,W","  244",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,,,"  150",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-20","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    5",",,W","    0",",,W","    0",",,W","  307",",,W","  250",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"  110",",,W","  120",",,W",,,,,,,,,"   46",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-21","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  424",",,W","    0",",,W","    0",",,W","  312",",,W","  256",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,"  100",",,W","   80",",,W",,,,,,,,,"   36",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-22","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  505",",,W","    0",",,W","    0",",,W","  289",",,W","  247",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"  100",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-23","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  155",",,W","    0",",,W","    0",",,W","  311",",,W","  246",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"  100",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-24","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  470",",,W","    0",",,W","    0",",,W","  294",",,W","  246",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"  120",",,W","  120",",,W",,,,,,,,,"   46",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-25","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  439",",,W","    0",",,W","    0",",,W","  283",",,W","  234",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,,,"  100",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-26","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  229",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-27","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   20",",,W","    0",",,W","    0",",,W","  311",",,W","  239",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  300",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-28","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   13",",,W","    0",",,W","    0",",,W","  314",",,W","  246",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"   70",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-29","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  258",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-06-30","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  242",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"   60",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-01","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   13",",,W","    0",",,W","    0",",,W","  311",",,W","  253",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-02","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   41",",,W","    0",",,W","    0",",,W","  322",",,W","  247",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-03","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0","T,,W","    0",",,W","    0",",,W","  319",",,W","  247",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-04","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    8",",,W","    0",",,W","    0",",,W","  328",",,W","  239",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"   60",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-05","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   84",",,W","    0",",,W","    0",",,W","  334",",,W","  244",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  260",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-06","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  312",",,W","    0",",,W","    0",",,W","  276",",,W","  242",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-07","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  155",",,W","    0",",,W","    0",",,W","  300",",,W","  240",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"  250",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-08","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  244",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-09","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   63",",,W","    0",",,W","    0",",,W","  319",",,W","  250",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"  280",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-10","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  201",",,W","    0",",,W","    0",",,W","  297",",,W","  242",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"  200",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-11","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   63",",,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  300",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-12","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   36",",,W","    0",",,W","    0",",,W","  314",",,W","  238",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"  130",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-13","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  513",",,W","    0",",,W","    0",",,W","  294",",,W","  233",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"  140",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-14","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   20",",,W","    0",",,W","    0",",,W","  328",",,W","  239",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  240",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-15","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    8",",,W","    0",",,W","    0",",,W","  317",",,W","  244",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-16","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   10",",,W","    0",",,W","    0",",,W","  317",",,W","  242",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  140",",,W",,,,,,,,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-17","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  178",",,W","    0",",,W","    0",",,W","  311",",,W","  244",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,,,"  300",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-18","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   13",",,W","    0",",,W","    0",",,W","  310",",,W","  239",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"  120",",,W",,,,,,,,,,,"   15",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-19","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  140",",,W","    0",",,W","    0",",,W","  322",",,W","  247",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-20","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    3",",,W","    0",",,W","    0",",,W","  317",",,W","  239",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-21","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  173",",,W","    0",",,W","    0",",,W","  322",",,W","  239",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  150",",,W",,,,,,,,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-22","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    3",",,W","    0",",,W","    0",",,W","  322",",,W","  238",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-23","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  236",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  280",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-24","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  142",",,W","    0",",,W","    0",",,W","  322",",,W","  249",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  260",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-25","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  401",",,W","    0",",,W","    0",",,W","  323",",,W","  244",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  260",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-26","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  389",",,W","    0",",,W","    0",",,W","  317",",,W","  242",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"  120",",,W",,,,,,,,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-27","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   66",",,W","    0",",,W","    0",",,W","  314",",,W","  236",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  280",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-28","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   81",",,W","    0",",,W","    0",",,W","  306",",,W","  250",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"  300",",,W",,,,,,,,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-29","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   43",",,W","    0",",,W","    0",",,W","  306",",,W","  244",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-30","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  391",",,W","    0",",,W","    0",",,W","  287",",,W","  235",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,,,"  130",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-07-31","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  424",",,W","    0",",,W","    0",",,W","  301",",,W","  228",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  140",",,W",,,,,,,,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-01","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  160",",,W","    0",",,W","    0",",,W","  311",",,W","  241",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"  250",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-02","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  386",",,W","    0",",,W","    0",",,W","  314",",,W","  233",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-03","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   84",",,W","    0",",,W","    0",",,W","  319",",,W","  244",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"  140",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-04","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   61",",,W","    0",",,W","    0",",,W","  311",",,W","  244",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-05","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   56",",,W","    0",",,W","    0",",,W","  311",",,W","  239",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"  200",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-06","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    3",",,W","    0",",,W","    0",",,W","  322",",,W","  239",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  140",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-07","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  320",",,W","  239",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-08","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  157",",,W","    0",",,W","    0",",,W","  328",",,W","  238",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"  240",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-09","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  312",",,W","    0",",,W","    0",",,W","  258",",,W","  238",",,W",,,,,"    9",",,W",,,,,,,,,,,,,,,,,"  140",",,W",,,,,,,,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-10","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    3",",,W","    0",",,W","    0",",,W","  328",",,W","  238",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"  200",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-11","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  356",",,W","    0",",,W","    0",",,W","  253",",,W","  239",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  300",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-12","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   53",",,W","    0",",,W","    0",",,W","  317",",,W","  238",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"   70",",,W",,,,,,,,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-13","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   30",",,W","    0",",,W","    0",",,W","  303",",,W","  238",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  190",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-14","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  102",",,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"   60",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-15","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   36",",,W","    0",",,W","    0",",,W","  328",",,W","  238",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  270",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-16","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   18",",,W","    0",",,W","    0",",,W","  283",",,W","  244",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"  240",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-17","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   74",",,W","    0",",,W","    0",",,W","  334",",,W","  247",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  240",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-18","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  584",",,W","    0",",,W","    0",",,W","  306",",,W","  240",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"  280",",,W","  330",",,W",,,,,,,,,"   41",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-19","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   56",",,W","    0",",,W","    0",",,W","  322",",,W","  240",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  270",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-20","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  244",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  200",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-21","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  243",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"  300",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-22","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   18",",,W","    0",",,W","    0",",,W","  303",",,W","  247",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"  130",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-23","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  292",",,W","    0",",,W","    0",",,W","  314",",,W","  244",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,,,"  140",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-24","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   61",",,W","    0",",,W","    0",",,W","  292",",,W","  239",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,,,"   60",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-25","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    5",",,W","    0",",,W","    0",",,W","  317",",,W","  237",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-26","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   13",",,W","    0",",,W","    0",",,W","  322",",,W","  250",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-08-27","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  142",",,W","    0",",,W","    0",",,W","  333",",,W","  240",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  130",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
