"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00053006","2019-09-13","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  256",",,7","   61",",,7","  111",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-14","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  294",",,7","   72",",,7","  122",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-15","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  300",",,7","   89",",,7","  172",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-16","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  317",",,7","  139",",,7","  139",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-17","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  306",",,7","  111",",,7","  144",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-18","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  250",",,7","   83",",,7","  117",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-19","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  283",",,7","   83",",,7","  161",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-20","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  294",",,7","  111",",,7","  150",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-09-21","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  228",",,7","   72",",,7","   83",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-22","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  222",",,7","   39",",,7","   89",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-23","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  267",",,7","   56",",,7","  111",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-24","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  289",",,7","   89",",,7","  122",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-25","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  244",",,7","   83",",,7","  100",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-26","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  267",",,7","   44",",,7","  139",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-27","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   38",",,7,2400","    0",",,7,2400","    0",",,7","  189",",,7","   94",",,7","  100",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-28","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  228",",,7","   72",",,7","  100",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-29","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  300",",,7","   89",",,7","  122",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-30","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  222",",,7","   94",",,7","  117",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-01","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   43",",,7,2400","    0",",,7,2400","    0",",,7","  117",",,7","   50",",,7","   50",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-10-02","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    5",",,7,2400","    0",",,7,2400","    0",",,7","  144",",,7","   39",",,7","   56",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-10-03","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  183",",,7","   28",",,7","   56",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-04","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  206",",,7","   22",",,7","  117",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-05","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  189",",,7","   83",",,7","   89",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-06","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  167",",,7","   17",",,7","   17",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-07","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  217",",,7","  -17",",,7","   39",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-08","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  250",",,7","    6",",,7","   67",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-09","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   13",",,7,2400","   10",",,7,2400","    0","T,,7","  267",",,7","  -17",",,7","  -17",",,7,2400",,,"    1",",,7","    1",",,7",,,,,,,,,,
"USC00053006","2019-10-10","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   18",",,7,2400","   20",",,7,2400","    0","T,,7","   22",",,7","  -67",",,7","  -56",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-11","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  106",",,7","  -94",",,7","  -22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-12","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  167",",,7","  -61",",,7","    0",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-13","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  222",",,7","  -22",",,7","   39",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-14","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  239",",,7","   -6",",,7","   78",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-15","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  139",",,7","    6",",,7","   17",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-16","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  233",",,7","  -11",",,7","   44",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-17","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  239",",,7","   11",",,7","   61",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-18","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  194",",,7","   28",",,7","   56",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-19","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  183",",,7","    0",",,7","   61",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-20","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   94",",,7","   39",",,7","   50",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-21","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  111",",,7","   33",",,7","   44",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-22","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  172",",,7","  -17",",,7","  133",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-23","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  133",",,7","   11",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-24","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   78",",,7","  -44",",,7","  -44",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-25","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  178",",,7","  -61",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-26","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  228",",,7","  -28",",,7","  -28",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-27","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    8",",,7,2400","   25",",,7,2400","   25",",,7","  -28",",,7","  -83",",,7","  -83",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-10-28","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7","  -28",",,7","  -89",",,7","  -61",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-10-29","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   51",",,7,2400","   79",",,7,2400","   76",",,7","  -56",",,7"," -133",",,7"," -133",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-30","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0","T,,7,2400","   51",",,7","  -44",",,7"," -156",",,7"," -156",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-10-31","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","   61",",,7"," -161",",,7","  -17",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-01","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","   50",",,7","  -56",",,7","  -56",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-02","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","  100",",,7","  -89",",,7","  -28",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-03","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7","  139",",,7","  -50",",,7","   67",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-04","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   94",",,7","  -22",",,7","  -22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-05","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  133",",,7","  -44",",,7","   -6",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-06","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0",",,7,2400","    0","T,,7","  106",",,7","  -33",",,7","  -28",",,7,2400",,,,,,,,,,,"    1",",,7",,,,
"USC00053006","2019-11-07","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0",",,7,2400","    0",",,7","   61",",,7","  -28",",,7","  -28",",,7,2400",,,,,,,,,,,"    1",",,7",,,,
"USC00053006","2019-11-08","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  222",",,7","  -61",",,7","   22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-09","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  222",",,7","  -28",",,7","   22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-10","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  156",",,7","  -56",",,7","  -56",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-11","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   48",",,7,2400","   79",",,7,2400","   51",",,7","  -44",",,7"," -128",",,7"," -122",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-12","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7","  117",",,7"," -139",",,7","    6",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-13","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  167",",,7","  -11",",,7","   22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-14","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0",",,7,2400","    0",",,7","  111",",,7","  -11",",,7","  -11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-15","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  156",",,7","  -28",",,7","   44",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-16","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  172",",,7","   22",",,7","   39",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-17","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  122",",,7","  -44",",,7","   56",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-18","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  189",",,7","   22",",,7","   22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-19","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  133",",,7","  -17",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-20","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   25",",,7,2400","   36",",,7,2400","   25",",,7","  100",",,7","  -17",",,7","  -17",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-21","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7","  -11",",,7","  -28",",,7","  -22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-22","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7","   28",",,7","  -61",",,7","  -28",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-23","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7","  122",",,7","  -39",",,7","  -22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-24","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  150",",,7","  -50",",,7","  106",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-25","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","  246",",,7,2400","  323",",,7,2400","  330",",,7","  106",",,7","  -33",",,7","  -33",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-26","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","  109",",,7,2400","  157",",,7,2400","  381",",,7","  -33",",,7"," -161",",,7"," -161",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-27","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","  330",",,7","  -50",",,7"," -189",",,7","  -78",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-28","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","  279",",,7","   28",",,7","  -94",",,7","  -56",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-29","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   13",",,7,2400","   28",",,7,2400","  279",",,7","  -17",",,7","  -61",",,7","  -22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-11-30","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0","T,,7,2400","  229",",,7","   22",",,7","  -78",",,7","  -78",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-01","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","  178",",,7","  -17",",,7"," -133",",,7"," -128",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-02","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","  152",",,7","   94",",,7"," -128",",,7","  -39",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-03","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   76",",,7","  100",",,7","  -44",",,7","  -39",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-04","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","   78",",,7","  -61",",,7","  -22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-05","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   61",",,7,2400","    0","T,,7,2400","   51",",,7","   39",",,7","  -28",",,7","  -11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-06","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","   56",",,7","  -50",",,7","  -44",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-07","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","  100",",,7","  -61",",,7","  -56",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-08","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","   78",",,7","  -56",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-09","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    3",",,7,2400","    3",",,7,2400","   25",",,7","   61",",,7","  -50",",,7","  -50",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-10","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","   17",",,7","  -61",",,7","  -61",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-11","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","   33",",,7","  -89",",,7","  -11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-12","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","   61",",,7","  -39",",,7","   17",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-13","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   20",",,7,2400","   48",",,7,2400","   76",",,7","   72",",,7","  -17",",,7","  -17",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-14","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","    0",",,7","  -94",",,7","  -22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-15","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","  -17",",,7"," -122",",,7","  -72",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-16","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","    0",",,7"," -139",",,7"," -139",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-17","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","   22",",,7"," -161",",,7","  -94",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-18","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","   56",",,7"," -133",",,7","  -61",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-19","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","   44",",,7","  -78",",,7","  -72",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-20","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","   67",",,7"," -100",",,7","  -56",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-21","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","  100",",,7","  -83",",,7","  -11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-22","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","   67",",,7","  -33",",,7","    0",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-23","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","  100",",,7","  -11",",,7","   17",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-24","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","  133",",,7","   -6",",,7","    0",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-25","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0",",,7,2400","   25",",,7","   78",",,7","  -33",",,7","   -6",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-26","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7","   22",",,7","  -33",",,7","  -11",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-12-27","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    5",",,7,2400","    8",",,7,2400","    0","T,,7","   11",",,7","  -56",",,7","  -22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-28","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   58",",,7,2400","   91",",,7,2400","   76",",,7","  -22",",,7","  -50",",,7","  -44",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-29","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   76",",,7","    0",",,7"," -100",",,7"," -100",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-30","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   76",",,7","    6",",,7"," -144",",,7"," -117",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-12-31","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","   33",",,7"," -150",",,7","  -39",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-01","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","  111",",,7","  -67",",,7","   22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-02","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","   89",",,7","   -6",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-03","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","   56",",,7","  -78",",,7","  -39",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-04","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","  117",",,7","  -61",",,7","   67",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-05","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7","   67",",,7","  -33",",,7","  -11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-06","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7","   56",",,7","  -17",",,7","   44",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-07","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7","  128",",,7","  -22",",,7","  -17",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-08","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7","  144",",,7","  -50",",,7","   33",",,7,2400",,,,,,,,,,,,,,,,
