"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00024062","2019-12-17","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"  -10",",,W"," -177",",,W","   22",",,W",,,,,,,,,"  170",",,W","  160",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-18","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   22",",,W"," -138",",,W","   27",",,W",,,,,,,,,"  160",",,W","  140",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-19","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   22",",,W"," -116",",,W","   18",",,W",,,,,,,,,"  160",",,W","  150",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-20","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"  -16",",,W"," -155",",,W","   18",",,W",,,,,,,,,"  240",",,W","  170",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-21","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   67",",,W"," -110",",,W","   39",",,W",,,,,,,,,"  160",",,W","  150",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-22","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   56",",,W"," -110",",,W","   22",",,W",,,,,,,,,"  160",",,W","  160",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-23","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   50",",,W","  -93",",,W","   26",",,W",,,,,,,,,"  160",",,W","  170",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-24","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H",,,"   83",",,W"," -116",",,W","   26",",,W",,,,,,,,,"  170",",,W","  150",",,W","  103",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-25","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,,,"   28",",,W","  -60",",,W","    9",",,W",,,,,,,,,"  180",",,W","  180",",,W","   31",",,W","   36",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-26","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,"    0",",,H","    0",",,W"," -116",",,W","    9",",,W",,,,,,,,,"  160",",,W","  110",",,W","   36",",,W","   40",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-27","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"  -32",",,W"," -143",",,W","    9",",,W",,,,,,,,,"  170",",,W","  170",",,W","   40",",,W","   45",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-28","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"  -27",",,W"," -121",",,W","   10",",,W",,,,,,,,,"  230",",,W","  170",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-29","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H","    0",",,H","  -27",",,W"," -166",",,W","   10",",,W",,,,,,,,,"  160",",,W","  160",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-30","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H","    0",",,H","  -27",",,W"," -193",",,W","   11",",,W",,,,,,,,,"  160",",,W","  170",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2019-12-31","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"    0",",,W"," -205",",,W","   29",",,W",,,,,,,,,"  180",",,W","  170",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-01","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H","    0",",,H","   28",",,W","  -99",",,W","   14",",,W",,,,,,,,,"  170",",,W","  180",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-02","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,,,"   33",",,W","  -77",",,W","   22",",,W",,,,,,,,,"  170",",,W","  330",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-03","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   28",",,W"," -116",",,W","   16",",,W",,,,,,,,,"  180",",,W","  180",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-04","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"  100",",,W","  -88",",,W","   33",",,W",,,,,,,,,"  240",",,W","  280",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-05","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   22",",,W"," -121",",,W","   22",",,W",,,,,,,,,"   50",",,W","   50",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-06","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   44",",,W"," -132",",,W","   22",",,W",,,,,,,,,"  110",",,W","  120",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-07","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   56",",,W"," -121",",,W","   13",",,W",,,,,,,,,"  180",",,W","  180",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-08","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H",,,"   61",",,W","  -82",",,W","   21",",,W",,,,,,,,,"  160",",,W","  150",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-09","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,,,"   22",",,W"," -116",",,W","   21",",,W",,,,,,,,,"  340",",,W","  340",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-10","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,,,"  -43",",,W"," -149",",,W","   38",",,W",,,,,,,,,"  120",",,W","  320",",,W","   76",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-11","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"  -10",",,W"," -149",",,W","   13",",,W",,,,,,,,,"  200",",,W","  180",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-12","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"  -21",",,W"," -166",",,W","   16",",,W",,,,,,,,,"  140",",,W","  130",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-13","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   22",",,W"," -155",",,W","   46",",,W",,,,,,,,,"  240",",,W","  240",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-14","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"  -16",",,W"," -177",",,W","   26",",,W",,,,,,,,,"   20",",,W","   10",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-15","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"    0",",,W"," -199",",,W","   28",",,W",,,,,,,,,"  150",",,W","  160",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-16","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   28",",,W"," -160",",,W","   22",",,W",,,,,,,,,"  120",",,W","  170",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-17","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   78",",,W"," -105",",,W","   45",",,W",,,,,,,,,"  330",",,W","  340",",,W","  174",",,W","  237",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-18","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   17",",,W"," -149",",,W","   22",",,W",,,,,,,,,"  160",",,W","  170",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-19","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   44",",,W"," -149",",,W","   17",",,W",,,,,,,,,"  160",",,W","  160",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-20","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   61",",,W"," -143",",,W","   16",",,W",,,,,,,,,"  140",",,W","  140",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-21","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   56",",,W","  -55",",,W","   12",",,W",,,,,,,,,"  140",",,W","  140",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-22","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    3",",,W,2130",,,,,"   50",",,W","  -82",",,W","   17",",,W",,,,,,,,,"  180",",,W","  350",",,W","   54",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-23","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H","    0",",,H","   50",",,W"," -105",",,W","   12",",,W",,,,,,,,,"  170",",,W","  170",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-24","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H","    0",",,H","   83",",,W","  -77",",,W","   22",",,W",,,,,,,,,"  130",",,W","  130",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-25","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H","    0",",,H","   83",",,W","  -77",",,W","   19",",,W",,,,,,,,,"  170",",,W","  170",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-26","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H","    0",",,H","   83",",,W","  -88",",,W","   20",",,W",,,,,,,,,"  170",",,W","  160",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-27","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","   30",",,W,2130",,,"    0",",,H","   28",",,W","  -82",",,W","   26",",,W",,,,,,,,,"  140",",,W","  310",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-28","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,"    0",",,H","   28",",,W"," -138",",,W","   19",",,W",,,,,,,,,"  190",",,W","  190",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-29","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    3",",,W,2130",,,"    0",",,H","   50",",,W","  -66",",,W","   19",",,W",,,,,,,,,"  150",",,W","  170",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-30","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    3",",,W,2130",,,"    0",",,H","   50",",,W","  -66",",,W","   35",",,W",,,,,,,,,"  340",",,W","  330",",,W","  139",",,W","  201",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-01-31","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H","    0",",,H","   78",",,W","  -99",",,W","   22",",,W",,,,,,,,,"  100",",,W","  100",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-01","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H","    0",",,H","  111",",,W","  -60",",,W","   22",",,W",,,,,,,,,"  190",",,W","  190",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-02","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","   23",",,W,2130",,,,,"   89",",,W","  -60",",,W","   46",",,W",,,,,,,,,"  330",",,W","  210",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-03","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","   30",",,W,2130",,,,,"  -60",",,W","  -93",",,W","   34",",,W",,,,,,,,,"  320",",,W","  320",",,W","   89",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-04","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    3",",,W,2130",,,,,"  -77",",,W"," -260",",,W","   21",",,W",,,,,,,,,"  160",",,W","  160",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-05","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H",,,"  -60",",,W"," -243",",,W","    7",",,W",,,,,,,,,"  220",",,W","  220",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-06","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","   23",",,W,2130",,,,,"  -27",",,W"," -121",",,W","   14",",,W",,,,,,,,,"  230",",,W","  230",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-07","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    3",",,W,2130",,,,,"    6",",,W","  -77",",,W","   11",",,W",,,,,,,,,"  260",",,W","  250",",,W","   36",",,W","   49",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-08","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,,,"    0",",,W"," -138",",,W","   27",",,W",,,,,,,,,"  330",",,W","  330",",,W","  112",",,W","  157",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-09","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,,,"  -32",",,W"," -132",",,W","   26",",,W",,,,,,,,,"  330",",,W","  330",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-10","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    3",",,W,2130",,,,,"  -21",",,W"," -166",",,W","   16",",,W",,,,,,,,,"  200",",,W","  190",",,W","   58",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-11","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,,,"  -32",",,W"," -205",",,W","   16",",,W",,,,,,,,,"  120",",,W","  120",",,W","   72",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-12","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,,,"  -21",",,W","  -93",",,W","   30",",,W",,,,,,,,,"  330",",,W","  320",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-13","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    8",",,W,2130",,,,,"  -27",",,W"," -166",",,W","   11",",,W",,,,,,,,,"  170",",,W","  170",",,W","   45",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-14","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,,,"    6",",,W"," -205",",,W","   23",",,W",,,,,,,,,"  320",",,W","  340",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-15","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,,,"    0",",,W"," -177",",,W","   16",",,W",,,,,,,,,"  170",",,W","  170",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-16","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    5",",,W,2130",,,,,"   22",",,W"," -138",",,W","   20",",,W",,,,,,,,,"  340",",,W","  340",",,W","   89",",,W","  125",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-17","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,,,"   11",",,W"," -138",",,W","   28",",,W",,,,,,,,,"  280",",,W","  260",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-18","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"  -16",",,W"," -188",",,W","   20",",,W",,,,,,,,,"  180",",,W","  180",",,W","   54",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-19","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"  -38",",,W"," -182",",,W","   17",",,W",,,,,,,,,"  160",",,W","  150",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-20","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H",,,"  -21",",,W"," -232",",,W","   21",",,W",,,,,,,,,"  170",",,W","  170",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-21","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H",,,"   22",",,W"," -199",",,W","   20",",,W",,,,,,,,,"  170",",,W","  170",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-22","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H",,,"   39",",,W"," -155",",,W","   14",",,W",,,,,,,,,"  160",",,W","  220",",,W","   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-23","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   28",",,W"," -160",",,W","   13",",,W",,,,,,,,,"  160",",,W","  170",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-24","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    5",",,W,2130",,,,,"   33",",,W","  -93",",,W","   52",",,W",,,,,,,,,"  340",",,W","  350",",,W","  134",",,W","  192",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-25","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"  -10",",,W"," -138",",,W","   30",",,W",,,,,,,,,"  330",",,W","  320",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-26","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"    6",",,W"," -182",",,W","   13",",,W",,,,,,,,,"  340",",,W","  320",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-27","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H","    0",",,H","   50",",,W"," -116",",,W","   19",",,W",,,,,,,,,"  220",",,W","  220",",,W","   54",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-28","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H","    0",",,H","   72",",,W"," -138",",,W","   12",",,W",,,,,,,,,"  180",",,W","  180",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-02-29","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130","    0",",,H","    0",",,H","  117",",,W","  -82",",,W","   18",",,W",,,,,,,,,"  210",",,W","  220",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-03-01","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0","T,,W,2130",,,"    0",",,H","   22",",,W","  -71",",,W","   38",",,W",,,,,,,,,"  330",",,W","  330",",,W","   98",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-03-02","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   44",",,W"," -127",",,W","   21",",,W",,,,,,,,,"  120",",,W","  130",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-03-03","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"   94",",,W","  -93",",,W","   18",",,W",,,,,,,,,"  220",",,W","  220",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024062","2020-03-04","43.96583","-107.95083","1271.6","WORLAND MUNICIPAL AIRPORT, WY US","    0",",,W,2130",,,,,"  122",",,W","  -71",",,W","   30",",,W",,,,,,,,,"  300",",,W","  300",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
