"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00459012","2018-12-07","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  -28",",,7"," -100",",,7",,,,,,,,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-08","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  -28",",,7"," -100",",,7","    0",",,7",,,,,,,,,"  -56",",,7,0700","    0",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-10","47.6497","-120.0801","812.0","WATERVILLE, WA US","   66",",,7,0700","   76",",,7,","   76",",,7,0700","  -17",",,7","  -72",",,7","    0",",,7",,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-11","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","   51",",,7,0700","   22",",,7","  -44",",,7","    0",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-12","47.6497","-120.0801","812.0","WATERVILLE, WA US",,,"   25",",,7,","   25",",,7,0700","   11",",,7","  -61",",,7","    0",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-13","47.6497","-120.0801","812.0","WATERVILLE, WA US","   10",",,7,0700","    0",",,7,","    0","T,,7,0700","   39",",,7","  -61",",,7","    0",",,7",,,,,,,,,"   11",",,7,0700","  236",",,7",,,"   58",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-14","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   50",",,7","  -39",",,7",,,,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-15","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   50",",,7","  -50",",,7",,,,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-16","47.6497","-120.0801","812.0","WATERVILLE, WA US","   76",",,7,0700","   76",",,7,","   76",",,7,0700","   50",",,7","  -50",",,7",,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-18","47.6497","-120.0801","812.0","WATERVILLE, WA US",,,,,"  102",",,7,0700","   50",",,7","  -44",",,7",,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-19","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  102",",,7,0700","   56",",,7","  -50",",,7",,,,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-20","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  102",",,7,0700","   56",",,7","  -50",",,7",,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-23","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0","T,,7,0700","    0","T,,7,","   76",",,7,0700","   56",",,7"," -100",",,7",,,,,,,,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-24","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","   76",",,7,0700","   56",",,7"," -100",",,7",,,,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-26","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   61",",,7"," -100",",,7",,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-27","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  -22",",,7","  -89",",,7",,,,,,,,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2018-12-29","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   -6",",,7"," -100",",,7",,,,,,,,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-01","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,",,,"   -6",",,7","  -94",",,7",,,,,,,,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-03","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,",,,"  -33",",,7","  -67",",,7",,,,,,,,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-05","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,",,,"   61",",,7","  -67",",,7",,,,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-06","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,",,,"   61",",,7","  -67",",,7","   27",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-07","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,",,,"   61",",,7","  -67",",,7","   22",",,7",,,,,,,,,"  -11",",,7,0700",,,,,"   36",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-08","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  178",",,7,0700","   11",",,7","  -72",",,7",,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-10","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  152",",,7,0700","   11",",,7","  -72",",,7",,,,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-11","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  127",",,7,0700","   11",",,7","  -72",",,7",,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-12","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  127",",,7,0700","   22",",,7","  -72",",,7",,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-15","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  102",",,7,0700","  -56",",,7"," -100",",,7",,,,,,,,,,," -100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-16","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  102",",,7,0700","   11",",,7"," -100",",,7",,,,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-17","47.6497","-120.0801","812.0","WATERVILLE, WA US",,,"   38",",,7,","  152",",,7,0700","  -28",",,7"," -106",",,7",,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-18","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  152",",,7,0700","   11",",,7"," -106",",,7",,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-20","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0","T,,7,0700","    0","T,,7,",,,"   17",",,7","  -72",",,7",,,,,,,,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-21","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,",,,"   17",",,7"," -122",",,7",,,,,,,,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-22","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,",,,"   17",",,7"," -122",",,7",,,,,,,,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-24","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  152",",,7,0700","   22",",,7"," -122",",,7","    0",",,7",,,,,,,,,"  -83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-25","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,",,,"   17",",,7"," -122",",,7",,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-26","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  127",",,7,0700","   17",",,7"," -122",",,7",,,,,,,,,,," -106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-01-29","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0","T,,7,0700","    0","T,,7,","  178",",,7,0700","  -56",",,7","  -72",",,7",,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-02","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  152",",,7,0700","  -28",",,7","  -67",",,7",,,,,,,,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-03","47.6497","-120.0801","812.0","WATERVILLE, WA US","   43",",,7,0700","    0",",,7,","  152",",,7,0700","  -28",",,7","  -89",",,7",,,,,,,,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-04","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0","T,,7,0700","    0","T,,7,",,,"  -50",",,7"," -139",",,7",,,,,,,,,,," -133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-05","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","    0",",,7"," -167",",,7",,,,,,,,,,," -156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-06","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,",,,"  -50",",,7"," -194",",,7","    0",",,7",,,,,,,,," -167",",,7,0700",,,,,"    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-07","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  178",",,7,0700","  -83",",,7"," -189",",,7",,,,,,,,,,," -161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-09","47.6497","-120.0801","812.0","WATERVILLE, WA US","  180",",,7,0700","  254",",,7,","  254",",,7,0700","  -72",",,7"," -172",",,7",,,,,,,,,,,"  -94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-10","47.6497","-120.0801","812.0","WATERVILLE, WA US","   43",",,7,0700","   76",",,7,","   76",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-11","47.6497","-120.0801","812.0","WATERVILLE, WA US","   38",",,7,0700","   64",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-12","47.6497","-120.0801","812.0","WATERVILLE, WA US","   89",",,7,0700","   89",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-13","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0","T,,7,0700","    0","T,,7,","  178",",,7,0700","  -56",",,7"," -183",",,7",,,,,,,,,,," -100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-14","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  178",",,7,0700","  -61",",,7"," -122",",,7",,,,,,,,,,,"  -83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-16","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700",,,,,"  -17",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-18","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  178",",,7,0700","  -17",",,7"," -139",",,7",,,,,,,,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-19","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  178",",,7,0700","    6",",,7"," -150",",,7",,,,,,,,,,," -117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-20","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  178",",,7,0700","  -11",",,7"," -150",",,7",,,,,,,,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-22","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700",,,,,"   -6",",,7"," -150",",,7",,,,,,,,,,," -100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-23","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700",,,,,"   -6",",,7"," -150",",,7",,,,,,,,,,," -133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-25","47.6497","-120.0801","812.0","WATERVILLE, WA US",,,,,,,"  -28",",,7"," -133",",,7",,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-02-26","47.6497","-120.0801","812.0","WATERVILLE, WA US","   61",",,7,0700","   76",",,7,",,,"  -22",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-02","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0","T,,7,0700","    0","T,,7,","  356",",,7,0700","  -22",",,7"," -144",",,7",,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-03","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0","T,,7,0700","    0","T,,7,","  356",",,7,0700","  -28",",,7"," -156",",,7",,,,,,,,,,," -111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-06","47.6497","-120.0801","812.0","WATERVILLE, WA US","   20",",,7,0700","   25",",,7,","  432",",,7,0700","  -33",",,7","  -72",",,7",,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-08","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,",,,"   17",",,7"," -144",",,7",,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-12","47.6497","-120.0801","812.0","WATERVILLE, WA US","   25",",,7,0700","   25",",,7,","  508",",,7,0700","  -67",",,7","  -83",",,7",,,,,,,,,,,"  -67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-15","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  432",",,7,0700","   50",",,7","  -94",",,7",,,,,,,,,,,"  -78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-17","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   50",",,7","  -67",",,7",,,,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-18","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   33",",,7","  -11",",,7","    0",",,7",,,,,,,,,"   22",",,7,0700","    0",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-19","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","  610",",,7,0700","   94",",,7","  -11",",,7",,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-22","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  133",",,7","    6",",,7",,,,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-23","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700",,,,,"  133",",,7","  -28",",,7",,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-28","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   89",",,7","    0",",,7",,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-29","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   94",",,7","   11",",,7",,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-03-30","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,",,,"  133",",,7","   -6",",,7",,,,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-01","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  150",",,7","  -39",",,7",,,,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-02","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  144",",,7","  -11",",,7","    9",",,7",,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-03","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  144",",,7","  -11",",,7",,,,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-04","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  150",",,7","  -11",",,7",,,,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-05","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  139",",,7","   44",",,7",,,,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-06","47.6497","-120.0801","812.0","WATERVILLE, WA US","   71",",,7,0700","    0",",,7,","    0",",,7,0700","   83",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-07","47.6497","-120.0801","812.0","WATERVILLE, WA US","   58",",,7,0700","    0",",,7,","    0",",,7,0700","  106",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-08","47.6497","-120.0801","812.0","WATERVILLE, WA US","    3",",,7,0700","    0",",,7,","    0",",,7,0700","   72",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-09","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0","T,,7,0700","    0",",,7,","    0",",,7,0700","  139",",,7","  -67",",S,7",,,,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-10","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   78",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-11","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  100",",,7","   39",",,7",,,,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-12","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  106",",,7","   -6",",,7",,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-13","47.6497","-120.0801","812.0","WATERVILLE, WA US","   30",",,7,0700","    0",",,7,","    0",",,7,0700","   83",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-14","47.6497","-120.0801","812.0","WATERVILLE, WA US","   18",",,7,0700","    0",",,7,","    0",",,7,0700","  122",",,7",,,,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-15","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   83",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-16","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  117",",,7",,,,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-17","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  139",",,7","   44",",,7",,,,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-18","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  172",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-19","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  150",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-20","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  144",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-21","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  172",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-22","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  183",",,7","  -33",",,7",,,,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-23","47.6497","-120.0801","812.0","WATERVILLE, WA US","    3",",,7,0700","    0",",,7,","    0",",,7,0700","  150",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-24","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  161",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-25","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  194",",,7","   -6",",,7",,,,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-26","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  150",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-27","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  161",",,7","   28",",,7","   31",",,7",,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-28","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   83",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-04-29","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  106",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
