"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00417944","2019-12-30","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -33",",,7",,,"   17",",,7","  122",",,7","  -17",",,7,0800","  101",",,7",,,,,"   67",",,7",,,,,"  111",",,7",,,,,,,,,,,,,,
"USC00417944","2019-12-31","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -56",",,7",,,"   11",",,7","  117",",,7","  -28",",,7,0800","   29",",,7",,,,,"   61",",,7",,,,,"  100",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-01","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -28",",,7","   97",",,7,0800","   11",",,7","  128",",,7","   44",",,7,0800","   69",",,7",,,,,"   56",",,7",,,,,"  106",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-02","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   44",",,7","   10",",,7,0800","   56",",,7","  117",",,7","   61",",,7,0800","  166",",,7",,,,,"   89",",,7",,,,,"  106",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-03","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   56",",,7","   58",",,7,0800","   67",",,7","  167",",,7","   78",",,7,0800","  132",",,7",,,,,"   83",",,7",,,,,"  128",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-04","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -33",",,7","   48",",,7,0800","   28",",,7","  133",",,7","   11",",,7,0800","  105",",,7",,,,,"   78",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-05","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","    6",",,7","   38",",,7,0800","   22",",,7","  156",",,7","   89",",,7,0800","   60",",,7",,,,,"   72",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-06","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  -28",",,7","   38",",,7,0800","   28",",,7","  172",",,7","    6",",,7,0800","   60",",,7",,,,,"   83",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-07","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  -61",",,7",,,"   17",",,7","  156",",,7","  -33",",,7,0800","   89",",,7",,,,,"   78",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-08","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  -33",",,7",,,"   17",",,7","  144",",,7","   11",",,7,0800","   93",",,7",,,,,"   72",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-09","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   11",",,7","   20",",,7,0800","   17",",,7","  167",",,7","  144",",,7,0800","  378",",,7",,,,,"   72",",,7",,,,,"  117",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-10","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  111",",,7","   51",",,7,0800","  128",",,7","  222",",,7","  150",",,7,0800","  227",",,7",,,,,"  117",",,7",,,,,"  150",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-11","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   28",",,7","   69",",,7,0800","   44",",,7","  211",",,7","   28",",,7,0800","  241",",,7",,,,,"  122",",,7",,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-12","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   28",",,7","   30",",,7,0800","   39",",,7","  139",",,7","   50",",,7,0800","  140",",,7",,,,,"   89",",,7",,,,,"  139",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-13","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   22",",,7","   36",",,7,0800","   39",",,7","  167",",,7","  111",",,7,0800","  127",",,7",,,,,"   89",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-14","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   39",",,7","   30",",,7,0800","   72",",,7","  189",",,7","  106",",,7,0800","  135",",,7",,,,,"  100",",,7",,,,,"  144",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-15","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   89",",,7","   43",",,7,0800","  100",",,7","  217",",,7","  128",",,7,0800","   76",",,7",,,,,"  117",",,7",,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-16","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   72",",,7","   38",",,7,0800","   89",",,7","  183",",,7","   72",",,7,0800","  127",",,7",,,,,"  133",",,7",,,,,"  150",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-17","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  244",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   11",",,7","    0",",,7,0800","   33",",,7","   89",",,7","   22",",,7,0800","  180",",,7",,,,,"   83",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-18","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   22",",,7","    0",",,7,0800","   33",",,7","  111",",,7","   78",",,7,0800","   89",",,7",,,,,"   83",",,7",,,,,"  111",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-19","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -39",",,7",,,"   17",",,7","  150",",,7","  -39",",,7,0800","  167",",,7",,,,,"   67",",,7",,,,,"  117",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-20","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -39",",,7","   81",",,7,0800","   17",",,7","  150",",,7","   28",",,7,0800","   79",",,7",,,,,"   67",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-21","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   28",",,7","   28",",,7,0800","   39",",,7","  139",",,7","   56",",,7,0800","   63",",,7",,,,,"   67",",,7",,,,,"  106",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-22","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   56",",,7","   13",",,7,0800","   50",",,7","  117",",,7","  100",",,7,0800","  249",",,7",,,,,"   67",",,7",,,,,"  100",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-23","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   22",",,7","   20",",,7,0800","   67",",,7","  189",",,7","   44",",,7,0800","  116",",,7",,,,,"   94",",,7",,,,,"  128",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-24","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","  -22",",,7","   15",",,7,0800","   33",",,7","  172",",,7","   17",",,7,0800","   74",",,7",,,,,"   83",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-25","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   11",",,7","   56",",,7,0800","   39",",,7","  172",",,7","   78",",,7,0800","   64",",,7",,,,,"   78",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-26","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   67",",,7","   28",",,7,0800","   67",",,7","  178",",,7","   67",",,7,0800","  187",",,7",,,,,"   89",",,7",,,,,"  128",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-27","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   11",",,7","   36",",,7,0800","   56",",,7","  206",",,7","   33",",,7,0800","   34",",,7",,,,,"  100",",,7",,,,,"  150",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-28","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","   33",",,7","   43",",,7,0800","   56",",,7","  211",",,7","  100",",,7,0800","  116",",,7",,,,,"  100",",,7",,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-29","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -17",",,7",,,"   28",",,7","  106",",,7","    0",",,7,0800","  183",",,7",,,,,"   83",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-30","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","    0",",,7","   56",",,7,0800","   22",",,7","  139",",,7","   17",",,7,0800","  130",",,7",,,,,"   83",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2020-01-31","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -33",",,7","   13",",,7,0800","   22",",,7","   67",",,7","  -11",",,7,0800","   39",",,7",,,,,"   72",",,7",,,,,"   94",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-01","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -11",",,7","   38",",,7,0800","   22",",,7","  139",",,7","   28",",,7,0800","   92",",,7",,,,,"   72",",,7",,,,,"  117",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-02","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","    6",",,7","   51",",,7,0800","   33",",,7","  183",",,7","   50",",,7,0800","   48",",,7",,,,,"   72",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-03","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   50",",,7","   81",",,7,0800","   39",",,7","  183",",,7","  128",",,7,0800","  245",",,7",,,,,"   83",",,7",,,,,"  139",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-04","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   83",",,7","   38",",,7,0800","   94",",,7","  183",",,7","  111",",,7,0800","  233",",,7",,,,,"  117",",,7",,,,,"  144",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-05","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   74",",,7,0800","    3",",,7,0800","    0","T,,7,0800","  111",",,7","  -33",",,7",,,,,,,"  -33",",,7,0800","  219",",,7",,,,,"   72",",,7",,,,,"  128",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-06","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    5",",,7,0800","    5",",,7,0800","    0","T,,7,0800","   -6",",,7","  -61",",,7",,,,,,,"  -56",",,7,0800","  109",",,7",,,,,"   44",",,7",,,,,"   72",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-07","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -56",",,7",,,,,,,"   39",",,7,0800","  114",",,7",,,,,"   39",",,7",,,,,"   72",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-08","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -39",",,7","   38",",,7,0800","   28",",,7","  178",",,7","  -11",",,7,0800","   90",",,7",,,,,"   44",",,7",,,,,"  100",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-09","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  -11",",,7","   36",",,7,0800","   28",",,7","  194",",,7","  167",",,7,0800","  254",",,7",,,,,"   61",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-10","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   56",",,7","   48",",,7,0800","   78",",,7","  250",",,7","   56",",,7,0800","  193",",,7",,,,,"   61",",,7",,,,,"  161",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-11","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","   17",",,7","   13",",,7,0800","   33",",,7","   89",",,7","   22",",,7,0800","  185",",,7",,,,,"   83",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-12","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","   28",",,7","   17",",,7","   10",",,7,0800","   28",",,7","   89",",,7","   22",",,7,0800","  171",",,7",,,,,"   72",",,7",,,,,"   83",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-13","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -28",",,7","   41",",,7,0800","   28",",,7","  156",",,7","   -6",",,7,0800","  129",",,7",,,,,"   67",",,7",,,,,"  106",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-14","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -33",",,7",,,"   17",",,7","  133",",,7","  -22",",,7,0800","  127",",,7",,,,,"   56",",,7",,,,,"  100",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-15","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -22",",,7","   48",",,7,0800","   50",",,7","  100",",,7","   28",",,7,0800","  111",",,7",,,,,"   50",",,7",,,,,"  100",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-16","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   28",",,7","   46",",,7,0800","   39",",,7","  206",",,7","   89",",,7,0800","  148",",,7",,,,,"   67",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-17","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   89",",,7","   53",",,7,0800","   89",",,7","  239",",,7","  128",",,7,0800","   98",",,7",,,,,"   94",",,7",,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-18","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","   89",",,7","   48",",,7,0800","  106",",,7","  239",",,7","  100",",,7,0800","   74",",,7",,,,,"  111",",,7",,,,,"  167",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-19","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   56",",,7","   38",",,7,0800","   61",",,7","  122",",,7","   56",",,7,0800","  214",",,7",,,,,"  106",",I,7",,,,,"  128",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-20","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  216",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","   39",",,7","    0",",,7,0800","   56",",,7","   72",",,7","   50",",,7,0800","  145",",,7",,,,,"   89",",,7",,,,,"   94",",I,7",,,,,,,,,,,,,,
"USC00417944","2020-02-21","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -17",",,7",,,"   17",",,7","  100",",,7","  -11",",,7,0800","  237",",,7",,,,,"   61",",,7",,,,,"   94",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-22","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -11",",,7",,,"   22",",,7","  106",",,7","   56",",,7,0800","   84",",,7",,,,,"   56",",,7",,,,,"  100",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-23","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   56",",,7","   33",",,7,0800","   56",",,7","  183",",,7","  100",",,7,0800","  222",",,7",,,,,"   67",",,7",,,,,"  117",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-24","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   78",",,7","   13",",,7,0800","   89",",,7","  156",",,7","   83",",,7,0800","  142",",,7",,,,,"   94",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-25","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   56",",,7","   51",",,7,0800","   67",",,7","  222",",,7","   56",",,7,0800","  153",",,7",,,,,"   94",",,7",,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-26","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -17",",,7",,,"   17",",,7","  156",",,7","   -6",",,7,0800","  243",",,7",,,,,"   78",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-27","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -83",",,7",,,"   -6",",X,7",,,"  -39",",,7,0800","  116",",,7",,,,,"   56",",,7",,,,,"  117",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-28","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","  -44",",,7","  150",",,7,0800","   17",",,7","  183",",,7","   72",",,7,0800","   90",",,7",,,,,"   56",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2020-02-29","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   67",",,7","   66",",,7,0800","   56",",,7","  217",",,7","   94",",,7,0800","   89",",,7",,,,,"   67",",,7",,,,,"  144",",,7",,,,,,,,,,,,,,
"USC00417944","2020-03-01","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   94",",,7","   94",",,7,0800","   78",",,7","  211",",,7","  128",",,7,0800","  317",",,7",,,,,"  100",",,7",,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00417944","2020-03-02","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   94",",,7","   61",",,7,0800","  117",",,7","  217",",,7","  133",",,7,0800","   74",",,7",,,,,"  128",",,7",,,,,"  161",",,7",,,,,,,,,,,,,,
"USC00417944","2020-03-03","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","  117",",,7","    5",",,7,0800","  117",",,7","  167",",,7","  128",",,7,0800","   45",",,7",,,,,"  128",",,7",,,,,"  139",",,7",,,,,,,,,,,,,,
"USC00417944","2020-03-04","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  292",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  100",",,7","   30",",,7,0800","  106",",,7","  194",",,7","  100",",,7,0800","  190",",,7",,,,,"  100",",,7",,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00417944","2020-03-05","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  272",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   39",",,7","    0",",,7,0800","   56",",,7","  128",",,7","   61",",,7,0800","  161",",,7",,,,,"   94",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
"USC00417944","2020-03-06","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   33",",,7","   46",",,7,0800","   61",",,7","  239",",,7","   78",",,7,0800","   92",",,7",,,,,"   94",",,7",,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00417944","2020-03-07","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   78",",,7","   66",",,7,0800","   78",",,7","  222",",,7","   89",",,7,0800","  154",",,7",,,,,"  106",",,7",,,,,"  144",",,7",,,,,,,,,,,,,,
"USC00417944","2020-03-08","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   89",",,7","   56",",,7,0800","   78",",,7","  211",",,7","  128",",,7,0800","  285",",,7",,,,,"  100",",,7",,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00417944","2020-03-09","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","  128",",,7","    3",",,7,0800","  117",",,7","  156",",,7","  144",",,7,0800","  282",",,7",,,,,"  122",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
"USC00417944","2020-03-10","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  106",",,7","   41",",,7,0800","  133",",,7","  250",",,7","  133",",,7,0800","  117",",,7",,,,,"  133",",,7",,,,,"  172",",,7",,,,,,,,,,,,,,
"USC00417944","2020-03-11","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  133",",,7","   56",",,7,0800","  139",",,7","  283",",,7","  161",",,7,0800","  130",",,7",,,,,"  139",",,7",,,,,"  200",",,7",,,,,,,,,,,,,,
"USC00417944","2020-03-12","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  156",",,7","    0",",,7,0800","  161",",,7","  289",",,7","  161",",,7,0800","   89",",,7",,,,,"  156",",,7",,,,,"  206",",,7",,,,,,,,,,,,,,
"USC00417944","2020-03-13","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  161",",,7","   23",",,7,0800","  172",",,7","  283",",,7","  161",",,7,0800","   76",",,7",,,,,"  167",",,7",,,,,"  211",",,7",,,,,,,,,,,,,,
