"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094227","2019-12-10","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   61",",,W,2400",,,,,"   78",",,W","   39",",,W","   11",",,W",,,,,,," 0449",",,W",,,,,,,"  240",",,W","  240",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-11","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  211",",,W,2400",,,,,"  100",",,W","   61",",,W","   13",",,W",,,,,,," 2343",",,W",,,,,,,"  240",",,W","  240",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-12","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  150",",,W,2400",,,,,"  100",",,W","   61",",,W","   47",",,W",,,,,,," 0804",",,W",,,,,,,"  220",",,W","  220",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-13","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   53",",,W,2400",,,,,"   94",",,W","   11",",,W","   17",",,W",,,,,,," 1321",",,W",,,,,,,"  240",",,W","  240",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-14","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    8",",,W,2400",,,,,"   67",",,W","    6",",,W","    0",",,W",,,,,,," 1636",",,W",,,,,,,"  230",",,W","  260",",,W","   22",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-15","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   61",",,W","  -10",",,W","    8",",,W",,,,,,," 1251",",,W",,,,,,,"  260",",,W","  240",",,W","   31",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-16","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   25",",,W,2400",,,,,"   67",",,W","    6",",,W","    8",",,W",,,,,,,,,,,,,,,"  340",",,W",,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-17","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0","T,,W,2400",,,,,"   67",",,W","  -10",",,W","    0",",,W",,,,,,," 1436",",,W",,,,,,,"  220",",,W","   60",",,W","   22",",,W","   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-18","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  142",",,W,2400",,,,,"   78",",,W","    0",",,W","   10",",,W",,,,,,," 1744",",,W",,,,,,,"  350",",,W","  150",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-19","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  787",",,W,2400",,,,,"  117",",,W","   33",",,W","   25",",,W",,,,,,," 1948",",,W",,,,,,,"  230",",,W","  230",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-20","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  815",",,W,2400",,,,,"  117",",,W","   78",",,W","   21",",,W",,,,,,," 0042",",,W",,,,,,,"  230",",,W","  230",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-21","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   53",",,W,2400",,,,,"  100",",,W","   56",",,W","   16",",,W",,,,,,," 0414",",,W",,,,,,,"  240",",,W","  240",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-22","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   72",",,W","   28",",,W","    6",",,W",,,,,,," 1125",",,W",,,,,,,"   40",",,W","   20",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-23","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   72",",,W","    0",",,W","   10",",,W",,,,,,," 1400",",,W",,,,,,,"  240",",,W","  230",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-24","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   30",",,W,2400",,,,,"   39",",,W","    0",",,W","    7",",,W",,,,,,," 2253",",,W",,,,,,,"   10",",,W","   20",",,W","   27",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-25","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   20",",,W,2400",,,,,"   67",",,W","  -16",",,W","    5",",,W",,,,,,," 1511",",,W",,,,,,,"  350",",,W","   30",",,W","   27",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-26","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   33",",,W,2400",,,,,"   28",",,W","  -10",",,W","    5",",,W",,,,,,," 2200",",,W",,,,,,,"  360",",,W","   30",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-27","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   67",",,W","   11",",,W","   25",",,W",,,,,,," 0707",",,W",,,,,,,"  230",",,W","  260",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-28","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    3",",,W,2400",,,,,"   61",",,W","   22",",,W","    1",",,W",,,,,,," 1953",",,W",,,,,,,"  320",",,W","  320",",,W","   22",",,W","   22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-29","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   51",",,W,2400",,,,,"   89",",,W","   50",",,W","    6",",,W",,,,,,," 1503",",,W",,,,,,,"  160",",,W","  190",",,W","   27",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-30","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   94",",,W","   67",",,W","   28",",,W",,,,,,," 1220",",,W",,,,,,,"  230",",,W","  260",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-12-31","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  531",",,W,2400",,,,,"  122",",,W","   56",",,W","   43",",,W",,,,,,," 1923",",,W",,,,,,,"  240",",,W","  230",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-01","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   18",",,W,2400",,,,,"  111",",,W","   50",",,W","   76",",,W",,,,,,," 0322",",,W",,,,,,,"  240",",,W","  250",",,W","  112",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-02","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  147",",,W,2400",,,,,"   56",",,W","   28",",,W","   22",",,W",,,,,,," 0052",",,W",,,,,,,"  240",",,W","  240",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-03","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  198",",,W,2400",,,,,"  106",",,W","   56",",,W","   24",",,W",,,,,,," 1001",",,W",,,,,,,"  210",",,W","  210",",,W","  130",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-04","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   84",",,W,2400",,,,,"   78",",,W","   39",",,W","   36",",,W",,,,,,," 0134",",,W",,,,,,,"  260",",,W","  250",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-05","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   79",",,W,2400",,,,,"   78",",,W","   39",",,W","   37",",,W",,,,,,," 1134",",,W",,,,,,,"  240",",,W","  230",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-06","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  719",",,W,2400",,,,,"  111",",,W","   28",",,W","   58",",,W",,,,,,," 1517",",,W",,,,,,,"  220",",,W","  230",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-07","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  246",",,W,2400",,,,,"  106",",,W","   56",",,W","   54",",,W",,,,,,," 0158",",,W",,,,,,,"  220",",,W","  220",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-08","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    5",",,W,2400",,,,,"   61",",,W","   28",",,W","   46",",,W",,,,,,," 0007",",,W",,,,,,,"  250",",,W","  250",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-09","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    8",",,W,2400",,,,,"   39",",,W","   -5",",,W","    9",",,W",,,,,,," 1406",",,W",,,,,,,"   40",",,W","   50",",,W","   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-10","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  378",",,W,2400",,,,,"   72",",,W","   11",",,W","   29",",,W",,,,,,," 2221",",,W",,,,,,,"  210",",,W","  230",",,W","   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-11","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   81",",,W,2400",,,,,"   72",",,W","   28",",,W","   64",",,W",,,,,,," 1058",",,W",,,,,,,"  250",",,W","  250",",,W","  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-12","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  135",",,W,2400",,,,,"   61",",,W","    0",",,W","   65",",,W",,,,,,," 1537",",,W",,,,,,,"  240",",,W","  240",",,W","  130",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-13","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    5",",,W,2400",,,,,"   28",",,W","  -10",",,W","   26",",,W",,,,,,," 0004",",,W",,,,,,,"  240",",,W","  240",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-14","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    8",",,W,2400",,,,,"   17",",,W","  -27",",,W","   44",",,W",,,,,,," 2134",",,W",,,,,,,"  200",",,W","  210",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-15","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   53",",,W,2400",,,,,"   44",",,W","   -5",",,W","   39",",,W",,,,,,," 1953",",,W",,,,,,,"  170",",,W","  170",",,W","  130",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-16","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   15",",,W,2400",,,,,"   67",",,W","  -32",",,W","   11",",,W",,,,,,," 1346",",,W",,,,,,,"  260",",,W","  300",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-17","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  104",",,W,2400",,,,,"   17",",,W","  -43",",,W","   13",",,W",,,,,,," 2335",",,W",,,,,,,"   10",",,W","  360",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-18","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  190",",,W,2400",,,,,"   50",",,W","    6",",,W","    9",",,W",,,,,,," 0424",",,W",,,,,,,"  350",",,W","  350",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-19","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   30",",,W,2400",,,,,"   94",",,W","   28",",,W","    7",",,W",,,,,,," 1223",",,W",,,,,,,"  230",",,W","  360",",,W","   27",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-20","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   18",",,W,2400",,,,,"   83",",,W","   33",",,W","    5",",,W",,,,,,," 2358",",,W",,,,,,,"  270",",,W","  250",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-21","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  244",",,W,2400",,,,,"   78",",,W","   56",",,W","   46",",,W",,,,,,," 1909",",,W",,,,,,,"  230",",,W","  250",",,W","  112",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-22","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  343",",,W,2400",,,,,"   78",",,W","   50",",,W","   17",",,W",,,,,,," 0007",",,W",,,,,,,"  220",",,W","  230",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-23","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  516",",,W,2400",,,,,"  122",",,W","   67",",,W","   15",",,W",,,,,,," 1433",",,W",,,,,,,"  120",",,W","  190",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-24","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  246",",,W,2400",,,,,"  111",",,W","   78",",,W","   38",",,W",,,,,,," 0941",",,W",,,,,,,"  250",",,W","  210",",,W","   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-25","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  142",",,W,2400",,,,,"  111",",,W","   67",",,W","   21",",,W",,,,,,," 1351",",,W",,,,,,,"  240",",,W","  240",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-26","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  132",",,W,2400",,,,,"  106",",,W","   67",",,W","   38",",,W",,,,,,," 0602",",,W",,,,,,,"  220",",,W","  250",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-27","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  356",",,W,2400",,,,,"   83",",,W","   44",",,W","   19",",,W",,,,,,," 1730",",,W",,,,,,,"   10",",,W","  360",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-28","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  124",",,W,2400",,,,,"  100",",,W","   44",",,W","    8",",,W",,,,,,," 0351",",,W",,,,,,,"  320",",,W","  320",",,W","   31",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-29","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  244",",,W,2400",,,,,"  111",",,W","   33",",,W","   16",",,W",,,,,,," 1219",",,W",,,,,,,"  200",",,W","  190",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-30","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  229",",,W,2400",,,,,"  106",",,W","    0",",,W","   11",",,W",,,,,,," 2326",",,W",,,,,,,"  240",",,W","  230",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-01-31","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  384",",,W,2400",,,,,"  133",",,W","  100",",,W","   64",",,W",,,,,,," 1728",",,W",,,,,,,"  230",",,W","  240",",,W","  157",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-01","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  312",",,W,2400",,,,,"  111",",,W","    0",",,W","   68",",,W",,,,,,," 0324",",,W",,,,,,,"  220",",,W","  230",",,W","  148",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-02","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   61",",,W","  -16",",,W","   21",",,W",,,,,,," 0608",",,W",,,,,,,"  250",",,W","  300",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-03","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0","T,,W,2400",,,,,"   56",",,W","  -21",",,W","    9",",,W",,,,,,," 1224",",,W",,,,,,,"  250",",,W","  200",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-04","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  155",",,W,2400",,,,,"   22",",,W","  -27",",,W","    3",",,W",,,,,,," 2258",",,W",,,,,,,"  340",",,W","  330",",,W","   27",",,W","   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-05","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   33",",,W,2400",,,,,"  111",",,W","   22",",,W","   66",",,W",,,,,,," 1557",",,W",,,,,,,"  240",",,W","  250",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-06","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   64",",,W,2400",,,,,"  111",",,W","   78",",,W","   64",",,W",,,,,,," 1643",",,W",,,,,,,"  250",",,W","  250",",,W","  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-07","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  104",",,W,2400",,,,,"  106",",,W","   61",",,W","   72",",,W",,,,,,," 1743",",,W",,,,,,,"  280",",,W","  280",",,W","  139",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-08","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   20",",,W,2400",,,,,"   94",",,W","   -5",",,W","   45",",,W",,,,,,," 0322",",,W",,,,,,,"  250",",,W","  250",",,W","  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-09","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   78",",,W","  -21",",,W","    5",",,W",,,,,,," 1515",",,W",,,,,,,"  240",",,W","  240",",,W","   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-10","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   67",",,W","  -16",",,W","   10",",,W",,,,,,," 1049",",,W",,,,,,,"   90",",,W","  120",",,W","   36",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-11","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   94",",,W","   -5",",,W","   40",",,W",,,,,,," 0920",",,W",,,,,,,"  230",",,W","  230",",,W","   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-12","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   20",",,W,2400",,,,,"   83",",,W","   11",",,W","    3",",,W",,,,,,," 2057",",,W",,,,,,,"  260",",,W","  320",",,W","   22",",,W","   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-13","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   23",",,W,2400",,,,,"   83",",,W","   -5",",,W","   43",",,W",,,,,,," 1546",",,W",,,,,,,"  250",",,W","  240",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-14","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   13",",,W,2400",,,,,"   94",",,W","   28",",,W","   55",",,W",,,,,,," 0051",",,W",,,,,,,"  250",",,W","  250",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-15","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   99",",,W,2400",,,,,"   83",",,W","   39",",,W","   34",",,W",,,,,,," 2155",",,W",,,,,,,"  250",",,W","  250",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-16","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    3",",,W,2400",,,,,"   83",",,W","   17",",,W","   48",",,W",,,,,,," 1503",",,W",,,,,,,"  250",",,W","  250",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-17","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0","T,,W,2400",,,,,"   94",",,W","  -27",",,W","   11",",,W",,,,,,," 0049",",,W",,,,,,,"  250",",,W","  250",",,W","   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-18","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   89",",,W","  -49",",,W","   13",",,W",,,,,,," 1512",",,W",,,,,,,"   80",",,W","   80",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-19","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  128",",,W","  -55",",,W","   13",",,W",,,,,,," 1316",",,W",,,,,,,"   60",",,W","   50",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-20","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  139",",,W","  -60",",,W","    7",",,W",,,,,,," 1236",",,W",,,,,,,"  150",",,W","  120",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-21","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  128",",,W","  -43",",,W","   32",",,W",,,,,,," 1916",",,W",,,,,,,"  250",",,W","  250",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-22","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   18",",,W,2400",,,,,"   89",",,W","   33",",,W","   28",",,W",,,,,,," 1028",",,W",,,,,,,"  230",",,W","  230",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-23","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  173",",,W,2400",,,,,"   89",",,W","   28",",,W","   71",",,W",,,,,,," 1237",",,W",,,,,,,"  240",",,W","  250",",,W","  165",",,W","  215",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-24","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   94",",,W","  -16",",,W","   38",",,W",,,,,,," 1113",",,W",,,,,,,"  240",",,W","  250",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-25","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  106",",,W","  -27",",,W","   13",",,W",,,,,,," 1725",",,W",,,,,,,"  240",",,W","  230",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-26","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  122",",,W","   28",",,W","   14",",,W",,,,,,," 1548",",,W",,,,,,,"  230",",,W","  230",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-27","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  144",",,W","   17",",,W","   26",",,W",,,,,,," 1413",",,W",,,,,,,"  230",",,W","  230",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-28","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   53",",,W,2400",,,,,"   83",",,W","   11",",,W","   48",",,W",,,,,,," 2104",",,W",,,,,,,"  210",",,W","  210",",,W","  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2020-02-29","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   10",",,W,2400",,,,,"   94",",,W","  -10",",,W","   52",",,W",,,,,,," 0119",",,W",,,,,,,"  230",",,W","  220",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
