"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00024091","2019-03-12","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  200",",,W","   33",",,W","   46",",,W",,,,,,,,,,,"   60",",,W","   70",",,W",,,"   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-13","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","  157",",,W,",,,,,"  111",",,W","  -16",",,W","  124",",,W",,,,,,,,,,,"  330",",,W","  340",",,W",,,"  228",",,W","  304",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2019-03-14","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"   22",",,W","  -32",",,W","  116",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"  210",",,W","  309",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-15","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   83",",,W","  -66",",,W","   39",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-16","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  117",",,W","  -55",",,W","   31",",,W",,,,,,,,,,,"  350",",,W","   10",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-17","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  139",",,W","  -60",",,W","   41",",,W",,,,,,,,,,,"  230",",,W","  240",",,W",,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-18","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   89",",,W","  -55",",,W","   36",",,W",,,,,,,,,,,"  140",",,W","  110",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-19","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  111",",,W","  -32",",,W","   48",",,W",,,,,,,,,,,"  360",",,W","  350",",,W",,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-20","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  167",",,W","  -43",",,W","   55",",,W",,,,,,,,,,,"  340",",,W","  310",",,W",,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-21","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  200",",,W","  -43",",,W","   29",",,W",,,,,,,,,,,"  230",",,W","  170",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-22","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US",,,,,,,"  122",",,W","    6",",,W","   65",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-23","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   38",",,W,",,,,,"   78",",,W","   44",",,W","   45",",,W",,,,,,,,,,,"  130",",,W","  130",",,W",,,"  103",",,W","  143",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-24","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US",,,,,,,"  100",",,W","   28",",,W","   30",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-25","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   13",",,W,",,,,,"  156",",,W","    0",",,W","   29",",,W",,,,,,,,,,,"  210",",,W","  210",",,W",,,"   89",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-26","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  206",",,W","  -27",",,W","   48",",,W",,,,,,,,,,,"  180",",,W","  170",",,W",,,"  107",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-27","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  250",",,W","   28",",,W","   40",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"   89",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-28","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   83",",,W","   33",",,W","   59",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-29","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   20",",,W,",,,,,"   50",",,W","  -16",",,W","   50",",,W",,,,,,,,,,,"   20",",,W","   30",",,W",,,"   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-30","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   39",",,W","  -55",",,W","   47",",,W",,,,,,,,,,,"   10",",,W","  330",",,W",,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-31","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  133",",,W","  -71",",,W","   26",",,W",,,,,,,,,,,"  310",",,W","  190",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-01","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    3",",,W,",,,,,"  167",",,W","  -49",",,W","   39",",,W",,,,,,,,,,,"  310",",,W","  300",",,W",,,"  143",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-02","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  144",",,W","  -21",",,W","   26",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,"   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-03","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  156",",,W","   39",",,W","   40",",,W",,,,,,,,,,,"   90",",,W","  150",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-04","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  194",",,W","   39",",,W","   35",",,W",,,,,,,,,,,"  130",",,W","  130",",,W",,,"   98",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-05","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  239",",,W","   50",",,W","   24",",,W",,,,,,,,,,,"  210",",,W","  200",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-06","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  239",",,W","   44",",,W","   29",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-07","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  222",",,W","   83",",,W","   61",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"  143",",,W","  183",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2019-04-08","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  244",",,W","   56",",,W","   47",",,W",,,,,,,,,,,"  340",",,W","  300",",,W",,,"  112",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-09","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  267",",,W","   22",",,W","   44",",,W",,,,,,,,,,,"  200",",,W","  180",",,W",,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-10","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  106",",,W","  -55",",,W","   97",",,W",,,,,,,,,,,"  350",",,W","  330",",,W",,,"  157",",,W","  224",",,W","    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00024091","2019-04-11","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  -16",",,W","  -60",",,W","  120",",,W",,,,,,,,,,,"  320",",,W","  330",",,W",,,"  174",",,W","  255",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-12","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   67",",,W","  -88",",,W","   48",",,W",,,,,,,,,,,"  330",",,W","  320",",,W",,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-13","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   89",",,W","  -32",",,W","   22",",,W",,,,,,,,,,,"  120",",,W","   50",",,W",,,"   54",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-14","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  189",",,W","  -38",",,W","   38",",,W",,,,,,,,,,,"  270",",,W","  300",",,W",,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-15","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  272",",,W","   17",",,W","   51",",,W",,,,,,,,,,,"  340",",,W","   30",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-16","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  233",",,W","   28",",,W","   46",",,W",,,,,,,,,,,"  300",",,W","  290",",,W",,,"  116",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-17","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  194",",,W","   50",",,W","   69",",,W",,,,,,,,,,,"  350",",,W","  340",",,W",,,"  148",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-18","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  161",",,W","    0",",,W","   77",",,W",,,,,,,,,,,"  360",",,W","  310",",,W",,,"  161",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-19","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  239",",,W","    6",",,W","   32",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-20","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  322",",,W","   50",",,W","   51",",,W",,,,,,,,,,,"  210",",,W","  230",",,W",,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-21","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  217",",,W","   89",",,W","   71",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-22","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  167",",,W","   33",",,W","   70",",,W",,,,,,,,,,,"   10",",,W","  350",",,W",,,"  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-23","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  200",",,W","    0",",,W","   28",",,W",,,,,,,,,,,"  170",",,W","  180",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-24","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  267",",,W","   11",",,W","   27",",,W",,,,,,,,,,,"  360",",,W","  350",",,W",,,"  139",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-25","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  217",",,W","   33",",,W","   60",",,W",,,,,,,,,,,"  350",",,W","  330",",,W",,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-26","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  289",",,W","    6",",,W","   49",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"  148",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-27","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,"    0",",,W","  172",",,W","   28",",,W","   84",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"  161",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-28","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  250",",,W","   17",",,W","   77",",,W",,,,,,,,,,,"  120",",,W","  130",",,W",,,"  157",",,W","  206",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-29","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  106",",,W","    0",",,W","   65",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"  116",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-04-30","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"   61",",,W","    0",",,W","   56",",,W",,,,,,,,,,,"  120",",,W","  110",",,W",,,"  107",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-01","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  100",",,W","  -16",",,W","   34",",,W",,,,,,,,,,,"  350",",,W","  330",",,W",,,"   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-02","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  183",",,W","  -43",",,W","   51",",,W",,,,,,,,,,,"  160",",,W","  160",",,W",,,"  157",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-03","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  217",",,W","   17",",,W","   35",",,W",,,,,,,,,,,"  310",",,W","  320",",,W",,,"   94",",,W","  130",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-04","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  267",",,W","   22",",,W","   44",",,W",,,,,,,,,,,"  180",",,W","  170",",,W",,,"  130",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-05","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  261",",,W","   56",",,W","   45",",,W",,,,,,,,,,,"   70",",,W","   10",",,W",,,"   89",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-06","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    5",",,W,",,,,,"  117",",,W","   61",",,W","   55",",,W",,,,,,,,,,,"   30",",,W","   20",",,W",,,"  107",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-07","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   28",",,W,",,,,,"   67",",,W","   50",",,W","   48",",,W",,,,,,,,,,,"   80",",,W","   80",",,W",,,"   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-08","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   66",",,W,",,,,,"   78",",,W","   44",",,W","   84",",,W",,,,,,,,,,,"  350",",,W","  360",",,W",,,"  134",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-09","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  117",",,W","    0",",,W","   48",",,W",,,,,,,,,,,"   20",",,W","  350",",,W",,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-10","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  156",",,W","  -27",",,W","   39",",,W",,,,,,,,,,,"  170",",,W","  190",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-11","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  178",",,W","   11",",,W","   57",",,W",,,,,,,,,,,"  340",",,W","  320",",,W",,,"  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-12","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  217",",,W","    6",",,W","   40",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"   98",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-13","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  294",",,W","   50",",,W","   25",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"  161",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-14","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  317",",,W","   83",",,W","   34",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-15","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   13",",,W,",,,,,"  328",",,W","   72",",,W","   37",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,"  130",",,W","  165",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-16","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   33",",,W,",,,,,"  328",",,W","   83",",,W","   33",",,W",,,,,,,,,,,"  240",",,W","  350",",,W",,,"  165",",,W","  219",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-17","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   10",",,W,",,,,,"  300",",,W","   83",",,W","   63",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"  170",",,W","  237",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-18","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   53",",,W,",,,,,"  211",",,W","   33",",,W","   51",",,W",,,,,,,,,,,"  270",",,W","  340",",,W",,,"  107",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-19","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  161",",,W","   33",",,W","   73",",,W",,,,,,,,,,,"  310",",,W","  300",",,W",,,"  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-20","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   64",",,W,",,,,,"   61",",,W","   39",",,W","   73",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"  103",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-21","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","  445",",,W,",,,,,"   72",",,W","   22",",,W","   72",",,W",,,,,,,,,,,"  320",",,W","  330",",,W",,,"  116",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-22","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  156",",,W","   11",",,W","   64",",,W",,,,,,,,,,,"  300",",,W","  290",",,W",,,"  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-23","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   58",",,W,",,,,,"  100",",,W","   39",",,W","   34",",,W",,,,,,,,,,,"  330",",,W","  320",",,W",,,"   76",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-24","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  261",",,W","   28",",,W","   48",",,W",,,,,,,,,,,"  230",",,W","  210",",,W",,,"  107",",,W","  183",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-25","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  256",",,W","   56",",,W","   43",",,W",,,,,,,,,,,"  110",",,W","  110",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-26","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   48",",,W,",,,,,"  200",",,W","  128",",,W","   54",",,W",,,,,,,,,,,"  190",",,W","  180",",,W",,,"  125",",,W","  201",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2019-05-27","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","  188",",,W,",,,,,"  244",",,W","  128",",,W","   47",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"  130",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-28","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   58",",,W,",,,,,"  139",",,W","  100",",,W","   63",",,W",,,,,,,,,,,"   50",",,W","   60",",,W",,,"  116",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-29","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,"    0",",,H","  167",",,W","   83",",,W","   54",",,W",,,,,,,,,,,"  350",",,W","  340",",,W",,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-30","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  261",",,W","   89",",,W","   37",",,W",,,,,,,,,,,"  330",",,W","  280",",,W",,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-05-31","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  289",",,W","   94",",,W","   26",",,W",,,,,,,,,,,"  340",",,W","  330",",,W",,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-06-01","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  267",",,W","  106",",,W","   42",",,W",,,,,,,,,,,"  350",",,W","   70",",,W",,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-06-02","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    3",",,W,",,,,,"  278",",,W","  111",",,W","   62",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"  116",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-06-03","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   28",",,W,",,,,,"  306",",,W","  111",",,W","   28",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,"  148",",,W","  215",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
