"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00022049","2020-02-05","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  221",",,a","  155",",,a",,,,
"ASN00022049","2020-02-06","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  259",",,a","  160",",,a",,,,
"ASN00022049","2020-02-07","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  274",",,a","  170",",,a",,,,
"ASN00022049","2020-02-08","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  268",",,a","  189",",,a",,,,
"ASN00022049","2020-02-09","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  279",",,a","  196",",,a",,,,
"ASN00022049","2020-02-10","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  284",",,a","  193",",,a",,,,
"ASN00022049","2020-02-11","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  248",",,a","  184",",,a",,,,
"ASN00022049","2020-02-12","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  230",",,a","  167",",,a",,,,
"ASN00022049","2020-02-13","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  242",",,a","  170",",,a",,,,
"ASN00022049","2020-02-14","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  232",",,a","  179",",,a",,,,
"ASN00022049","2020-02-15","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    2",",,a","  223",",,a","  167",",,a",,,,
"ASN00022049","2020-02-16","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  225",",,a","  165",",,a",,,,
"ASN00022049","2020-02-17","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  242",",,a","  159",",,a",,,,
"ASN00022049","2020-02-18","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","   12",",,a","  199",",,a","  160",",,a",,,,
"ASN00022049","2020-02-19","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    2",",,a","  213",",,a","  153",",,a",,,,
"ASN00022049","2020-02-20","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  193",",,a","  157",",,a",,,,
"ASN00022049","2020-02-21","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    2",",,a","  211",",,a","  155",",,a",,,,
"ASN00022049","2020-02-22","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  227",",,a","  156",",,a",,,,
"ASN00022049","2020-02-23","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  249",",,a","  163",",,a",,,,
"ASN00022049","2020-02-24","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  252",",,a","  188",",,a",,,,
"ASN00022049","2020-02-25","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  230",",,a","  172",",,a",,,,
"ASN00022049","2020-02-26","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  223",",,a","  166",",,a",,,,
"ASN00022049","2020-02-27","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    2",",,a","  193",",,a","  152",",,a",,,,
"ASN00022049","2020-02-28","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  217",",,a","  157",",,a",,,,
"ASN00022049","2020-02-29","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  217",",,a","  157",",,a",,,,
"ASN00022049","2020-03-01","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  255",",,a","  168",",,a",,,,
"ASN00022049","2020-03-02","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","   34",",,a","  201",",,a","  141",",,a",,,,
"ASN00022049","2020-03-03","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  181",",,a","  146",",,a",,,,
"ASN00022049","2020-03-04","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","   28",",,a","  227",",,a","  158",",,a",,,,
"ASN00022049","2020-03-05","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  215",",,a","  161",",,a",,,,
"ASN00022049","2020-03-06","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  222",",,a","  155",",,a",,,,
"ASN00022049","2020-03-07","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  217",",,a","  155",",,a",,,,
"ASN00022049","2020-03-08","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  223",",,a","  157",",,a",,,,
"ASN00022049","2020-03-09","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  214",",,a","  156",",,a",,,,
"ASN00022049","2020-03-10","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  243",",,a","  156",",,a",,,,
"ASN00022049","2020-03-11","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  248",",,a","  172",",,a",,,,
"ASN00022049","2020-03-12","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  293",",,a","  194",",,a",,,,
"ASN00022049","2020-03-13","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    8",",,a","  216",",,a","  175",",,a",,,,
"ASN00022049","2020-03-14","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    2",",,a","  204",",,a","  139",",,a",,,,
"ASN00022049","2020-03-15","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  201",",,a","  146",",,a",,,,
"ASN00022049","2020-03-16","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  244",",,a","  152",",,a",,,,
"ASN00022049","2020-03-17","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  329",",,a","  168",",,a",,,,
"ASN00022049","2020-03-18","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  348",",,a","  191",",,a",,,,
"ASN00022049","2020-03-19","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  259",",,a","  198",",,a",,,,
"ASN00022049","2020-03-20","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  213",",,a","  158",",,a",,,,
"ASN00022049","2020-03-21","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  210",",,a","  159",",,a",,,,
"ASN00022049","2020-03-22","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  214",",,a","  156",",,a",,,,
"ASN00022049","2020-03-23","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  188",",,a","  143",",,a",,,,
"ASN00022049","2020-03-24","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  215",",,a","  151",",,a",,,,
"ASN00022049","2020-03-25","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  206",",,a","  144",",,a",,,,
"ASN00022049","2020-03-26","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  199",",,a","  147",",,a",,,,
"ASN00022049","2020-03-27","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  222",",,a","  149",",,a",,,,
"ASN00022049","2020-03-28","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  322",",,a","  146",",,a",,,,
"ASN00022049","2020-03-29","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    8",",,a","  218",",,a","  168",",,a",,,,
"ASN00022049","2020-03-30","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  223",",,a","  131",",,a",,,,
"ASN00022049","2020-03-31","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  208",",,a","  139",",,a",,,,
"ASN00022049","2020-04-01","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    2",",,a","  227",",,a","  161",",,a",,,,
"ASN00022049","2020-04-02","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  225",",,a","  122",",,a",,,,
"ASN00022049","2020-04-03","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  225",",,a","  110",",,a",,,,
"ASN00022049","2020-04-04","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","  110",",,a","  181",",,a","  125",",,a",,,,
"ASN00022049","2020-04-05","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    6",",,a","  207",",,a","  134",",,a",,,,
"ASN00022049","2020-04-06","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","   16",",,a","  189",",,a","  127",",,a",,,,
"ASN00022049","2020-04-07","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    2",",,a","  196",",,a","  145",",,a",,,,
"ASN00022049","2020-04-08","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  194",",,a","  143",",,a",,,,
"ASN00022049","2020-04-09","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  195",",,a","  145",",,a",,,,
"ASN00022049","2020-04-10","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  215",",,a","   97",",,a",,,,
"ASN00022049","2020-04-11","-35.2795","136.9392","42.0","STENHOUSE BAY, AS",,,"  191",",,a","  141",",,a",,,,
"ASN00022049","2020-04-12","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  177",",,a","  132",",,a",,,,
"ASN00022049","2020-04-13","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  242",",,a","   91",",,a",,,,
"ASN00022049","2020-04-14","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  277",",,a","  129",",,a",,,,
"ASN00022049","2020-04-15","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  265",",,a","  144",",,a",,,,
"ASN00022049","2020-04-16","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    4",",,a","  197",",,a","  150",",,a",,,,
"ASN00022049","2020-04-17","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  194",",,a","  135",",,a",,,,
"ASN00022049","2020-04-18","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","   64",",,a","  196",",,a","  121",",,a",,,,
"ASN00022049","2020-04-19","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    2",",,a","  211",",,a","   99",",,a",,,,
"ASN00022049","2020-04-20","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    6",",,a","  197",",,a","  144",",,a",,,,
"ASN00022049","2020-04-21","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  234",",,a","  113",",,a",,,,
"ASN00022049","2020-04-22","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  227",",,a","  107",",,a",,,,
"ASN00022049","2020-04-23","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    8",",,a","  207",",,a","  118",",,a",,,,
"ASN00022049","2020-04-24","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","   34",",,a","  223",",,a","  116",",,a",,,,
"ASN00022049","2020-04-25","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  194",",,a","  131",",,a",,,,
"ASN00022049","2020-04-26","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","  134",",,a","  185",",,a","  153",",,a",,,,
"ASN00022049","2020-04-27","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    2",",,a","  190",",,a","  110",",,a",,,,
"ASN00022049","2020-04-28","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  197",",,a","  103",",,a",,,,
"ASN00022049","2020-04-29","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","   42",",,a","  153",",,a","  111",",,a",,,,
"ASN00022049","2020-04-30","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","  142",",,a","  153",",,a","   93",",,a",,,,
"ASN00022049","2020-05-01","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","   38",",,a","  170",",,a","  113",",,a",,,,
"ASN00022049","2020-05-02","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","   60",",,a","  172",",,a","  130",",,a",,,,
"ASN00022049","2020-05-03","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  165",",,a","  132",",,a",,,,
"ASN00022049","2020-05-04","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a","  182",",,a","  125",",,a",,,,
"ASN00022049","2020-05-05","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    2",",,a","  207",",,a","   86",",,a",,,,
"ASN00022049","2020-05-06","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    2",",,a","  210",",,a","   91",",,a",,,,
"ASN00022049","2020-05-07","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    2",",,a","  206",",,a","  137",",,a",,,,
"ASN00022049","2020-05-08","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","   40",",,a","  194",",,a","  124",",,a",,,,
"ASN00022049","2020-05-09","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","  232",",,a","  158",",,a","   86",",,a",,,,
"ASN00022049","2020-05-10","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","   26",",,a","  174",",,a","  107",",,a",,,,
"ASN00022049","2020-05-11","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    2",",,a","  188",",,a","   92",",,a",,,,
"ASN00022049","2020-05-12","-35.2795","136.9392","42.0","STENHOUSE BAY, AS","    0",",,a",,,"   97",",,a",,,,
