"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USC00244558","2019-06-12","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","   67",",,W",,,,,"   11",",,W",,,,,,,,,"  178","H,,S",,,,,"  150",",,W","  170",",,W",,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-13","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  106",",,W",,,,,"   27",",,W",,,,,,,,,"  196","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-14","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  117",",,W",,,,,"   26",",,W",,,,,,,,,"  211","H,,S",,,,,"   30",",,W","  230",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-15","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0",",,W","    0",",,W","  256",",,W","  117",",,W",,,,,"   21",",,W",,,,,,,,,"  189","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,"   94",",,W","  125",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-16","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0",",,W","    0",",,W","  267",",,W","   94",",,W",,,,,"   26",",,W",,,,,,,,,"  185","H,,S",,,,,"  260",",,W","  280",",,W",,,,,,,"   81",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-17","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","   89",",,W",,,,,"   18",",,W",,,,,,,,,"  178","H,,S",,,,,"  220",",,W","  230",",,W",,,,,,,"   76",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-18","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","   89",",,W",,,,,"   35",",,W",,,,,,,,,"  185","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-19","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    8",",,W,2400","    0",",,W","    0",",,W","  217",",,W","   83",",,W",,,,,"   60",",,W",,,,,,,,,"  187","H,,S",,,,,"  210",",,W","  340",",,W",,,,,,,"  125",",,W","  165",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-20","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   46",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   61",",,W",,,,,"   34",",,W",,,,,,,,,"   98","H,,S",,,,,"  150",",,W","  200",",,W",,,,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-21","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   15",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   72",",,W",,,,,"   13",",,W",,,,,,,,,"   97","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-22","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0",",,W","    0",",,W","  200",",,W","   89",",,W",,,,,"   27",",,W",,,,,,,,,"  123","H,,S",,,,,"  140",",,W","  120",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-23","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   20",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   72",",,W",,,,,"   21",",,W",,,,,,,,,"  132","H,,S",,,,,"  230",",,W","  140",",,W",,,,,,,"   89",",,W","  116",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-24","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","  107",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   72",",,W",,,,,"   21",",,W",,,,,,,,,"  130","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-25","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   28",",,W",,,,,"   16",",,W",,,,,,,,,"  133","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-26","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   10",",,W,2400","    0",",,W","    0",",,W","  272",",,W","   61",",,W",,,,,"   22",",,W",,,,,,,,,"  159","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-27","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","  216",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   94",",,W",,,,,"   21",",,W",,,,,,,,,"  161","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,"  139",",,W","  201",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-28","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   69",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   56",",,W",,,,,"   20",",,W",,,,,,,,,"  136","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,"  112",",,W","  148",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-29","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","   56",",,W",,,,,"   17",",,W",,,,,,,,,"  147","H,,S",,,,,"  200",",,W","  150",",,W",,,,,,,"   63",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-06-30","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","   67",",,W",,,,,"   15",",,W",,,,,,,,,"  169","H,,S",,,,,"  350",",,W","   10",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-01","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","   72",",,W",,,,,"   22",",,W",,,,,,,,,"  188","H,,S",,,,,"  270",",,W","  290",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-02","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   86",",,W,2400","    0",",,W","    0",",,W","  256",",,W","   83",",,W",,,,,"   24",",,W",,,,,,,,,"  168","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,"   89",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-03","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   13",",,W,2400","    0",",,W","    0",",,W","  211",",,W","   89",",,W",,,,,"   15",",,W",,,,,,,,,"  142","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-04","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   33",",,W,2400","    0",",,W","    0",",,W","  217",",,W","   61",",,W",,,,,"   17",",,W",,,,,,,,,"  131","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-05","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0",",,W","    0",",,W","  272",",,W","  111",",,W",,,,,"   28",",,W",,,,,,,,,"  176","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-06","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   76",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  133",",,W",,,,,"   26",",,W",,,,,,,,,"  194","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,"  130",",,W","  152",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-07","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0",",,W","    0",",,W","  256",",,W","  122",",,W",,,,,"   18",",,W",,,,,,,,,"  188","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,"   98",",,W","  116",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-08","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","   67",",,W",,,,,"   21",",,W",,,,,,,,,"  166","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-09","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0",",,W","    0",",,W","  256",",,W","  117",",,W",,,,,"   17",",,W",,,,,,,,,"  181","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,"   54",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-10","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  106",",,W",,,,,"   23",",,W",,,,,,,,,"  188","H,,S",,,,,"  150",",,W","  130",",,W",,,,,,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-11","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  128",",,W",,,,,"   29",",,W",,,,,,,,,"  203","H,,S",,,,,"  160",",,W","  140",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-12","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","   83",",,W",,,,,"   14",",,W",,,,,,,,,"  196","H,,S",,,,,"  140",",,W","  250",",,W",,,,,,,"   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-13","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    5",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  106",",,W",,,,,"   12",",,W",,,,,,,,,"  196","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-14","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  106",",,W",,,,,"   26",",,W",,,,,,,,,"  206","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-15","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    3",",,W,2400","    0",",,W","    0",",,W","  278",",,W","   67",",,W",,,,,"   16",",,W",,,,,,,,,"  183","H,,S",,,,,"  340",",,W","  290",",,W",,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-16","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   20",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  100",",,W",,,,,"   19",",,W",,,,,,,,,"  177","H,,S",,,,,"  190",",,W","  170",",,W",,,,,,,"   72",",,W","   85",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-17","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    3",",,W,2400","    0",",,W","    0",",,W","  217",",,W","   94",",,W",,,,,"   22",",,W",,,,,,,,,"  152","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,"   81",",,W","  112",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-18","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","   72",",,W",,,,,"   48",",,W",,,,,,,,,"  179","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,"  134",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-19","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   28",",,W",,,,,"   20",",,W",,,,,,,,,"  132","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-20","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    8",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   22",",,W",,,,,"   15",",,W",,,,,,,,,"  127","H,,S",,,,,"  220",",,W","  230",",,W",,,,,,,"   81",",,W","  107",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-21","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","   44",",,W",,,,,"   17",",,W",,,,,,,,,"  158","H,,S",,,,,"   30",",,W","   10",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-22","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","   89",",,W",,,,,"   17",",,W",,,,,,,,,"  192","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-23","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   10",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  117",",,W",,,,,"   17",",,W",,,,,,,,,"  223","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,"   98",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-24","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","   94",",,W",,,,,"   36",",,W",,,,,,,,,"  191","H,,S",,,,,"  250",",,W","  270",",,W",,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-25","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","   39",",,W",,,,,"   25",",,W",,,,,,,,,"  162","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-26","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","   61",",,W",,,,,"   22",",,W",,,,,,,,,"  192","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-27","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","   61",",,W",,,,,"   36",",,W",,,,,,,,,"  195","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-28","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","   61",",,W",,,,,"   15",",,W",,,,,,,,,"  193","H,,S",,,,,"  170",",,W","  200",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-29","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","   50",",,W",,,,,"   16",",,W",,,,,,,,,"  192","H,,S",,,,,"  130",",,W","  160",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-30","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","   61",",,W",,,,,"   28",",,W",,,,,,,,,"  196","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-07-31","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","   72",",,W",,,,,"   17",",,W",,,,,,,,,"  208","H,,S",,,,,"  110",",,W","  150",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-08-01","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","   89",",,W",,,,,"   14",",,W",,,,,,,,,"  221","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-08-02","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","   89",",,W",,,,,"   26",",,W",,,,,,,,,"  219","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-08-03","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  100",",,W",,,,,"   29",",,W",,,,,,,,,"  238","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-08-04","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","   56",",,W",,,,,"   16",",,W",,,,,,,,,"  197","H,,S",,,,,"  210",",,W","  180",",,W",,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-08-05","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","   83",",,W",,,,,"   20",",,W",,,,,,,,,"  202","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-08-06","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","   67",",,W",,,,,"   25",",,W",,,,,,,,,"  209","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-08-07","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  122",",,W",,,,,"   33",",,W",,,,,,,,,"  238","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-08-08","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","   89",",,W",,,,,"   18",",,W",,,,,,,,,"  215","H,,S",,,,,"  140",",,W","  130",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-08-09","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0",",,W","    0",",,W","  239",",,W","  156",",,W",,,,,"   25",",,W",,,,,,,,,"  211","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-08-10","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   23",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  111",",,W",,,,,"   36",",,W",,,,,,,,,"  202","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,"  143",",,W","  188",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-08-11","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    5",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   83",",,W",,,,,"   27",",,W",,,,,,,,,"  158","H,,S",,,,,"  150",",,W","  100",",,W",,,,,,,"   94",",,W","  121",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-08-12","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0",",,W","    0",",,W","  211",",,W","   78",",,W",,,,,"   30",",,W",,,,,,,,,"  158","H,,S",,,,,"  210",",,W","  140",",,W",,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-08-13","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","   50",",,W",,,,,"   18",",,W",,,,,,,,,"  151","H,,S",,,,,"  160",",,W","  140",",,W",,,,,,,"   58",",,W","   85",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
