"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013978","2019-12-24","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   50",",,W","    5",",,W",,,,,"  118","H,,S",,,,,"  340",",,W","  310",",,W","   27",",,W","   36",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-12-25","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   72",",,W","   15",",,W",,,,,"  139","H,,S",,,,,"  190",",,W","  190",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-12-26","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  211",",,W","  128",",,W","   13",",,W",,,,,"  174","H,,S",,,,,"  170",",,W","  170",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-12-27","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   15",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  117",",,W","   22",",,W",,,,,"  158","H,,S",,,,,"  100",",,W","  100",",,W","   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-12-28","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   25",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  167",",,W","   46",",,W",,,,,"  187","H,,S",,,,,"  160",",,W","  150",",,W","   89",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-12-29","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  236",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  100",",,W","   36",",,W",,,,,"  174","H,,S",,,,,"  170",",,W","  270",",,W","   76",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-12-30","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   50",",,W","   29",",,W",,,,,"   89","H,,S",,,,,"  220",",,W","  280",",,W","   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-12-31","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   22",",,W","   17",",,W",,,,,"   74","H,,S",,,,,"  280",",,W","  330",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-01","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  133",",,W","    0",",,W","   20",",,W",,,,,,,,,,,"  170",",,W","  180",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-02","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  470",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   89",",,W","   17",",,W",,,,,"  122","H,,S",,,,,"  160",",,W","  160",",,W","   67",",,W","   85",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-03","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  157",",,W,2400","    0",",,H","    0",",,H","  161",",,W","  128",",,W","   29",",,W",,,,,"  153","H,,S",,,,,"  180",",,W","  330",",,W","   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-04","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","    6",",,W","   24",",,W",,,,,"  106","H,,S",,,,,"  320",",,W","  310",",,W","   67",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-05","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","    0",",,W","   19",",,W",,,,,"   66","H,,S",,,,,"  210",",,W","  210",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-06","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   44",",,W","   28",",,W",,,,,"  112","H,,S",,,,,"  200",",,W","  200",",,W","   76",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-07","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   11",",,W","   13",",,W",,,,,"  103","H,,S",,,,,"  340",",,W","  330",",,W","   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-08","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  -10",",,W","   21",",,W",,,,,"   68","H,,S",,,,,"  170",",,W","  150",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-09","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   61",",,W","   64",",,W",,,,,"  127","H,,S",,,,,"  150",",,W","  160",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-10","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    5",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  172",",,W","   64",",,W",,,,,"  181","H,,S",,,,,"  160",",,W","  150",",,W","  125",",,W","  165",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-11","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  777",",,W,2400","    0",",,H","    0",",,H","  239",",,W","   61",",,W","   55",",,W",,,,,"  184","H,,S",,,,,"  180",",,W","  170",",,W","  157",",,W","  206",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-12","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   39",",,W","   10",",,W",,,,,"   76","H,,S",,,,,"  130",",,W","  110",",,W","   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-13","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   76",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   44",",,W","   20",",,W",,,,,"   80","H,,S",,,,,"  170",",,W","  170",",,W","   67",",,W","   85",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-14","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  155",",,W,2400","    0",",,H","    0",",,H","  194",",,W","  167",",,W","   23",",,W",,,,,"  173","H,,S",,,,,"  190",",,W","  190",",,W","   76",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-15","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   20",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  178",",,W","   42",",,W",,,,,"  195","H,,S",,,,,"  200",",,W","  210",",,W","   81",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-16","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   13",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  100",",,W","   54",",,W",,,,,"  162","H,,S",,,,,"   40",",,W","   30",",,W","  103",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-17","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  172",",,W","   83",",,W","   41",",,W",,,,,"  117","H,,S",,,,,"  170",",,W","  170",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-18","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   58",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   72",",,W","   56",",,W",,,,,"  163","H,,S",,,,,"  170",",,W","  170",",,W","  107",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-19","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","   11",",,W","   42",",,W",,,,,"   72","H,,S",,,,,"   10",",,W","   20",",,W","   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-20","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   44",",,W","  -27",",,W","   36",",,W",,,,,"   13","H,,S",,,,,"   20",",,W","   30",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-21","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   61",",,W","  -38",",,W","   30",",,W",,,,,"   -1","H,,S",,,,,"   40",",,W","   20",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-22","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","  -16",",,W","   21",",,W",,,,,"   19","H,,S",,,,,"  140",",,W","  140",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-23","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  190",",,W,2400","    0",",,H","    0",",,H","   78",",,W","   33",",,W","   23",",,W",,,,,"   58","H,,S",,,,,"  120",",,W","  110",",,W","   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-24","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   78",",,W","   22",",,W","   26",",,W",,,,,"   62","H,,S",,,,,"  280",",,W","  270",",,W","   58",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-25","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  111",",,W","   11",",,W","    9",",,W",,,,,"   64","H,,S",,,,,"  220",",,W","  220",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-26","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    8",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   50",",,W","   19",",,W",,,,,"   87","H,,S",,,,,"  220",",,W","  220",",,W","   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-27","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   33",",,W","   17",",,W",,,,,"  109","H,,S",,,,,"  240",",,W","  320",",,W","   36",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-28","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    8",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   17",",,W","   16",",,W",,,,,"   81","H,,S",,,,,"  210",",,W","  220",",,W","   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-29","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   67",",,W","   31",",,W",,,,,"  118","H,,S",,,,,"   70",",,W","   60",",,W","   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-30","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   67",",,W","   22",",,W",,,,,"   83","H,,S",,,,,"  340",",,W","  360",",,W","   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-01-31","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   10",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   72",",,W","   14",",,W",,,,,"   79","H,,S",,,,,"  350",",,W","  290",",,W","   36",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-01","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   28",",,W","   16",",,W",,,,,"   86","H,,S",,,,,"  310",",,W","  290",",,W","   54",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-02","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   33",",,W","   42",",,W",,,,,"  101","H,,S",,,,,"  210",",,W","  230",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-03","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   94",",,W","   54",",,W",,,,,"  157","H,,S",,,,,"  210",",,W","  220",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-04","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   58",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  156",",,W","   49",",,W",,,,,"  184","H,,S",,,,,"  190",",,W","  190",",,W","   94",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-05","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  180",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   61",",,W","   28",",,W",,,,,"  148","H,,S",,,,,"  280",",,W","  330",",,W","   72",",,W","  134",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-06","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  127",",,W,2400","    0",",,H","    0",",,H","   61",",,W","   17",",,W","   28",",,W",,,,,"   60","H,,S",,,,,"   50",",,W","  340",",,W","   63",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-07","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    3",",,W,2400",,,"    0",",,H","   94",",,W","   11",",,W","   24",",,W",,,,,"   43","H,,S",,,,,"  220",",,W","  280",",,W","   54",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-08","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  150",",,W","   39",",,W","   17",",,W",,,,,"   96","H,,S",,,,,"  340",",,W","   20",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-09","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  228",",,W","   50",",,W","   63",",,W",,,,,"  128","H,,S",,,,,"  160",",,W","  180",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-10","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  988",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  150",",,W","   36",",,W",,,,,"  173","H,,S",,,,,"  180",",,W","  180",",,W","   94",",,W","  116",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-11","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  180",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   67",",,W","   34",",,W",,,,,"  109","H,,S",,,,,"  200",",,W","  260",",,W","   94",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-12","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  465",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   72",",,W","   35",",,W",,,,,"  112","H,,S",,,,,"  190",",,W","  300",",,W","  112",",,W","  179",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-13","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    8",",,W,2400","    0",",,H","    0",",,H","   89",",,W","   33",",,W","   39",",,W",,,,,"   84","H,,S",,,,,"  340",",,W","  350",",,W","   72",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-14","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","  -10",",,W","   31",",,W",,,,,"   39","H,,S",,,,,"   20",",,W","   20",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-15","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  -10",",,W","   30",",,W",,,,,"   64","H,,S",,,,,"  160",",,W","  160",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-16","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  172",",,W","   94",",,W","   21",",,W",,,,,"  125","H,,S",,,,,"  180",",,W","  150",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-17","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    5",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  100",",,W","   36",",,W",,,,,"  131","H,,S",,,,,"  180",",,W","  180",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-18","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  462",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   83",",,W","   47",",,W",,,,,"  177","H,,S",,,,,"   30",",,W","  330",",,W","   89",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-19","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   79",",,W,2400","    0",",,H","    0",",,H","   89",",,W","   61",",,W","   33",",,W",,,,,"   82","H,,S",,,,,"   30",",,W","   30",",,W","   76",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-20","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  320",",,W,2400","    0",",,H","    0",",,H","   83",",,W","   22",",,W","   60",",,W",,,,,"   66","H,,S",,,,,"   20",",,W","   20",",,W","  107",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-21","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   72",",,W","  -16",",,W","   34",",,W",,,,,"   27","H,,S",,,,,"   30",",,W","   30",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-22","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","  -32",",,W","    9",",,W",,,,,"   36","H,,S",,,,,"  240",",,W","  240",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-23","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   33",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   56",",,W","   25",",,W",,,,,"   87","H,,S",,,,,"  140",",,W","  140",",,W","   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-24","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   74",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  100",",,W","   51",",,W",,,,,"  128","H,,S",,,,,"  170",",,W","  160",",,W","  125",",,W","  183",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-25","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   50",",,W","   20",",,W",,,,,"  127","H,,S",,,,,"  350",",,W","  320",",,W","   58",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-26","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  100",",,W","   44",",,W","   38",",,W",,,,,"   88","H,,S",,,,,"  340",",,W","  340",",,W","   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-27","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","  -16",",,W","   21",",,W",,,,,"   47","H,,S",,,,,"  300",",,W","  340",",,W","   58",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2020-02-28","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   17",",,W","   26",",,W",,,,,"   69","H,,S",,,,,"  350",",,W","  300",",,W","   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
