"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093037","2019-12-27","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    3",",,W,2400","    5",",,W","    0",",,W","   -5",",,W","  -32",",,W",,,,,"   21",",,W",,,,,"  -19","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,"   58",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-12-28","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    0","T,,W","    0","T,,W","  -16",",,W","  -66",",,W",,,,,"   77",",,W",,,,,"  -30","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,"  161",",,W","  250",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-12-29","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   17",",,W","  -93",",,W",,,,,"   42",",,W",,,,,"  -48","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-12-30","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   22",",,W"," -110",",,W",,,,,"   29",",,W",,,,,"  -50","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-12-31","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W"," -110",",,W",,,,,"   28",",,W",,,,,"  -38","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-01","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","  -21",",,W",,,,,"   47",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,,,,,"  165",",,W","  250",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-02","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -43",",,W",,,,,"   39",",,W",,,,,"   44","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-03","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -77",",,W",,,,,"   24",",,W",,,,,"   -7","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-04","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","  -55",",,W",,,,,"   37",",,W",,,,,"   29","H,,S",,,,,"  310",",,W","  360",",,W",,,,,,,"  125",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-05","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -55",",,W",,,,,"   66",",,W",,,,,"   47","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,"  197",",,W","  282",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-06","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -55",",,W",,,,,"   60",",,W",,,,,"   14","H,,S",,,,,"  340",",,W","  310",",,W",,,,,,,"  161",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-07","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","  -60",",,W",,,,,"   31",",,W",,,,,"   31","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-08","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","  -38",",,W",,,,,"   55",",,W",,,,,"   53","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,"  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-09","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -49",",,W",,,,,"   37",",,W",,,,,"   23","H,,S",,,,,"  150",",,W","  310",",,W",,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-10","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    3",",,W,2400","    3",",,W","    0",",,W","   28",",,W"," -110",",,W",,,,,"   56",",,W",,,,,"  -17","H,,S",,,,,"   10",",,W","  350",",,W",,,,,,,"  116",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-11","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   72",",,W"," -110",",,W",,,,,"   23",",,W",,,,,"  -52","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,"   63",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-12","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W","  -71",",,W",,,,,"   29",",,W",,,,,"   -2","H,,S",,,,,"  210",",,W","  240",",,W",,,,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-13","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -82",",,W",,,,,"   50",",,W",,,,,"   -1","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,"  134",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-14","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","  -55",",,W",,,,,"   61",",,W",,,,,"   22","H,,S",,,,,"  240",",,W","  220",",,W",,,,,,,"  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-15","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W","  -55",",,W",,,,,"   54",",,W",,,,,"   29","H,,S",,,,,"  180",",,W","  260",",,W",,,,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-16","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   -5",",,W","  -88",",,W",,,,,"   26",",,W",,,,,"  -44","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-17","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","  -88",",,W",,,,,"   57",",,W",,,,,"    6","H,,S",,,,,"  300",",,W","  270",",,W",,,,,,,"  179",",,W","  286",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-18","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   33",",,W","  -93",",,W",,,,,"   38",",,W",,,,,"  -13","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-19","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -88",",,W",,,,,"   27",",,W",,,,,"  -24","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,"   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-20","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -99",",,W",,,,,"   32",",,W",,,,,"  -13","H,,S",,,,,"   30",",,W","  130",",,W",,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-21","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W","  -16",",,W",,,,,"   16",",,W",,,,,"   16","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-22","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","  -16",",,W",,,,,"   51",",,W",,,,,"   59","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-23","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -66",",,W",,,,,"   18",",,W",,,,,"    5","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-24","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","  -71",",,W",,,,,"   28",",,W",,,,,"   11","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-25","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","  -38",",,W",,,,,"   34",",,W",,,,,"   47","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-26","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","  -60",",,W",,,,,"   23",",,W",,,,,"   19","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-27","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   18",",,W,2400","    8",",,W","    0",",,W","  100",",,W","  -43",",,W",,,,,"   28",",,W",,,,,"   24","H,,S",,,,,"   10",",,W","  360",",,W",,,,,,,"   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-28","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0","T,,W","   61",",,W","  -55",",,W",,,,,"   31",",,W",,,,,"    8","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,"   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-29","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","   50",",,W","  -49",",,W",,,,,"   23",",,W",,,,,"   -4","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-30","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    3",",,W,2400","   10",",,W","    0",",,W","   83",",,W","  -77",",,W",,,,,"   59",",,W",,,,,"   -1","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,"  148",",,W","  183",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-01-31","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0","T,,W","  128",",,W","  -93",",,W",,,,,"   38",",,W",,,,,"    2","H,,S",,,,,"   10",",,W","  360",",,W",,,,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-01","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  -43",",,W",,,,,"   37",",,W",,,,,"   57","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-02","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","   33",",,W",,,,,"   53",",,W",,,,,"  129","H,,S",,,,,"  230",",,W","  250",",,W",,,,,,,"  130",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-03","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   30",",,W,2400","   56",",,W","    0",",,W","  106",",,W","  -99",",,W",,,,,"   50",",,W",,,,,"   10","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,"  116",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-04","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    3",",,W,2400","    5",",,W","   50",",,W","  -77",",,W"," -177",",,W",,,,,"   40",",,W",,,,," -100","H,,S",,,,,"   40",",,W","  350",",,W",,,,,,,"   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-05","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","   30",",,W","  -38",",,W"," -177",",,W",,,,,"   14",",,W",,,,," -118","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,"   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-06","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   28",",,W,2400","   38",",,W","   30",",,W","   39",",,W","  -88",",,W",,,,,"   28",",,W",,,,,"  -43","H,,S",,,,,"   20",",,W","  350",",,W",,,,,,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-07","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   43",",,W,2400","   74",",,W","   50",",,W","  -27",",,W","  -88",",,W",,,,,"   27",",,W",,,,,"  -38","H,,S",,,,,"  360",",,W","   10",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-08","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","  100",",,W","   72",",,W"," -110",",,W",,,,,"   32",",,W",,,,,"  -41","H,,S",,,,,"   20",",,W","   30",",,W",,,,,,,"  130",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-09","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    3",",,W,2400","    3",",,W","   30",",,W","    0",",,W","  -55",",,W",,,,,"   58",",,W",,,,,"  -10","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,"  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-10","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    8",",,W,2400","   10",",,W","   30",",,W","    0",",,W","  -66",",,W",,,,,"   40",",,W",,,,,"  -33","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-11","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    5",",,W","   30",",,W","    6",",,W","  -99",",,W",,,,,"   44",",,W",,,,,"  -51","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-12","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    3",",,W","    0","T,I,W","   22",",,W","  -82",",,W",,,,,"   61",",,W",,,,,"  -33","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,"  148",",,W","  188",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-13","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    5",",,W,2400","    0","T,I,W","   30",",I,W","  -21",",,W","  -88",",,W",,,,,"   31",",,W",,,,,"  -63","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-14","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","   30",",,W","   89",",,W"," -116",",,W",,,,,"   36",",,W",,,,,"  -27","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,"  134",",,W","  174",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-15","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0","T,,W","   72",",,W","  -27",",,W",,,,,"   50",",,W",,,,,"   30","H,,S",,,,,"  330",",,W","  300",",,W",,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-16","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","  -32",",,W",,,,,"   31",",,W",,,,,"   24","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-17","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   10",",,W,2400","   20",",,W","    0",",,W","   72",",,W","  -38",",,W",,,,,"   55",",,W",,,,,"   35","H,,S",,,,,"   70",",,W","   80",",,W",,,,,,,"  125",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-18","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   28",",,W,2400","  114",",,W","  100",",,W","  -32",",,W","  -66",",,W",,,,,"   39",",,W",,,,,"  -45","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,"   81",",,W","  103",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-19","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    0","T,,W","   50",",,W","  -10",",,W","  -77",",,W",,,,,"   52",",,W",,,,,"  -40","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,"  112",",,W","  143",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-20","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    0","T,,W","   30",",,W","  -10",",,W"," -121",",,W",,,,,"   25",",,W",,,,,"  -72","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,"   76",",,W","  103",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-21","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0","T,,W","  122",",,W","  -99",",,W",,,,,"   31",",,W",,,,,"   -7","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-22","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","  -10",",,W",,,,,"   26",",,W",,,,,"   57","H,,S",,,,,"  130",",,W","  140",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-23","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    3",",,W","    0",",,W","   61",",,W","  -21",",,W",,,,,"   67",",,W",,,,,"   38","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,"  139",",,W","  210",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2020-02-24","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    0","T,,W","    0",",,W","   78",",,W","  -49",",,W",,,,,"   61",",,W",,,,,"   16","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,"  179",",,W","  268",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
