"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00450844","2019-02-12","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   61",",,7,0700","   86",",,7,0700","  356",",,7,0700","  -17",",,7"," -172",",,7",,,,,,,"  -72",",,7,0700",,,,,,,,
"USC00450844","2019-02-13","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   76",",,7,0700","   89",",,7,0700","  432",",,7,0700","  -33",",,7","  -78",",,7",,,,,,,"  -61",",,7,0700",,,,,,,,
"USC00450844","2019-02-14","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  406",",,7,0700","   17",",,7"," -144",",,7",,,,,,," -106",",,7,0700",,,,,,,,
"USC00450844","2019-02-15","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   36",",,7,0700","   38",",,7,0700","  432",",,7,0700","   -6",",,7"," -150",",,7",,,,,,,"  -33",",,7,0700",,,,,,,,
"USC00450844","2019-02-16","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   33",",,7,0700","   33",",,7,0700","  432",",,7,0700","   11",",,7","  -50",",,7",,,,,,,"  -22",",,7,0700",,,,,,,,
"USC00450844","2019-02-17","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   20",",,7,0700","   33",",,7,0700","  406",",,7,0700","   33",",,7","  -50",",,7",,,,,,,"  -33",",,7,0700",,,,,,,,
"USC00450844","2019-02-18","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  406",",,7,0700","   28",",,7"," -144",",,7",,,,,,," -106",",,7,0700",,,,,,,,
"USC00450844","2019-02-19","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0","T,,7,0700","    0","T,,7,0700","  432",",,7,0700","  -22",",,7"," -111",",,7",,,,,,,"  -78",",,7,0700",,,,,,,,
"USC00450844","2019-02-20","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   13",",,7,0700","   13",",,7,0700","  432",",,7,0700","  -28",",,7"," -100",",,7",,,,,,,"  -94",",,7,0700",,,,,,,,
"USC00450844","2019-02-21","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  432",",,7,0700","   17",",,7"," -122",",,7",,,,,,,"  -89",",,7,0700",,,,,,,,
"USC00450844","2019-02-22","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  381",",,7,0700","   28",",,7"," -106",",,7",,,,,,,"  -72",",,7,0700",,,,,,,,
"USC00450844","2019-02-23","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   43",",,7,0700","  102",",,7,0700","  483",",,7,0700","  -33",",,7"," -100",",,7",,,,,,,"  -78",",,7,0700",,,,,,,,
"USC00450844","2019-02-24","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  457",",,7,0700","   -6",",,7"," -156",",,7",,,,,,," -100",",,7,0700",,,,,,,,
"USC00450844","2019-02-25","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  457",",,7,0700","   22",",,7"," -167",",,7",,,,,,," -144",",,7,0700",,,,,,,,
"USC00450844","2019-02-26","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  432",",,7,0700","   11",",,7"," -172",",,7",,,,,,," -150",",,7,0700",,,,,,,,
"USC00450844","2019-02-27","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  432",",,7,0700","   -6",",,7"," -167",",,7",,,,,,," -111",",,7,0700",,,,,,,,
"USC00450844","2019-02-28","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   56",",,7,0700","   89",",,7,0700","  483",",,7,0700","   11",",,7"," -111",",,7",,,,,,,"  -44",",,7,0700",,,,,,,,
"USC00450844","2019-03-01","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    8",",,7,0700","   13",",,7,0700","  533",",,7,0700","  -11",",,7","  -56",",,7",,,,,,,"  -44",",,7,0700",,,,,,,,
"USC00450844","2019-03-04","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  457",",,7,0700","    6",",,7"," -206",",,7",,,,,,," -189",",,7,0700",,,,,,,,
"USC00450844","2019-03-05","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  457",",,7,0700","   22",",,7"," -194",",,7",,,,,,," -100",",,7,0700",,,,,,,,
"USC00450844","2019-03-06","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",I,7,0700","   61",",,7"," -117",",,7",,,,,,,"  -22",",,7,0700",,,,,,,,
"USC00450844","2019-03-07","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0","T,,7,0700","    0","T,I,7,0700","  406",",I,7,0700","   78",",,7","  -39",",,7",,,,,,,"   -6",",,7,0700",,,,,,,,
"USC00450844","2019-03-08","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0","T,,7,0700","    0","T,,7,0700","  406",",,7,0700","   22",",,7","  -50",",,7",,,,,,,"  -39",",,7,0700",,,,,,,,
"USC00450844","2019-03-09","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  406",",,7,0700","   50",",,7","  -50",",,7",,,,,,,"  -33",",,7,0700",,,,,,,,
"USC00450844","2019-03-10","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  406",",,7,0700","   33",",,7"," -122",",,7",,,,,,," -117",",,7,0700",,,,,,,,
"USC00450844","2019-03-11","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  406",",,7,0700","   61",",,7"," -117",",,7",,,,,,,"  -72",",,7,0700",,,,,,,,
"USC00450844","2019-03-12","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","  114",",,7,0700","  152",",,7,0700","  533",",,7,0700","   61",",,7","  -83",",,7",,,,,,,"    6",",,7,0700",,,,,,,,
"USC00450844","2019-03-13","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   25",",,7,0700","    0",",,7,0700","  432",",,7,0700","   44",",,7","  -17",",,7",,,,,,,"   -6",",,7,0700",,,,,,,,
"USC00450844","2019-03-14","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  356",",,7,0700","   89",",,7","  -44",",,7",,,,,,,"  -28",",,7,0700",,,,,,,,
"USC00450844","2019-03-15","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  356",",,7,0700","   39",",,7","  -33",",,7",,,,,,,"  -11",",,7,0700",,,,,,,,
"USC00450844","2019-03-16","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  330",",,7,0700","   94",",,7","  -44",",,7",,,,,,,"  -28",",,7,0700",,,,,,,,
"USC00450844","2019-03-17","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  305",",,7,0700","   83",",,7","  -44",",,7",,,,,,,"  -44",",,7,0700",,,,,,,,
"USC00450844","2019-03-18","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  279",",,7,0700","  144",",,7","  -44",",,7",,,,,,,"  -33",",,7,0700",,,,,,,,
"USC00450844","2019-03-19","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  203",",,7,0700","  133",",,7","  -44",",,7",,,,,,,"  -28",",,7,0700",,,,,,,,
"USC00450844","2019-03-20","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  203",",,7,0700","  117",",,7","  -44",",,7",,,,,,,"  -39",",,7,0700",,,,,,,,
"USC00450844","2019-03-21","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","  178",",,7,0700","  122",",,7","  -44",",,7",,,,,,,"  -39",",,7,0700",,,,,,,,
"USC00450844","2019-03-24","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0","T,,7,0700","  150",",,7","  -22",",,7",,,,,,,"    6",",,7,0700",,,,,,,,
"USC00450844","2019-03-25","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -17",",,7",,,,,,,"   39",",,7,0700",,,,,,,,
"USC00450844","2019-03-26","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","  127",",,7,0700",,,,,"  133",",,7","   17",",,7",,,,,,,"   39",",,7,0700",,,,,,,,
"USC00450844","2019-03-27","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  -22",",,7",,,,,,,"   -6",",,7,0700",,,,,,,,
"USC00450844","2019-03-28","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  144",",,7","  -11",",,7",,,,,,,"   17",",,7,0700",,,,,,,,
"USC00450844","2019-03-29","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  122",",,7","  -11",",,7",,,,,,,"    0",",,7,0700",,,,,,,,
"USC00450844","2019-03-30","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  150",",,7","  -39",",,7",,,,,,,"  -22",",,7,0700",,,,,,,,
"USC00450844","2019-03-31","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0","T,,7,0700",,,,,"  156",",,7","  -28",",,7",,,,,,,"   22",",,7,0700",,,,,,,,
"USC00450844","2019-04-01","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","  -22",",,7",,,,,,,"    6",",,7,0700",,,,,,,,
"USC00450844","2019-04-02","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700",,,"  167",",,7","  -28",",,7",,,,,,,"  -17",",,7,0700",,,,,,,,
"USC00450844","2019-04-03","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","  -56",",,7",,,,,,,"   33",",,7,0700",,,,,,,,
"USC00450844","2019-04-04","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   17",",,7",,,,,,,"   56",",,7,0700",,,,,,,,
"USC00450844","2019-04-05","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   33",",,7",,,,,,,"   72",",,7,0700",,,,,,,,
"USC00450844","2019-04-06","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   56",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   28",",,7",,,,,,,"   50",",,7,0700",,,,,,,,
"USC00450844","2019-04-07","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   61",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","   28",",,7",,,,,,,"   33",",,7,0700",,,,,,,,
"USC00450844","2019-04-08","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   51",",,7,0700",,,,,"  117",",,7","   17",",,7",,,,,,,"   39",",,7,0700",,,,,,,,
"USC00450844","2019-04-09","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   28",",,7,0700",,,,,"  128",",,7","   28",",,7",,,,,,,"   56",",,7,0700",,,,,,,,
"USC00450844","2019-04-10","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   38",",,7,0700",,,,,"  144",",,7","   39",",,7",,,,,,,"   56",",,7,0700",,,,,,,,
"USC00450844","2019-04-11","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   28",",,7",,,,,,,"   39",",,7,0700",,,,,,,,
"USC00450844","2019-04-12","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -22",",,7",,,,,,,"   17",",,7,0700",,,,,,,,
"USC00450844","2019-04-13","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","  -17",",,7",,,,,,,"   28",",,7,0700",,,,,,,,
"USC00450844","2019-04-14","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   48",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","    0",",,7",,,,,,,"   11",",,7,0700",,,,,,,,
"USC00450844","2019-04-15","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   13",",,7,0700",,,,,"  111",",,7","   11",",,7",,,,,,,"   39",",,7,0700",,,,,,,,
"USC00450844","2019-04-16","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -11",",,7",,,,,,,"    0",",,7,0700",,,,,,,,
"USC00450844","2019-04-17","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0","T,,7,0700",,,,,"  156",",,7","   -6",",,7",,,,,,,"   50",",,7,0700",,,,,,,,
"USC00450844","2019-04-18","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    8",",,7,0700",,,,,"  183",",,7","   39",",,7",,,,,,,"   61",",,7,0700",,,,,,,,
"USC00450844","2019-04-19","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   48",",,7,0700",,,,,"  122",",,7","   56",",,7",,,,,,,"   78",",,7,0700",,,,,,,,
"USC00450844","2019-04-20","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   61",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   61",",,7",,,,,,,"   72",",,7,0700",,,,,,,,
"USC00450844","2019-04-21","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","  -11",",,7",,,,,,,"   11",",,7,0700",,,,,,,,
"USC00450844","2019-04-22","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  206",",,7","   -6",",,7",,,,,,,"   33",",,7,0700",,,,,,,,
"USC00450844","2019-04-23","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  183",",,7","   17",",,7",,,,,,,"   89",",,7,0700",,,,,,,,
"USC00450844","2019-04-24","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  211",",,7","   44",",,7",,,,,,,"   61",",,7,0700",,,,,,,,
"USC00450844","2019-04-25","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  178",",,7","  -22",",,7",,,,,,,"    0",",,7,0700",,,,,,,,
"USC00450844","2019-04-26","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  178",",,7","    0",",,7",,,,,,,"   44",",,7,0700",,,,,,,,
"USC00450844","2019-04-27","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  156",",,7","    6",",,7",,,,,,,"   11",",,7,0700",,,,,,,,
"USC00450844","2019-04-28","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    3",",,7,0700",,,,,"  100",",,7","  -11",",,7",,,,,,,"   -6",",,7,0700",,,,,,,,
"USC00450844","2019-04-29","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","  -33",",,7",,,,,,,"   -6",",,7,0700",,,,,,,,
"USC00450844","2019-05-01","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  144",",,7","  -22",",,7",,,,,,,"   44",",,7,0700",,,,,,,,
"USC00450844","2019-05-02","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   28",",,7",,,,,,,"   39",",,7,0700",,,,,,,,
"USC00450844","2019-05-03","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   17",",,7",,,,,,,"   33",",,7,0700",,,,,,,,
"USC00450844","2019-05-04","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   28",",,7",,,,,,,"   50",",,7,0700",,,,,,,,
"USC00450844","2019-05-05","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   39",",,7",,,,,,,"   61",",,7,0700",,,,,,,,
"USC00450844","2019-05-06","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  228",",,7","   22",",,7",,,,,,,"   50",",,7,0700",,,,,,,,
"USC00450844","2019-05-07","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  239",",,7","   44",",,7",,,,,,,"   83",",,7,0700",,,,,,,,
"USC00450844","2019-05-08","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  244",",,7","   33",",,7",,,,,,,"   67",",,7,0700",,,,,,,,
"USC00450844","2019-05-09","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  244",",,7","   33",",,7",,,,,,,"   50",",,7,0700",,,,,,,,
"USC00450844","2019-05-10","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   39",",,7",,,,,,,"   67",",,7,0700",,,,,,,,
"USC00450844","2019-05-11","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","   67",",,7",,,,,,,"   78",",,7,0700",,,,,,,,
"USC00450844","2019-05-12","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","   72",",,7",,,,,,,"  100",",,7,0700",,,,,,,,
"USC00450844","2019-05-13","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","   89",",,7",,,,,,,"  106",",,7,0700",,,,,,,,
"USC00450844","2019-05-14","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  261",",,7","   61",",,7",,,,,,,"  100",",,7,0700",,,,,,,,
"USC00450844","2019-05-15","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   78",",,7",,,,,,,"  100",",,7,0700",,,,,,,,
"USC00450844","2019-05-16","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   10",",,7,0700",,,,,"  233",",,7","   83",",,7",,,,,,,"  122",",,7,0700",,,,,,,,
"USC00450844","2019-05-17","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   10",",,7,0700",,,,,"  222",",,7","  100",",,7",,,,,,,"  117",",,7,0700",,,,,,,,
"USC00450844","2019-05-18","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   83",",,7",,,,,,,"   94",",,7,0700",,,,,,,,
"USC00450844","2019-05-19","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   67",",,7",,,,,,,"   94",",,7,0700",,,,,,,,
"USC00450844","2019-05-20","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","   28",",,7",,,,,,,"   61",",,7,0700",,,,,,,,
"USC00450844","2019-05-21","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","   61",",,7",,,,,,,"  100",",,7,0700",,,,,,,,
"USC00450844","2019-05-22","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  189",",,7","   72",",,7",,,,,,,"   94",",,7,0700",,,,,,,,
"USC00450844","2019-05-23","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  239",",,7","   39",",,7",,,,,,,"   83",",,7,0700",,,,,,,,
"USC00450844","2019-05-24","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  250",",,7","   61",",,7",,,,,,,"   94",",,7,0700",,,,,,,,
"USC00450844","2019-05-25","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","  152",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   83",",,7",,,,,,,"  100",",,7,0700",,,,,,,,
"USC00450844","2019-05-26","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   46",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   94",",,7",,,,,,,"   94",",,7,0700",,,,,,,,
"USC00450844","2019-05-27","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  200",",,7","   56",",,7",,,,,,,"   83",",,7,0700",,,,,,,,
"USC00450844","2019-05-28","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","   67",",,7",,,,,,,"  117",",,7,0700",,,,,,,,
"USC00450844","2019-05-29","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","   83",",,7",,,,,,,"  100",",,7,0700",,,,,,,,
"USC00450844","2019-05-30","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","   89",",,7",,,,,,,"  122",",,7,0700",,,,,,,,
"USC00450844","2019-05-31","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  283",",,7","  100",",,7",,,,,,,"  122",",,7,0700",,,,,,,,
"USC00450844","2019-06-01","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0","T,,7,0700",,,,,"  300",",,7","   94",",,7",,,,,,,"  117",",,7,0700",,,,,,,,
"USC00450844","2019-06-02","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  300",",,7","  106",",,7",,,,,,,"  133",",,7,0700",,,,,,,,
"USC00450844","2019-06-03","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  311",",,7","  122",",,7",,,,,,,"  150",",,7,0700",,,,,,,,
"USC00450844","2019-06-04","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  300",",,7","   72",",,7",,,,,,,"  117",",,7,0700",,,,,,,,
"USC00450844","2019-06-05","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  261",",,7","   83",",,7",,,,,,,"  128",",,7,0700",,,,,,,,
"USC00450844","2019-06-06","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   94",",,7",,,,,,,"  117",",,7,0700",,,,,,,,
"USC00450844","2019-06-07","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   44",",,7",,,,,,,"   72",",,7,0700",,,,,,,,
"USC00450844","2019-06-08","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   67",",,7",,,,,,,"   78",",,7,0700",,,,,,,,
"USC00450844","2019-06-09","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   44",",,7",,,,,,,"   72",",,7,0700",,,,,,,,
"USC00450844","2019-06-10","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   72",",,7",,,,,,,"  100",",,7,0700",,,,,,,,
"USC00450844","2019-06-11","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","   78",",,7",,,,,,,"  144",",,7,0700",,,,,,,,
"USC00450844","2019-06-12","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  294",",,7","   89",",,7",,,,,,,"  106",",,7,0700",,,,,,,,
"USC00450844","2019-06-13","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  100",",,7",,,,,,,"  144",",,7,0700",,,,,,,,
"USC00450844","2019-06-14","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  111",",,7",,,,,,,"  144",",,7,0700",,,,,,,,
"USC00450844","2019-06-15","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  133",",,7",,,,,,,"  172",",,7,0700",,,,,,,,
"USC00450844","2019-06-16","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  106",",,7",,,,,,,"  128",",,7,0700",,,,,,,,
"USC00450844","2019-06-17","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  333",",,7","  106",",,7",,,,,,,"  183",",,7,0700",,,,,,,,
"USC00450844","2019-06-18","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   13",",,7,0700",,,,,"  289",",,7","  128",",,7",,,,,,,"  161",",,7,0700",,,,,,,,
"USC00450844","2019-06-19","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  306",",,7","  111",",,7",,,,,,,"  172",",,7,0700",,,,,,,,
"USC00450844","2019-06-20","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","   36",",,7,0700",,,,,"  211",",,7","   33",",,7",,,,,,,"   61",",,7,0700",,,,,,,,
"USC00450844","2019-06-21","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    5",",,7,0700",,,,,"  167",",,7","   61",",,7",,,,,,,"   78",",,7,0700",,,,,,,,
"USC00450844","2019-06-22","48.9946","-117.3544","559.9","BOUNDARY DAM, WA US","    0",",,7,0700",,,,,"  194",",,7","   39",",,7",,,,,,,"  117",",,7,0700",,,,,,,,
