"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014702","2019-03-18","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   61",",,W","  -49",",,W","   31",",,W",,," 1629",",,W",,,,,"  280",",,W","  290",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-19","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   72",",,W","  -66",",,W","   25",",,W",,," 1532",",,W",,,,,"  300",",,W","  300",",,W",,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-20","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  122",",,W","  -66",",,W","   27",",,W",,," 1413",",,W",,,,,"  190",",,W","  210",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-21","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  111",",,W","  -21",",,W","   33",",,W",,," 1138",",,W",,,,,"  150",",,W","  180",",,W",,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-22","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  135",",,W",,,,,"   56",",,W","   33",",,W","   59",",,W",,," 1753",",,W",,,,,"  280",",,W","  290",",,W",,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-23","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    5",",,W",,,,,"   89",",,W","    6",",,W","   74",",,W",,," 1204",",,W",,,,,"  300",",,W","  300",",,W",,,,,"  139",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-24","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  150",",,W","  -32",",,W","   39",",,W",,," 1632",",,W",,,,,"  240",",,W","  250",",,W",,,,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-25","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  100",",,W","  -38",",,W","   26",",,W",,," 1351",",,W",,,,,"  330",",,W","  330",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-26","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   72",",,W","  -55",",,W","   38",",,W",,," 1125",",,W",,,,,"  330",",,W","  310",",,W",,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-27","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   78",",,W","  -66",",,W","   24",",,W",,," 1528",",,W",,,,,"  130",",,W","   90",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-28","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  133",",,W","  -21",",,W","   49",",,W",,," 1418",",,W",,,,,"  190",",,W","  200",",,W",,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-29","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    8",",,W",,,,,"  144",",,W","   56",",,W","   31",",,W",,," 1138",",,W",,,,,"  220",",,W","  240",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-30","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  206",",,W","   61",",,W","   41",",,W",,," 1422",",,W",,,,,"  180",",,W","  170",",,W",,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-31","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   51",",,W",,,,,"  206",",,W","   33",",,W","   61",",,W",,," 0845",",,W",,,,,"  190",",,W","  170",",,W",,,,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-01","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   78",",,W","  -32",",,W","   57",",,W",,," 1425",",,W",,,,,"  290",",,W","  270",",,W",,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-02","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  111",",,W","  -66",",,W","   33",",,W",,," 1530",",,W",,,,,"  210",",,W","  220",",,W",,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-03","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   61",",,W",,,,,"  172",",,W","   33",",,W","   71",",,W",,," 2202",",,W",,,,,"  280",",,W","  280",",,W",,,,,"  161",",,W","  241",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-04","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  106",",,W","   11",",,W","   66",",,W",,," 1117",",,W",,,,,"  310",",,W","  300",",,W",,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-05","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   30",",,W",,,,,"   94",",,W","  -38",",,W","   31",",,W",,," 1803",",,W",,,,,"  190",",,W","  170",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-06","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   20",",,W",,,,,"  183",",,W","   17",",,W","   24",",,W",,," 1731",",,W",,,,,"  320",",,W","  330",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-07","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  206",",,W","   11",",,W","   28",",,W",,," 1218",",,W",,,,,"  250",",,W","  250",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-08","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   99",",,W",,,,,"  122",",,W","   22",",,W","   41",",,W",,," 0739",",,W",,,,,"   50",",,W","   60",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-09","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   41",",,W",,,,,"   50",",,W","   11",",,W","   32",",,W",,," 1508",",,W",,,,,"  120",",,W","  120",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-10","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   78",",,W","  -16",",,W","   48",",,W",,," 1124",",,W",,,,,"  310",",,W","  310",",,W",,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-11","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  128",",,W","  -21",",,W","   28",",,W",,," 0755",",,W",,,,,"  300",",,W","  340",",,W",,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-12","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   43",",,W",,,,,"  122",",,W","   11",",,W","   27",",,W",,," 1413",",,W",,,,,"  210",",,W","  210",",,W",,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-13","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   56",",,W",,,,,"  244",",,W","  122",",,W","   46",",,W",,," 0104",",,W",,,,,"  200",",,W","  210",",,W",,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-14","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   25",",,W",,,,,"  217",",,W","  100",",,W","   24",",,W",,," 1334",",,W",,,,,"  100",",,W","  130",",,W",,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-15","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  183",",,W",,,,,"  211",",,W","   61",",,W","   54",",,W",,," 2227",",,W",,,,,"  290",",,W","  300",",,W",,,,,"  116",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-16","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  156",",,W","   50",",,W","   71",",,W",,," 0825",",,W",,,,,"  300",",,W","  320",",,W",,,,,"  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-17","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  178",",,W","   -5",",,W","   31",",,W",,," 1045",",,W",,,,,"  310",",,W","  310",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-18","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  178",",,W","   17",",,W","   32",",,W",,," 1350",",,W",,,,,"  220",",,W","  150",",,W",,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-19","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   10",",,W",,,,,"  250",",,W","  178",",,W","   86",",,W",,," 1444",",,W",,,,,"  210",",,W","  210",",,W",,,,,"  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-20","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  102",",,W",,,,,"  222",",,W","   78",",,W","   57",",,W",,," 1432",",,W",,,,,"  190",",,W","  170",",,W",,,,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-21","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   33",",,W",,,,,"  217",",,W","  128",",,W","   31",",,W",,," 1731",",,W",,,,,"  190",",,W","  170",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-22","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  457",",,W",,,,,"  167",",,W","   94",",,W","   38",",,W",,," 2324",",,W",,,,,"   40",",,W","   50",",,W",,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-23","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   38",",,W",,,,,"  150",",,W","   78",",,W","   38",",,W",,," 0019",",,W",,,,,"   50",",,W","   40",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-24","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   20",",,W",,,,,"  189",",,W","   78",",,W","   37",",,W",,," 1503",",,W",,,,,"  260",",,W","  320",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-25","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  183",",,W","   44",",,W","   29",",,W",,," 1555",",,W",,,,,"  100",",,W","  110",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-26","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  254",",,W",,,,,"  100",",,W","   67",",,W","   44",",,W",,," 1459",",,W",,,,,"   90",",,W","   90",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-27","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   97",",,W",,,,,"  128",",,W","   50",",,W","   55",",,W",,," 1043",",,W",,,,,"  290",",,W","  290",",,W",,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-28","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  122",",,W","   39",",,W","   36",",,W",,," 0247",",,W",,,,,"  270",",,W","  260",",,W",,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-29","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  167",",,W","   11",",,W","   31",",,W",,," 0855",",,W",,,,,"  310",",,W","  330",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-04-30","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   28",",,W",,,,,"  111",",,W","   28",",,W","   21",",,W",,," 1806",",,W",,,,,"  320",",,W","  320",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-01","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  144",",,W","   28",",,W","   17",",,W",,," 2319",",,W",,,,,"  180",",,W","  180",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-02","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   23",",,W",,,,,"   94",",,W","   67",",,W","   30",",,W",,," 0941",",,W",,,,,"  100",",,W","   80",",,W",,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-03","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   48",",,W",,,,,"  139",",,W","   67",",,W","   17",",,W",,," 1136",",,W",,,,,"  100",",,W","  140",",,W",,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-04","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   20",",,W",,,,,"  161",",,W","   94",",,W","   16",",,W",,," 1613",",,W",,,,,"  130",",,W","  120",",,W",,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-05","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  139",",,W","  100",",,W","   25",",,W",,," 1230",",,W",,,,,"   90",",,W","   90",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-06","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  183",",,W","   56",",,W","   35",",,W",,," 1149",",,W",,,,,"   30",",,W","   50",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-07","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    3",",,W",,,,,"  250",",,W","   39",",,W","   30",",,W",,," 1646",",,W",,,,,"  320",",,W","  320",",,W",,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-08","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  211",",,W","   56",",,W","   31",",,W",,," 1458",",,W",,,,,"  330",",,W","  290",",,W",,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-09","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  167",",,W","   17",",,W","   27",",,W",,," 1608",",,W",,,,,"  100",",,W","  100",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-10","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  183",",,W","  100",",,W","   38",",,W",,," 1204",",,W",,,,,"  180",",,W","  200",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-11","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  206",",,W","  106",",,W","   44",",,W",,," 0813",",,W",,,,,"  310",",,W","  310",",,W",,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-12","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  111",",,W","   50",",,W","   16",",,W",,," 0638",",,W",,,,,"   90",",,W","   80",",,W",,,,,"   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-13","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  140",",,W",,,,,"  144",",,W","   39",",,W","   45",",,W",,," 1346",",,W",,,,,"   90",",,W","   90",",,W",,,,,"  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-14","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   18",",,W",,,,,"  194",",,W","   44",",,W","   28",",,W",,," 1134",",,W",,,,,"   10",",,W","  360",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-15","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  156",",,W","   61",",,W","   28",",,W",,," 1016",",,W",,,,,"  300",",,W","  330",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-16","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    3",",,W",,,,,"  217",",,W","   56",",,W","   17",",,W",,," 1250",",,W",,,,,"  110",",,W","  300",",,W",,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-17","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   66",",,W",,,,,"  183",",,W","   56",",,W","   19",",,W",,," 2308",",,W",,,,,"  270",",,W","  280",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-18","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  239",",,W","   78",",,W","   31",",,W",,," 0739",",,W",,,,,"   90",",,W","  300",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-19","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   71",",,W",,,,,"  244",",,W","   94",",,W","   39",",,W",,," 1707",",,W",,,,,"  200",",,W","  210",",,W",,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-20","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   15",",,W",,,,,"  300",",,W","  189",",,W","   45",",,W",,," 0108",",,W",,,,,"  200",",,W","  200",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-21","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  211",",,W","  128",",,W","   73",",,W",,," 1348",",,W",,,,,"  280",",,W","  280",",,W",,,,,"  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-22","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  222",",,W","   94",",,W","   47",",,W",,," 1054",",,W",,,,,"  320",",,W","  320",",,W",,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-23","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   38",",,W",,,,,"  228",",,W","  100",",,W","   47",",,W",,," 1435",",,W",,,,,"  210",",,W","  210",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-24","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  222",",,W","   94",",,W","   55",",,W",,," 1052",",,W",,,,,"  310",",,W","  300",",,W",,,,,"  139",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-25","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   15",",,W",,,,,"  250",",,W","   72",",,W","   31",",,W",,," 2024",",,W",,,,,"  200",",,W","  210",",,W",,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-26","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   43",",,W",,,,,"  306",",,W","  111",",,W","   40",",,W",,," 1533",",,W",,,,,"  280",",,W","  290",",,W",,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-27","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  272",",,W","  133",",,W","   31",",,W",,," 1403",",,W",,,,,"  350",",,W","  360",",,W",,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-28","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  107",",,W",,,,,"  161",",,W","   94",",,W","   40",",,W",,," 1345",",,W",,,,,"  100",",,W","  100",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-29","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  128",",,W","   83",",,W","   27",",,W",,," 0555",",,W",,,,,"  360",",,W","  350",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-30","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    5",",,W",,,,,"  200",",,W","  106",",,W","   26",",,W",,," 1618",",,W",,,,,"  190",",,W","  210",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-05-31","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  244",",,W","  128",",,W","   26",",,W",,," 0844",",,W",,,,,"  140",",,W","  320",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-01","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  244",",,W","  100",",,W","   22",",,W",,," 1500",",,W",,,,,"  140",",,W","  110",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-02","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  112",",,W",,,,,"  250",",,W","  122",",,W","   22",",,W",,," 1715",",,W",,,,,"  110",",,W","  100",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-03","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    5",",,W",,,,,"  217",",,W","  100",",,W","   50",",,W",,," 1326",",,W",,,,,"  270",",,W","  280",",,W",,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-04","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  217",",,W","   67",",,W","   28",",,W",,," 1434",",,W",,,,,"  290",",,W","  300",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-05","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   64",",,W",,,,,"  283",",,W","  150",",,W","   41",",,W",,," 0620",",,W",,,,,"  210",",,W","  220",",,W",,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-06","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    5",",,W",,,,,"  278",",,W","  172",",,W","   30",",,W",,," 1023",",,W",,,,,"   10",",,W","   10",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-07","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  289",",,W","  122",",,W","   22",",,W",,," 1905",",,W",,,,,"  130",",,W","  170",",,W",,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-08","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  267",",,W","  122",",,W","   24",",,W",,," 1333",",,W",,,,,"  120",",,W","  110",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-09","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  278",",,W","  100",",,W","   22",",,W",,," 1737",",,W",,,,,"  190",",,W","  190",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-10","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   28",",,W",,,,,"  278",",,W","  117",",,W","   29",",,W",,," 1456",",,W",,,,,"  100",",,W","   90",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-11","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  277",",,W",,,,,"  250",",,W","  117",",,W","   44",",,W",,," 1739",",,W",,,,,"  310",",,W","  340",",,W",,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
