"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093805","2019-06-03","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  189",",,W",,,,,"   20",",,W",,,,,,,,,"  286","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-04","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  217",",,W",,,,,"   20",",,W",,,,,,,,,"  297","H,,S",,,,,,,"  210",",,W","  190",",,W",,,,,,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-05","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  228",",,W",,,,,"   25",",,W",,,,,,,,,"  292","H,,S",,,,,,,"  230",",,W","  180",",,W",,,,,,,"   63",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-06","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","   76",",,W,2400","    0",",,H","    0",",,H","  272",",,W","  244",",,W",,,,,"   12",",,W",,,,,,,,,"  263","H,,S",,,,,,,"  280",",,W","  290",",,W",,,,,,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-07","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  168",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  228",",,W",,,,,"   32",",,W",,,,,,,,,"  258","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-08","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  102",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  217",",,W",,,,,"   30",",,W",,,,,,,,,"  253","H,,S",,,,,,,"  220",",,W","  210",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-09","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","   76",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  228",",,W",,,,,"   39",",,W",,,,,,,,,"  250","H,,S",,,,,,,"  100",",,W","  170",",,W",,,,,,,"   94",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-10","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","   48",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  233",",,W",,,,,"   21",",,W",,,,,,,,,"  269","H,,S",,,,,,,"  220",",,W","  230",",,W",,,,,,,"  103",",,W","  139",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-11","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    5",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  228",",,W",,,,,"   12",",,W",,,,,,,,,"  255","H,,S",,,,,,,"  190",",,W","  200",",,W",,,,,,,"   76",",,W","   94",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-12","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  124",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  233",",,W",,,,,"   21",",,W",,,,,,,,,"  254","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,"   89",",,W","  107",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-13","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    8",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  211",",,W",,,,,"   20",",,W",,,,,,,,,"  257","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-14","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  200",",,W",,,,,"   22",",,W",,,,,,,,,"  259","H,,S",,,,,,,"   90",",,W","   80",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-15","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  228",",,W",,,,,"   26",",,W",,,,,,,,,"  270","H,,S",,,,,,,"  100",",,W","  100",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-16","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  217",",,W",,,,,"   21",",,W",,,,,,,,,"  276","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-17","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  132",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  217",",,W",,,,,"   25",",,W",,,,,,,,,"  261","H,,S",,,,,,,"  190",",,W","  190",",,W",,,,,,,"   67",",,W","   85",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-18","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  157",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  228",",,W",,,,,"   19",",,W",,,,,,,,,"  260","H,,S",,,,,,,"  170",",,W","  170",",,W",,,,,,,"   76",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-19","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  124",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  233",",,W",,,,,"   31",",,W",,,,,,,,,"  253","H,,S",,,,,,,"  220",",,W","  240",",,W",,,,,,,"  139",",,W","  224",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-20","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  339",",,W","  250",",,W",,,,,"   45",",,W",,,,,,,,,"  281","H,,S",,,,,,,"  250",",,W","  250",",,W",,,,,,,"  107",",,W","  130",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-21","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  356",",,W","  256",",,W",,,,,"   33",",,W",,,,,,,,,"  298","H,,S",,,,,,,"  260",",,W","  270",",,W",,,,,,,"   67",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-22","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  239",",,W",,,,,"   20",",,W",,,,,,,,,"  286","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   81",",,W","  103",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-23","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  361",",,W","  217",",,W",,,,,"   17",",,W",,,,,,,,,"  279","H,,S",,,,,,,"  350",",,W","  350",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-24","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  228",",,W",,,,,"   32",",,W",,,,,,,,,"  286","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-25","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","   10",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  239",",,W",,,,,"   29",",,W",,,,,,,,,"  301","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,"  125",",,W","  143",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-26","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  222",",,W",,,,,"   25",",,W",,,,,,,,,"  290","H,,S",,,,,,,"  330",",,W","   30",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-27","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  119",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  233",",,W",,,,,"   23",",,W",,,,,,,,,"  274","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,"  103",",,W","  139",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-28","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  191",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  222",",,W",,,,,"   29",",,W",,,,,,,,,"  280","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,"  139",",,W","  157",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-29","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","   18",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  222",",,W",,,,,"   24",",,W",,,,,,,,,"  262","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,"   72",",,W","   85",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-06-30","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  228",",,W",,,,,"   19",",,W",,,,,,,,,"  270","H,,S",,,,,,,"  170",",,W","  170",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-01","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  233",",,W",,,,,"   26",",,W",,,,,,,,,"  288","H,,S",,,,,,,"  290",",,W","  320",",,W",,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-02","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  244",",,W",,,,,"   21",",,W",,,,,,,,,"  299","H,,S",,,,,,,"  240",",,W","  230",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-03","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  367",",,W","  244",",,W",,,,,"   22",",,W",,,,,,,,,"  293","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-04","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  142",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  233",",,W",,,,,"   23",",,W",,,,,,,,,"  299","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,"  134",",,W","  165",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-05","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  107",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  239",",,W",,,,,"   21",",,W",,,,,,,,,"  272","H,,S",,,,,,,"  290",",,W","  120",",,W",,,,,,,"   76",",,W","   89",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-06","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  462",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  228",",,W",,,,,"   21",",,W",,,,,,,,,"  260","H,,S",,,,,,,"  360",",,W","  360",",,W",,,,,,,"   81",",,W","  112",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-07","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  249",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  222",",,W",,,,,"   21",",,W",,,,,,,,,"  262","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"  107",",,W","  134",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-08","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  228",",,W",,,,,"   22",",,W",,,,,,,,,"  269","H,,S",,,,,,,"  270",",,W","  280",",,W",,,,,,,"   67",",,W","   89",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-09","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    8",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  239",",,W",,,,,"   15",",,W",,,,,,,,,"  268","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,"   72",",,W","   85",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-10","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  114",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  250",",,W",,,,,"   27",",,W",,,,,,,,,"  268","H,,S",,,,,,,"  150",",,W","  140",",,W",,,,,,,"  112",",,W","  139",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-11","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","   53",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  239",",,W",,,,,"   34",",,W",,,,,,,,,"  270","H,,S",,,,,,,"  240",",,W","  250",",,W",,,,,,,"  103",",,W","  143",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-12","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  130",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  239",",,W",,,,,"   26",",,W",,,,,,,,,"  259","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-13","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","   33",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  222",",,W",,,,,"   28",",,W",,,,,,,,,"  268","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,"  116",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-14","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  239",",,W",,,,,"   18",",,W",,,,,,,,,"  288","H,,S",,,,,,,"  150",",,W","  160",",,W",,,,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-15","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  239",",,W",,,,,"   15",",,W",,,,,,,,,"  291","H,,S",,,,,,,"  300",",,W","  170",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-16","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  233",",,W",,,,,"   10",",,W",,,,,,,,,"  289","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-17","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  239",",,W",,,,,"   11",",,W",,,,,,,,,"  287","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-18","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","   15",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  239",",,W",,,,,"   16",",,W",,,,,,,,,"  284","H,,S",,,,,,,"  210",",,W","  200",",,W",,,,,,,"   89",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-19","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","  678",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  228",",,W",,,,,"   14",",,W",,,,,,,,,"  268","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,"  148",",,W","  197",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-20","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  222",",,W",,,,,"   19",",,W",,,,,,,,,"  259","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   98",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-21","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","   10",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  228",",,W",,,,,"   13",",,W",,,,,,,,,"  269","H,,S",,,,,,,"  170",",,W","  170",",,W",,,,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-22","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","   20",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  217",",,W",,,,,"   13",",,W",,,,,,,,,"  262","H,,S",,,,,,,"  260",",,W","  120",",,W",,,,,,,"   72",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-23","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","   76",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  228",",,W",,,,,"   21",",,W",,,,,,,,,"  257","H,,S",,,,,,,"  220",",,W","  250",",,W",,,,,,,"   72",",,W","   94",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-24","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  306",",,W","  228",",,W",,,,,"   24",",,W",,,,,,,,,"  260","H,,S",,,,,,,"   60",",,W","   70",",,W",,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-25","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  217",",,W",,,,,"   22",",,W",,,,,,,,,"  264","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,"   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-26","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  233",",,W",,,,,"   26",",,W",,,,,,,,,"  273","H,,S",,,,,,,"  100",",,W","   90",",,W",,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-27","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  217",",,W",,,,,"   30",",,W",,,,,,,,,"  273","H,,S",,,,,,,"  120",",,W","  210",",,W",,,,,,,"   89",",,W","  148",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-28","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  228",",,W",,,,,"   22",",,W",,,,,,,,,"  282","H,,S",,,,,,,"   80",",,W","   90",",,W",,,,,,,"   67",",,W","  121",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-29","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  200",",,W",,,,,"   14",",,W",,,,,,,,,"  272","H,,S",,,,,,,"   30",",,W","   70",",,W",,,,,,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-30","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  206",",,W",,,,,"   12",",,W",,,,,,,,,"  275","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-07-31","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  217",",,W",,,,,"   14",",,W",,,,,,,,,"  280","H,,S",,,,,,,"   70",",,W","   80",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093805","2019-08-01","30.39306","-84.35333","16.8","TALLAHASSEE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  344",",,W","  222",",,W",,,,,"   17",",,W",,,,,,,,,"  276","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,"   89",",,W","  103",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
