"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN22","SN22_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00122825","2018-07-23","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  133",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  178",",,7","  300",",,7","  172",",,7,0800","   90",",,7",,,,,,,"  244",",,7","  222",",,7","  217",",,7",,,,,"  267",",,7","  239",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-07-24","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  128",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  183",",,7","  294",",,7","  189",",,7,0800","   55",",,7",,,,,,,"  222",",,7","  217",",,7","  217",",,7",,,,,"  256",",,7","  233",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-07-25","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  128",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  189",",,7","  311",",,7","  144",",,7,0800","   50",",,7",,,,,,,"  244",",,7","  217",",,7","  222",",,7",,,,,"  261",",,7","  250",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-07-26","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  122",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  189",",,7","  333",",,7","  189",",,7,0800","   55",",,7",,,,,,,"  244",",,7","  217",",,7","  200",",,7",,,,,"  278",",,7","  228",",,7","  322",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-07-27","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  111",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  172",",,7","  317",",,7","  178",",,7,0800","  111",",,7",,,,,,,"  250",",,7","  233",",,7","  217",",,7",,,,,"  283",",,7","  244",",,7","  322",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-07-28","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  106",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  167",",,7","  294",",,7","  144",",,7,0800","   95",",,7",,,,,,,"  217",",,7","  233",",,7","  228",",,7",,,,,"  311",",,7","  256",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-07-29","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  133",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  172",",,7","  294",",,7","  189",",,7,0800","   48",",,7",,,,,,,"  222",",,7","  239",",,7","  228",",,7",,,,,"  306",",,7","  261",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-07-30","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  172",",,7",,,,,,,"   18",",,7,0800",,,,,,,"  183",",,7","  256",",,7","  183",",,7,0800","   24",",,7",,,,,,,"  228",",,7","  239",",,7","  228",",,7",,,,,"  267",",,7","  239",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-07-31","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  127",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  167",",,7",,,,,,,"    5",",,7,0800",,,,,,,"  228",",,7","  239",",,7","  183",",,7,0800","   56",",,7",,,,,,,"  222",",,7","  239",",,7","  228",",,7",,,,,"  244",",,7","  250",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  229",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  172",",,7",,,,,,,,,,,,,,,"  189",",,7","  239",",,7","  183",",,7,0800","   92",",,7",,,,,,,"  200",",,7","  233",",,7","  228",",,7",,,,,"  250",",,7","  244",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  133",",,7",,,,,,,"   36",",,7,0800",,,,,,,"  178",",,7","  300",",,7","  161",",,7,0800","   27",",,7",,,,,,,"  217",",,7","  228",",,7","  228",",,7",,,,,"  289",",,7","  244",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  156",",,7",,,,,,,"   48",",,7,0800",,,,,,,"  206",",,7","  344",",,7","  194",",,7,0800","   34",",,7",,,,,,,"  206",",,7","  239",",,7","  222",",,7",,,,,"  317",",,7","  267",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  172",",,7",,,,,,,"   48",",,7,0800",,,,,,,"  183",",,7","  311",",,7","  256",",,7,0800","   32",",,7",,,,,,,"  222",",,7","  233",",,7","  222",",,7",,,,,"  283",",,7","  267",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  206",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  172",",,7","  322",",,7","  272",",,7,0800","   43",",,7",,,,,,,"  222",",,7","  239",",,7","  222",",,7",,,,,"  300",",,7","  272",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  206",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  178",",,7","  367",",,7","  239",",,7,0800","   43",",,7",,,,,,,"  233",",,7","  233",",,7","  233",",,7",,,,,"  328",",,7","  278",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  198",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  194",",,7",,,,,,,"   91",",,7,0800",,,,,,,"  217",",,7","  367",",,7","  217",",,7,0800","   74",",,7",,,,,,,"  267",",,7","  261",",,7","  256",",,7",,,,,"  328",",,7","  289",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  218",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  206",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  228",",,7","  311",",,7","  222",",,7,0800","   42",",,7",,,,,,,"  267",",,7","  267",",,7","  261",",,7",,,,,"  294",",,7","  272",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   66",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  161",",,7",,,,,,,"   36",",,7,0800",,,,,,,"  194",",,7","  322",",,7","  183",",,7,0800","   63",",,7",,,,,,,"  250",",,7","  267",",,7","  250",",,7",,,,,"  294",",,7","  289",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  172",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  222",",,7","  344",",,7","  217",",,7,0800","   63",",,7",,,,,,,"  228",",,7","  267",",,7","  250",",,7",,,,,"  311",",,7","  283",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  194",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  194",",,7","  344",",,7","  217",",,7,0800","   72",",,7",,,,,,,"  239",",,7","  250",",,7","  256",",,7",,,,,"  294",",,7","  267",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  150",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  200",",,7","  322",",,7","  194",",,7,0800","   51",",,7",,,,,,,"  239",",,7","  256",",,7","  244",",,7",,,,,"  294",",,7","  267",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-13","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  150",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  200",",,7","  333",",,7","  172",",,7,0800","   29",",,7",,,,,,,"  239",",,7","  256",",,7","  244",",,7",,,,,"  300",",,7","  267",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-14","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  172",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  200",",,7","  339",",,7","  244",",,7,0800","   35",",,7",,,,,,,"  239",",,7","  244",",,7","  244",",,7",,,,,"  300",",,7","  267",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-15","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  178",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  206",",,7","  344",",,7","  200",",,7,0800","   50",",,7",,,,,,,"  239",",,7","  261",",,7","  250",",,7",,,,,"  322",",,7","  289",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-16","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  358",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  194",",,7",,,,,,,"   33",",,7,0800",,,,,,,"  206",",,7","  344",",,7","  206",",,7,0800","   61",",,7",,,,,,,"  250",",,7","  250",",,7","  244",",,7",,,,,"  289",",,7","  283",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-17","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  193",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  194",",,7",,,,,,,"   20",",,7,0800",,,,,,,"  206",",,7","  261",",,7","  211",",,7,0800","   68",",,7",,,,,,,"  244",",,7","  244",",,7","  250",",,7",,,,,"  256",",,7","  256",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-18","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  189",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  217",",,7","  300",",,7","  200",",,7,0800","   47",",,7",,,,,,,"  250",",,7","  239",",,7","  250",",,7",,,,,"  267",",,7","  244",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-19","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  167",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  206",",,7","  322",",,7","  200",",,7,0800","   39",",,7",,,,,,,"  244",",,7","  244",",,7","  244",",,7",,,,,"  283",",,7","  256",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-20","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  167",",,7",,,,,,,"   56",",,7,0800",,,,,,,"  200",",,7","  344",",,7","  178",",,7,0800","   85",",,7",,,,,,,"  239",",,7","  244",",,7","  239",",,7",,,,,"  294",",,7","  261",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-21","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  185",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  172",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  194",",,7","  306",",,7","  211",",,7,0800","   61",",,7",,,,,,,"  239",",,7","  250",",,7","  239",",,7",,,,,"  278",",,7","  250",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-22","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  167",",,7",,,,,,,"   36",",,7,0800",,,,,,,"  178",",,7","  294",",,7","  167",",,7,0800","  148",",,7",,,,,,,"  233",",,7","  244",",,7","  239",",,7",,,,,"  278",",,7","  256",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-23","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  100",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  144",",,7","  278",",,7","  122",",,7,0800","  101",",,7",,,,,,,"  211",",,7","  239",",,7","  228",",,7",,,,,"  283",",,7","  261",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-24","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  111",",,7",,,,,,,"   41",",,7,0800",,,,,,,"  172",",,7","  322",",,7","  178",",,7,0800","   18",",,7",,,,,,,"  200",",,7","  239",",,7","  222",",,7",,,,,"  294",",,7","  261",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-25","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  172",",,7",,,,,,,"   74",",,7,0800",,,,,,,"  144",",,7","  322",",,7","  211",",,7,0800","   58",",,7",,,,,,,"  200",",,7","  228",",,7","  217",",,7",,,,,"  256",",,7","  239",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-26","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   66",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  200",",,7",,,,,,,"    0",",,7,0800",,,,,,,"  200",",,7","  256",",,7","  233",",,7,0800","   80",",,7",,,,,,,"  233",",,7","  233",",,7","  239",",,7",,,,,"  244",",,7","  233",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-27","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  222",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  217",",,7","  350",",,7","  244",",,7,0800","   56",",,7",,,,,,,"  244",",,7","  233",",,7","  239",",,7",,,,,"  294",",,7","  250",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-28","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  222",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  228",",,7","  356",",,7","  239",",,7,0800","   72",",,7",,,,,,,"  256",",,7","  250",",,7","  256",",,7",,,,,"  300",",,7","  261",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-29","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  222",",,7",,,,,,,"   41",",,7,0800",,,,,,,"  239",",,7","  361",",,7","  233",",,7,0800","   64",",,7",,,,,,,"  261",",,7","  267",",,7","  267",",,7",,,,,"  322",",,7","  283",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-30","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  172",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  200",",,7","  361",",,7","  178",",,7,0800","   97",",,7",,,,,,,"  256",",,7","  256",",,7","  228",",,7",,,,,"  294",",,7","  267",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-08-31","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  150",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  183",",,7","  317",",,7","  172",",,7,0800","   42",",,7",,,,,,,"  239",",,7","  256",",,7","  239",",,7",,,,,"  283",",,7","  261",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  167",",,7",,,,,,,"   41",",,7,0800",,,,,,,"  172",",,7","  311",",,7","  239",",,7,0800","   34",",,7",,,,,,,"  256",",,7","  256",",,7","  233",",,7",,,,,"  278",",,7","  272",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  178",",,7",,,,,,,"   48",",,7,0800",,,,,,,"  178",",,7","  328",",,7","  222",",,7,0800","   29",",,7",,,,,,,"  244",",,7","  256",",,7","  233",",,7",,,,,"  289",",,7","  272",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  172",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  172",",,7","  339",",,7","  217",",,7,0800","   32",",,7",,,,,,,"  239",",,7","  250",",,7","  233",",,7",,,,,"  294",",,7","  278",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  167",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  183",",,7","  361",",,7","  211",",,7,0800","   51",",,7",,,,,,,"  228",",,7","  244",",,7","  239",",,7",,,,,"  311",",,7","  278",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  200",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  228",",,7","  361",",,7","  239",",,7,0800","   19",",,7",,,,,,,"  261",",,7","  261",",,7","  261",",,7",,,,,"  311",",,7","  278",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  156",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  228",",,7","  361",",,7","  194",",,7,0800","   55",",,7",,,,,,,"  261",",,7","  267",",,7","  261",",,7",,,,,"  333",",,7","  306",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   81",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  194",",,7",,,,,,,"   46",",,7,0800",,,,,,,"  217",",,7","  356",",,7","  206",",,7,0800","   51",",,7",,,,,,,"  256",",,7","  267",",,7","  239",",,7",,,,,"  294",",,7","  278",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  658",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  150",",,7",,,,,,,,,,,,,,,"  167",",,7","  222",",,7","  161",",,7,0800","  145",",,7",,,,,,,"  228",",,7","  239",",,7","  228",",,7",,,,,"  256",",,7","  267",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  361",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","  161",",,7",,,,,,,"   36",",,7,0800",,,,,,,"  161",",,7","  206",",,7","  178",",,7,0800","  148",",,7",,,,,,,"  228",",,7","  239",",,7","  217",",,7",,,,,"  239",",,7","  250",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  122",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  128",",,7","  183",",,7","  128",",,7,0800","  161",",,7",,,,,,,"  200",",,7","  206",",,7","  206",",,7",,,,,"  228",",,7","  239",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  100",",,7",,,,,,,"   10",",,7,0800",,,,,,,"  133",",,7","  189",",,7","  139",",,7,0800","   61",",,7",,,,,,,"  194",",,7","  200",",,7","  200",",,7",,,,,"  206",",,7","  206",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  111",",,7",,,,,,,"   25",",,7,0800",,,,,,,"  172",",,7","  267",",,7","  167",",,7,0800","   42",",,7",,,,,,,"  194",",,7","  211",",,7","  206",",,7",,,,,"  222",",,7","  222",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-13","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  144",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  144",",,7","  267",",,7","  167",",,7,0800","   21",",,7",,,,,,,"  206",",,7","  200",",,7","  206",",,7",,,,,"  217",",,7","  211",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-14","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  144",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  167",",,7","  317",",,7","  172",",,7,0800","   29",",,7",,,,,,,"  200",",,7","  206",",,7","  206",",,7",,,,,"  256",",,7","  228",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-15","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  156",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  167",",,7","  322",",,7","  194",",,7,0800","   51",",,7",,,,,,,"  211",",,7","  217",",,7","  217",",,7",,,,,"  261",",,7","  233",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-16","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  172",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  200",",,7","  306",",,7","  206",",,7,0800","   55",",,7",,,,,,,"  228",",,7","  228",",,7","  228",",,7",,,,,"  261",",,7","  233",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-17","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  189",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  206",",,7","  328",",,7","  206",",,7,0800","   64",",,7",,,,,,,"  228",",,7","  233",",,7","  233",",,7",,,,,"  272",",,7","  239",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-18","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  167",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  200",",,7","  311",",,7","  178",",,7,0800","   45",",,7",,,,,,,"  228",",,7","  233",",,7","  233",",,7",,,,,"  267",",,7","  239",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-19","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  172",",,7",,,,,,,"   15",",,7,0800",,,,,,,"  200",",,7","  317",",,7","  217",",,7,0800","   35",",,7",,,,,,,"  228",",,7","  239",",,7","  233",",,7",,,,,"  278",",,7","  239",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2018-09-20","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  189",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  211",",,7","  339",",,7","  200",",,7,0800","   48",",,7",,,,,,,"  239",",,7","  239",",,7","  239",",,7",,,,,"  289",",,7","  250",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,,,,
