"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00064776","2019-04-13","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    3",",,W",,,"    0",",,W","  217",",,W","   72",",,W","   34",",,W",,,"  220",",,W","  210",",,W","   94",",,W","  148",",,W",,,,,,,,,,,,
"USW00064776","2019-04-14","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   76",",,W",,,"    0",",,W","  106",",,W","    0",",,W","   23",",,W",,,"  360",",,W","  270",",,W","   58",",,W","  125",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-04-15","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   51",",,W",,,"    0",",,W","  111",",,W","   28",",,W","   32",",,W",,,"  300",",,W","  280",",,W","   81",",,W","  125",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-04-16","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  111",",,W","   22",",,W","   55",",,W",,,"  310",",,W","  320",",,W","  112",",,W","  170",",,W",,,,,,,,,,,,
"USW00064776","2019-04-17","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  139",",,W","   -5",",,W","   22",",,W",,,"   60",",,W","   50",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,
"USW00064776","2019-04-18","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    8",",,W",,,"    0",",,W","  161",",,W","  -21",",,W","   65",",,W",,,"  150",",,W","  150",",,W","  143",",,W","  201",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-04-19","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","  135",",,W",,,"    0",",,W","  211",",,W","   56",",,W","   42",",,W",,,"  360",",,W","  170",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-04-20","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   89",",,W",,,"    0",",,W","   89",",,W","   56",",,W","   26",",,W",,,"  350",",,W","  350",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-04-21","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0","T,,W",,,"    0",",,W","  200",",,W","   50",",,W","   23",",,W",,,"  150",",,W","  150",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,
"USW00064776","2019-04-22","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","   56",",,W","   44",",,W",,,"   10",",,W","  360",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,
"USW00064776","2019-04-23","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   23",",,W","    0",",,W","    0",",,W","  189",",,W","   83",",,W","   28",",,W",,,"  350",",,W","  350",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-04-24","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   10",",,W","    0",",,W","    0",",,W","  144",",,W","   67",",,W","   22",",,W",,,"  240",",,W","  270",",,W","   76",",,W","  125",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-04-25","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0","T,,W","    0",",,W","    0",",,W","  128",",,W","   44",",,W","   19",",,W",,,"  140",",,W","  130",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00064776","2019-04-26","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   53",",,W",,,"    0",",,W","  117",",,W","   33",",,W","   43",",,W",,,"  160",",,W","  250",",,W","  107",",,W","  161",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-04-27","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   79",",,W",,,"    0",",,W","  100",",,W","   39",",,W","   30",",,W",,,"  310",",,W","  320",",,W","   81",",,W","  121",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-04-28","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","   94",",,W","   11",",,W","   21",",,W",,,"  290",",,W","  290",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,
"USW00064776","2019-04-29","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  100",",,W","   11",",,W","   33",",,W",,,"  360",",,W","  330",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,
"USW00064776","2019-04-30","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  117",",,W","   39",",,W","   27",",,W",,,"   20",",,W","   10",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,
"USW00064776","2019-05-01","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   28",",,W",,,"    0",",,W","   78",",,W","   39",",,W","   26",",,W",,,"  360",",,W","  360",",,W","   63",",,W","   72",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-02","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   13",",,W",,,"    0",",,W","   89",",,W","   44",",,W","   28",",,W",,,"  350",",,W","  330",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-03","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   61",",,W",,,"    0",",,W","  122",",,W","   61",",,W","   20",",,W",,,"  360",",,W","  360",",,W","   54",",,W","   58",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-04","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0","T,,W",,,"    0",",,W","  150",",,W","   61",",,W","   25",",,W",,,"  360",",,W","  350",",,W","   67",",,W","   76",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-05","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","   33",",,W","   12",",,W",,,"   40",",,W","   10",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-06","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  239",",,W","   50",",,W","   22",",,W",,,"  140",",,W","  150",",,W","   67",",,W","  130",",,W",,,,,,,,,,,,
"USW00064776","2019-05-07","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   41",",,W",,,"    0",",,W","  172",",,W","   78",",,W","   22",",,W",,,"  350",",,W","  310",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00064776","2019-05-08","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  122",",,W","    6",",,W","   47",",,W",,,"   60",",,W","   60",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,
"USW00064776","2019-05-09","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   13",",,W",,,"    0",",,W","  150",",,W","    6",",,W","   45",",,W",,,"  160",",,W","  170",",,W","  125",",,W","  161",",,W",,,,,"    1",",,W",,,,,,
"USW00064776","2019-05-10","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","  224",",,W",,,"    0",",,W","  194",",,W","   72",",,W","   49",",,W",,,"  170",",,W","  200",",,W","   98",",,W","  152",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-11","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    3",",,W",,,"    0",",,W","  139",",,W","   50",",,W","   35",",,W",,,"  340",",,W","  340",",,W","   94",",,W","  112",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-12","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  156",",,W","   50",",,W","    7",",,W",,,"  150",",,W","  150",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,
"USW00064776","2019-05-13","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   97",",,W",,,"    0",",,W","  161",",,W","   61",",,W","   17",",,W",,,"  140",",,W","  140",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-14","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   53",",,W",,,"    0",",,W","  100",",,W","   44",",,W","   19",",,W",,,"  340",",,W","   20",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-15","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0","T,,W",,,"    0",",,W","  144",",,W","   56",",,W","   17",",,W",,,"  350",",,W","  330",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,
"USW00064776","2019-05-16","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   10",",,W",,,"    0",",,W","  161",",,W","   67",",,W","   13",",,W",,,"   50",",,W","   50",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-17","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   56",",,W",,,"    0",",,W","  222",",,W","   89",",,W","   42",",,W",,,"  300",",,W","  300",",,W","   94",",,W","  148",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-18","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  167",",,W","   94",",,W","   25",",,W",,,"   40",",,W","   30",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,
"USW00064776","2019-05-19","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   89",",,W","    0",",,W","    0",",,W","  189",",,W","  106",",,W","   22",",,W",,,"   40",",,W","   60",",,W","   63",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00064776","2019-05-20","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    3",",,W","    0",",,W","    0",",,W","  256",",,W","  117",",,W","   30",",,W",,,"  240",",,W","  230",",,W","   89",",,W","  139",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-21","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    3",",,W",,,"    0",",,W","  178",",,W","   89",",,W","   53",",,W",,,"  320",",,W","  320",",,W","  125",",,W","  188",",,W",,,,,,,,,,,,
"USW00064776","2019-05-22","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0","T,,W",,,"    0",",,W","  183",",,W","   83",",,W","   32",",,W",,,"  330",",,W","  320",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,
"USW00064776","2019-05-23","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   15",",,W",,,"    0",",,W","  217",",,W","   89",",,W","   29",",,W",,,"  150",",,W","  140",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-24","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    5",",,W",,,"    0",",,W","  172",",,W","   72",",,W","   39",",,W",,,"  350",",,W","  320",",,W","   98",",,W","  139",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00064776","2019-05-25","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","  213",",,W",,,"    0",",,W","  183",",,W","   44",",,W","   40",",,W",,,"  150",",,W","  150",",,W","   89",",,W","  125",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-26","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    5",",,W","    0",",,W","    0",",,W","  267",",,W","  122",",,W","   33",",,W",,,"  330",",,W","  330",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-27","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  172",",,W","   67",",,W","   33",",,W",,,"   30",",,W","   30",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,
"USW00064776","2019-05-28","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","  102",",,W","    0",",,W","    0",",,W","  106",",,W","   50",",,W","   19",",,W",,,"  160",",,W","  160",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-29","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  161",",,W","   78",",,W","   20",",,W",,,"  130",",,W","  130",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-30","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  256",",,W","   67",",,W","   25",",,W",,,"  150",",,W","  140",",,W","  103",",,W","  130",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-05-31","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    3",",,W",,,"    0",",,W","  172",",,W","   72",",,W","   30",",,W",,,"  350",",,W","   40",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,
"USW00064776","2019-06-01","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    8",",,W",,,"    0",",,W","  178",",,W","   61",",,W","   11",",,W",,,"  360",",,W","  360",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,
"USW00064776","2019-06-02","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   30",",,W",,,"    0",",,W","  222",",,W","  117",",,W","   17",",,W",,,"  230",",,W","  240",",,W","   54",",,W","   85",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00064776","2019-06-03","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    3",",,W",,,"    0",",,W","  167",",,W","   67",",,W","   30",",,W",,,"  300",",,W","  260",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,
"USW00064776","2019-06-04","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    3",",,W",,,"    0",",,W","  194",",,W","   39",",,W","   24",",,W",,,"  240",",,W","  240",",,W","   72",",,W","  125",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-06-05","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   91",",,W",,,"    0",",,W","  183",",,W","  100",",,W","   15",",,W",,,"  130",",,W","  150",",,W","   54",",,W","   81",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-06-06","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   10",",,W",,,"    0",",,W","  222",",,W","  117",",,W","   30",",,W",,,"  360",",,W","  360",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-06-07","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W",,,"    0",",,W","  278",",,W","   61",",,W","   27",",,W",,,"  330",",,W","  330",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,
"USW00064776","2019-06-08","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W",,,"    0",",,W","  228",",,W","   83",",,W","   23",",,W",,,"   30",",,W","   40",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,
"USW00064776","2019-06-09","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W",,,"    0",",,W","  278",",,W","   61",",,W","   23",",,W",,,"  140",",,W","  150",",,W","   72",",,W","  139",",,W",,,,,,,,,,,,
"USW00064776","2019-06-10","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   43",",,W",,,"    0",",,W","  294",",,W","  106",",,W","   33",",,W",,,"  150",",,W","  150",",,W","   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-06-11","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","  122",",,W",,,"    0",",,W","  217",",,W","  100",",,W","   34",",,W",,,"  320",",,W","  320",",,W","   94",",,W","  134",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-06-12","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W",,,"    0",",,W","  239",",,W","   89",",,W","   36",",,W",,,"  160",",,W","  160",",,W","   81",",,W","  143",",,W",,,,,,,,,,,,
"USW00064776","2019-06-13","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    3",",,W",,,"    0",",,W","  178",",,W","  117",",,W","   39",",,W",,,"  160",",,W","  150",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,
"USW00064776","2019-06-14","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    8",",,W",,,"    0",",,W","  206",",,W","  106",",,W","   22",",,W",,,"  240",",,W","  200",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,
"USW00064776","2019-06-15","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0","T,,W",,,"    0",",,W","  278",",,W","  111",",,W","   41",",,W",,,"  140",",,W","  140",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,
"USW00064776","2019-06-16","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W",,,"    0",",,W","  211",",,W","  122",",,W","   17",",,W",,,"   90",",,W","   90",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,
"USW00064776","2019-06-17","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W",,,"    0",",,W","  228",",,W","  100",",,W","   19",",,W",,,"   90",",,W","   80",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,
"USW00064776","2019-06-18","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W",,,"    0",",,W","  256",",,W","  106",",,W","   13",",,W",,,"  150",",,W","  140",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,
"USW00064776","2019-06-19","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   51",",,W",,,"    0",",,W","  261",",,W","  128",",,W","   17",",,W",,,"  180",",,W","  160",",,W","  103",",,W","  157",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00064776","2019-06-20","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","  272",",,W",,,"    0",",,W","  200",",,W","  150",",,W","   34",",,W",,,"  350",",,W","   10",",,W","   81",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00064776","2019-06-21","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0","T,,W",,,"    0",",,W","  244",",,W","  156",",,W","   55",",,W",,,"  350",",,W","  330",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,
"USW00064776","2019-06-22","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W",,,"    0",",,W","  267",",,W","  122",",,W","   44",",,W",,,"  360",",,W","  350",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,
"USW00064776","2019-06-23","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W",,,"    0",",,W","  289",",,W","  139",",,W","   35",",,W",,,"  320",",,W","  310",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,
"USW00064776","2019-06-24","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W",,,"    0",",,W","  250",",,W","  122",",,W","   13",",,W",,,"   30",",,W","  280",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,
"USW00064776","2019-06-25","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   76",",,W",,,"    0",",,W","  267",",,W","  122",",,W","   29",",,W",,,"  150",",,W","  150",",,W","   94",",,W","  125",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-06-26","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   18",",,W",,,"    0",",,W","  283",",,W","  144",",,W","   22",",,W",,,"  140",",,W","  240",",,W","   72",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00064776","2019-06-27","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W",,,"    0",",,W","  311",",,W","  161",",,W","   27",",,W",,,"   20",",,W","   20",",,W","  103",",,W","  125",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-06-28","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0","T,,W",,,"    0",",,W","  306",",,W","  161",",,W","   27",",,W",,,"  140",",,W","  140",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,
"USW00064776","2019-06-29","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   56",",,W",,,"    0",",,W","  261",",,W","  167",",,W","   25",",,W",,,"  320",",,W","  320",",,W","   67",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00064776","2019-06-30","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   10",",,W",,,"    0",",,W","  239",",,W","  144",",,W","   27",",,W",,,"  360",",,W","  360",",,W","   94",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00064776","2019-07-01","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  272",",,W","  139",",,W","   16",",,W",,,"  120",",,W","  100",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-07-02","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  178",",,W","   24",",,W",,,"  210",",,W","  210",",,W","   67",",,W","   67",",,W",,,,,,,,,,,,
"USW00064776","2019-07-03","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  294",",,W","  172",",,W","   16",",,W",,,"  110",",,W","  110",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,
"USW00064776","2019-07-04","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  150",",,W","   16",",,W",,,"  140",",,W","   50",",,W","   54",",,W","   94",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-07-05","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  161",",,W","   22",",,W",,,"  150",",,W","  160",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,
"USW00064776","2019-07-06","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","   28",",,W","    0",",,W","    0",",,W","  317",",,W","  189",",,W","   25",",,W",,,"  330",",,W","  330",",,W","  107",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00064776","2019-07-07","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  244",",,W","  122",",,W","   34",",,W",,,"  360",",,W","  360",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,
"USW00064776","2019-07-08","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  267",",,W","   89",",,W","   17",",,W",,,"  120",",,W","  140",",,W","   40",",,W","   72",",,W",,,,,,,,,,,,
"USW00064776","2019-07-09","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  111",",,W","   20",",,W",,,"   10",",,W","  350",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,
"USW00064776","2019-07-10","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  156",",,W","   20",",,W",,,"  140",",,W","  130",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,
"USW00064776","2019-07-11","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","  267",",,W","    0",",,W","    0",",,W","  300",",,W","  161",",,W","   25",",,W",,,"  150",",,W","  330",",,W","   94",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00064776","2019-07-12","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","  104",",,W","    0",",,W","    0",",,W","  267",",,W","  172",",,W","   20",",,W",,,"  320",",,W","  320",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,
"USW00064776","2019-07-13","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0","T,,W","    0",",,W","    0",",,W","  289",",,W","  161",",,W","   24",",,W",,,"  150",",,W","  140",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,
"USW00064776","2019-07-14","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  261",",,W","  161",",,W","   22",",,W",,,"  310",",,W","  300",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,
"USW00064776","2019-07-15","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0",",,W","    0",",,W","    0",",,W","  267",",,W","  122",",,W","   13",",,W",,,"   90",",,W","   90",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,
"USW00064776","2019-07-16","44.65","-73.46667","71.3","PLATTSBURGH INTERNATIONAL AIRPORT, NY US","    0","T,,W","    0",",,W","    0",",,W","  283",",,W","  133",",,W","   26",",,W",,,"  150",",,W","  140",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,
