"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00068151","2019-05-15","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  196",",,a","  113",",,a",,,,,"  171","H,,S"
"ASN00068151","2019-05-16","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  197",",,a","  156",",,a",,,,,"  159","H,,S"
"ASN00068151","2019-05-17","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  224",",,a","  132",",,a",,,,,"  177","H,,S"
"ASN00068151","2019-05-18","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  194",",,a","  144",",,a",,,,,"  173","H,,S"
"ASN00068151","2019-05-19","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  206",",,a","  150",",,a",,,,,"  173","H,,S"
"ASN00068151","2019-05-20","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  222",",,a","  146",",,a",,,,,"  185","H,,S"
"ASN00068151","2019-05-21","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  260",",,a","  160",",,a",,,,,"  200","H,,S"
"ASN00068151","2019-05-22","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  194",",,a","  161",",,a",,,,,"  174","H,,S"
"ASN00068151","2019-05-23","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  210",",,a","  147",",,a",,,,,"  171","H,,S"
"ASN00068151","2019-05-24","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  230",",,a","  132",",,a",,,,,"  191","H,,S"
"ASN00068151","2019-05-25","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  259",",,a","  164",",,a",,,,,"  202","H,,S"
"ASN00068151","2019-05-26","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  191",",,a","  162",",,a",,,,,"  155","H,,S"
"ASN00068151","2019-05-27","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  165",",,a","  129",",,a",,,,,"  122","H,,S"
"ASN00068151","2019-05-28","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  156",",,a","  107",",,a",,,,,"  141","H,,S"
"ASN00068151","2019-05-29","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  171",",,a","  115",",,a",,,,,"  118","H,,S"
"ASN00068151","2019-05-30","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  149",",,a","   83",",,a",,,,,"  113","H,,S"
"ASN00068151","2019-05-31","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  180",",,a","   92",",,a",,,,,"  150","H,,S"
"ASN00068151","2019-06-01","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  173",",,a","  121",",,a",,,,,"  160","H,,S"
"ASN00068151","2019-06-02","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    6",",,a","  182",",,a","  140",",,a",,,,,"  146","H,,S"
"ASN00068151","2019-06-03","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   12",",,a","  159",",,a","  121",",,a",,,,,"  128","H,,S"
"ASN00068151","2019-06-04","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  684",",,a","  151",",,a","   96",",,a",,,,,"  132","H,,S"
"ASN00068151","2019-06-05","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  354",",,a","  154",",,a","   99",",,a",,,,,"  120","H,,S"
"ASN00068151","2019-06-06","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  188",",,a","  175",",,a","   87",",,a",,,,,"  158","H,,S"
"ASN00068151","2019-06-07","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  182",",,a","  113",",,a",,,,,"  148","H,,S"
"ASN00068151","2019-06-08","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  166",",,a","  129",",,a",,,,,"  154","H,,S"
"ASN00068151","2019-06-09","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  207",",,a","  140",",,a",,,,,"  163","H,,S"
"ASN00068151","2019-06-10","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  202",",,a","  132",",,a",,,,,"  168","H,,S"
"ASN00068151","2019-06-11","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  199",",,a","  132",",,a",,,,,"  161","H,,S"
"ASN00068151","2019-06-12","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  232",",,a","  128",",,a",,,,,"  192","H,,S"
"ASN00068151","2019-06-13","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  201",",,a","  171",",,a",,,,,"  154","H,,S"
"ASN00068151","2019-06-14","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  178",",,a","  109",",,a",,,,,"  131","H,,S"
"ASN00068151","2019-06-15","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  167",",,a","   97",",,a",,,,,"  157","H,,S"
"ASN00068151","2019-06-16","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  160",",,a","  112",",,a",,,,,"  138","H,,S"
"ASN00068151","2019-06-17","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  254",",,a","  152",",,a","  122",",,a",,,,,"  135","H,,S"
"ASN00068151","2019-06-18","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   56",",,a","  169",",,a","  121",",,a",,,,,"  136","H,,S"
"ASN00068151","2019-06-19","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  141",",,a","  104",",,a",,,,,"  119","H,,S"
"ASN00068151","2019-06-20","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  137",",,a","   94",",,a",,,,,"  112","H,,S"
"ASN00068151","2019-06-21","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  133",",,a","   85",",,a",,,,,"  119","H,,S"
"ASN00068151","2019-06-22","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  139",",,a","   93",",,a",,,,,"  120","H,,S"
"ASN00068151","2019-06-23","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  356",",,a","  152",",,a","   91",",,a",,,,,"  120","H,,S"
"ASN00068151","2019-06-24","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  498",",,a","  157",",,a","   97",",,a",,,,,"  131","H,,S"
"ASN00068151","2019-06-25","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  238",",,a","  165",",,a","  117",",,a",,,,,"  147","H,,S"
"ASN00068151","2019-06-26","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  177",",,a","  131",",,a",,,,,"  142","H,,S"
"ASN00068151","2019-06-27","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   38",",,a","  168",",,a","  116",",,a",,,,,"  135","H,,S"
"ASN00068151","2019-06-28","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  192",",,a","  106",",,a",,,,,"  148","H,,S"
"ASN00068151","2019-06-29","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  191",",,a","  108",",,a",,,,,"  151","H,,S"
"ASN00068151","2019-06-30","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  148",",,a","  101",",,a",,,,,"  111","H,,S"
"ASN00068151","2019-07-01","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  168",",,a","   77",",,a",,,,,"  138","H,,S"
"ASN00068151","2019-07-02","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  201",",,a","   98",",,a",,,,,"  147","H,,S"
"ASN00068151","2019-07-03","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  161",",,a","  104",",,a",,,,,"  149","H,,S"
"ASN00068151","2019-07-04","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   22",",,a","  162",",,a","  117",",,a",,,,,"  142","H,,S"
"ASN00068151","2019-07-05","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   78",",,a","  172",",,a","  127",",,a",,,,,"  145","H,,S"
"ASN00068151","2019-07-06","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   26",",,a","  179",",,a","  122",",,a",,,,,"  138","H,,S"
"ASN00068151","2019-07-07","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  188",",,a","  111",",,a",,,,,"  152","H,,S"
"ASN00068151","2019-07-08","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  188",",,a","  129",",,a",,,,,"  141","H,,S"
"ASN00068151","2019-07-09","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  165",",,a","  100",",,a",,,,,"  124","H,,S"
"ASN00068151","2019-07-10","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  166",",,a","   98",",,a",,,,,"  136","H,,S"
"ASN00068151","2019-07-11","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  153",",,a","  106",",,a",,,,,"  143","H,,S"
"ASN00068151","2019-07-12","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  170",",,a","  128",",,a",,,,,"  145","H,,S"
"ASN00068151","2019-07-13","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  130",",,a","  106",",,a",,,,,"  104","H,,S"
"ASN00068151","2019-07-14","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  133",",,a","   78",",,a",,,,,"  120","H,,S"
"ASN00068151","2019-07-15","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  157",",,a","   91",",,a",,,,,"  129","H,,S"
"ASN00068151","2019-07-16","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  183",",,a","  113",",,a",,,,,"  140","H,,S"
"ASN00068151","2019-07-17","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  163",",,a","  110",",,a",,,,,"  136","H,,S"
"ASN00068151","2019-07-18","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  174",",,a","  118",",,a",,,,,"  123","H,,S"
"ASN00068151","2019-07-19","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  176",",,a","   92",",,a",,,,,"  127","H,,S"
"ASN00068151","2019-07-20","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  177",",,a","   89",",,a",,,,,"  140","H,,S"
"ASN00068151","2019-07-21","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  209",",,a","  107",",,a",,,,,"  163","H,,S"
"ASN00068151","2019-07-22","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  208",",,a","  119",",,a",,,,,"  154","H,,S"
"ASN00068151","2019-07-23","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  208",",,a","  119",",,a",,,,,"  167","H,,S"
"ASN00068151","2019-07-24","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  158",",,a","  140",",,a",,,,,"  118","H,,S"
"ASN00068151","2019-07-25","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   12",",,a","  164",",,a","   75",",,a",,,,,"  127","H,,S"
"ASN00068151","2019-07-26","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  169",",,a","  100",",,a",,,,,"  142","H,,S"
"ASN00068151","2019-07-27","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  165",",,a","  117",",,a",,,,,"  136","H,,S"
"ASN00068151","2019-07-28","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  158",",,a","  102",",,a",,,,,"  121","H,,S"
"ASN00068151","2019-07-29","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  174",",,a","   94",",,a",,,,,"  137","H,,S"
"ASN00068151","2019-07-30","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   44",",,a","  141",",,a","  114",",,a",,,,,"  122","H,,S"
"ASN00068151","2019-07-31","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    4",",,a","  140",",,a","  103",",,a",,,,,"  115","H,,S"
"ASN00068151","2019-08-01","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  157",",,a","   77",",,a",,,,,"  135","H,,S"
"ASN00068151","2019-08-02","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  158",",,a","  105",",,a",,,,,"  118","H,,S"
"ASN00068151","2019-08-03","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  159",",,a","   86",",,a",,,,,"  122","H,,S"
"ASN00068151","2019-08-04","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  156",",,a","   89",",,a",,,,,"  132","H,,S"
"ASN00068151","2019-08-05","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  176",",,a","  107",",,a",,,,,"  121","H,,S"
"ASN00068151","2019-08-06","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  174",",,a","   79",",,a",,,,,"  135","H,,S"
"ASN00068151","2019-08-07","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  204",",,a","   99",",,a",,,,,"  153","H,,S"
"ASN00068151","2019-08-08","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  181",",,a","  112",",,a",,,,,"  137","H,,S"
"ASN00068151","2019-08-09","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  136",",,a","  106",",,a",,,,,"  106","H,,S"
"ASN00068151","2019-08-10","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  124",",,a","   80",",,a",,,,,"  105","H,,S"
"ASN00068151","2019-08-11","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  138",",,a","   90",",,a",,,,,"  118","H,,S"
"ASN00068151","2019-08-12","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  134",",,a","  155",",,a","   91",",,a",,,,,"  115","H,,S"
"ASN00068151","2019-08-13","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  158",",,a","   85",",,a",,,,,"  118","H,,S"
"ASN00068151","2019-08-14","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  169",",,a","   78",",,a",,,,,"  123","H,,S"
"ASN00068151","2019-08-15","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  166",",,a","   92",",,a",,,,,"  137","H,,S"
"ASN00068151","2019-08-16","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  218",",,a","  111",",,a",,,,,"  173","H,,S"
"ASN00068151","2019-08-17","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  165",",,a","  134",",,a",,,,,"  129","H,,S"
"ASN00068151","2019-08-18","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  192",",,a","   91",",,a",,,,,"  148","H,,S"
"ASN00068151","2019-08-19","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  137",",,a","   99",",,a",,,,,"  111","H,,S"
"ASN00068151","2019-08-20","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  169",",,a","   94",",,a",,,,,"  141","H,,S"
"ASN00068151","2019-08-21","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  195",",,a","  114",",,a",,,,,"  162","H,,S"
"ASN00068151","2019-08-22","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  149",",,a","  143",",,a",,,,,"  119","H,,S"
"ASN00068151","2019-08-23","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  160",",,a","   91",",,a",,,,,"  129","H,,S"
"ASN00068151","2019-08-24","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  217",",,a","  105",",,a",,,,,"  169","H,,S"
"ASN00068151","2019-08-25","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  151",",,a","  120",",,a",,,,,"  129","H,,S"
"ASN00068151","2019-08-26","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   18",",,a","  151",",,a","  111",",,a",,,,,"  131","H,,S"
"ASN00068151","2019-08-27","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   14",",,a","  153",",,a","  113",",,a",,,,,"  124","H,,S"
"ASN00068151","2019-08-28","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   12",",,a","  176",",,a","   97",",,a",,,,,"  140","H,,S"
"ASN00068151","2019-08-29","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   24",",,a","  140",",,a","  112",",,a",,,,,"  129","H,,S"
"ASN00068151","2019-08-30","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   30",",,a","  150",",,a","  107",",,a",,,,,"  134","H,,S"
"ASN00068151","2019-08-31","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  163",",,a","  122",",,a",,,,,"  129","H,,S"
"ASN00068151","2019-09-01","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  223",",,a","   98",",,a",,,,,"  166","H,,S"
"ASN00068151","2019-09-02","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  165",",,a","  140",",,a",,,,,"  139","H,,S"
"ASN00068151","2019-09-03","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  196",",,a","  105",",,a",,,,,"  151","H,,S"
"ASN00068151","2019-09-04","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  218",",,a","  102",",,a",,,,,"  170","H,,S"
"ASN00068151","2019-09-05","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  188",",,a","  140",",,a",,,,,"  162","H,,S"
"ASN00068151","2019-09-06","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  209",",,a","  145",",,a",,,,,"  144","H,,S"
"ASN00068151","2019-09-07","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  153",",,a","  112",",,a",,,,,"  131","H,,S"
"ASN00068151","2019-09-08","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  174",",,a","  106",",,a",,,,,"  132","H,,S"
"ASN00068151","2019-09-09","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  144",",,a","  102",",,a",,,,,"  125","H,,S"
"ASN00068151","2019-09-10","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  143",",,a","  108",",,a",,,,,"  123","H,,S"
"ASN00068151","2019-09-11","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  181",",,a","   85",",,a",,,,,"  146","H,,S"
"ASN00068151","2019-09-12","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  227",",,a","  116",",,a",,,,,"  179","H,,S"
"ASN00068151","2019-09-13","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  174",",,a","  144",",,a",,,,,"  147","H,,S"
"ASN00068151","2019-09-14","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  181",",,a","  118",",,a",,,,,"  139","H,,S"
"ASN00068151","2019-09-15","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  265",",,a","   96",",,a",,,,,"  211","H,,S"
"ASN00068151","2019-09-16","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  212",",,a","  181",",,a",,,,,"  118","H,,S"
"ASN00068151","2019-09-17","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  302",",,a","  153",",,a","   73",",,a",,,,,"  138","H,,S"
"ASN00068151","2019-09-18","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   96",",,a","  162",",,a","  111",",,a",,,,,"  143","H,,S"
"ASN00068151","2019-09-19","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  152",",,a","  197",",,a","  129",",,a",,,,,"  170","H,,S"
"ASN00068151","2019-09-20","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   30",",,a","  206",",,a","  152",",,a",,,,,"  180","H,,S"
"ASN00068151","2019-09-21","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  203",",,a","  169",",,a",,,,,"  174","H,,S"
"ASN00068151","2019-09-22","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   14",",,a","  182",",,a","  156",",,a",,,,,"  146","H,,S"
"ASN00068151","2019-09-23","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  185",",,a","   97",",,a",,,,,"  132","H,,S"
"ASN00068151","2019-09-24","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  169",",,a","   87",",,a",,,,,"  147","H,,S"
"ASN00068151","2019-09-25","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   14",",,a","  172",",,a","  118",",,a",,,,,"  147","H,,S"
"ASN00068151","2019-09-26","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  193",",,a","  130",",,a",,,,,"  160","H,,S"
"ASN00068151","2019-09-27","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  237",",,a","  125",",,a",,,,,"  179","H,,S"
"ASN00068151","2019-09-28","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  164",",,a","  132",",,a",,,,,"  144","H,,S"
"ASN00068151","2019-09-29","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  177",",,a","  123",",,a",,,,,"  144","H,,S"
"ASN00068151","2019-09-30","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  158",",,a","  119",",,a",,,,,"  142","H,,S"
"ASN00068151","2019-10-01","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  195",",,a","  118",",,a",,,,,"  159","H,,S"
"ASN00068151","2019-10-02","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  230",",,a","  117",",,a",,,,,"  182","H,,S"
"ASN00068151","2019-10-03","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  276",",,a","  130",",,a",,,,,"  223","H,,S"
"ASN00068151","2019-10-04","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  196",",,a","  191",",,a",,,,,"  154","H,,S"
"ASN00068151","2019-10-05","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  102",",,a","  178",",,a","  130",",,a",,,,,"  160","H,,S"
"ASN00068151","2019-10-06","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  204",",,a","  137",",,a",,,,,"  180","H,,S"
"ASN00068151","2019-10-07","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  191",",,a","  162",",,a",,,,,"  163","H,,S"
"ASN00068151","2019-10-08","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   44",",,a","  146",",,a","  142",",,a",,,,,"  126","H,,S"
"ASN00068151","2019-10-09","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   94",",,a","  153",",,a","  111",",,a",,,,,"  139","H,,S"
"ASN00068151","2019-10-10","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  163",",,a","  117",",,a",,,,,"  139","H,,S"
"ASN00068151","2019-10-11","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   70",",,a","  151",",,a","  110",",,a",,,,,"  128","H,,S"
"ASN00068151","2019-10-12","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  286",",,a","  163",",,a","  105",",,a",,,,,"  133","H,,S"
"ASN00068151","2019-10-13","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   54",",,a","  176",",,a","  113",",,a",,,,,"  145","H,,S"
"ASN00068151","2019-10-14","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  215",",,a","  106",",,a",,,,,"  174","H,,S"
"ASN00068151","2019-10-15","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  230",",,a","  139",",,a",,,,,"  183","H,,S"
"ASN00068151","2019-10-16","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  205",",,a","  150",",,a",,,,,"  173","H,,S"
"ASN00068151","2019-10-17","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  226",",,a","  153",",,a",,,,,"  166","H,,S"
"ASN00068151","2019-10-18","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  202",",,a","  130",",,a",,,,,"  183","H,,S"
