"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00015548","2019-12-04","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  413",",,S","  203",",,S",,,,,,,,,"  319","H,,S"
"ASN00015548","2019-12-05","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  428",",,S","  198",",,S",,,,,,,,,"  331","H,,S"
"ASN00015548","2019-12-06","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  436",",,S","  189",",,S",,,,,,,,,"  328","H,,S"
"ASN00015548","2019-12-07","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  441",",,S",,,,,,,,,,,"  326","H,,S"
"ASN00015548","2019-12-08","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  450",",,S","  184",",,S",,,,,,,,,"  350","H,,S"
"ASN00015548","2019-12-09","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  447",",,S","  212",",,S",,,,,,,,,"  342","H,,S"
"ASN00015548","2019-12-10","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  442",",,S","  214",",,S",,,,,,,,,"  362","H,,S"
"ASN00015548","2019-12-11","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  437",",,S",,,,,,,,,,,"  353","H,,S"
"ASN00015548","2019-12-12","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  445",",,S","  241",",,S",,,,,,,,,"  368","H,,S"
"ASN00015548","2019-12-13","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  396",",,S",,,,,,,,,,,"  344","H,,S"
"ASN00015548","2019-12-14","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   10",",,S","  430",",,S","  275",",,S",,,,,,,,,"  332","H,,S"
"ASN00015548","2019-12-15","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  423",",,S","  271",",,S",,,,,,,,,"  349","H,,S"
"ASN00015548","2019-12-16","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  444",",,S","  250",",,S",,,,,,,,,"  362","H,,S"
"ASN00015548","2019-12-17","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  458",",,S",,,,,,,,,,,"  352","H,,S"
"ASN00015548","2019-12-18","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    3",",,S","  461",",,S","  229",",,S",,,,,,,,,"  359","H,,S"
"ASN00015548","2019-12-19","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  421",",,S","  272",",,S",,,,,,,,,"  344","H,,S"
"ASN00015548","2019-12-20","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   51",",,S","  450",",,S","  272",",,S",,,,,,,,,"  354","H,,S"
"ASN00015548","2019-12-21","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  446",",,S","  252",",,S",,,,,,,,,"  353","H,,S"
"ASN00015548","2019-12-22","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  440",",,S",,,,,,,,,,,"  367","H,,S"
"ASN00015548","2019-12-23","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  440",",,S",,,,,,,,,,,"  357","H,,S"
"ASN00015548","2019-12-24","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  466",",,S","  254",",,S",,,,,,,,,"  374","H,,S"
"ASN00015548","2019-12-25","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    5",",,S","  479",",,S","  264",",,S",,,,,,,,,"  384","H,,S"
"ASN00015548","2019-12-26","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  449",",,S","  267",",,S",,,,,,,,,"  368","H,,S"
"ASN00015548","2019-12-27","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  457",",,S","  290",",,S",,,,,,,,,"  382","H,,S"
"ASN00015548","2019-12-28","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   71",",,S","  439",",,S",,,,,,,,,,,"  343","H,,S"
"ASN00015548","2019-12-29","-20.1883","130.0161","340.0","RABBIT FLAT, AS","  130",",,S","  429",",,S",,,,,,,,,,,"  320","H,,S"
"ASN00015548","2019-12-30","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  393",",,S","  226",",,S",,,,,,,,,"  305","H,,S"
"ASN00015548","2019-12-31","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   10",",,S","  427",",,S","  251",",,S",,,,,,,,,"  340","H,,S"
"ASN00015548","2020-01-01","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  410",",,S","  269",",,S",,,,,,,,,"  338","H,,S"
"ASN00015548","2020-01-02","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  418",",,S","  283",",,S",,,,,,,,,"  343","H,,S"
"ASN00015548","2020-01-03","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   20",",,S","  415",",,S",,,,,,,,,,,"  319","H,,S"
"ASN00015548","2020-01-04","-20.1883","130.0161","340.0","RABBIT FLAT, AS","  569",",,S",,,,,,,,,,,,,"  292","H,,S"
"ASN00015548","2020-01-05","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   79",",,S","  365",",,S","  209",",,S",,,,,,,,,"  299","H,,S"
"ASN00015548","2020-01-06","-20.1883","130.0161","340.0","RABBIT FLAT, AS","  231",",,S","  374",",,S",,,,,,,,,,,"  282","H,,S"
"ASN00015548","2020-01-07","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   51",",,S","  335",",,S","  234",",,S",,,,,,,,,"  271","H,,S"
"ASN00015548","2020-01-08","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    5",",,S","  362",",,S","  225",",,S",,,,,,,,,"  298","H,,S"
"ASN00015548","2020-01-09","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  387",",,S","  262",",,S",,,,,,,,,"  331","H,,S"
"ASN00015548","2020-01-10","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  401",",,S",,,,,,,,,,,"  336","H,,S"
"ASN00015548","2020-01-11","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    5",",,S",,,"  268",",,S",,,,,,,,,"  344","H,,S"
"ASN00015548","2020-01-12","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  395",",,S","  273",",,S",,,,,,,,,"  346","H,,S"
"ASN00015548","2020-01-13","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   61",",,S","  420",",,S",,,,,,,,,,,"  342","H,,S"
"ASN00015548","2020-01-14","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   30",",,S","  406",",,S","  239",",,S",,,,,,,,,"  307","H,,S"
"ASN00015548","2020-01-15","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    3",",,S","  410",",,S","  239",",,S",,,,,,,,,"  337","H,,S"
"ASN00015548","2020-01-16","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   71",",,S","  427",",,S",,,,,,,,,,,"  329","H,,S"
"ASN00015548","2020-01-17","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  402",",,S","  265",",,S",,,,,,,,,"  338","H,,S"
"ASN00015548","2020-01-18","-20.1883","130.0161","340.0","RABBIT FLAT, AS","  160",",,S","  416",",,S",,,,,,,,,,,"  312","H,,S"
"ASN00015548","2020-01-19","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  345",",,S","  236",",,S",,,,,,,,,"  287","H,,S"
"ASN00015548","2020-01-20","-20.1883","130.0161","340.0","RABBIT FLAT, AS","  140",",,S","  340",",,S",,,,,,,,,,,"  276","H,,S"
"ASN00015548","2020-01-21","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  327",",,S","  222",",,S",,,,,,,,,"  275","H,,S"
"ASN00015548","2020-01-22","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  377",",,S","  241",",,S",,,,,,,,,"  320","H,,S"
"ASN00015548","2020-01-23","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   20",",,S","  420",",,S","  271",",,S",,,,,,,,,"  343","H,,S"
"ASN00015548","2020-01-24","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  380",",,S",,,,,,,,,,,"  317","H,,S"
"ASN00015548","2020-01-25","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  390",",,S","  259",",,S",,,,,,,,,"  325","H,,S"
"ASN00015548","2020-01-26","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  404",",,S",,,,,,,,,,,"  323","H,,S"
"ASN00015548","2020-01-27","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  417",",,S","  233",",,S",,,,,,,,,"  333","H,,S"
"ASN00015548","2020-01-28","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  431",",,S","  240",",,S",,,,,,,,,"  358","H,,S"
"ASN00015548","2020-01-29","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  411",",,S",,,,,,,,,,,"  324","H,,S"
"ASN00015548","2020-01-30","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  381",",,S","  250",",,S",,,,,,,,,"  319","H,,S"
"ASN00015548","2020-01-31","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    8",",,S","  393",",,S","  267",",,S",,,,,,,,,"  330","H,,S"
"ASN00015548","2020-02-01","-20.1883","130.0161","340.0","RABBIT FLAT, AS","  170",",,S","  371",",,S",,,,,,,,,,,"  288","H,,S"
"ASN00015548","2020-02-02","-20.1883","130.0161","340.0","RABBIT FLAT, AS","  391",",,S","  309",",,S","  236",",,S",,,,,,,,,"  252","H,,S"
"ASN00015548","2020-02-03","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   89",",,S","  281",",,S","  232",",,S",,,,,,,,,"  254","H,,S"
"ASN00015548","2020-02-04","-20.1883","130.0161","340.0","RABBIT FLAT, AS","  109",",,S","  313",",,S",,,,,,,,,,,"  270","H,,S"
"ASN00015548","2020-02-05","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    8",",,S","  335",",,S","  228",",,S",,,,,,,,,"  282","H,,S"
"ASN00015548","2020-02-06","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  355",",,S","  255",",,S",,,,,,,,,"  303","H,,S"
"ASN00015548","2020-02-07","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    8",",,S","  375",",,S",,,,,,,,,,,"  319","H,,S"
"ASN00015548","2020-02-08","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    3",",,S","  393",",,S",,,,,,,,,,,"  319","H,,S"
"ASN00015548","2020-02-09","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  387",",,S","  245",",,S",,,,,,,,,"  317","H,,S"
"ASN00015548","2020-02-10","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  391",",,S","  260",",,S",,,,,,,,,"  339","H,,S"
"ASN00015548","2020-02-11","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  409",",,S",,,,,,,,,,,"  340","H,,S"
"ASN00015548","2020-02-12","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  395",",,S",,,,,,,,,,,"  322","H,,S"
"ASN00015548","2020-02-13","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  426",",,S","  256",",,S",,,,,,,,,"  337","H,,S"
"ASN00015548","2020-02-14","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  408",",,S","  265",",,S",,,,,,,,,"  350","H,,S"
"ASN00015548","2020-02-15","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  441",",,S",,,,,,,,,,,"  357","H,,S"
"ASN00015548","2020-02-16","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   10",",,S","  421",",,S",,,,,,,,,,,"  342","H,,S"
"ASN00015548","2020-02-17","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  394",",,S","  253",",,S",,,,,,,,,"  327","H,,S"
"ASN00015548","2020-02-18","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  399",",,S",,,,,,,,,,,"  316","H,,S"
"ASN00015548","2020-02-19","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  406",",,S","  222",",,S",,,,,,,,,"  322","H,,S"
"ASN00015548","2020-02-20","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  403",",,S","  235",",,S",,,,,,,,,"  317","H,,S"
"ASN00015548","2020-02-21","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  413",",,S",,,,,,,,,,,"  319","H,,S"
"ASN00015548","2020-02-22","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  410",",,S","  214",",,S",,,,,,,,,"  317","H,,S"
"ASN00015548","2020-02-23","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  398",",,S",,,,,,,,,,,"  296","H,,S"
"ASN00015548","2020-02-24","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  401",",,S","  184",",,S",,,,,,,,,"  320","H,,S"
"ASN00015548","2020-02-25","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  400",",,S","  240",",,S",,,,,,,,,"  348","H,,S"
"ASN00015548","2020-02-26","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  395",",,S",,,,,,,,,,,"  324","H,,S"
"ASN00015548","2020-02-27","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  380",",,S","  255",",,S",,,,,,,,,"  316","H,,S"
"ASN00015548","2020-02-28","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  378",",,S","  262",",,S",,,,,,,,,"  319","H,,S"
"ASN00015548","2020-02-29","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  367",",,S","  276",",,S",,,,,,,,,"  316","H,,S"
"ASN00015548","2020-03-01","-20.1883","130.0161","340.0","RABBIT FLAT, AS","  569",",,S","  328",",,S",,,,,,,,,,,"  259","H,,S"
"ASN00015548","2020-03-02","-20.1883","130.0161","340.0","RABBIT FLAT, AS","  960",",,S","  237",",,S",,,,,,,,,,,"  208","H,,S"
"ASN00015548","2020-03-03","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   61",",,S","  227",",,S","  192",",,S",,,,,,,,,"  212","H,,S"
"ASN00015548","2020-03-04","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  283",",,S",,,,,,,,,,,"  231","H,,S"
"ASN00015548","2020-03-05","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  318",",,S","  180",",,S",,,,,,,,,"  260","H,,S"
"ASN00015548","2020-03-06","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  343",",,S","  187",",,S",,,,,,,,,"  273","H,,S"
"ASN00015548","2020-03-07","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  354",",,S","  188",",,S",,,,,,,,,"  271","H,,S"
"ASN00015548","2020-03-08","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  366",",,S",,,,,,,,,,,"  278","H,,S"
"ASN00015548","2020-03-09","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  359",",,S","  180",",,S",,,,,,,,,"  283","H,,S"
"ASN00015548","2020-03-10","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  368",",,S",,,,,,,,,,,"  282","H,,S"
"ASN00015548","2020-03-11","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S",,,"  193",",,S",,,,,,,,,"  303","H,,S"
"ASN00015548","2020-03-12","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  397",",,S","  224",",,S",,,,,,,,,"  323","H,,S"
"ASN00015548","2020-03-13","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  410",",,S",,,,,,,,,,,"  307","H,,S"
"ASN00015548","2020-03-14","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  382",",,S","  204",",,S",,,,,,,,,"  297","H,,S"
"ASN00015548","2020-03-15","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  369",",,S","  204",",,S",,,,,,,,,"  295","H,,S"
"ASN00015548","2020-03-16","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  366",",,S",,,,,,,,,,,"  278","H,,S"
"ASN00015548","2020-03-17","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  366",",,S","  180",",,S",,,,,,,,,"  275","H,,S"
"ASN00015548","2020-03-18","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  374",",,S","  185",",,S",,,,,,,,,"  300","H,,S"
"ASN00015548","2020-03-19","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  381",",,S",,,,,,,,,,,"  298","H,,S"
"ASN00015548","2020-03-20","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  367",",,S",,,,,,,,,,,"  269","H,,S"
"ASN00015548","2020-03-21","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  378",",,S","  160",",,S",,,,,,,,,"  284","H,,S"
"ASN00015548","2020-03-22","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  381",",,S","  194",",,S",,,,,,,,,"  294","H,,S"
"ASN00015548","2020-03-23","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  380",",,S","  199",",,S",,,,,,,,,"  297","H,,S"
"ASN00015548","2020-03-24","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  393",",,S","  206",",,S",,,,,,,,,"  304","H,,S"
"ASN00015548","2020-03-25","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  388",",,S","  222",",,S",,,,,,,,,"  309","H,,S"
"ASN00015548","2020-03-26","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  370",",,S","  223",",,S",,,,,,,,,"  297","H,,S"
"ASN00015548","2020-03-27","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  373",",,S","  223",",,S",,,,,,,,,"  296","H,,S"
"ASN00015548","2020-03-28","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  381",",,S",,,,,,,,,,,"  297","H,,S"
"ASN00015548","2020-03-29","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  390",",,S",,,,,,,,,,,"  302","H,,S"
"ASN00015548","2020-03-30","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  402",",,S",,,,,,,,,,,"  304","H,,S"
"ASN00015548","2020-03-31","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  396",",,S","  202",",,S",,,,,,,,,"  313","H,,S"
"ASN00015548","2020-04-01","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  391",",,S","  234",",,S",,,,,,,,,"  324","H,,S"
"ASN00015548","2020-04-02","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  395",",,S","  252",",,S",,,,,,,,,"  325","H,,S"
"ASN00015548","2020-04-03","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  404",",,S",,,,,,,,,,,"  308","H,,S"
"ASN00015548","2020-04-04","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  386",",,S","  197",",,S",,,,,,,,,"  308","H,,S"
"ASN00015548","2020-04-05","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  340",",,S",,,,,,,,,,,"  270","H,,S"
"ASN00015548","2020-04-06","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  340",",,S",,,,,,,,,,,"  257","H,,S"
"ASN00015548","2020-04-07","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  309",",,S","  170",",,S",,,,,,,,,"  248","H,,S"
"ASN00015548","2020-04-08","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    3",",,S","  291",",,S",,,,,,,,,,,"  240","H,,S"
"ASN00015548","2020-04-09","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  308",",,S",,,,,,,,,,,"  230","H,,S"
"ASN00015548","2020-04-10","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  318",",,S","  153",",,S",,,,,,,,,"  254","H,,S"
"ASN00015548","2020-04-11","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  348",",,S",,,,,,,,,,,"  261","H,,S"
"ASN00015548","2020-04-12","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  359",",,S","  173",",,S",,,,,,,,,"  266","H,,S"
"ASN00015548","2020-04-13","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  364",",,S","  165",",,S",,,,,,,,,"  267","H,,S"
"ASN00015548","2020-04-14","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  356",",,S","  161",",,S",,,,,,,,,"  264","H,,S"
"ASN00015548","2020-04-15","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  364",",,S","  164",",,S",,,,,,,,,"  266","H,,S"
"ASN00015548","2020-04-16","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  380",",,S","  160",",,S",,,,,,,,,"  274","H,,S"
"ASN00015548","2020-04-17","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  389",",,S","  169",",,S",,,,,,,,,"  285","H,,S"
"ASN00015548","2020-04-18","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  382",",,S","  176",",,S",,,,,,,,,"  281","H,,S"
"ASN00015548","2020-04-19","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  385",",,S","  180",",,S",,,,,,,,,"  288","H,,S"
"ASN00015548","2020-04-20","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  394",",,S","  192",",,S",,,,,,,,,"  298","H,,S"
"ASN00015548","2020-04-21","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  396",",,S","  199",",,S",,,,,,,,,"  306","H,,S"
"ASN00015548","2020-04-22","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  382",",,S",,,,,,,,,,,"  287","H,,S"
"ASN00015548","2020-04-23","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  380",",,S","  176",",,S",,,,,,,,,"  282","H,,S"
"ASN00015548","2020-04-24","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S",,,"  176",",,S",,,,,,,,,"  283","H,,S"
"ASN00015548","2020-04-25","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  366",",,S",,,,,,,,,,,"  268","H,,S"
"ASN00015548","2020-04-26","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  378",",,S","  160",",,S",,,,,,,,,"  269","H,,S"
"ASN00015548","2020-04-27","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  363",",,S","  168",",,S",,,,,,,,,"  270","H,,S"
"ASN00015548","2020-04-28","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  363",",,S","  166",",,S",,,,,,,,,"  272","H,,S"
"ASN00015548","2020-04-29","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  370",",,S","  165",",,S",,,,,,,,,"  287","H,,S"
"ASN00015548","2020-04-30","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  319",",,S",,,,,,,,,,,"  229","H,,S"
"ASN00015548","2020-05-01","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  261",",,S",,,,,,,,,,,"  181","H,,S"
"ASN00015548","2020-05-02","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  251",",,S",,,,,,,,,,,"  175","H,,S"
"ASN00015548","2020-05-03","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  268",",,S","   78",",,S",,,,,,,,,"  185","H,,S"
"ASN00015548","2020-05-04","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  280",",,S",,,,,,,,,,,"  186","H,,S"
"ASN00015548","2020-05-05","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  289",",,S","   70",",,S",,,,,,,,,"  183","H,,S"
"ASN00015548","2020-05-06","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  309",",,S","   54",",,S",,,,,,,,,"  191","H,,S"
"ASN00015548","2020-05-07","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  325",",,S","   76",",,S",,,,,,,,,"  206","H,,S"
"ASN00015548","2020-05-08","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  334",",,S","   80",",,S",,,,,,,,,"  234","H,,S"
"ASN00015548","2020-05-09","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  339",",,S","  122",",,S",,,,,,,,,"  238","H,,S"
"ASN00015548","2020-05-10","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  300",",,S","  119",",,S",,,,,,,,,"  209","H,,S"
"ASN00015548","2020-05-11","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  287",",,S","  116",",,S",,,,,,,,,"  201","H,,S"
"ASN00015548","2020-05-12","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  284",",,S",,,,,,,,,,,"  188","H,,S"
"ASN00015548","2020-05-13","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  286",",,S","   78",",,S",,,,,,,,,"  193","H,,S"
"ASN00015548","2020-05-14","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  280",",,S",,,,,,,,,,,"  178","H,,S"
"ASN00015548","2020-05-15","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  283",",,S","   60",",,S",,,,,,,,,"  186","H,,S"
"ASN00015548","2020-05-16","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  290",",,S","   97",",,S",,,,,,,,,"  204","H,,S"
"ASN00015548","2020-05-17","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  296",",,S","  103",",,S",,,,,,,,,"  207","H,,S"
"ASN00015548","2020-05-18","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  290",",,S",,,,,,,,,,,"  198","H,,S"
"ASN00015548","2020-05-19","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  284",",,S","  114",",,S",,,,,,,,,"  226","H,,S"
"ASN00015548","2020-05-20","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  240",",,S",,,,,,,,,,,"  181","H,,S"
"ASN00015548","2020-05-21","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   20",",,S","  192",",,S",,,,,,,,,,,"  159","H,,S"
"ASN00015548","2020-05-22","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  185",",,S",,,,,,,,,,,"  119","H,,S"
"ASN00015548","2020-05-23","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  217",",,S",,,,,,,,,,,"  115","H,,S"
