"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094815","2019-06-22","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  267",",,W","  150",",,W","   21",",,W",,,,,,,,,"   90",",,W","  100",",,W",,,"   63",",,W","   98",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-06-23","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    5",",,W",,,,,"  289",",,W","  156",",,W","   27",",,W",,,,,,,,,"  170",",,W","  190",",,W",,,"   81",",,W","  130",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-06-24","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   64",",,W",,,,,"  267",",,W","  178",",,W","   43",",,W",,,,,,,,,"  220",",,W","  220",",,W",,,"   98",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-06-25","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   10",",,W",,,,,"  294",",,W","  172",",,W","   45",",,W",,,,,,,,,"  210",",,W","  260",",,W",,,"   76",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-06-26","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  300",",,W","  183",",,W","   25",",,W",,," 1542",",,W",,,,,"  280",",,W","  280",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-06-27","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  306",",,W","  178",",,W","   26",",,W",,," 2126",",,W",,,,,"  340",",,W","  320",",,W",,,"   76",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-06-28","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  311",",,W","  206",",,W","   28",",,W",,," 1214",",,W",,,,,"  190",",,W","  240",",,W",,,"   67",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-06-29","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  317",",,W","  206",",,W","   27",",,W",,," 1517",",,W",,,,,"  310",",,W","  330",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-06-30","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  317",",,W","  183",",,W","   19",",,W",,," 1415",",,W",,,,,"  310",",,W","  320",",,W",,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-07-01","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  333",",,W","  206",",,W","   22",",,W",,," 1241",",,W",,,,,"  300",",,W","  300",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-07-02","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   25",",,W",,,,,"  339",",,W","  217",",,W","   25",",,W",,," 1916",",,W",,,,,"  320",",,W","  330",",,W",,,"  148",",,W","  215",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-07-03","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   15",",,W",,,,,"  322",",,W","  217",",,W","   16",",,W",,," 0718",",,W",,,,,"  350",",,W","  360",",,W",,,"   54",",,W","   76",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094815","2019-07-04","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   74",",,W",,,,,"  328",",,W","  211",",,W","   17",",,W",,," 1505",",,W",,,,,"  230",",,W","  230",",,W",,,"   98",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094815","2019-07-05","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   10",",,W",,,,,"  317",",,W","  228",",,W","   20",",,W",,," 1353",",,W",,,,,"  260",",,W","  260",",,W",,,"   89",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094815","2019-07-06","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  119",",,W",,,,,"  311",",,W","  217",",,W","   17",",,W",,," 1916",",,W",,,,,"   10",",,W","   20",",,W",,,"   63",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094815","2019-07-07","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  294",",,W","  183",",,W","   26",",,W",,," 1528",",,W",,,,,"  360",",,W","  360",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-07-08","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  272",",,W","  144",",,W","   13",",,W",,," 1221",",,W",,,,,"   10",",,W","   30",",,W",,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-07-09","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  294",",,W","  144",",,W","   11",",,W",,," 0914",",,W",,,,,"  160",",,W","  170",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-07-10","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  333",",,W","  194",",,W","   29",",,W",,," 1345",",,W",,,,,"  200",",,W","  230",",,W",,,"   67",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-07-11","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  294",",,W","  161",",,W","   39",",,W",,," 1602",",,W",,,,,"  350",",,W","  320",",,W",,,"   89",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-07-12","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  283",",,W","  128",",,W","   25",",,W",,," 1744",",,W",,,,,"  280",",,W","  290",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-07-13","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  317",",,W","  172",",,W","   41",",,W",,," 1306",",,W",,,,,"  250",",,W","  240",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-07-14","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  317",",,W","  178",",,W","   12",",,W",,," 1441",",,W",,,,,"  330",",,W","   10",",,W",,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-07-15","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  339",",,W","  206",",,W","   36",",,W",,," 1646",",,W",,,,,"  210",",,W","  210",",,W",,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-07-16","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  107",",,W",,,,,"  294",",,W","  217",",,W","   28",",,W",,," 1439",",,W",,,,,"  270",",,W","  270",",,W",,,"   94",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094815","2019-07-17","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    5",",,W",,,,,"  328",",,W","  228",",,W","   15",",,W",,," 1330",",,W",,,,,"  360",",,W","  360",",,W",,,"   45",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-07-18","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    8",",,W",,,,,"  294",",,W","  239",",,W","   32",",,W",,," 1555",",,W",,,,,"  190",",,W","  200",",,W",,,"   89",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-07-19","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   13",",,W",,,,,"  344",",,W","  272",",,W","   46",",,W",,," 1426",",,W",,,,,"  220",",,W","  230",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-07-20","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  124",",,W",,,,,"  350",",,W","  222",",,W","   48",",,W",,," 0149",",,W",,,,,"  340",",,W","  320",",,W",,,"  174",",,W","  259",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-07-21","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  160",",,W",,,,,"  289",",,W","  211",",,W","   14",",,W",,," 0319",",,W",,,,,"  360",",,W","   10",",,W",,,"   63",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-07-22","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  261",",,W","  161",",,W","   41",",,W",,," 1305",",,W",,,,,"  350",",,W","   30",",,W",,,"   76",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-07-23","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  261",",,W","  128",",,W","   31",",,W",,," 1704",",,W",,,,,"  300",",,W","  300",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-07-24","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  267",",,W","  122",",,W","   21",",,W",,," 1228",",,W",,,,,"   10",",,W","  360",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-07-25","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  283",",,W","  144",",,W","   14",",,W",,," 1350",",,W",,,,,"  190",",,W","  170",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-07-26","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  289",",,W","  167",",,W","   29",",,W",,," 1213",",,W",,,,,"  230",",,W","  230",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-07-27","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  306",",,W","  194",",,W","   51",",,W",,," 1507",",,W",,,,,"  210",",,W","  230",",,W",,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-07-28","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  322",",,W","  228",",,W","   44",",,W",,," 1411",",,W",,,,,"  220",",,W","  190",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-07-29","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   13",",,W",,,,,"  272",",,W","  206",",,W","   42",",,W",,," 1210",",,W",,,,,"  230",",,W","  240",",,W",,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-07-30","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  306",",,W","  161",",,W","   29",",,W",,," 1736",",,W",,,,,"  320",",,W","  300",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-07-31","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  278",",,W","  139",",,W","   29",",,W",,," 1140",",,W",,,,,"  360",",,W","   10",",,W",,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-08-01","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  289",",,W","  133",",,W","   14",",,W",,,,,,,,,"  360",",,W","  360",",,W",,,"   40",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-08-02","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  294",",,W","  128",",,W","   10",",,W",,,,,,,,,"  350",",,W","   80",",,W",,,"   36",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-08-03","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  311",",,W","  139",",,W","   13",",,W",,,,,,,,,"  310",",,W","  290",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-08-04","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   94",",,W",,,,,"  311",",,W","  172",",,W","   15",",,W",,,,,,,,,"  140",",,W","  140",",,W",,,"   81",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094815","2019-08-05","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  311",",,W","  161",",,W","   20",",,W",,,,,,,,,"  230",",,W","  300",",,W",,,"   63",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094815","2019-08-06","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   38",",,W",,,,,"  278",",,W","  189",",,W","   29",",,W",,,,,,,,,"  290",",,W","  250",",,W",,,"   81",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-08-07","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  300",",,W","  167",",,W","   21",",,W",,,,,,,,,"  310",",,W","  310",",,W",,,"   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-08-08","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   30",",,W",,,,,"  278",",,W","  161",",,W","   44",",,W",,,,,,,,,"  330",",,W","  320",",,W",,,"  116",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-08-09","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  267",",,W","  144",",,W","   30",",,W",,,,,,,,,"  310",",,W","  310",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-08-10","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  289",",,W","  133",",,W","   22",",,W",,,,,,,,,"  330",",,W","  310",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-08-11","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  300",",,W","  150",",,W","   17",",,W",,,,,,,,,"  180",",,W","  200",",,W",,,"   67",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-08-12","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    5",",,W",,,,,"  289",",,W","  206",",,W","   19",",,W",,,,,,,,,"  200",",,W","  220",",,W",,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-08-13","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  306",",,W","  200",",,W","   16",",,W",,,,,,,,,"   20",",,W","   30",",,W",,,"   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-08-14","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   15",",,W",,,,,"  294",",,W","  178",",,W","   14",",,W",,,,,,,,,"  220",",,W","  220",",,W",,,"   98",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-08-15","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  244",",,W","  156",",,W","   21",",,W",,,,,,,,,"  350",",,W","  350",",,W",,,"   67",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-08-16","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   58",",,W",,,,,"  283",",,W","  128",",,W","   25",",,W",,,,,,,,,"  230",",,W","  220",",,W",,,"   89",",,W","  121",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094815","2019-08-17","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  278",",,W","  178",",,W","   15",",,W",,,,,,,,,"  190",",,W","  200",",,W",,,"   45",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094815","2019-08-18","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   81",",,W",,,,,"  289",",,W","  200",",,W","   29",",,W",,,,,,,,,"  190",",,W","  290",",,W",,,"  103",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-08-19","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  306",",,W","  183",",,W","   14",",,W",,,,,,,,,"  190",",,W","  170",",,W",,,"   45",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094815","2019-08-20","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  300",",,W","  211",",,W","   25",",,W",,,,,,,,,"  290",",,W","  280",",,W",,,"   89",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-08-21","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    3",",,W",,,,,"  306",",,W","  183",",,W","   28",",,W",,,,,,,,,"  240",",,W","  230",",,W",,,"   72",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094815","2019-08-22","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  261",",,W","  144",",,W","   26",",,W",,,,,,,,,"  340",",,W","  340",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-08-23","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  256",",,W","  106",",,W","   16",",,W",,,,,,,,,"   30",",,W","   30",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-08-24","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  256",",,W","   94",",,W","   17",",,W",,,,,,,,,"  110",",,W","  110",",,W",,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-08-25","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  272",",,W","  106",",,W","   22",",,W",,,,,,,,,"  100",",,W","  100",",,W",,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-08-26","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  107",",,W",,,,,"  222",",,W","  161",",,W","   30",",,W",,,,,,,,,"  180",",,W","  170",",,W",,,"   81",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-08-27","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  278",",,W","  194",",,W","   37",",,W",,,,,,,,,"  250",",,W","  240",",,W",,,"   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-08-28","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  244",",,W","  144",",,W","   48",",,W",,,,,,,,,"  270",",,W","  250",",,W",,,"  107",",,W","  161",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-08-29","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    8",",,W",,,,,"  294",",,W","  122",",,W","   51",",,W",,,,,,,,,"  220",",,W","  250",",,W",,,"  103",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-08-30","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  244",",,W","  117",",,W","   27",",,W",,,,,,,,,"  330",",,W","  310",",,W",,,"   63",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-08-31","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,"    0",",,W","  250",",,W","   94",",,W","   16",",,W",,,,,,,,,"  100",",,W","   90",",,W",,,"   58",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-09-01","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   20",",,W",,,,,"  239",",,W","  144",",,W","   16",",,W",,,,,,,,,"  150",",,W","  150",",,W",,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-09-02","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  283",",,W","  172",",,W","   26",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-09-03","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    8",",,W",,,,,"  267",",,W","  183",",,W","   43",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"  130",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094815","2019-09-04","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  233",",,W","  122",",,W","   36",",,W",,,,,,,,,"  340",",,W","  330",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-09-05","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  250",",,W","  100",",,W","   10",",,W",,,,,,,,,"  350",",,W","   20",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-09-06","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  217",",,W","  122",",,W","   32",",,W",,,,,,,,,"  340",",,W","  350",",,W",,,"   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-09-07","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  267",",,W","  122",",,W","   31",",,W",,,,,,,,,"  290",",,W","  270",",,W",,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-09-08","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  194",",,W","  128",",,W","   16",",,W",,,,,,,,,"   20",",,W","   80",",,W",,,"   36",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-09-09","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   10",",,W",,,,,"  256",",,W","  144",",,W","   19",",,W",,,,,,,,,"  170",",,W","  140",",,W",,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-09-10","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  322",",,W","  178",",,W","   36",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-09-11","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   99",",,W",,,,,"  333",",,W","  200",",,W","   28",",,W",,,,,,,,,"  340",",,W","  230",",,W",,,"   81",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
