"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014841","2019-06-30","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  272",",,W","  100",",,W","   13",",,W",,,,,,,,,,,"   70",",,W","   90",",,W",,,"   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-01","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","  157",",,W,2400",,,,,"  272",",,W","  117",",,W","   16",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,"   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-02","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  272",",,W","  144",",,W","   12",",,W",,,,,,,,,,,"  320",",,W","  310",",,W",,,"   36",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-03","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  306",",,W","  111",",,W","   12",",,W",,,,,,,,,,,"   70",",,W","  350",",,W",,,"   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-04","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  317",",,W","  117",",,W","   16",",,W",,,,,,,,,,,"  330",",,W","   10",",,W",,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-05","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"  289",",,W","  178",",,W","   24",",,W",,,,,,,,,,,"  320",",,W","  300",",,W",,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-06","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"  250",",,W","  117",",,W","   29",",,W",,,,,,,,,,,"   60",",,W","   90",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-07","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  250",",,W","   83",",,W","   21",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,"   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-08","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","   61",",,W","    6",",,W",,,,,,,,,,,"  340",",,W","  320",",,W",,,"   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-09","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  289",",,W","   72",",,W","   13",",,W",,,,,,,,,,,"   20",",,W","  340",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-10","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","  231",",,W,2400",,,,,"  322",",,W","  128",",,W","   19",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"   98",",,W","  161",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-11","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"  200",",,W","  161",",,W","   52",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-12","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  256",",,W","   94",",,W","   19",",,W",,,,,,,,,,,"  220",",,W","  220",",,W",,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-13","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  261",",,W","  128",",,W","   40",",,W",,,,,,,,,,,"  310",",,W","  330",",,W",,,"   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-14","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  267",",,W","   83",",,W","   14",",,W",,,,,,,,,,,"  310",",,W","  340",",,W",,,"   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-15","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   74",",,W,2400",,,,,"  256",",,W","   94",",,W","   13",",,W",,,,,,,,,,,"  250",",,W","  230",",,W",,,"   45",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-16","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   10",",,W,2400",,,,,"  278",",,W","  200",",,W","   41",",,W",,,,,,,,,,,"  270",",,W","  230",",,W",,,"   94",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-17","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  283",",,W","  150",",,W","   23",",,W",,,,,,,,,,,"   70",",,W","   40",",,W",,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-18","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   23",",,W,2400",,,,,"  289",",,W","  200",",,W","   35",",,W",,,,,,,,,,,"  240",",,W","  280",",,W",,,"   76",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-19","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  322",",,W","  222",",,W","   24",",,W",,,,,,,,,,,"  240",",,W","  280",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-20","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   74",",,W,2400",,,,,"  267",",,W","  167",",,W","   34",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"  107",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-21","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  256",",,W","  117",",,W","   31",",,W",,,,,,,,,,,"  320",",,W","  330",",,W",,,"   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-22","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  250",",,W","  111",",,W","   31",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-23","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    8",",,W,2400",,,,,"  244",",,W","  100",",,W","   27",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-24","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  250",",,W","   67",",,W","   21",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,"   67",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-25","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  289",",,W","  111",",,W","   13",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,"   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-26","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  156",",,W","   34",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-27","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   94",",,W,2400",,,,,"  272",",,W","  189",",,W","   47",",,W",,,,,,,,,,,"  200",",,W","  200",",,W",,,"  103",",,W","  161",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-28","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  300",",,W","  139",",,W","   11",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,"   63",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-29","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    3",",,W,2400",,,,,"  256",",,W","  189",",,W","   36",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-30","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  194",",,W","   61",",,W","   40",",,W",,,,,,,,,,,"  340",",,W","  310",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-07-31","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  256",",,W","   39",",,W","   11",",,W",,,,,,,,,,,"   30",",,W","  340",",,W",,,"   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-01","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  267",",,W","   67",",,W","   11",",,W",,,,,,,,,,,"  230",",,W","  240",",,W",,,"   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-02","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  278",",,W","   83",",,W","   16",",,W",,,,,,,,,,,"  230",",,W","  290",",,W",,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-03","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  294",",,W","  122",",,W","   19",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-04","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  272",",,W","  122",",,W","   19",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"   63",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-05","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   13",",,W,2400",,,,,"  294",",,W","  106",",,W","   24",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,"   72",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-06","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  267",",,W","  128",",,W","   21",",,W",,,,,,,,,,,"  350",",,W","  300",",,W",,,"   63",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-07","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   15",",,W,2400",,,,,"  300",",,W","  111",",,W","   22",",,W",,,,,,,,,,,"  240",",,W","  210",",,W",,,"   72",",,W","  112",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-08","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   43",",,W,2400",,,,,"  244",",,W","  111",",,W","   42",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"   89",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-09","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  244",",,W","  100",",,W","   42",",,W",,,,,,,,,,,"  320",",,W","  280",",,W",,,"  103",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-10","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  261",",,W","   72",",,W","   22",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"   67",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-11","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  278",",,W","  100",",,W","   26",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-12","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  289",",,W","  117",",,W","   16",",,W",,,,,,,,,,,"  320",",,W","  340",",,W",,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-13","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    3",",,W,2400",,,,,"  222",",,W","  111",",,W","   12",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-14","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  244",",,W","   78",",,W","   18",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-15","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  233",",,W","   94",",,W","   16",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,"   58",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-16","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    8",",,W,2400",,,,,"  261",",,W","   56",",,W","   16",",,W",,,,,,,,,,,"  190",",,W","  210",",,W",,,"   58",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-17","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    3",",,W,2400",,,,,"  256",",,W","  122",",,W","   19",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,"   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-18","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    5",",,W,2400",,,,,"  289",",,W","  100",",,W","   36",",,W",,,,,,,,,,,"  250",",,W","  260",",,W",,,"  116",",,W","  215",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-19","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","   83",",,W","   20",",,W",,,,,,,,,,,"  290",",,W","  220",",,W",,,"   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-20","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  289",",,W","   61",",,W","   13",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-21","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  256",",,W","  100",",,W","   35",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"   94",",,W","  130",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-22","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  217",",,W","   44",",,W","   28",",,W",,,,,,,,,,,"  330",",,W","  300",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-23","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  217",",,W","   44",",,W","   19",",,W",,,,,,,,,,,"   10",",,W","  350",",,W",,,"   63",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-24","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  250",",,W","   28",",,W","   13",",,W",,,,,,,,,,,"   50",",,W","  320",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-25","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  272",",,W","   33",",,W","   31",",,W",,,,,,,,,,,"  110",",,W","  110",",,W",,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-26","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    8",",,W,2400",,,,,"  256",",,W","  111",",,W","   43",",,W",,,,,,,,,,,"  140",",,W","  110",",,W",,,"   94",",,W","  143",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-27","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   46",",,W,2400",,,,,"  239",",,W","  150",",,W","   43",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,"   98",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-28","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   43",",,W,2400",,,,,"  178",",,W","  128",",,W","   38",",,W",,,,,,,,,,,"  280",",,W","  230",",,W",,,"   89",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-29","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    3",",,W,2400",,,,,"  233",",,W","   78",",,W","   38",",,W",,,,,,,,,,,"  250",",,W","  270",",,W",,,"  107",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-30","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  211",",,W","   61",",,W","   41",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"  103",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-08-31","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  228",",,W","   39",",,W","   10",",,W",,,,,,,,,,,"  280",",,W","  290",",,W",,,"   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-09-01","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  244",",,W","   39",",,W","   13",",,W",,,,,,,,,,,"  320",",,W","  250",",,W",,,"   63",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-09-02","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    3",",,W,2400",,,,,"  228",",,W","   67",",,W","   26",",,W",,,,,,,,,,,"  320",",,W","  310",",,W",,,"   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-09-03","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","  175",",,W,2400",,,,,"  233",",,W","   50",",,W","   42",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"  125",",,W","  183",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-09-04","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  194",",,W","   50",",,W","   43",",,W",,,,,,,,,,,"  320",",,W","  310",",,W",,,"   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-09-05","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"  211",",,W","   22",",,W","   14",",,W",,,,,,,,,,,"  280",",,W","  250",",,W",,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-09-06","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   33",",,W,2400",,,,,"  200",",,W","  122",",,W","   20",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,"   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-09-07","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    8",",,W,2400",,,,,"  206",",,W","   78",",,W","   32",",,W",,,,,,,,,,,"  310",",,W","  320",",,W",,,"   98",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-09-08","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   39",",,W","   17",",,W",,,,,,,,,,,"   20",",,W","   50",",,W",,,"   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-09-09","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  200",",,W","    0",",,W","   24",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   72",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
