"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00126830","2019-03-18","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   72",",,7","  -33",",,7",,,,,,,,,"  -28",",,7,0900","   28",",,7","   33",",,7","   94",",,7","   78",",,7",,,,,,,,,,,,
"USC00126830","2019-03-19","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   89",",,7","  -39",",,7",,,,,,,,,"  -33",",,7,0900","   28",",,7","   33",",,7","  111",",,7","   83",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-03-20","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  111",",,7","  -44",",,7",,,,,,,,,"   44",",,7,0900","   28",",,7","   33",",,7","  111",",,7","   83",",,7",,,,,,,,,,,,
"USC00126830","2019-03-21","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    8",",,7,0900","    0",",,7,0900","    0",",,7,0900","   89",",,7","   33",",,7",,,,,,,,,"   39",",,7,0900","   50",",,7","   50",",,7","   67",",,7","   61",",,7",,,,,,,,,,,,
"USC00126830","2019-03-22","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","   83",",,7","   11",",,7",,,,,,,,,"   17",",,7,0900","   28",",,7","   22",",,7","   67",",,7","  100",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-03-23","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  100",",,7","  -50",",,7",,,,,,,,,"  -39",",,7,0900","   28",",,7","   39",",,7","  117",",,7","   83",",,7",,,,,,,,,,,,
"USC00126830","2019-03-24","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7","  -56",",,7",,,,,,,,,"   56",",,7,0900","   28",",,7","   33",",,7","  161",",,7","   67",",,7",,,,,,,,,,,,
"USC00126830","2019-03-25","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   20",",,7,0900","    0",",,7,0900","    0",",,7,0900","  122",",,7","   39",",,7",,,,,,,,,"   67",",,7,0900","   67",",,7","   44",",,7","  106",",,7","   94",",,7",,,,,,,,,,,,
"USC00126830","2019-03-26","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  117",",,7","  -44",",,7",,,,,,,,,"  -39",",,7,0900","   33",",,7","   50",",,7","  122",",,7","  106",",,7",,,,,,,,,,,,
"USC00126830","2019-03-27","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  100",",,7","  -44",",,7",,,,,,,,,"  -33",",,7,0900","   33",",,7","   44",",,7","  128",",,7","  100",",,7",,,,,,,,,,,,
"USC00126830","2019-03-28","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   64",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","  -44",",,7",,,,,,,,,"   72",",,7,0900","   33",",,7","   39",",,7","  156",",,7","  117",",,7",,,,,,,,,,,,
"USC00126830","2019-03-29","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  104",",,7,0900","    0",",,7,0900","    0",",,7,0900","  200",",,7","   67",",,7",,,,,,,,,"  122",",,7,0900","   78",",,7","   83",",,7","  167",",,7","  133",",,7",,,,,,,,,,,,
"USC00126830","2019-03-30","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  132",",,7,0900","    0",",,7,0900","    0",",,7,0900","  139",",,7","   78",",,7",,,,,,,,,"   83",",,7,0900","  122",",,7","  117",",,7","  122",",,7","  122",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-03-31","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  178",",,7,0900","    0","T,,7,0900","    0",",,7,0900","   83",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0900","   28",",,7","   44",",,7","  133",",,7","  122",",,7",,,,,,,,,,,,
"USC00126830","2019-04-01","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   39",",,7","  -44",",,7",,,,,,,,,"  -33",",,7,0900","   28",",,7","   39",",,7","   83",",,7","   72",",,7",,,,,,,,,,,,
"USC00126830","2019-04-02","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   94",",,7","  -44",",,7",,,,,,,,,"   39",",,7,0900","   28",",,7","   39",",,7","  133",",,7","  106",",,7",,,,,,,,,,,,
"USC00126830","2019-04-03","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","   -6",",,7",,,,,,,,,"    0",",,7,0900","   44",",,7","   89",",,7","  150",",,7","  111",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-04-04","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","  -11",",,7",,,,,,,,,"   83",",,7,0900","   39",",,7","   56",",,7","  161",",,7","  117",",,7",,,,,,,,,,,,
"USC00126830","2019-04-05","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","   67",",,7",,,,,,,,,"   83",",,7,0900","   72",",,7","   89",",,7","  117",",,7","  106",",,7",,,,,,,,,,,,
"USC00126830","2019-04-06","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  167",",,7","   56",",,7",,,,,,,,,"   61",",,7,0900","   89",",,7","   89",",,7","  172",",,7","  139",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-04-07","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  217",",,7","   44",",,7",,,,,,,,,"   94",",,7,0900","  100",",,7","  100",",,7","  217",",,7","  172",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-04-08","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   74",",,7,0900","    0",",,7,0900","    0",",,7,0900","  228",",,7","   94",",,7",,,,,,,,,"  133",",,7,0900","  122",",,7","  122",",,7","  161",",,7","  156",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-04-09","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  233",",,7","   94",",,7",,,,,,,,,"   94",",,7,0900","  128",",,7","  139",",,7","  244",",,7","  206",",,7",,,,,,,,,,,,
"USC00126830","2019-04-10","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  211",",,7","   72",",,7",,,,,,,,,"   78",",,7,0900","  111",",,7","  128",",,7","  217",",,7","  183",",,7",,,,,,,,,,,,
"USC00126830","2019-04-11","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","   56",",,7",,,,,,,,,"   78",",,7,0900","   89",",,7","  106",",,7","  161",",,7","  144",",,7",,,,,,,,,,,,
"USC00126830","2019-04-12","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  173",",,7,0900","    0",",,7,0900","    0",",,7,0900","  261",",,7","   67",",,7",,,,,,,,,"   89",",,7,0900","   78",",,7","  106",",,7","  167",",,7","  150",",,7",,,,,,,,,,,,
"USC00126830","2019-04-13","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","   17",",,7",,,,,,,,,"   22",",,7,0900","   72",",,7","   94",",,7","  167",",,7","  150",",,7",,,,,,,,,,,,
"USC00126830","2019-04-14","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   25",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","    6",",,7",,,,,,,,,"   44",",,7,0900","   72",",,7","  100",",,7","  178",",,7","  150",",,7",,,,,,,,,,,,
"USC00126830","2019-04-15","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  145",",,7,0900","    0",",,7,0900","    0",",,7,0900","   44",",,7","    0",",,7",,,,,,,,,"   11",",,7,0900","   39",",,7","   61",",,7","   89",",,7","  100",",,7",,,,,,,,,,,,
"USC00126830","2019-04-16","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7","    0",",,7",,,,,,,,,"   94",",,7,0900","   44",",,7","   61",",,7","  189",",,7","  150",",,7",,,,,,,,,,,,
"USC00126830","2019-04-17","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  250",",,7","   83",",,7",,,,,,,,,"  139",",,7,0900","   83",",,7","   94",",,7","  206",",,7","  167",",,7",,,,,,,,,,,,
"USC00126830","2019-04-18","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   94",",,7,0900","    0",",,7,0900","    0",",,7,0900","  261",",,7","  128",",,7",,,,,,,,,"  167",",,7,0900","  128",",,7","  133",",,7","  178",",,7","  178",",,7",,,"    1",",,7",,,,,,,,
"USC00126830","2019-04-19","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  170",",,7,0900","    0",",,7,0900","    0",",,7,0900","  183",",,7","   44",",,7",,,,,,,,,"   61",",,7,0900","   94",",,7","  106",",,7","  167",",,7","  156",",,7",,,,,,,,,,,,
"USC00126830","2019-04-20","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   78",",,7","  -44",",,7",,,,,,,,,"   50",",,7,0900","   61",",,7","   78",",,7","   94",",,7","  111",",,7",,,,,,,,,,,,
"USC00126830","2019-04-21","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  161",",,7","  -67",",S,7",,,,,,,,,"   11",",,7,0900","   61",",,7","   78",",,7","  150",",,7","  122",",,7",,,,,,,,,,,,
"USC00126830","2019-04-22","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  239",",,7","   11",",,7",,,,,,,,,"  122",",,7,0900","   61",",,7","   78",",,7","  222",",,7","  183",",,7",,,,,,,,,,,,
"USC00126830","2019-04-23","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  261",",,7","  106",",,7",,,,,,,,,"  178",",,7,0900","  111",",,7","  111",",,7","  206",",,7","  172",",,7",,,,,,,,,,,,
"USC00126830","2019-04-24","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","   72",",,7",,,,,,,,,"   78",",,7,0900","  111",",,7","  122",",,7","  161",",,7","  156",",,7",,,,,,,,,,,,
"USC00126830","2019-04-25","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   84",",,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","   72",",,7",,,,,,,,,"  117",",,7,0900","  111",",,7","  117",",,7","  133",",,7","  128",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-04-26","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  168",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","  100",",,7",,,,,,,,,"  100",",,7,0900","  117",",,7","  122",",,7","  144",",,7","  139",",,7",,,,,,,,,,,,
"USC00126830","2019-04-27","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","   61",",,7",,,,,,,,,"   78",",,7,0900","  100",",,7","  117",",,7","  206",",,7","  167",",,7",,,,,,,,,,,,
"USC00126830","2019-04-28","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   58",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7","   28",",,7",,,,,,,,,"   39",",,7,0900","   78",",,7","   89",",,7","  122",",,7","  122",",,7",,,,,,,,,,,,
"USC00126830","2019-04-29","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","   33",",,7",,,,,,,,,"   94",",,7,0900","   78",",,7","   89",",,7","  189",",,7","  161",",,7",,,,,,,,,,,,
"USC00126830","2019-04-30","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  183",",,7","   89",",,7",,,,,,,,,"  117",",,7,0900","   78",",,7","  117",",,7","  156",",,7","  128",",,7",,,,,,,,,,,,
"USC00126830","2019-05-01","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   25",",,7,0900","    0",",,7,0900","    0",",,7,0900","  211",",,7","  100",",,7",,,,,,,,,"  206",",,7,0900","  128",",,7","  128",",,7","  167",",,7","  144",",,7",,,"    1",",,7",,,,,,,,
"USC00126830","2019-05-02","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  233",",,7","  150",",,7",,,,,,,,,"  156",",,7,0900","  150",",,7","  139",",,7","  222",",,7","  183",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-05-03","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  137",",,7,0900","    0",",,7,0900","    0",",,7,0900","  194",",,7","   89",",,7",,,,,,,,,"   94",",,7,0900","  133",",,7","  144",",,7","  183",",,7","  172",",,7","    1",",,7","    1",",,7",,,,,,,,
"USC00126830","2019-05-04","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","   89",",,7",,,,,,,,,"   94",",,7,0900","  122",",,7","  133",",,7","  161",",,7","  156",",,7",,,,,,,,,,,,
"USC00126830","2019-05-05","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   46",",,7,0900","    0",",,7,0900","    0",",,7,0900","  167",",,7","   56",",,7",,,,,,,,,"   67",",,7,0900","  111",",,7","  122",",,7","  167",",,7","  161",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-05-06","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  222",",,7","   56",",,7",,,,,,,,,"   94",",,7,0900","  111",",,7","  117",",,7","  256",",,7","  211",",,7",,,,,,,,,,,,
"USC00126830","2019-05-07","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  261",",,7","   89",",,7",,,,,,,,,"  106",",,7,0900","  133",",,7","  150",",,7","  244",",,7","  217",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-05-08","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","  100",",,7",,,,,,,,,"  111",",,7,0900","  139",",,7","  156",",,7","  256",",,7","  217",",,7",,,,,,,,,,,,
"USC00126830","2019-05-09","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   13",",,7,0900","    0",",,7,0900","    0",",,7,0900","  278",",,7","  100",",,7",,,,,,,,,"  200",",,7,0900","  133",",,7","  156",",,7","  256",",,7","  222",",,7",,,,,,,,,,,,
"USC00126830","2019-05-10","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   89",",,7,0900","    0",",,7,0900","    0",",,7,0900","  217",",,7","   83",",,7",,,,,,,,,"   89",",,7,0900","  139",",,7","  156",",,7","  211",",,7","  200",",,7",,,,,,,,,,,,
"USC00126830","2019-05-11","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","   39",",,7",,,,,,,,,"   44",",,7,0900","  106",",,7","  128",",,7","  194",",,7","  172",",,7",,,,,,,,,,,,
"USC00126830","2019-05-12","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   41",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7","   39",",,7",,,,,,,,,"   67",",,7,0900","  100",",,7","  117",",,7","  128",",,7","  133",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-05-13","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   15",",,7,0900","    0",",,7,0900","    0",",,7,0900","   94",",,7","   61",",,7",,,,,,,,,"   72",",,7,0900","  100",",,7","  106",",,7","  117",",,7","  117",",,7",,,,,,,,,,,,
"USC00126830","2019-05-14","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  172",",,7","   39",",,7",,,,,,,,,"   56",",,7,0900","  100",",,7","  106",",,7","  189",",,7","  150",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-05-15","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  211",",,7","   50",",,7",,,,,,,,,"  133",",,7,0900","  100",",,7","  111",",,7","  228",",,7","  178",",,7",,,,,,,,,,,,
"USC00126830","2019-05-16","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  239",",,7","  128",",,7",,,,,,,,,"  133",",,7,0900","  150",",,7","  150",",,7","  272",",,7","  222",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-05-17","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  130",",,7,0900","    0","T,,7,0900","    0",",,7,0900","  267",",,7","  117",",,7",,,,,,,,,"  194",",,7,0900","  161",",,7","  167",",,7","  256",",,7","  211",",,7","    1",",,7","    1",",,7",,,"    1",",,7",,,,
"USC00126830","2019-05-18","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  161",",,7",,,,,,,,,"  189",",,7,0900","  183",",,7","  189",",,7","  272",",,7","  239",",,7",,,,,,,,,,,,
"USC00126830","2019-05-19","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  311",",,7","  178",",,7",,,,,,,,,"  206",",,7,0900","  178",",,7","  200",",,7","  283",",,7","  239",",,7",,,,,,,,,,,,
"USC00126830","2019-05-20","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   84",",,7,0900","    0",",,7,0900","    0",",,7,0900","  250",",,7","  117",",,7",,,,,,,,,"  122",",,7,0900","  161",",,7","  172",",,7","  239",",,7","  217",",,7",,,"    1",",,7",,,,,,,,
"USC00126830","2019-05-21","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","   78",",,7",,,,,,,,,"   89",",,7,0900","  117",",,7","  139",",,7","  194",",,7","  178",",,7",,,,,,,,,,,,
"USC00126830","2019-05-22","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  132",",,7,0900","    0",",,7,0900","    0",",,7,0900","  161",",,7","   83",",,7",,,,,,,,,"  161",",,7,0900","  122",",,7","  139",",,7","  139",",,7","  139",",,7",,,"    1",",,7",,,,,,,,
"USC00126830","2019-05-23","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  132",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  150",",,7",,,,,,,,,"  200",",,7,0900","  144",",,7","  144",",,7","  272",",,7","  239",",,7",,,"    1",",,7",,,,,,,,
"USC00126830","2019-05-24","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  267",",,7","  161",",,7",,,,,,,,,"  178",",,7,0900","  194",",,7","  172",",,7","  261",",,7","  233",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-05-25","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   13",",,7,0900","    0",",,7,0900","    0",",,7,0900","  311",",,7","  167",",,7",,,,,,,,,"  228",",,7,0900","  189",",,7","  194",",,7","  294",",,7","  256",",,7",,,"    1",",,7",,,,,,,,
"USC00126830","2019-05-26","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  132",",,7,0900","    0",",,7,0900","    0",",,7,0900","  300",",,7","  178",",,7",,,,,,,,,"  183",",,7,0900","  206",",,7","  217",",,7","  272",",,7","  250",",,7",,,,,,,,,,,,
"USC00126830","2019-05-27","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   48",",,7,0900","    0",",,7,0900","    0",",,7,0900","  256",",,7","  156",",,7",,,,,,,,,"  161",",,7,0900","  189",",,7","  206",",,7","  272",",,7","  239",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-05-28","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  300",",,7","  156",",,7",,,,,,,,,"  239",",,7,0900","  194",",,7","  206",",,7","  289",",,7","  250",",,7",,,,,,,,,,,,
"USC00126830","2019-05-29","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  135",",,7,0900","    0",",,7,0900","    0",",,7,0900","  311",",,7","  150",",,7",,,,,,,,,"  167",",,7,0900","  194",",,7","  206",",,7","  289",",,7","  244",",,7",,,"    1",",,7",,,,,,,,
"USC00126830","2019-05-30","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    3",",,7,0900","    0",",,7,0900","    0",",,7,0900","  261",",,7","  161",",,7",,,,,,,,,"  183",",,7,0900","  189",",,7","  206",",,7","  278",",,7","  244",",,7",,,,,,,,,,,,
"USC00126830","2019-05-31","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   13",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  161",",,7",,,,,,,,,"  167",",,7,0900","  194",",,7","  211",",,7","  283",",,7","  244",",,7","    1",",,7","    1",",,7",,,,,,,,
"USC00126830","2019-06-01","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  267",",,7","  156",",,7",,,,,,,,,"  178",",,7,0900","  200",",,7","  217",",,7","  283",",,7","  244",",,7",,,,,,,,,,,,
"USC00126830","2019-06-02","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  294",",,7","  156",",,7",,,,,,,,,"  161",",,7,0900","  200",",,7","  206",",,7","  294",",,7","  239",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-06-03","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","  111",",,7",,,,,,,,,"  117",",,7,0900","  172",",,7","  189",",,7","  289",",,7","  217",",,7",,,,,,,,,,,,
"USC00126830","2019-06-04","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  267",",,7","  111",",,7",,,,,,,,,"  172",",,7,0900","  172",",,7","  183",",,7","  300",",,7","  228",",,7",,,,,,,,,,,,
"USC00126830","2019-06-05","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  289",",,7","  161",",,7",,,,,,,,,"  217",",,7,0900","  200",",,7","  200",",,7","  306",",,7","  233",",,7",,,,,,,,,,,,
"USC00126830","2019-06-06","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  317",",,7","  189",",,7",,,,,,,,,"  194",",,7,0900","  222",",,7","  222",",,7","  311",",,7","  239",",,7","    1",",,7","    1",",,7",,,,,,,,
"USC00126830","2019-06-07","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  306",",,7","  183",",,7",,,,,,,,,"  239",",,7,0900","  222",",,7","  217",",,7","  322",",,7","  250",",,7",,,,,,,,,,,,
