"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"ASN00086068","2020-01-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  342",",,a","  152",",,a",,,,
"ASN00086068","2020-01-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  337",",,a","  194",",,a",,,,
"ASN00086068","2020-01-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  230",",,a","  208",",,a","  123",",,a",,,,
"ASN00086068","2020-01-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  231",",,a","  133",",,a",,,,
"ASN00086068","2020-01-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  331",",,a","  108",",,a",,,,
"ASN00086068","2020-01-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  351",",,a","  154",",,a",,,,
"ASN00086068","2020-01-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  386",",,a","  193",",,a",,,,
"ASN00086068","2020-01-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  204",",,a","  210",",,a","  148",",,a",,,,
"ASN00086068","2020-01-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  262",",,a","  120",",,a",,,,
"ASN00086068","2020-01-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  312",",,a","  123",",,a",,,,
"ASN00086068","2020-01-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  318",",,a","  166",",,a",,,,
"ASN00086068","2020-01-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  156",",,a","  238",",,a","  175",",,a",,,,
"ASN00086068","2020-01-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  170",",,a","  255",",,a","  138",",,a",,,,
"ASN00086068","2020-01-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  317",",,a","  127",",,a",,,,
"ASN00086068","2020-01-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  196",",,a","  229",",,a","  127",",,a",,,,
"ASN00086068","2020-01-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  247",",,a","   85",",,a",,,,
"ASN00086068","2020-01-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  288",",,a","  112",",,a",,,,
"ASN00086068","2020-01-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  257",",,a","  138",",,a",,,,
"ASN00086068","2020-01-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  267",",,a","  114",",,a",,,,
"ASN00086068","2020-01-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  268",",,a","  120",",,a",,,,
"ASN00086068","2020-01-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  323",",,a","  125",",,a",,,,
"ASN00086068","2020-01-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  395",",,a","  140",",,a",,,,
"ASN00086068","2020-01-31","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  439",",,a","  191",",,a",,,,
"ASN00086068","2020-02-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   10",",,a","  296",",,a","  232",",,a",,,,
"ASN00086068","2020-02-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  164",",,a","  257",",,a","  138",",,a",,,,
"ASN00086068","2020-02-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  183",",,a","  128",",,a",,,,
"ASN00086068","2020-02-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  216",",,a","   87",",,a",,,,
"ASN00086068","2020-02-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  233",",,a","   97",",,a",,,,
"ASN00086068","2020-02-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  307",",,a","  126",",,a",,,,
"ASN00086068","2020-02-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  258",",,a","  162",",,a",,,,
"ASN00086068","2020-02-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  295",",,a","  162",",,a",,,,
"ASN00086068","2020-02-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  273",",,a","  179",",,a",,,,
"ASN00086068","2020-02-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   14",",,a","  276",",,a","  177",",,a",,,,
"ASN00086068","2020-02-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  281",",,a","  186",",,a",,,,
"ASN00086068","2020-02-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  292",",,a","  180",",,a",,,,
"ASN00086068","2020-02-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  329",",,a","  173",",,a",,,,
"ASN00086068","2020-02-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  354",",,a","  194",",,a",,,,
"ASN00086068","2020-02-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   36",",,a","  191",",,a","  185",",,a",,,,
"ASN00086068","2020-02-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   16",",,a","  279",",,a","  157",",,a",,,,
"ASN00086068","2020-02-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  300",",,a","  139",",,a",,,,
"ASN00086068","2020-02-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  217",",,a","  173",",,a",,,,
"ASN00086068","2020-02-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  478",",,a","  193",",,a","  125",",,a",,,,
"ASN00086068","2020-02-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   42",",,a","  192",",,a","  130",",,a",,,,
"ASN00086068","2020-02-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   44",",,a","  205",",,a","  124",",,a",,,,
"ASN00086068","2020-02-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  232",",,a","   98",",,a",,,,
"ASN00086068","2020-02-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  329",",,a","  119",",,a",,,,
"ASN00086068","2020-02-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  285",",,a","  158",",,a",,,,
"ASN00086068","2020-02-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  317",",,a","  182",",,a",,,,
"ASN00086068","2020-02-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   50",",,a","  196",",,a","  154",",,a",,,,
"ASN00086068","2020-02-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   10",",,a","  197",",,a","   77",",,a",,,,
"ASN00086068","2020-02-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    8",",,a","  204",",,a","  123",",,a",,,,
"ASN00086068","2020-02-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  243",",,a","  137",",,a",,,,
"ASN00086068","2020-03-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  323",",,a","  111",",,a",,,,
"ASN00086068","2020-03-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   72",",,a","  192",",,a","  129",",,a",,,,
"ASN00086068","2020-03-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  205",",,a","  126",",,a",,,,
"ASN00086068","2020-03-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  222",",,a","  122",",,a",,,,
"ASN00086068","2020-03-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  542",",,a","  202",",,a","  133",",,a",,,,
"ASN00086068","2020-03-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   78",",,a","  193",",,a","  147",",,a",,,,
"ASN00086068","2020-03-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  206",",,a","  135",",,a",,,,
"ASN00086068","2020-03-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  223",",,a","   98",",,a",,,,
"ASN00086068","2020-03-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  215",",,a","  100",",,a",,,,
"ASN00086068","2020-03-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  251",",,a","   77",",,a",,,,
"ASN00086068","2020-03-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  299",",,a","  115",",,a",,,,
"ASN00086068","2020-03-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  290",",,a","  149",",,a",,,,
"ASN00086068","2020-03-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  265",",,a","  162",",,a",,,,
"ASN00086068","2020-03-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   26",",,a","  180",",,a","  116",",,a",,,,
"ASN00086068","2020-03-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  200",",,a","  113",",,a",,,,
"ASN00086068","2020-03-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  257",",,a","   71",",,a",,,,
"ASN00086068","2020-03-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  275",",,a","  107",",,a",,,,
"ASN00086068","2020-03-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  274",",,a","  165",",,a",,,,
"ASN00086068","2020-03-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  300",",,a","  181",",,a",,,,
"ASN00086068","2020-03-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  229",",,a","  142",",,a",,,,
"ASN00086068","2020-03-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  195",",,a","  131",",,a",,,,
"ASN00086068","2020-03-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  191",",,a","  105",",,a",,,,
"ASN00086068","2020-03-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    6",",,a","  176",",,a","  109",",,a",,,,
"ASN00086068","2020-03-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  198",",,a","   62",",,a",,,,
"ASN00086068","2020-03-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  173",",,a","   81",",,a",,,,
"ASN00086068","2020-03-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  221",",,a","  117",",,a",,,,
"ASN00086068","2020-03-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  273",",,a","  131",",,a",,,,
"ASN00086068","2020-03-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  274",",,a","  125",",,a",,,,
"ASN00086068","2020-03-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  268",",,a","  149",",,a",,,,
"ASN00086068","2020-03-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   62",",,a","  214",",,a","  152",",,a",,,,
"ASN00086068","2020-03-31","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  219",",,a","   95",",,a",,,,
"ASN00086068","2020-04-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  241",",,a","   82",",,a",,,,
"ASN00086068","2020-04-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  290",",,a","  204",",,a","  105",",,a",,,,
"ASN00086068","2020-04-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  164",",,a","  233",",,a","  126",",,a",,,,
"ASN00086068","2020-04-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  448",",,a","  159",",,a","  121",",,a",,,,
"ASN00086068","2020-04-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   66",",,a","  149",",,a","   85",",,a",,,,
"ASN00086068","2020-04-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   74",",,a","  167",",,a","   90",",,a",,,,
"ASN00086068","2020-04-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  166",",,a","  109",",,a",,,,
"ASN00086068","2020-04-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  188",",,a","  108",",,a",,,,
"ASN00086068","2020-04-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  230",",,a","   66",",,a",,,,
"ASN00086068","2020-04-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  213",",,a","  109",",,a",,,,
"ASN00086068","2020-04-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   38",",,a","  151",",,a","  123",",,a",,,,
"ASN00086068","2020-04-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   58",",,a","  152",",,a","  104",",,a",,,,
"ASN00086068","2020-04-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  188",",,a","  114",",,a",,,,
"ASN00086068","2020-04-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  222",",,a","  105",",,a",,,,
"ASN00086068","2020-04-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  238",",,a","  131",",,a",,,,
"ASN00086068","2020-04-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  210",",,a","  150",",,a",,,,
"ASN00086068","2020-04-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  190",",,a","  102",",,a",,,,
"ASN00086068","2020-04-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  160",",,a","  123",",,a",,,,
"ASN00086068","2020-04-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  189",",,a","   93",",,a",,,,
"ASN00086068","2020-04-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   44",",,a","  205",",,a","  108",",,a",,,,
"ASN00086068","2020-04-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  193",",,a","   66",",,a",,,,
"ASN00086068","2020-04-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  182",",,a","  104",",,a",,,,
"ASN00086068","2020-04-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  191",",,a","   85",",,a",,,,
"ASN00086068","2020-04-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  232",",,a","  134",",,a",,,,
"ASN00086068","2020-04-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  212",",,a","   80",",,a",,,,
"ASN00086068","2020-04-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  194",",,a","  170",",,a","  146",",,a",,,,
"ASN00086068","2020-04-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   12",",,a","  181",",,a","   52",",,a",,,,
"ASN00086068","2020-04-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  195",",,a","   48",",,a",,,,
"ASN00086068","2020-04-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   24",",,a","  191",",,a","   98",",,a",,,,
"ASN00086068","2020-04-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  276",",,a","  150",",,a","   83",",,a",,,,
"ASN00086068","2020-05-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   62",",,a","  124",",,a","   71",",,a",,,,
"ASN00086068","2020-05-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   22",",,a","  135",",,a","   84",",,a",,,,
"ASN00086068","2020-05-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   40",",,a","  142",",,a","   85",",,a",,,,
"ASN00086068","2020-05-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    6",",,a","  139",",,a","   92",",,a",,,,
"ASN00086068","2020-05-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  195",",,a","   73",",,a",,,,
"ASN00086068","2020-05-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS",,,"  198",",,a","   95",",,a",,,,
"ASN00086068","2020-05-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  217",",,a","  123",",,a",,,,
"ASN00086068","2020-05-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  193",",,a","  119",",,a",,,,
"ASN00086068","2020-05-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  137",",,a","  135",",,a",,,,
"ASN00086068","2020-05-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  118",",,a","  142",",,a","   48",",,a",,,,
"ASN00086068","2020-05-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    6",",,a","  168",",,a","   51",",,a",,,,
"ASN00086068","2020-05-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a",,,"   94",",,a",,,,
