"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023159","2019-12-13","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   61",",,W","  -38",",,W","   31",",,W",,,,,,,,,,,,," 2042",",,W",,,,,,,"  240",",,W","  230",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-12-14","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   15",",,W,",,,,,"   33",",,W","  -93",",,W","   31",",,W",,,,,,,,,,,,," 1437",",,W",,,,,,,"  290",",,W","  290",",,W","  103",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023159","2019-12-15","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    3",",,W,",,,,,"  -43",",,W"," -110",",,W","   54",",,W",,,,,,,,,,,,," 1609",",,W",,,,,,,"  320",",,W","  320",",,W","  112",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023159","2019-12-16","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  -60",",,W"," -193",",,W","   55",",,W",,,,,,,,,,,,," 0908",",,W",,,,,,,"  340",",,W","  350",",,W","  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-12-17","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  -38",",,W"," -232",",,W","   32",",,W",,,,,,,,,,,,," 0316",",,W",,,,,,,"  270",",,W","  270",",,W","   67",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-12-18","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  -10",",,W"," -199",",,W","   31",",,W",,,,,,,,,,,,," 0912",",,W",,,,,,,"  150",",,W","  150",",,W","   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-12-19","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   11",",,W"," -160",",,W","   21",",,W",,,,,,,,,,,,," 2327",",,W",,,,,,,"  300",",,W","  260",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-12-20","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   28",",,W"," -166",",,W","   28",",,W",,,,,,,,,,,,," 0356",",,W",,,,,,,"  270",",,W","  270",",,W","   72",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-12-21","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   11",",,W"," -127",",,W","   24",",,W",,,,,,,,,,,,," 1357",",,W",,,,,,,"  150",",,W","  150",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-12-22","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   28",",,W"," -138",",,W","   23",",,W",,,,,,,,,,,,," 1306",",,W",,,,,,,"  160",",,W","  160",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-12-23","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   23",",,W,",,,,,"    6",",,W","  -99",",,W","   43",",,W",,,,,,,,,,,,," 2010",",,W",,,,,,,"  160",",,W","  160",",,W","   81",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023159","2019-12-24","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   36",",,W,",,,,,"  -10",",,W","  -66",",,W","   40",",,W",,,,,,,,,,,,," 1121",",,W",,,,,,,"  130",",,W","  130",",,W","   72",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023159","2019-12-25","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   13",",,W,",,,,,"  -21",",,W"," -143",",,W","   34",",,W",,,,,,,,,,,,," 1707",",,W",,,,,,,"  140",",,W","  150",",,W","   76",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023159","2019-12-26","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  -43",",,W"," -127",",,W","   25",",,W",,,,,,,,,,,,," 1428",",,W",,,,,,,"  140",",,W","  140",",,W","   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023159","2019-12-27","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   20",",,W,",,,,,"  -32",",,W","  -88",",,W","   54",",,W",,,,,,,,,,,,," 2306",",,W",,,,,,,"  310",",,W","  310",",,W","  103",",,W","  125",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00023159","2019-12-28","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  -77",",,W"," -177",",,W","   71",",,W",,,,,,,,,,,,," 1240",",,W",,,,,,,"  360",",,W","  360",",,W","  125",",,W","  143",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00023159","2019-12-29","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  -49",",,W"," -193",",,W","   35",",,W",,,,,,,,,,,,," 0613",",,W",,,,,,,"  280",",,W","  320",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-12-30","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  -38",",,W"," -188",",,W","   20",",,W",,,,,,,,,,,,," 0326",",,W",,,,,,,"  150",",,W","  150",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-12-31","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  -49",",,W"," -188",",,W","   25",",,W",,,,,,,,,,,,," 0857",",,W",,,,,,,"  260",",,W","  260",",,W","   63",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-01","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    3",",,W,",,,,,"   50",",,W"," -166",",,W","   50",",,W",,,,,,,,,,,,," 2029",",,W",,,,,,,"  340",",,W","  300",",,W","  130",",,W","  174",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00023159","2020-01-02","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  -10",",,W","  -88",",,W","   62",",,W",,,,,,,,,,,,," 0102",",,W",,,,,,,"  300",",,W","  300",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-03","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   11",",,W"," -105",",,W","   35",",,W",,,,,,,,,,,,," 0239",",,W",,,,,,,"  320",",,W","  320",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-04","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   17",",,W"," -155",",,W","   34",",,W",,,,,,,,,,,,," 1430",",,W",,,,,,,"  260",",,W","  150",",,W","   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-05","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   50",",,W"," -205",",,W","   44",",,W",,,,,,,,,,,,," 1437",",,W",,,,,,,"  290",",,W","  300",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-06","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"    0",",,W"," -193",",,W","   27",",,W",,,,,,,,,,,,," 2316",",,W",,,,,,,"  270",",,W","  270",",,W","   63",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-07","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"    6",",,W"," -188",",,W","   30",",,W",,,,,,,,,,,,," 1503",",,W",,,,,,,"  150",",,W","  150",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-08","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   22",",,W"," -155",",,W","   44",",,W",,,,,,,,,,,,," 1224",",,W",,,,,,,"  130",",,W","  240",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-09","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   -5",",,W"," -188",",,W","   22",",,W",,,,,,,,,,,,," 1611",",,W",,,,,,,"  320",",,W","  340",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-10","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  -43",",,W"," -205",",,W","   46",",,W",,,,,,,,,,,,," 1024",",,W",,,,,,,"  300",",,W","  310",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-11","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   11",",,W"," -205",",,W","   35",",,W",,,,,,,,,,,,," 2037",",,W",,,,,,,"  290",",,W","  290",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-12","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  -10",",,W"," -193",",,W","   30",",,W",,,,,,,,,,,,," 2133",",,W",,,,,,,"  220",",,W","  230",",,W","   72",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-13","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   11",",,W"," -138",",,W","   38",",,W",,,,,,,,,,,,," 0451",",,W",,,,,,,"  250",",,W","  230",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-14","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   28",",,W"," -188",",,W","   43",",,W",,,,,,,,,,,,," 1451",",,W",,,,,,,"  230",",,W","  240",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-15","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"    6",",,W"," -210",",,W","   30",",,W",,,,,,,,,,,,," 1534",",,W",,,,,,,"  160",",,W","  150",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-16","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   22",",,W"," -171",",,W","   48",",,W",,,,,,,,,,,,," 2114",",,W",,,,,,,"  140",",,W","  150",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-17","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   13",",,W,",,,,,"  -10",",,W"," -188",",,W","   70",",,W",,,,,,,,,,,,," 0913",",,W",,,,,,,"  290",",,W","  280",",,W","  157",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-18","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  -10",",,W"," -182",",,W","   24",",,W",,,,,,,,,,,,," 0122",",,W",,,,,,,"  280",",,W","  270",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-19","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   11",",,W"," -155",",,W","   27",",,W",,,,,,,,,,,,," 0157",",,W",,,,,,,"  270",",,W","  270",",,W","   63",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-20","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   17",",,W","  -99",",,W","   17",",,W",,,,,,,,,,,,," 1408",",,W",,,,,,,"  150",",,W","  150",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-21","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    5",",,W,",,,,,"   11",",,W","  -38",",,W","   37",",,W",,,,,,,,,,,,," 1638",",,W",,,,,,,"  320",",,W","  320",",,W","   76",",,W","   94",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00023159","2020-01-22","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   33",",,W"," -121",",,W","   38",",,W",,,,,,,,,,,,," 1445",",,W",,,,,,,"  300",",,W","  300",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-23","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   39",",,W"," -110",",,W","   36",",,W",,,,,,,,,,,,," 0040",",,W",,,,,,,"  320",",,W","  270",",,W","   72",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-24","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   61",",,W"," -149",",,W","   26",",,W",,,,,,,,,,,,," 0516",",,W",,,,,,,"  270",",,W","  270",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-25","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   50",",,W"," -149",",,W","   21",",,W",,,,,,,,,,,,," 1349",",,W",,,,,,,"  260",",,W","  280",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-26","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   50",",,W"," -132",",,W","   36",",,W",,,,,,,,,,,,," 2059",",,W",,,,,,,"  240",",,W","  240",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-27","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   11",",,W","  -77",",,W","   67",",,W",,,,,,,,,,,,," 0346",",,W",,,,,,,"  320",",,W","  320",",,W","  157",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-28","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   39",",,W"," -160",",,W","   29",",,W",,,,,,,,,,,,," 1607",",,W",,,,,,,"  300",",,W","  300",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-29","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    3",",,W,",,,,,"    0",",,W"," -149",",,W","   37",",,W",,,,,,,,,,,,," 1430",",,W",,,,,,,"   30",",,W","   20",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-30","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   17",",,W"," -143",",,W","   41",",,W",,,,,,,,,,,,," 1539",",,W",,,,,,,"   10",",,W","   20",",,W","  107",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-01-31","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   39",",,W"," -171",",,W","   34",",,W",,,,,,,,,,,,," 1729",",,W",,,,,,,"  360",",,W","  340",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-01","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   50",",,W"," -127",",,W","   17",",,W",,,,,,,,,,,,," 0206",",,W",,,,,,,"   30",",,W","   40",",,W","   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-02","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   72",",,W"," -160",",,W","   55",",,W",,,,,,,,,,,,," 2324",",,W",,,,,,,"  220",",,W","  210",",,W","  165",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-03","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    5",",,W,",,,,,"   28",",,W"," -155",",,W","   86",",,W",,,,,,,,,,,,," 0140",",,W",,,,,,,"  230",",,W","  240",",,W","  174",",,W","  246",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-04","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  -82",",,W"," -188",",,W","   48",",,W",,,,,,,,,,,,," 1430",",,W",,,,,,,"  300",",,W","  300",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-05","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  -43",",,W"," -210",",,W","   61",",,W",,,,,,,,,,,,," 2341",",,W",,,,,,,"  300",",,W","  310",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-06","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   39",",,W","  -66",",,W","   93",",,W",,,,,,,,,,,,," 2212",",,W",,,,,,,"  310",",,W","  300",",,W","  148",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-07","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   61",",,W","  -88",",,W","   81",",,W",,,,,,,,,,,,," 0013",",,W",,,,,,,"  300",",,W","  310",",,W","  143",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-08","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   67",",,W"," -160",",,W","   43",",,W",,,,,,,,,,,,," 1511",",,W",,,,,,,"  250",",,W","  250",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-09","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  -21",",,W","  -82",",,W","   64",",,W",,,,,,,,,,,,," 1536",",,W",,,,,,,"   30",",,W","   30",",,W","  107",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-10","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   17",",,W"," -149",",,W","   47",",,W",,,,,,,,,,,,," 1826",",,W",,,,,,,"   20",",,W","   20",",,W","  116",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023159","2020-02-11","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   -5",",,W"," -177",",,W","   47",",,W",,,,,,,,,,,,," 0840",",,W",,,,,,,"  330",",,W","  330",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-12","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   17",",,W"," -188",",,W","   40",",,W",,,,,,,,,,,,," 1729",",,W",,,,,,,"  310",",,W","  300",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-13","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   39",",,W"," -171",",,W","   22",",,W",,,,,,,,,,,,," 2341",",,W",,,,,,,"  280",",,W","  280",",,W","   67",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-14","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   72",",,W"," -182",",,W","   26",",,W",,,,,,,,,,,,," 1543",",,W",,,,,,,"  270",",,W","  240",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-15","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   56",",,W"," -138",",,W","   34",",,W",,,,,,,,,,,,," 1722",",,W",,,,,,,"  330",",,W","  340",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-16","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   78",",,W","  -93",",,W","   45",",,W",,,,,,,,,,,,," 1442",",,W",,,,,,,"  290",",,W","  290",",,W","  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-17","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   50",",,W","  -71",",,W","   45",",,W",,,,,,,,,,,,," 1616",",,W",,,,,,,"  310",",,W","  290",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023159","2020-02-18","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   11",",,W"," -138",",,W","   30",",,W",,,,,,,,,,,,," 0247",",,W",,,,,,,"  330",",,W","  330",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-19","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   39",",,W"," -166",",,W","   35",",,W",,,,,,,,,,,,," 1621",",,W",,,,,,,"  300",",,W","  300",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-20","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   17",",,W"," -171",",,W","   27",",,W",,,,,,,,,,,,," 1500",",,W",,,,,,,"  150",",,W","  160",",,W","   63",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-21","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   44",",,W"," -166",",,W","   26",",,W",,,,,,,,,,,,," 1254",",,W",,,,,,,"  140",",,W","  160",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-22","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   86",",,W,",,,,,"   33",",,W","  -77",",,W","   30",",,W",,,,,,,,,,,,," 1155",",,W",,,,,,,"  140",",,W","  160",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-23","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    5",",,W,",,,,,"   28",",,W"," -116",",,W","   47",",,W",,,,,,,,,,,,," 1539",",,W",,,,,,,"  310",",,W","  300",",,W","   98",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023159","2020-02-24","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   11",",,W"," -127",",,W","   66",",,W",,,,,,,,,,,,," 1136",",,W",,,,,,,"  320",",,W","  320",",,W","  143",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-25","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  -21",",,W"," -182",",,W","   65",",,W",,,,,,,,,,,,," 0610",",,W",,,,,,,"  350",",,W","  360",",,W","  134",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-26","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   56",",,W"," -188",",,W","   33",",,W",,,,,,,,,,,,," 1632",",,W",,,,,,,"  270",",,W","  280",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-27","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   83",",,W"," -155",",,W","   26",",,W",,,,,,,,,,,,," 0204",",,W",,,,,,,"  270",",,W","  270",",,W","   72",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-28","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   56",",,W"," -121",",,W","   36",",,W",,,,,,,,,,,,," 1517",",,W",,,,,,,"  140",",,W","  140",",,W","   81",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-02-29","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   72",",,W"," -138",",,W","   30",",,W",,,,,,,,,,,,," 2359",",,W",,,,,,,"  240",",,W","  220",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-03-01","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   39",",,W"," -110",",,W","   54",",,W",,,,,,,,,,,,," 1215",",,W",,,,,,,"  210",",,W","  210",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-03-02","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   39",",,W","  -71",",,W","   42",",,W",,,,,,,,,,,,," 0955",",,W",,,,,,,"   40",",,W","   20",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2020-03-03","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   67",",,W"," -105",",,W","   41",",,W",,,,,,,,,,,,," 1558",",,W",,,,,,,"   40",",,W","   40",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
