"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00148235","2018-09-12","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  322",",,7","  139",",,7",,,,,,,,,"  114",",,7,0730",,,,,,,,,"  144",",,7","  278",",,7","  156",",,7,0730","  311",",,7",,,"  194",",,7",,,"  244",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-13","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  333",",,7","  139",",,7",,,,,,,,,"  114",",,7,0730",,,,,,,,,"  144",",,7","  283",",,7","  161",",,7,0730","  364",",,7",,,"  200",",,7",,,"  250",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-14","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  350",",,7","  144",",,7",,,,,,,,,"  130",",,7,0730",,,,,,,,,"  167",",,7","  289",",,7","  144",",,7,0730","  269",",,7",,,"  206",",,7",,,"  256",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-15","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  350",",,7","  144",",,7",,,,,,,,,"  114",",,7,0730",,,,,,,,,"  161",",,7","  289",",,7","  183",",,7,0730","  298",",,7",,,"  217",",,7",,,"  261",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-16","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  322",",,7","  156",",,7",,,,,,,,,"  112",",,7,0730",,,,,,,,,"  167",",,7","  289",",,7","  189",",,7,0730","  307",",,7",,,"  222",",,7",,,"  256",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-17","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  333",",,7","  139",",,7",,,,,,,,,"  109",",,7,0730",,,,,,,,,"  167",",,7","  289",",,7","  178",",,7,0730","  224",",,7",,,"  222",",,7",,,"  261",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-18","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  350",",,7","  122",",,7",,,,,,,,,"   94",",,7,0730",,,,,,,,,"  167",",,7","  289",",,7","  156",",,7,0730","  182",",,7",,,"  217",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-19","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  361",",,7","  156",",,7",,,,,,,,,"  122",",,7,0730",,,,,,,,,"  156",",,7","  294",",,7","  189",",,7,0730","  274",",,7",,,"  222",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-20","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  356",",,7","  139",",,7",,,,,,,,,"  130",",,7,0730",,,,,,,,,"  144",",,7","  294",",,7","  144",",,7,0730","  357",",,7",,,"  228",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-21","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","  241",",,7,0730","    0",",,7,0730","    0",",,7,0730","  289",",,7","  100",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,"  128",",,7","  250",",,7","  106",",,7,0730","   90",",,7",,,"  200",",,7",,,"  250",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-22","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    3",",,7,0730","    0",",,7,0730","    0",",,7,0730","  233",",,7","   33",",,7",,,,,,,,,"   76",",,7,0730",,,,,,,,,"   78",",,7","  244",",,7","  111",",,7,0730","  101",",,7",,,"  178",",,7",,,"  233",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-23","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  272",",,7","   39",",,7",,,,,,,,,"   79",",,7,0730",,,,,,,,,"   94",",,7","  244",",,7","   94",",,7,0730","  169",",,7",,,"  161",",,7",,,"  217",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-24","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  322",",,7","   83",",,7",,,,,,,,,"   94",",,7,0730",,,,,,,,,"   89",",,7","  250",",,7","  133",",,7,0730","  232",",,7",,,"  167",",,7",,,"  228",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-25","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  317",",,7","  117",",,7",,,,,,,,,"   76",",,7,0730",,,,,,,,,"  100",",,7","  256",",,7","  117",",,7,0730","  175",",,7",,,"  178",",,7",,,"  217",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-26","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  206",",,7","   56",",,7",,,,,,,,,"   69",",,7,0730",,,,,,,,,"   56",",,7","  189",",,7","   67",",,7,0730","  142",",,7",,,"  167",",,7",,,"  206",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-27","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  217",",,7","   33",",,7",,,,,,,,,"   76",",,7,0730",,,,,,,,,"   44",",,7","  189",",,7","   56",",,7,0730","  225",",,7",,,"  156",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-28","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  278",",,7","   56",",,7",,,,,,,,,"   66",",,7,0730",,,,,,,,,"   67",",,7","  222",",,7","   61",",,7,0730","  117",",,7",,,"  156",",,7",,,"  206",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-29","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    3",",,7,0730","    0",",,7,0730","    0",",,7,0730","   61",",,7","   33",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,"   39",",,7","   72",",,7","   39",",,7,0730","  172",",,7",,,"  139",",,7",,,"  167",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-09-30","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0","T,,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","   39",",,7",,,,,,,,,"   28",",,7,0730",,,,,,,,,"  150",",I,7","  206",",,7","   78",",,7,0730","  177",",,7",,,"  139",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-01","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    3",",,7,0730","    0",",,7,0730","    0",",,7,0730","  122",",,7","   67",",,7",,,,,,,,,"   15",",,7,0730",,,,,,,,,"   78",",,7","  150",",,7","   67",",,7,0730","  130",",,7",,,"  144",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-02","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  217",",,7","   67",",,7",,,,,,,,,"   46",",,7,0730",,,,,,,,,"   78",",,7","  178",",,7","   89",",,7,0730","   64",",,7",,,"  144",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-03","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  322",",,7","   89",",,7",,,,,,,,,"   56",",,7,0730",,,,,,,,,"  100",",,7","  244",",,7","  139",",,7,0730","  237",",,7",,,"  150",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-04","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  350",",,7","   50",",,7",,,,,,,,,"  117",",,7,0730",,,,,,,,,"   56",",,7","  289",",,7","   50",",,7,0730","  192",",,7",,,"  178",",,7",,,"  228",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-05","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  111",",,7","   33",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,,"   33",",,7","  100",",,7","   83",",,7,0730","  135",",,7",,,"  150",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-06","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  278",",,7","   22",",,7",,,,,,,,,"   58",",,7,0730",,,,,,,,,"   33",",,7","  233",",,7","   33",",,7,0730","  196",",,7",,,"  150",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-07","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","   13",",,7,0730","    0",",,7,0730","    0",",,7,0730","  150",",,7","   33",",,7",,,,,,,,,"   36",",,7,0730",,,,,,,,,"   44",",,7","  128",",,7","   50",",,7,0730","  161",",,7",,,"  150",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-08","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","  173",",,7,0730","    0",",,7,0730","    0",",,7,0730","  122",",,7","   50",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,"   44",",,7","  111",",,7","   56",",,7,0730","  172",",,7",,,"  133",",,7",,,"  144",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-09","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","  157",",,7,0730","    0",",,7,0730","    0",",,7,0730","   72",",,7","   28",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,"   44",",,7","   72",",,7","   28",",,7,0730","  163",",,7",,,"  106",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-10","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","  165",",,7,0730","    0",",,7,0730","    0",",,7,0730","   72",",,7","  -11",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,"    0",",,7","   44",",,7","   -6",",,7,0730","  241",",,7",,,"   78",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-11","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0","T,,7,0730","    0",",,7,0730","    0",",,7,0730","   72",",,7","   -6",",,7",,,,,,,,,"   13",",,7,0730",,,,,,,,,"    6",",,7","   67",",,7","    6",",,7,0730","   98",",,7",,,"   78",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-12","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    3",",,7,0730","    0",",,7,0730","    0",",,7,0730","   50",",,7","    6",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,"   44",",,7","   44",",I,7","   17",",,7,0730","  153",",,7",,,"   83",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-13","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  161",",,7","   17",",,7",,,,,,,,,"   43",",,7,0730",,,,,,,,,"   56",",I,7","  156",",,7","  100",",,7,0730","  159",",,7",,,"   83",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-14","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","  165",",,7,0730","    0",",,7,0730","    0",",,7,0730","  194",",,7","  -39",",,7",,,,,,,,,"   58",",,7,0730",,,,,,,,,"    0",",,7","  183",",,7","  -33",",,7,0730","  240",",,7",,,"   89",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-15","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","   20",",,7,0730","   25",",,7,0730","   25",",,7,0730","  -11",",,7"," -100",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,,,,,"  -72",",,7,0730","  158",",,7",,,"   67",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-16","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   89",",,7","  -72",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,,,,,"   -6",",,7,0730","   56",",,7",,,"   61",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-17","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  172",",,7","   -6",",,7",,,,,,,,,"    8",",,7,0730",,,,,,,,,"   33",",,7","  161",",,7","   28",",,7,0730","   87",",,7",,,"   61",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-18","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  183",",,7","   11",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,,"   33",",,7","  156",",,7","   56",",,7,0730","   85",",,7",,,"   72",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-19","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","   25",",,7,0730","    0",",,7,0730","    0",",,7,0730","  111",",,7","   11",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,"   44",",,7","  100",",,7","   28",",,7,0730","  201",",,7",,,"   89",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-20","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  222",",,7","    0",",,7",,,,,,,,,"   53",",,7,0730",,,,,,,,,"   33",",,7","  189",",,7","   50",",,7,0730","  124",",,7",,,"   83",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-21","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  228",",,7","    0",",,7",,,,,,,,,"   43",",,7,0730",,,,,,,,,"   39",",,7","  200",",,7","  144",",,7,0730","  106",",,7",,,"   83",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-22","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  256",",,7","   44",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,,"   33",",,7","  200",",,7","   67",",,7,0730","   95",",,7",,,"   89",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-23","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  233",",,7","   28",",,7",,,,,,,,,"   41",",,7,0730",,,,,,,,,"   67",",,7","  200",",,7","   39",",,7,0730","   87",",,7",,,"   94",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-24","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  206",",,7","   39",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,,"   67",",,7","  200",",,7","   67",",,7,0730","  135",",,7",,,"  106",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-25","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","   84",",,7,0730","    0",",,7,0730","    0",",,7,0730","  100",",,7","   22",",,7",,,,,,,,,"    5",",,7,0730",,,,,,,,,"   44",",,7","   89",",,7","   33",",,7,0730","   80",",,7",,,"  111",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-26","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  161",",,7","   33",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,,"   56",",,7","  156",",,7","   56",",,7,0730","   60",",,7",,,"   94",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-27","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  211",",,7","   50",",,7",,,,,,,,,"   51",",,7,0730",,,,,,,,,"   72",",,7","  178",",,7","  128",",,7,0730","  100",",,7",,,"   94",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-28","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","   22",",,7",,,,,,,,,"   46",",,7,0730",,,,,,,,,"   72",",,7","  194",",,7","   72",",,7,0730","  101",",,7",,,"   94",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-29","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  194",",,7","    6",",,7",,,,,,,,,"   30",",,7,0730",,,,,,,,,"   44",",,7","  178",",,7","   39",",,7,0730","  124",",,7",,,"  100",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-30","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  278",",,7","   39",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,,"   33",",,7","  200",",,7","   44",",,7,0730","  146",",,7",,,"  100",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-10-31","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","   61",",,7,0730","    0",",,7,0730","    0",",,7,0730","  111",",,7","   11",",,7",,,,,,,,,"   18",",,7,0730",,,,,,,,,"   44",",,7","  111",",,7","   17",",,7,0730","  132",",,7",,,"   94",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-01","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  122",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0730",,,,,"   78",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-02","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  144",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,,,,"   72",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-03","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  161",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0730",,,,,"   83",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-04","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  117",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,"   61",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-05","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    8",",,7,0730","    0",",,7,0730","    0",",,7,0730","  161",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0730",,,,,"   61",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-06","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  156",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,,,,"   67",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-07","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  128",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,"   67",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-08","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   39",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0730",,,,,"   61",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-09","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    8",",,7,0730","    0",",,7,0730","    0",",,7,0730","   28",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0730",,,,,"   33",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-10","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   44",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0730",,,,,"   28",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-11","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0","T,,7,0730","    0","T,,7,0730","    0",",,7,0730","  150",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0730",,,,,"   28",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-12","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","   84",",,7,0730","   76",",,7,0730","   76",",,7,0730","    0",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0730",,,,,"   39",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-13","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","   51",",,7,0730","  -22",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0730",,,,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-14","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","   67",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,,,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-15","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  150",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0730",,,,,"   28",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-16","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  172",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,,,,"   33",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-17","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  156",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0730",,,,,"   33",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-18","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -11",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0730",,,,,"   22",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-19","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   50",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,,,,"   17",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-20","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  111",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,"   17",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-21","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  150",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0730",,,,,"   22",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-22","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  183",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,,,,"   22",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2018-11-23","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  183",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0730",,,,,"   28",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,,,
