"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00291153","2019-06-13","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  194",",,7",,,,,"   99",",,7,",,,,,,,,,"  222",",,7,0730",,
"USC00291153","2019-06-14","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    8",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  189",",,7",,,,,"  132",",,7,",,,,,,,,,"  250",",,7,0730",,
"USC00291153","2019-06-15","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  189",",,7",,,,,"  142",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-06-16","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  194",",,7",,,,,"  157",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-06-17","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  183",",,7",,,,,"  124",",,7,",,,,,,,,,"  222",",,7,0730",,
"USC00291153","2019-06-18","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  189",",,7",,,,,"  112",",,7,",,,,,,,,,"  194",",,7,0730",,
"USC00291153","2019-06-19","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  167",",,7",,,,,"  114",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-06-20","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  383",",,7","  217",",,7",,,,,"  175",",,7,",,,,,,,,,"  278",",,7,0730",,
"USC00291153","2019-06-21","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  394",",,7","  189",",,7",,,,,"  163",",,7,",,,,,,,,,"  194",",,7,0730",,
"USC00291153","2019-06-22","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  389",",,7","  194",",,7",,,,,"  163",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-06-23","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  172",",,7",,,,,"  160",",,7,",,,,,,,,,"  194",",,7,0730",,
"USC00291153","2019-06-24","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  178",",,7",,,,,"  168",",,7,",,,,,,,,,"  189",",,7,0730",,
"USC00291153","2019-06-25","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  189",",,7",,,,,"  104",",,7,",,,,,,,,,"  206",",,7,0730",,
"USC00291153","2019-06-26","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   46",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  194",",,7",,,,,"  137",",,7,",,,,,,,,,"  206",",,7,0730",,
"USC00291153","2019-06-27","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  206",",,7",,,,,"   89",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-06-28","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  211",",,7",,,,,"  137",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-06-29","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  189",",,7",,,,,"  132",",,7,",,,,,,,,,"  228",",,7,0730",,
"USC00291153","2019-06-30","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  172",",,7",,,,,"  124",",,7,",,,,,,,,,"  222",",,7,0730",,
"USC00291153","2019-07-01","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  189",",,7",,,,,"  124",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-07-02","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,"  122",",,7,",,,,,,,,,"  239",",,7,0730",,
"USC00291153","2019-07-03","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  206",",,7",,,,,"  107",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-07-04","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  206",",,7",,,,,"  117",",,7,",,,,,,,,,"  222",",,7,0730",,
"USC00291153","2019-07-05","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  400",",,7","  217",",,7",,,,,"  127",",,7,",,,,,,,,,"  244",",,7,0730",,
"USC00291153","2019-07-06","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   30",",,7,0730","    0",",,7","    0",",,7","  394",",,7","  228",",,7",,,,,"  132",",,7,",,,,,,,,,"  256",",,7,0730",,
"USC00291153","2019-07-07","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   33",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  189",",,7",,,,,"   76",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-07-08","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  200",",,7",,,,,"   86",",,7,",,,,,,,,,"  206",",,7,0730",,
"USC00291153","2019-07-09","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  383",",,7","  194",",,7",,,,,"  145",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-07-10","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  389",",,7","  189",",,7",,,,,"   99",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-07-11","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  406",",,7","  217",",,7",,,,,"  147",",,7,",,,,,,,,,"  233",",,7,0730",,
"USC00291153","2019-07-12","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   18",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  178",",,7",,,,,"   76",",,7,",,,,,,,,,"  189",",,7,0730",,
"USC00291153","2019-07-13","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  189",",,7",,,,,"  109",",,7,",,,,,,,,,"  244",",,7,0730",,
"USC00291153","2019-07-14","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  194",",,7",,,,,"  135",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-07-15","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  194",",,7",,,,,"  114",",,7,",,,,,,,,,"  200",",,7,0730",,
"USC00291153","2019-07-16","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  200",",,7",,,,,"  145",",,7,",,,,,,,,,"  244",",,7,0730",,
"USC00291153","2019-07-17","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  233",",,7",,,,,"  127",",,7,",,,,,,,,,"  256",",,7,0730",,
"USC00291153","2019-07-18","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  211",",,7",,,,,"   94",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-07-19","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  394",",,7","  217",",,7",,,,,"  102",",,7,",,,,,,,,,"  244",",,7,0730",,
"USC00291153","2019-07-20","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  400",",,7","  233",",,7",,,,,"  152",",,7,",,,,,,,,,"  261",",,7,0730",,
"USC00291153","2019-07-21","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  411",",,7","  211",",,7",,,,,"  145",",,7,",,,,,,,,,"  267",",,7,0730",,
"USC00291153","2019-07-22","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   71",",,7,0730","    0",",,7","    0",",,7","  400",",,7","  211",",,7",,,,,"  122",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-07-23","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   61",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  200",",,7",,,,,"   76",",,7,",,,,,,,,,"  200",",,7,0730",,
"USC00291153","2019-07-24","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  178",",,7",,,,,"   91",",,7,",,,,,,,,,"  183",",,7,0730",,
"USC00291153","2019-07-25","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  178",",,7",,,,,"  114",",,7,",,,,,,,,,"  183",",,7,0730",,
"USC00291153","2019-07-26","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  183",",,7",,,,,"  140",",,7,",,,,,,,,,"  206",",,7,0730",,
"USC00291153","2019-07-27","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  206",",,7",,,,,"  147",",,7,",,,,,,,,,"  228",",,7,0730",,
"USC00291153","2019-07-28","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  217",",,7",,,,,"  132",",,7,",,,,,,,,,"  222",",,7,0730",,
"USC00291153","2019-07-29","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   46",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  206",",,7",,,,,"  107",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-07-30","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  206",",,7",,,,,"   91",",,7,",,,,,,,,,"  222",",,7,0730",,
"USC00291153","2019-07-31","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  200",",,7",,,,,"  127",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-08-01","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  211",",,7",,,,,"  135",",,7,",,,,,,,,,"  228",",,7,0730",,
"USC00291153","2019-08-02","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,"  147",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-08-03","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  389",",,7","  217",",,7",,,,,"  140",",,7,",,,,,,,,,"  256",",,7,0730",,
"USC00291153","2019-08-04","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  389",",,7","  244",",,7",,,,,"  122",",,7,",,,,,,,,,"  250",",,7,0730",,
"USC00291153","2019-08-05","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  206",",,7",,,,,"  107",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-08-06","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,"  130",",,7,",,,,,,,,,"  239",",,7,0730",,
"USC00291153","2019-08-07","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  383",",,7","  239",",,7",,,,,"  117",",,7,",,,,,,,,,"  250",",,7,0730",,
"USC00291153","2019-08-08","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  383",",,7","  250",",,7",,,,,"  112",",,7,",,,,,,,,,"  256",",,7,0730",,
"USC00291153","2019-08-09","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  394",",,7","  228",",,7",,,,,"  122",",,7,",,,,,,,,,"  239",",,7,0730",,
"USC00291153","2019-08-10","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  389",",,7","  233",",,7",,,,,"  130",",,7,",,,,,,,,,"  233",",,7,0730",,
"USC00291153","2019-08-11","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  383",",,7","  228",",,7",,,,,"  137",",,7,",,,,,,,,,"  250",",,7,0730",,
"USC00291153","2019-08-12","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  217",",,7",,,,,"   91",",,7,",,,,,,,,,"  222",",,7,0730",,
"USC00291153","2019-08-13","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  400",",,7","  222",",,7",,,,,"  137",",,7,",,,,,,,,,"  239",",,7,0730",,
"USC00291153","2019-08-14","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  389",",,7","  211",",,7",,,,,"  104",",,7,",,,,,,,,,"  222",",,7,0730",,
"USC00291153","2019-08-15","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","  145",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  200",",,7",,,,,"   97",",,7,",,,,,,,,,"  206",",,7,0730",,
"USC00291153","2019-08-16","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  200",",,7",,,,,"   97",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-08-17","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  211",",,7",,,,,"  127",",,7,",,,,,,,,,"  239",",,7,0730",,
"USC00291153","2019-08-18","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  406",",,7","  222",",,7",,,,,"  117",",,7,",,,,,,,,,"  250",",,7,0730",,
"USC00291153","2019-08-19","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  400",",,7","  250",",,7",,,,,"  112",",,7,",,,,,,,,,"  267",",,7,0730",,
"USC00291153","2019-08-20","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  400",",,7","  244",",,7",,,,,"  150",",,7,",,,,,,,,,"  244",",,7,0730",,
"USC00291153","2019-08-21","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  228",",,7",,,,,"  117",",,7,",,,,,,,,,"  228",",,7,0730",,
"USC00291153","2019-08-22","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  222",",,7",,,,,"  135",",,7,",,,,,,,,,"  228",",,7,0730",,
"USC00291153","2019-08-23","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  206",",,7",,,,,"   89",",,7,",,,,,,,,,"  206",",,7,0730",,
"USC00291153","2019-08-24","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  206",",,7",,,,,"   84",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-08-25","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  383",",,7","  211",",,7",,,,,"  109",",,7,",,,,,,,,,"  289",",,7,0730",,
"USC00291153","2019-08-26","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  422",",,7","  222",",,7",,,,,"  155",",,7,",,,,,,,,,"  233",",,7,0730",,
"USC00291153","2019-08-27","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  433",",,7","  233",",,7",,,,,"  142",",,7,",,,,,,,,,"  244",",,7,0730",,
"USC00291153","2019-08-28","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  228",",,7",,,,,"   89",",,7,",,,,,,,,,"  228",",,7,0730",,
"USC00291153","2019-08-29","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  206",",,7",,,,,"   97",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-08-30","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,"  112",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-08-31","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  217",",,7",,,,,"  119",",,7,",,,,,,,,,"  233",",,7,0730",,
"USC00291153","2019-09-01","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  200",",,7",,,,,"  145",",,7,",,,,,,,,,"  233",",,7,0730",,
"USC00291153","2019-09-02","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  206",",,7",,,,,"  211",",,7,",,,,,,,,,"  233",",,7,0730",,
"USC00291153","2019-09-03","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  183",",,7",,,,,"  152",",,7,",,,,,,,,,"  183",",,7,0730",,
"USC00291153","2019-09-04","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  183",",,7",,,,,"  122",",,7,",,,,,,,,,"  189",",,7,0730",,
"USC00291153","2019-09-05","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  178",",,7",,,,,"   99",",,7,",,,,,,,,,"  178",",,7,0730",,
"USC00291153","2019-09-06","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  178",",,7",,,,,"   84",",,7,",,,,,,,,,"  200",",,7,0730",,
"USC00291153","2019-09-07","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  183",",,7",,,,,"   91",",,7,",,,,,,,,,"  222",",,7,0730",,
"USC00291153","2019-09-08","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    5",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,"  104",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-09-09","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,"  102",",,7,",,,,,,,,,"  217",",,7,0730",,
"USC00291153","2019-09-10","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  178",",,7",,,,,"   76",",,7,",,,,,,,,,"  183",",,7,0730",,
"USC00291153","2019-09-11","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  178",",,7",,,,,"   97",",,7,",,,,,,,,,"  206",",,7,0730",,
"USC00291153","2019-09-12","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  183",",,7",,,,,"  112",",,7,",,,,,,,,,"  189",",,7,0730",,
"USC00291153","2019-09-13","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  183",",,7",,,,,"  102",",,7,",,,,,,,,,"  189",",,7,0730",,
"USC00291153","2019-09-14","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  183",",,7",,,,,"   94",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-09-15","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  189",",,7",,,,,"   89",",,7,",,,,,,,,,"  222",",,7,0730",,
"USC00291153","2019-09-16","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  183",",,7",,,,,"  122",",,7,",,,,,,,,,"  183",",,7,0730",,
"USC00291153","2019-09-17","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    8",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  178",",,7",,,,,"   76",",,7,",,,,,,,,,"  189",",,7,0730",,
"USC00291153","2019-09-18","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  172",",,7",,,,,"   84",",,7,",,,,,,,,,"  172",",,7,0730",,
"USC00291153","2019-09-19","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  172",",,7",,,,,"  107",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-09-20","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    5",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  189",",,7",,,,,"   94",",,7,",,,,,,,,,"  189",",,7,0730",,
"USC00291153","2019-09-21","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  189",",,7",,,,,"   79",",,7,",,,,,,,,,"  206",",,7,0730",,
"USC00291153","2019-09-22","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","  203",",,7,0730","    0",",,7","    0",",,7","  256",",,7","  183",",,7",,,,,"   36",",,7,",,,,,,,,,"  189",",,7,0730",,
"USC00291153","2019-09-23","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  172",",,7",,,,,"   56",",,7,",,,,,,,,,"  172",",,7,0730",,
"USC00291153","2019-09-24","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  167",",,7",,,,,"   71",",,7,",,,,,,,,,"  178",",,7,0730",,
"USC00291153","2019-09-25","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  178",",,7",,,,,"   76",",,7,",,,,,,,,,"  189",",,7,0730",,
"USC00291153","2019-09-26","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  178",",,7",,,,,"   99",",,7,",,,,,,,,,"  178",",,7,0730",,
"USC00291153","2019-09-27","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  178",",,7",,,,,"  107",",,7,",,,,,,,,,"  200",",,7,0730",,
"USC00291153","2019-09-28","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   56",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  167",",,7",,,,,"  114",",,7,",,,,,,,,,"  200",",,7,0730",,
"USC00291153","2019-09-29","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   13",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  200",",,7",,,,,"   79",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-09-30","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  200",",,7",,,,,"   76",",,7,",,,,,,,,,"  200",",,7,0730",,
"USC00291153","2019-10-01","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","  729",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  183",",,7",,,,,"   66",",,7,",,,,,,,,,"  189",",,7,0730",,
"USC00291153","2019-10-02","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","  135",",,7,0730","    0",",,7","    0",",,7","  289",",,7","  189",",,7",,,,,"   58",",,7,",,,,,,,,,"  189",",,7,0730",,
"USC00291153","2019-10-03","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    3",",,7,0730","    0",",,7","    0",",,7","  233",",,7","  172",",,7",,,,,"   15",",,7,",,,,,,,,,"  178",",,7,0730",,
"USC00291153","2019-10-04","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  256",",,7","  150",",,7",,,,,"   38",",,7,",,,,,,,,,"  150",",,7,0730",,
"USC00291153","2019-10-05","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   33",",,7,0730","    0",",,7","    0",",,7","  256",",,7","  150",",,7",,,,,"   20",",,7,",,,,,,,,,"  172",",,7,0730",,
"USC00291153","2019-10-06","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  144",",,7",,,,,"   61",",,7,",,,,,,,,,"  144",",,7,0730",,
"USC00291153","2019-10-07","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  111",",,7",,,,,"   66",",,7,",,,,,,,,,"  111",",,7,0730",,
