"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00292030","2019-06-12","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  156",",,7",,,,,,,,,"  114",",,7,0730",,,,,,,,,"  133",",,7","  356",",,7","  206",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-13","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  283",",,7","  167",",,7",,,,,,,,,"  102",",,7,0730",,,,,,,,,"  161",",,7","  333",",,7","  189",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-14","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  189",",,7",,,,,,,,,"  109",",,7,0730",,,,,,,,,"  161",",,7","  333",",,7","  256",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-15","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  167",",,7",,,,,,,,,"  132",",,7,0730",,,,,,,,,"  156",",,7","  333",",,7","  194",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-16","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  156",",,7",,,,,,,,,"   89",",,7,0730",,,,,,,,,"  156",",,7","  328",",,7","  183",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-17","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  183",",,7",,,,,,,,,"   81",",,7,0730",,,,,,,,,"  161",",,7","  350",",,7","  206",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-18","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    8",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  150",",,7",,,,,,,,,"   84",",,7,0730",,,,,,,,,"  156",",,7","  317",",,7","  200",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-19","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  172",",,7",,,,,,,,,"   89",",,7,0730",,,,,,,,,"  172",",,7","  333",",,7","  200",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-20","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  183",",,7",,,,,,,,,"  137",",,7,0730",,,,,,,,,"  167",",,7","  356",",,7","  250",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-21","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  194",",,7",,,,,,,,,"  140",",,7,0730",,,,,,,,,"  144",",,7","  339",",,7","  250",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-22","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  156",",,7",,,,,,,,,"  132",",,7,0730",,,,,,,,,"  150",",,7","  322",",,7","  178",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-23","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  150",",,7",,,,,,,,,"  142",",,7,0730",,,,,,,,,"  150",",,7","  339",",,7","  156",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-24","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  150",",,7",,,,,,,,,"  122",",,7,0730",,,,,,,,,"  128",",,7","  339",",,7","  194",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-25","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  194",",,7",,,,,,,,,"   97",",,7,0730",,,,,,,,,"  172",",,7","  350",",,7","  217",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-26","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  211",",,7",,,,,,,,,"  127",",,7,0730",,,,,,,,,"  189",",,7","  350",",,7","  228",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-27","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    5",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  200",",,7",,,,,,,,,"  132",",,7,0730",,,,,,,,,"  183",",,7","  350",",,7","  256",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-28","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","   13",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  183",",,7",,,,,,,,,"   79",",,7,0730",,,,,,,,,"  172",",,7","  350",",,7","  217",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-29","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,,,,,"  117",",,7,0730",,,,,,,,,"  183",",,7","  389",",,7","  244",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-06-30","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  194",",,7",,,,,,,,,"  127",",,7,0730",,,,,,,,,"  178",",,7","  356",",,7","  217",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-01","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  194",",,7",,,,,,,,,"  145",",,7,0730",,,,,,,,,"  189",",,7","  372",",,7","  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-02","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  183",",,7",,,,,,,,,"   64",",,7,0730",,,,,,,,,"  194",",,7","  350",",,7","  228",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-03","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  189",",,7",,,,,,,,,"   84",",,7,0730",,,,,,,,,"  194",",,7","  383",",,7","  228",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-04","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,,,,,"  122",",,7,0730",,,,,,,,,"  189",",,7","  378",",,7","  239",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-05","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  394",",,7","  233",",,7",,,,,,,,,"  107",",,7,0730",,,,,,,,,"  189",",,7","  383",",,7","  250",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-06","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","  188",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  167",",,7",,,,,,,,,"  117",",,7,0730",,,,,,,,,"  178",",,7","  383",",,7","  172",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-07","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","   36",",,7,0730","    0",",,7","    0",",,7","  278",",,7","  172",",,7",,,,,,,,,"   41",",,7,0730",,,,,,,,,"  178",",,7","  383",",,7","  183",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-08","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  283",",,7","  183",",,7",,,,,,,,,"   76",",,7,0730",,,,,,,,,"  178",",,7","  383",",,7","  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-09","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  189",",,7",,,,,,,,,"  117",",,7,0730",,,,,,,,,"  167",",,7","  383",",,7","  211",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-10","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  172",",,7",,,,,,,,,"  109",",,7,0730",,,,,,,,,"  167",",,7","  383",",,7","  222",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-11","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  194",",,7",,,,,,,,,"  122",",,7,0730",,,,,,,,,"  167",",,7","  383",",,7","  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-12","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","   64",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  189",",,7",,,,,,,,,"   97",",,7,0730",,,,,,,,,"  167",",,7","  383",",,7","  228",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-13","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  211",",,7",,,,,,,,,"  122",",,7,0730",,,,,,,,,"  167",",,7","  383",",,7","  239",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-14","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  206",",,7",,,,,,,,,"  114",",,7,0730",,,,,,,,,"  211",",,7","  389",",,7","  239",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-15","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","   25",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  206",",,7",,,,,,,,,"  104",",,7,0730",,,,,,,,,"  206",",,7","  389",",,7","  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-16","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","  282",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  211",",,7",,,,,,,,,"  112",",,7,0730",,,,,,,,,"  206",",,7","  389",",,7","  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-17","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    5",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  211",",,7",,,,,,,,,"  104",",,7,0730",,,,,,,,,"  206",",,7","  372",",,7","  244",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-18","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  383",",,7","  200",",,7",,,,,,,,,"  124",",,7,0730",,,,,,,,,"  206",",,7","  372",",,7","  228",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-19","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  400",",,7","  228",",,7",,,,,,,,,"  112",",,7,0730",,,,,,,,,"  211",",,7","  383",",,7","  278",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-20","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  400",",,7","  233",",,7",,,,,,,,,"  127",",,7,0730",,,,,,,,,"  194",",,7","  383",",,7","  239",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-21","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  411",",,7","  217",",,7",,,,,,,,,"  130",",,7,0730",,,,,,,,,"  194",",,7","  400",",,7","  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-22","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","  178",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  172",",,7",,,,,,,,,"  117",",,7,0730",,,,,,,,,"  189",",,7","  394",",,7","  172",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-23","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  278",",,7","  172",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,,"  189",",,7","  394",",,7","  211",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-24","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  194",",,7",,,,,,,,,"   79",",,7,0730",,,,,,,,,"  189",",,7","  394",",,7","  217",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-25","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  217",",,7",,,,,,,,,"   97",",,7,0730",,,,,,,,,"  189",",,7","  394",",,7","  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-26","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  222",",,7",,,,,,,,,"  127",",,7,0730",,,,,,,,,"  189",",,7","  394",",,7","  228",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-27","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  206",",,7",,,,,,,,,"   99",",,7,0730",,,,,,,,,"  189",",,7","  400",",,7","  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-28","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    5",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  217",",,7",,,,,,,,,"  102",",,7,0730",,,,,,,,,"  189",",,7","  400",",,7","  228",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-29","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  206",",,7",,,,,,,,,"   99",",,7,0730",,,,,,,,,"  189",",,7","  400",",,7","  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-30","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  217",",,7",,,,,,,,,"   91",",,7,0730",,,,,,,,,"  189",",,7","  400",",,7","  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-07-31","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  222",",,7",,,,,,,,,"   99",",,7,0730",,,,,,,,,"  189",",,7","  400",",,7","  256",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-01","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  222",",,7",,,,,,,,,"  117",",,7,0730",,,,,,,,,"  189",",,7","  400",",,7","  222",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-02","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  383",",,7","  222",",,7",,,,,,,,,"  155",",,7,0730",,,,,,,,,"  189",",,7","  400",",,7","  256",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-03","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","   13",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  189",",,7",,,,,,,,,"   46",",,7,0730",,,,,,,,,"  189",",,7","  400",",,7","  217",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-04","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  200",",,7",,,,,,,,,"   91",",,7,0730",,,,,,,,,"  200",",,7","  361",",,7","  228",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-05","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  228",",,7",,,,,,,,,"  114",",,7,0730",,,,,,,,,"  211",",,7","  389",",,7","  244",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-06","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  217",",,7",,,,,,,,,"   94",",,7,0730",,,,,,,,,"  211",",,7","  389",",,7","  278",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-07","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  206",",,7",,,,,,,,,"   76",",,7,0730",,,,,,,,,"  206",",,7","  389",",,7","  267",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-08","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  389",",,7","  228",",,7",,,,,,,,,"  147",",,7,0730",,,,,,,,,"  206",",,7","  389",",,7","  261",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-09","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","   56",",,7,0730","    0",",,7","    0",",,7","  383",",,7","  211",",,7",,,,,,,,,"   97",",,7,0730",,,,,,,,,"  206",",,7","  389",",,7","  228",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-10","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","  185",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  194",",,7",,,,,,,,,"   64",",,7,0730",,,,,,,,,"  206",",,7","  394",",,7","  211",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-11","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  211",",,7",,,,,,,,,"   84",",,7,0730",,,,,,,,,"  206",",,7","  394",",,7","  239",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-12","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","   30",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  189",",,7",,,,,,,,,"   66",",,7,0730",,,,,,,,,"  206",",,7","  394",",,7","  211",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-13","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","   10",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  189",",,7",,,,,,,,,"  107",",,7,0730",,,,,,,,,"  200",",,7","  394",",,7","  228",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-14","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  161",",,7",,,,,,,,,"  104",",,7,0730",,,,,,,,,"  200",",,7","  383",",,7","  200",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-15","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  183",",,7",,,,,,,,,"   76",",,7,0730",,,,,,,,,"  183",",,7","  361",",,7","  217",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-16","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  189",",,7",,,,,,,,,"  119",",,7,0730",,,,,,,,,"  183",",,7","  350",",,7","  211",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-17","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  211",",,7",,,,,,,,,"  107",",,7,0730",,,,,,,,,"  189",",,7","  350",",,7","  239",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-18","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  389",",,7","  172",",,7",,,,,,,,,"  107",",,7,0730",,,,,,,,,"  183",",,7","  350",",,7","  211",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-19","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  394",",,7","  211",",,7",,,,,,,,,"  107",",,7,0730",,,,,,,,,"  183",",,7","  378",",,7","  239",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-20","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  389",",,7","  239",",,7",,,,,,,,,"   91",",,7,0730",,,,,,,,,"  183",",,7","  378",",,7","  250",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-21","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  389",",,7","  178",",,7",,,,,,,,,"   89",",,7,0730",,,,,,,,,"  183",",,7","  378",",,7","  206",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-22","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","  109",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  167",",,7",,,,,,,,,"   58",",,7,0730",,,,,,,,,"  183",",,7","  378",",,7","  200",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-23","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    5",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  172",",,7",,,,,,,,,"  109",",,7,0730",,,,,,,,,"  183",",,7","  378",",,7","  200",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-24","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-25","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-26","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-27","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  383",",,7","  183",",,7",,,,,,,,,"  124",",,7,0730",,,,,,,,,"  189",",,7","  378",",,7","  200",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-28","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","  189",",,7",,,,,,,,,"   94",",,7,0730",,,,,,,,,"  189",",,7","  378",",,7","  206",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-29","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  194",",,7",,,,,,,,,"   86",",,7,0730",,,,,,,,,"  189",",,7","  378",",,7","  239",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-30","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  389",",,7","  189",",,7",,,,,,,,,"  122",",,7,0730",,,,,,,,,"  189",",,7","  378",",,7","  211",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-08-31","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  200",",,7",,,,,,,,,"   86",",,7,0730",,,,,,,,,"  189",",,7","  378",",,7","  228",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-09-01","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  178",",,7",,,,,,,,,"   86",",,7,0730",,,,,,,,,"  189",",,7","  378",",,7","  206",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-09-02","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  194",",,7",,,,,,,,,"   94",",,7,0730",,,,,,,,,"  189",",,7","  378",",,7","  206",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-09-03","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  200",",,7",,,,,,,,,"   97",",,7,0730",,,,,,,,,"  189",",,7","  378",",,7","  222",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-09-04","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  194",",,7",,,,,,,,,"  109",",,7,0730",,,,,,,,,"  189",",,7","  378",",,7","  222",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
