"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00048135","2019-03-19","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   94",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   89",",,7","  228",",,7","  117",",,7,0800","   51",",,7",,,,,,,,
"USC00048135","2019-03-20","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  231",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   83",",,7",,,,,,,"   13",",,7,0800",,,,,,,"  100",",,7","  189",",,7","  100",",,7,0800","   51",",,7",,,,,,,,
"USC00048135","2019-03-21","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  152",",,7,0800","    0",",,7","    0",",,7","  106",",,7","   61",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   78",",,7","  189",",,7","   94",",,7,0800","   43",",,7",,,,,,,,
"USC00048135","2019-03-22","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    3",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   67",",,7",,,,,,,"    8",",,7,0800",,,,,,,"   44",",,7","  189",",,7","   83",",,7,0800","   45",",,7",,,,,,,,
"USC00048135","2019-03-23","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  236",",,7,0800","    0",",,7","    0",",,7","  111",",,7","   67",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   44",",,7","  156",",,7","   89",",,7,0800","   26",",,7",,,,,,,,
"USC00048135","2019-03-24","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-03-25","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    5",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   67",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   67",",,7","  189",",,7","   72",",,7,0800","   21",",,7",,,,,,,,
"USC00048135","2019-03-26","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  300",",,7,0800","    0",",,7","    0",",,7","   89",",,7","   56",",,7",,,,,,,"   20",",,7,0800",,,,,,,"   67",",,7","   94",",,7","   56",",,7,0800","   43",",,7",,,,,,,,
"USC00048135","2019-03-27","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  236",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   56",",,7",,,,,,,"    8",",,7,0800",,,,,,,"   67",",,7","  150",",,7","   61",",,7,0800","   32",",,7",,,,,,,,
"USC00048135","2019-03-28","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  483",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   56",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   72",",,7","  117",",,7","   67",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-03-29","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  513",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   61",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   61",",,7","  100",",,7","   78",",,7,0800","   35",",,7",,,,,,,,
"USC00048135","2019-03-30","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    3",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   61",",,7",,,,,,,"    8",",,7,0800",,,,,,,"   78",",,7","  156",",,7","   78",",,7,0800","   47",",,7",,,,,,,,
"USC00048135","2019-03-31","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   67",",,7",,,,,,,"    8",",,7,0800",,,,,,,"   72",",,7","  228",",,7","   89",",,7,0800","   47",",,7",,,,,,,,
"USC00048135","2019-04-01","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   89",",,7",,,,,,,"   41",",,7,0800",,,,,,,"   78",",,7","  228",",,7","  122",",,7,0800","   43",",,7",,,,,,,,
"USC00048135","2019-04-02","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  185",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   94",",,7",,,,,,,"   10",",,7,0800",,,,,,,"  122",",,7","  178",",,7","   94",",,7,0800","   27",",,7","    1",",,7",,,,,,
"USC00048135","2019-04-03","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  323",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   94",",,7",,,,,,,"   28",",,7,0800",,,,,,,"  111",",,7","  150",",,7","  106",",,7,0800","   48",",,7",,,,,,,,
"USC00048135","2019-04-04","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   13",",,7,0800","    0",",,7","    0",",,7","  139",",,7","  100",",,7",,,,,,,"   25",",,7,0800",,,,,,,"  111",",,7","  161",",,7","  111",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-04-05","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   56",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   94",",,7",,,,,,,"    8",",,7,0800",,,,,,,"  106",",,7","  161",",,7","  106",",,7,0800","   66",",,7",,,,,,,,
"USC00048135","2019-04-06","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  521",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   89",",,7",,,,,,,"    8",",,7,0800",,,,,,,"  106",",,7","  167",",,7","  111",",,7,0800","   76",",,7",,,,,,,,
"USC00048135","2019-04-07","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  216",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   94",",,7",,,,,,,"   10",",,7,0800",,,,,,,"  106",",,7","  167",",,7","  122",",,7,0800","   85",",,7",,,,,,,,
"USC00048135","2019-04-08","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   38",",,7,0800","    0",",,7","    0",",,7","  167",",,7","  117",",,7",,,,,,,"    5",",,7,0800",,,,,,,"  122",",,7","  156",",,7","  139",",,7,0800","   55",",,7",,,,,,,,
"USC00048135","2019-04-09","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  142",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   83",",,7",,,,,,,"   18",",,7,0800",,,,,,,"   94",",,7","  189",",,7","   83",",,7,0800","   79",",,7",,,,,,,,
"USC00048135","2019-04-10","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   61",",,7",,,,,,,"   30",",,7,0800",,,,,,,"   78",",,7","  222",",,7","   78",",,7,0800","   71",",,7",,,,,,,,
"USC00048135","2019-04-11","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   72",",,7",,,,,,,"   48",",,7,0800",,,,,,,"   72",",,7","  244",",,7","  100",",,7,0800","   40",",,7",,,,,,,,
"USC00048135","2019-04-12","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   78",",,7",,,,,,,"   30",",,7,0800",,,,,,,"   72",",,7","  189",",,7","   89",",,7,0800","   32",",,7",,,,,,,,
"USC00048135","2019-04-13","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   83",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   78",",,7","  267",",,7","   94",",,7,0800","   47",",,7",,,,,,,,
"USC00048135","2019-04-14","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-04-15","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   89",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   94",",,7","  267",",,7","   94",",,7,0800","   87",",,7",,,,,,,,
"USC00048135","2019-04-16","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-04-17","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   67",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   89",",,7","  256",",,7","   72",",,7,0800","   43",",,7",,,,,,,,
"USC00048135","2019-04-18","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","   61",",,7",,,,,,,"   51",",,7,0800",,,,,,,"   78",",,7","  289",",,7","   78",",,7,0800","   45",",,7",,,,,,,,
"USC00048135","2019-04-19","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","   78",",,7",,,,,,,"   64",",,7,0800",,,,,,,"   89",",,7","  311",",,7","  139",",,7,0800","   55",",,7",,,,,,,,
"USC00048135","2019-04-20","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  139",",,7",,,,,,,"   51",",,7,0800",,,,,,,"   72",",,7","  306",",,7","  156",",,7,0800","   37",",,7",,,,,,,,
"USC00048135","2019-04-21","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  318",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   83",",,7",,,,,,,"   64",",,7,0800",,,,,,,"   89",",,7","  317",",,7","  117",",,7,0800","   69",",,7",,,,,,,,
"USC00048135","2019-04-22","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  117",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  106",",,7","  289",",,7","  156",",,7,0800","   45",",,7",,,,,,,,
"USC00048135","2019-04-23","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  117",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  139",",,7","  311",",,7","  128",",,7,0800","   63",",,7",,,,,,,,
"USC00048135","2019-04-24","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  128",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  178",",,7","  344",",,7","  206",",,7,0800","   32",",,7",,,,,,,,
"USC00048135","2019-04-25","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  172",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  172",",,7","  339",",,7","  194",",,7,0800","   50",",,7",,,,,,,,
"USC00048135","2019-04-26","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  161",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  172",",,7","  339",",,7","  178",",,7,0800","   55",",,7",,,,,,,,
"USC00048135","2019-04-27","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  161",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  156",",,7","  333",",,7","  183",",,7,0800","   53",",,7",,,,,,,,
"USC00048135","2019-04-28","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  156",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  161",",,7","  339",",,7","  178",",,7,0800","   68",",,7",,,,,,,,
"USC00048135","2019-04-29","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  150",",,7",,,,,,,"   74",",,7,0800",,,,,,,"  144",",,7","  339",",,7","  167",",,7,0800","   61",",,7",,,,,,,,
"USC00048135","2019-04-30","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  117",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  144",",,7","  317",",,7","  128",",,7,0800","   79",",,7",,,,,,,,
"USC00048135","2019-05-01","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","  100",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  117",",,7","  289",",,7","  106",",,7,0800","   53",",,7",,,,,,,,
"USC00048135","2019-05-02","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  106",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  122",",,7","  283",",,7","  111",",,7,0800","   47",",,7",,,,,,,,
"USC00048135","2019-05-03","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  111",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  128",",,7","  294",",,7","  150",",,7,0800","   56",",,7",,,,,,,,
"USC00048135","2019-05-04","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  139",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  117",",,7","  317",",,7","  150",",,7,0800","   21",",,7",,,,,,,,
"USC00048135","2019-05-05","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  139",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  156",",,7","  322",",,7","  156",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-05-06","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  111",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  161",",,7","  322",",,7","  117",",,7,0800","   50",",,7",,,,,,,,
"USC00048135","2019-05-07","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  111",",,7",,,,,,,"   74",",,7,0800",,,,,,,"  156",",,7","  306",",,7","  122",",,7,0800","   58",",,7",,,,,,,,
"USC00048135","2019-05-08","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  111",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  156",",,7","  311",",,7","  156",",,7,0800","   55",",,7",,,,,,,,
"USC00048135","2019-05-09","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  156",",,7",,,,,,,"   91",",,7,0800",,,,,,,"  150",",,7","  317",",,7","  189",",,7,0800","   64",",,7",,,,,,,,
"USC00048135","2019-05-10","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  167",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  172",",,7","  339",",,7","  189",",,7,0800","   32",",,7",,,,,,,,
"USC00048135","2019-05-11","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  161",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  161",",,7","  350",",,7","  183",",,7,0800","   31",",,7",,,,,,,,
"USC00048135","2019-05-12","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  167",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  161",",,7","  350",",,7","  183",",,7,0800","   43",",,7",,,,,,,,
"USC00048135","2019-05-13","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  150",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  167",",,7","  350",",,7","  161",",,7,0800","   53",",,7",,,,,,,,
"USC00048135","2019-05-14","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  150",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  172",",,7","  306",",,7","  156",",,7,0800","   56",",,7",,,,,,,,
"USC00048135","2019-05-15","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    5",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  128",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  172",",,7","  294",",,7","  167",",,7,0800","   35",",,7",,,,,,,,
"USC00048135","2019-05-16","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  508",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   94",",,7",,,,,,,"   13",",,7,0800",,,,,,,"  144",",,7","  256",",,7","  128",",,7,0800","  135",",,7",,,,,,,,
"USC00048135","2019-05-17","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  368",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   89",",,7",,,,,,,"    3",",,7,0800",,,,,,,"  122",",,7","  178",",,7","  100",",,7,0800","  119",",,7",,,,,,,,
"USC00048135","2019-05-18","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    5",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   89",",,7",,,,,,,"   13",",,7,0800",,,,,,,"  128",",,7","  178",",,7","  122",",,7,0800","   63",",,7",,,,,,,,
"USC00048135","2019-05-19","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  693",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   67",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   78",",,7","  133",",,7","   78",",,7,0800","   63",",,7",,,,,,,,
"USC00048135","2019-05-20","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   20",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   78",",,7",,,,,,,"   41",",,7,0800",,,,,,,"   78",",,7","  217",",,7","   94",",,7,0800","   69",",,7",,,,,,,,
"USC00048135","2019-05-21","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  180",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   89",",,7",,,,,,,"   46",",,7,0800",,,,,,,"  100",",,7","  206",",,7","   89",",,7,0800","   97",",,7",,,,,,,,
"USC00048135","2019-05-22","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   13",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   89",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   94",",,7","  233",",,7","   94",",,7,0800","   63",",,7",,,,,,,,
"USC00048135","2019-05-23","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-05-24","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  133",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  100",",,7","  328",",,7","  156",",,7,0800","   40",",,7",,,,,,,,
"USC00048135","2019-05-25","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  128",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  139",",,7","  306",",,7","  139",",,7,0800","   71",",,7",,,,,,,,
"USC00048135","2019-05-26","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   97",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   78",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  117",",,7","  306",",,7","   94",",,7,0800","   68",",,7",,,,,,,,
"USC00048135","2019-05-27","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   94",",,7",,,,,,,"   46",",,7,0800",,,,,,,"  117",",,7","  244",",,7","  117",",,7,0800","   60",",,7",,,,,,,,
"USC00048135","2019-05-28","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   18",",,7,0800","    0",",,7","    0",",,7","  206",",,7","  117",",,7",,,,,,,"   28",",,7,0800",,,,,,,"  133",",,7","  250",",,7","  150",",,7,0800","   40",",,7",,,,,,,,
"USC00048135","2019-05-29","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  150",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  150",",,7","  328",",,7","  183",",,7,0800","   27",",,7",,,,,,,,
"USC00048135","2019-05-30","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  161",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  178",",,7","  350",",,7","  183",",,7,0800","   64",",,7",,,,,,,,
"USC00048135","2019-05-31","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   10",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  150",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  156",",,7","  356",",,7","  172",",,7,0800","   37",",,7",,,,,,,,
"USC00048135","2019-06-01","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  172",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  156",",,7","  356",",,7","  194",",,7,0800","   16",",,7",,,,,,,,
"USC00048135","2019-06-02","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  194",",,7",,,,,,,"   81",",,7,0800",,,,,,,"  161",",,7","  372",",,7","  211",",,7,0800","   26",",,7",,,,,,,,
"USC00048135","2019-06-03","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  194",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  194",",,7","  378",",,7","  217",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-06-04","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,,,"   86",",,7,0800",,,,,,,"  206",",,7","  389",",,7","  228",",,7,0800","   32",",,7",,,,,,,,
"USC00048135","2019-06-05","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  217",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  206",",,7","  433",",,7","  250",",,7,0800","   39",",,7",,,,,,,,
"USC00048135","2019-06-06","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  194",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  172",",,7","  433",",,7","  211",",,7,0800","   87",",,7",,,,,,,,
"USC00048135","2019-06-07","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  128",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  156",",,7","  406",",,7","  183",",,7,0800","  116",",,7",,,,,,,,
"USC00048135","2019-06-08","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  139",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  133",",,7","  378",",,7","  167",",,7,0800","   85",",,7",,,,,,,,
"USC00048135","2019-06-09","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  156",",,7",,,,,,,"   99",",,7,0800",,,,,,,"  111",",,7","  439",",I,7","  211",",,7,0800","   74",",,7",,,,,,,,
"USC00048135","2019-06-10","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  200",",,7",,,,,,,"   81",",,7,0800",,,,,,,"  156",",,7","  356",",,7","  222",",,7,0800","   43",",,7",,,,,,,,
"USC00048135","2019-06-11","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  206",",,7",,,,,,,"   99",",,7,0800",,,,,,,"  183",",,7","  383",",,7","  228",",,7,0800","   34",",,7",,,,,,,,
"USC00048135","2019-06-12","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,,,"   94",",,7,0800",,,,,,,"  172",",,7","  383",",,7","  239",",,7,0800","   35",",,7",,,,,,,,
"USC00048135","2019-06-13","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  217",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  167",",,7","  378",",,7","  244",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-06-14","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,,,,,
"USC00048135","2019-06-15","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  206",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  194",",,7","  383",",,7","  211",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-06-16","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  206",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  200",",,7","  383",",,7","  222",",,7,0800","   43",",,7",,,,,,,,
"USC00048135","2019-06-17","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  222",",,7",,,,,,,"   84",",,7,0800",,,,,,,"  211",",,7","  389",",,7","  250",",,7,0800","   45",",,7",,,,,,,,
"USC00048135","2019-06-18","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  244",",,7",,,,,,,"  109",",,7,0800",,,,,,,"  211",",,7","  383",",,7","  261",",,7,0800","   60",",,7",,,,,,,,
"USC00048135","2019-06-19","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  239",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  211",",,7","  389",",,7","  250",",,7,0800","   53",",,7",,,,,,,,
"USC00048135","2019-06-20","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  200",",,7",,,,,,,"  107",",,7,0800",,,,,,,"  183",",,7","  389",",,7","  233",",,7,0800","   56",",,7",,,,,,,,
"USC00048135","2019-06-21","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,
"USC00048135","2019-06-22","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  189",",,7",,,,,,,"  112",",,7,0800",,,,,,,"  139",",,7","  383",",,7","  206",",,7,0800","   66",",,7",,,,,,,,
