"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00023233","2019-11-29","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    3",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   28",",,W","   36",",,W",,,,,"   63","H,,S",,,,,"  140",",,W","  140",",,W","   81",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-11-30","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   61",",,W,2400",,,"    0",",,W","  100",",,W","   44",",,W","   92",",,W",,,,,"   68","H,,S",,,,,"  140",",,W","  130",",,W","  165",",,W","  206",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-01","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  102",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   94",",,W","  107",",,W",,,,,"  108","H,,S",,,,,"  140",",,W","  140",",,W","  192",",,W","  228",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-02","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  307",",,W,2400","    0",",,H","    0",",,H","  144",",,W","  111",",,W","   68",",,W",,,,,"  122","H,,S",,,,,"  140",",,W","  160",",,W","  134",",,W","  183",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-03","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    5",",,W,2400",,,"    0",",,H","  161",",,W","   94",",,W","   39",",,W",,,,,"  126","H,,S",,,,,"  150",",,W","  150",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-04","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  127",",,W,2400","    0",",,H","    0",",,H","  172",",,W","  111",",,W","   45",",,W",,,,,"  136","H,,S",,,,,"  140",",,W","  130",",,W","   98",",,W","  116",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-05","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  100",",,W","   50",",,W",,,,,"  132","H,,S",,,,,"  160",",,W","  150",",,W","   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-06","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  200",",,W","  111",",,W","   81",",,W",,,,,"  147","H,,S",,,,,"  140",",,W","  140",",,W","  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-07","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   74",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  133",",,W","   46",",,W",,,,,"  160","H,,S",,,,,"  150",",,W","  160",",,W","  107",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-08","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  147",",,W,2400","    0",",,H","    0",",,H","  150",",,W","  111",",,W","   20",",,W",,,,,"  137","H,,S",,,,,"  270",",,W","  310",",,W","   58",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-09","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   94",",,W","   14",",,W",,,,,"  113","H,,S",,,,,"  130",",,W","  310",",,W","   31",",,W","   40",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-10","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  161",",,W","   89",",,W","   37",",,W",,,,,"  120","H,,S",,,,,"  140",",,W","  150",",,W","   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-11","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","  106",",,W","   21",",,W",,,,,"  131","H,,S",,,,,"  140",",,W","  140",",,W","   67",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-12","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  194",",,W","  128",",,W","   22",",,W",,,,,"  151","H,,S",,,,,"  320",",,W","  280",",,W","   45",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-13","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  178",",,W","  133",",,W","   20",",,W",,,,,"  149","H,,S",,,,,"  130",",,W","  140",",,W","   58",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-14","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    8",",,W,2400",,,"    0",",,H","  144",",,W","   89",",,W","   37",",,W",,,,,"  136","H,,S",,,,,"  290",",,W","  290",",,W","   98",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-15","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   50",",,W","   16",",,W",,,,,"   99","H,,S",,,,,"  300",",,W","  330",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-16","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   33",",,W","   20",",,W",,,,,"   87","H,,S",,,,,"  150",",,W","  150",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-17","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  150",",,W","   61",",,W","   51",",,W",,,,,"   97","H,,S",,,,,"  160",",,W","  170",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-18","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   25",",,W,2400",,,"    0",",,H","  150",",,W","   83",",,W","   54",",,W",,,,,"  107","H,,S",,,,,"  140",",,W","  140",",,W","  112",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-19","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  167",",,W","   78",",,W","   23",",,W",,,,,"  117","H,,S",,,,,"  320",",,W","  320",",,W","   58",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-20","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   78",",,W","   39",",,W",,,,,"  111","H,,S",,,,,"  140",",,W","  130",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-21","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   67",",,W","   38",",,W",,,,,"  109","H,,S",,,,,"  150",",,W","  150",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-22","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   23",",,W,2400",,,"    0",",,H","  144",",,W","   78",",,W","   50",",,W",,,,,"  126","H,,S",,,,,"  160",",,W","  140",",,W","  134",",,W","  165",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-23","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   50",",,W","   18",",,W",,,,,"   97","H,,S",,,,,"  350",",,W","  350",",,W","   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-24","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    3",",,W,2400",,,"    0",",,H","  122",",,W","   33",",,W","   20",",,W",,,,,"   75","H,,S",,,,,"  300",",,W","  300",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-25","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  112",",,W,2400",,,"    0",",,H","  111",",,W","   67",",,W","   69",",,W",,,,,"   83","H,,S",,,,,"  130",",,W","  140",",,W","  143",",,W","  165",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-26","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400",,,,,"  144",",,W","   44",",,W","   24",",,W",,,,,"   94","H,,S",,,,,"   50",",,W","   60",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-27","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   11",",,W","   15",",,W",,,,,"   70","H,,S",,,,,"  270",",,W","  270",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-28","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   11",",,W","   22",",,W",,,,,"   66","H,,S",,,,,"  290",",,W","  290",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-29","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   76",",,W,2400",,,"    0",",,H","  122",",,W","   50",",,W","   47",",,W",,,,,"   82","H,,S",,,,,"  130",",,W","  130",",,W","  112",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-30","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  161",",,W","   61",",,W","   17",",,W",,,,,"  105","H,,S",,,,,"  140",",,W","  150",",,W","   72",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-12-31","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   39",",,W","   22",",,W",,,,,"   88","H,,S",,,,,"  320",",,W","  320",",,W","   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-01","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   44",",,W","   28",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   72",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-02","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   61",",,W","   21",",,W",,,,,"  127","H,,S",,,,,"  330",",,W","  330",",,W","   58",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-03","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   56",",,W","   36",",,W",,,,,"  103","H,,S",,,,,"  140",",,W","  140",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-04","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   67",",,W","   24",",,W",,,,,"  104","H,,S",,,,,"  290",",,W","  280",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-05","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400",,,"    0",",,H","  156",",,W","   50",",,W","   23",",,W",,,,,"  107","H,,S",,,,,"  330",",,W","  330",",,W","   76",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-06","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   28",",,W","   20",",,W",,,,,"   99","H,,S",,,,,"  130",",,W","   30",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-07","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   39",",,W","   34",",,W",,,,,"   91","H,,S",,,,,"  260",",,W","  270",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-08","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   78",",,W","   22",",,W",,,,,"  107","H,,S",,,,,"  290",",,W","  300",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-09","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   20",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   50",",,W","   28",",,W",,,,,"  101","H,,S",,,,,"  140",",,W","  140",",,W","   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-10","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   22",",,W","   23",",,W",,,,,"   76","H,,S",,,,,"  140",",,W","  140",",,W","   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-11","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  144",",,W","   61",",,W","   22",",,W",,,,,"   96","H,,S",,,,,"  290",",,W","  290",",,W","   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-12","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   33",",,W","   21",",,W",,,,,"   83","H,,S",,,,,"  270",",,W","  300",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-13","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   44",",,W","   16",",,W",,,,,"   88","H,,S",,,,,"  300",",,W","  310",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-14","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  139",",,W","   39",",,W","   28",",,W",,,,,"   88","H,,S",,,,,"  150",",,W","  140",",,W","   58",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-15","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   17",",,W","   28",",,W",,,,,"   71","H,,S",,,,,"  140",",,W",,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-16","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  183",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   44",",,W","   65",",,W",,,,,"   76","H,,S",,,,,"  140",",,W","  140",",,W","  179",",,W","  210",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-17","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    5",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   33",",,W","   34",",,W",,,,,"   72","H,,S",,,,,"  140",",,W","  140",",,W","   76",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-18","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   50",",,W","   41",",,W",,,,,"   82","H,,S",,,,,"  120",",,W","  120",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-19","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   50",",,W","   53",",,W",,,,,"   86","H,,S",,,,,"  130",",,W","  120",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-20","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  133",",,W","   56",",,W","   21",",,W",,,,,"  103","H,,S",,,,,"  130",",,W","  130",",,W","   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-21","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  161",",,W","   50",",,W","   17",",,W",,,,,"   94","H,,S",,,,,"  130",",,W","  140",",,W","   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-22","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H",,,"  178",",,W","   89",",,W","   31",",,W",,,,,"  133","H,,S",,,,,"  150",",,W","  150",",,W","   89",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-23","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H",,,"  194",",,W","   83",",,W","   36",",,W",,,,,"  125","H,,S",,,,,"  120",",,W","  120",",,W","   76",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-24","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   78",",,W","   16",",,W",,,,,"  119","H,,S",,,,,"  290",",,W","  290",",,W","   76",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-25","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   89",",,W","   24",",,W",,,,,"  124","H,,S",,,,,"  300",",,W","  300",",,W","   63",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-26","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   28",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  100",",,W","   24",",,W",,,,,"  138","H,,S",,,,,"  300",",,W","  290",",,W","   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-27","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   56",",,W","   20",",,W",,,,,"  112","H,,S",,,,,"  280",",,W","  280",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-28","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  172",",,W","   67",",,W","   21",",,W",,,,,"  120","H,,S",,,,,"  290",",,W","  280",",,W","   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-29","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H",,,"  172",",,W","   50",",,W","   23",",,W",,,,,"  115","H,,S",,,,,"  260",",,W","  260",",,W","   67",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-30","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   56",",,W","   17",",,W",,,,,"  110","H,,S",,,,,"  280",",,W","  280",",,W","   72",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-01-31","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   67",",,W","   27",",,W",,,,,"  119","H,,S",,,,,"  130",",,W","  140",",,W","   67",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-02-01","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","   67",",,W","   32",",,W",,,,,"  140","H,,S",,,,,"  110",",,W","  130",",,W","   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-02-02","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   56",",,W","   51",",,W",,,,,"  119","H,,S",,,,,"  290",",,W","  300",",,W","  112",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-02-03","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   17",",,W","   30",",,W",,,,,"   79","H,,S",,,,,"  300",",,W","  300",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-02-04","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","  -21",",,W","   17",",,W",,,,,"   69","H,,S",,,,,"  360",",,W","  350",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-02-05","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","    0",",,W","   27",",,W",,,,,"   66","H,,S",,,,,"  320",",,W",,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-02-06","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   33",",,W","   27",",,W",,,,,"   92","H,,S",,,,,"  310",",,W","  290",",,W","   72",",,W","   85",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-02-07","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   39",",,W","   28",",,W",,,,,"   99","H,,S",,,,,"  300",",,W","  310",",,W","   67",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-02-08","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   56",",,W","   24",",,W",,,,,"   96","H,,S",,,,,"  260",",,W","  260",",,W","   81",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2020-02-09","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   28",",,W","   44",",,W",,,,,"  101","H,,S",,,,,"   10",",,W","   10",",,W","  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
