"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014763","2019-12-14","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  262",",,W,2400",,,,,"  117",",,W","   28",",,W","   36",",,W",,,,,,,,,,,"  260",",,W","  270",",,W",,,"  125",",,W","  157",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-12-15","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"   33",",,W","  -43",",,W","   75",",,W",,,,,,,,,,,"  270",",,W","  290",",,W",,,"  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-12-16","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  -16",",,W","  -60",",,W","   28",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-12-17","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   99",",,W,2400",,,,,"  -21",",,W","  -49",",,W","   24",",,W",,,,,,,,,,,"   40",",,W","   50",",,W",,,"   63",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-12-18","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  -10",",,W"," -121",",,W","   54",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"  143",",,W","  210",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,
"USW00014763","2019-12-19","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  -99",",,W"," -160",",,W","   55",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"  130",",,W","  188",",,W",,,,,,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,
"USW00014763","2019-12-20","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  -60",",,W"," -138",",,W","   39",",,W",,,,,,,,,,,"  310",",,W","  320",",,W",,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-12-21","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  -10",",,W"," -155",",,W","    6",",,W",,,,,,,,,,,"  220",",,W","  240",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-12-22","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   33",",,W"," -121",",,W","    1",",,W",,,,,,,,,,,"  270",",,W","  260",",,W",,,"   22",",,W","   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-12-23","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  106",",,W","  -82",",,W","   25",",,W",,,,,,,,,,,"  290",",,W","  310",",,W",,,"  139",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-12-24","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   44",",,W","  -66",",,W","   28",",,W",,,,,,,,,,,"  280",",,W","  310",",,W",,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-12-25","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   39",",,W","  -82",",,W","    6",",,W",,,,,,,,,,,"  170",",,W","  160",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-12-26","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   39",",,W","  -32",",,W","   19",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-12-27","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   15",",,W,2400",,,,,"   67",",,W","   17",",,W","   28",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"   94",",,W","  121",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-12-28","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"   56",",,W","  -10",",,W","   38",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-12-29","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  122",",,W,2400",,,,,"   50",",,W","  -27",",,W","    9",",,W",,,,,,,,,,,"  320",",,W","  290",",,W",,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-12-30","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  221",",,W,2400",,,,,"   11",",,W","   -5",",,W","   43",",,W",,,,,,,,,,,"   70",",,W","   50",",,W",,,"   89",",,W","  139",",,W",,,"    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-12-31","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   10",",,W,2400",,,,,"   17",",,W","   -5",",,W","   22",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"  107",",,W","  143",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-01","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"    6",",,W","   -5",",,W","   50",",,W",,,,,,,,,,,"  280",",,W","  270",",,W",,,"  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-02","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   56",",,W","  -38",",,W","   28",",,W",,,,,,,,,,,"  220",",,W","  230",",,W",,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-03","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   67",",,W","    6",",,W","    3",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-04","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   41",",,W,2400",,,,,"   50",",,W","    6",",,W","   17",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,"   67",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-05","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"    6",",,W","  -43",",,W","   53",",,W",,,,,,,,,,,"  300",",,W","  290",",,W",,,"  125",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-01-06","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    8",",,W,2400",,,,,"   17",",,W","  -43",",,W","   21",",,W",,,,,,,,,,,"  260",",,W","  270",",,W",,,"   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-07","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"   17",",,W","  -60",",,W","   23",",,W",,,,,,,,,,,"  310",",,W","  280",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-01-08","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    5",",,W,2400",,,,,"   11",",,W","  -77",",,W","   55",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"  157",",,W","  206",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-09","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  -43",",,W"," -127",",,W","   35",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-10","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"   89",",,W","  -49",",,W","   51",",,W",,,,,,,,,,,"  210",",,W","  220",",,W",,,"  103",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-11","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  167",",,W","   89",",,W","   66",",,W",,,,,,,,,,,"  210",",,W","  230",",,W",,,"  116",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-12","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   53",",,W,2400",,,,,"  178",",,W","  -16",",,W","   55",",,W",,,,,,,,,,,"  270",",,W","  260",",,W",,,"  134",",,W","  179",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-01-13","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   28",",,W","  -32",",,W","   13",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   67",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-01-14","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"   56",",,W","    0",",,W","   23",",,W",,,,,,,,,,,"  130",",,W","  130",",,W",,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-15","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   56",",,W","  -32",",,W","   36",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"  112",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-16","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   48",",,W,2400",,,,,"   28",",,W","  -66",",,W","   64",",,W",,,,,,,,,,,"  290",",,W","  270",",,W",,,"  148",",,W","  215",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014763","2020-01-17","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400","    0",",,W","    0",",,W","  -66",",,W"," -138",",,W","   51",",,W",,,,,,,,,,,"  300",",,W","  280",",,W",,,"  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-18","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   53",",,W,2400",,,,,"  -16",",,W"," -143",",,W","   28",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   81",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-01-19","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    5",",,W,2400",,,"    0",",,W","   17",",,W","  -93",",,W","   55",",,W",,,,,,,,,,,"  290",",,W","  310",",,W",,,"  112",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-20","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  -77",",,W"," -121",",,W","   50",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-01-21","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400","    0",",,W","    0",",,W","  -60",",,W"," -138",",,W","   25",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   67",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-22","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"    0",",,W"," -116",",,W","   16",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-23","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   39",",,W"," -143",",,W","    0",",,W",,,,,,,,,,,"  210",",,W","  180",",,W",,,"   27",",,W","   27",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-01-24","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  100",",,W","  -71",",,W","   15",",,W",,,,,,,,,,,"  100",",,W","  120",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-25","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   99",",,W,2400",,,,,"   39",",,W","    6",",,W","   34",",,W",,,,,,,,,,,"   50",",,W","  130",",,W",,,"   76",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-26","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"   28",",,W","    6",",,W","   36",",,W",,,,,,,,,,,"  260",",,W","  320",",,W",,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-27","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"   28",",,W","    0",",,W","   43",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   89",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-28","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"    0",",,W","  -27",",,W","   48",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-29","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"    0",",,W","  -77",",,W","   38",",,W",,,,,,,,,,,"  310",",,W","  300",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-30","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"    6",",,W"," -121",",,W","   11",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-01-31","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"   11",",,W"," -105",",,W","    5",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,"   36",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-02-01","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   17",",,W","   -5",",,W","    8",",,W",,,,,,,,,,,"  310",",,W","  320",",,W",,,"   45",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-02-02","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"   11",",,W","  -27",",,W","   21",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,"   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-02-03","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"   56",",,W","  -27",",,W","   25",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-04","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   83",",,W","  -32",",,W","   10",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-05","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"   17",",,W","  -43",",,W","   26",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-06","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   84",",,W,2400",,,,,"   11",",,W","  -32",",,W","   26",",,W",,,,,,,,,,,"   60",",,W","  110",",,W",,,"   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014763","2020-02-07","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  142",",,W,2400",,,,,"   28",",,W","  -77",",,W","   58",",,W",,,,,,,,,,,"  280",",,W","  270",",,W",,,"  161",",,W","  241",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,
"USW00014763","2020-02-08","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  -32",",,W"," -105",",,W","   43",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-02-09","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    5",",,W,2400",,,,,"  -16",",,W"," -127",",,W","    2",",,W",,,,,,,,,,,"  240",",,W","  190",",,W",,,"   27",",,W","   31",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-02-10","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   84",",,W,2400",,,,,"   33",",,W","  -10",",,W","   41",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,"   98",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-11","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   10",",,W,2400",,,,,"   33",",,W","    6",",,W","   19",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"   89",",,W","  121",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-12","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"   28",",,W","  -21",",,W","   43",",,W",,,,,,,,,,,"  290",",,W","  320",",,W",,,"  125",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-13","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  137",",,W,2400",,,,,"   22",",,W","   -5",",,W","   29",",,W",,,,,,,,,,,"  290",",,W","  270",",,W",,,"   98",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014763","2020-02-14","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"    0",",,W"," -160",",,W","   58",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-15","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  -38",",,W"," -199",",,W","   20",",,W",,,,,,,,,,,"  200",",,W","  190",",,W",,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-16","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"   22",",,W","  -49",",,W","   22",",,W",,,,,,,,,,,"  230",",,W","  220",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-17","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   17",",,W","  -66",",,W","   31",",,W",,,,,,,,,,,"  280",",,W","  320",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-18","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   91",",,W,2400",,,,,"   39",",,W","  -60",",,W","   31",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"  103",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-02-19","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   28",",,W","  -60",",,W","   78",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"  143",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-20","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  -32",",,W","  -93",",,W","   47",",,W",,,,,,,,,,,"  290",",,W","  330",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-02-21","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  -27",",,W"," -127",",,W","   22",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-22","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   33",",,W"," -110",",,W","   31",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-23","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   83",",,W","  -55",",,W","   19",",,W",,,,,,,,,,,"  250",",,W","  290",",,W",,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-24","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  133",",,W","  -60",",,W","    8",",,W",,,,,,,,,,,"  200",",,W","  230",",,W",,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-25","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  111",",,W","   11",",,W","    7",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-26","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   25",",,W,2400",,,,,"   61",",,W","   28",",,W","   22",",,W",,,,,,,,,,,"   90",",,W","   70",",,W",,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-27","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  155",",,W,2400",,,,,"   56",",,W","  -43",",,W","   74",",,W",,,,,,,,,,,"  260",",,W","  280",",,W",,,"  161",",,W","  224",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2020-02-28","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  -10",",,W","  -66",",,W","   57",",,W",,,,,,,,,,,"  260",",,W","  290",",,W",,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2020-02-29","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  -32",",,W","  -88",",,W","   47",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
