"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"RQC00664702","2017-03-28","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  278",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-03-29","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   10",",,7",,,,,"  272",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-03-30","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  278",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-03-31","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  283",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-01","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  283",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-02","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-03","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  289",",,7","  217",",,7",,,,,"    3",",,7",,,,,,,"   13",",,7",,,,,,,,,,,,,,
"RQC00664702","2017-04-04","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  289",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-05","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  289",",,7","  206",",,7",,,,,"    2",",,7",,,,,,,"    5",",,7",,,,,,,,,,,,,,
"RQC00664702","2017-04-06","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  289",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-07","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  189",",,7",,,,,"    2",",,7",,,,,,,"    0",",,7",,,,,,,,,,,,,,
"RQC00664702","2017-04-08","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  283",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-09","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-10","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  206",",,7",,,,,"    3",",,7",,,,,,,"    0",",,7",,,,,,,,,,,,,,
"RQC00664702","2017-04-11","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   13",",,7",,,,,"  278",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-12","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","  411",",,7",,,,,"  283",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-13","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","  521",",,7",,,,,"  272",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-14","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  278",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-15","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  283",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-16","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  289",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-17","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  283",",,7","  217",",,7",,,,,"    4",",,7",,,,,,,"  356",",,7",,,,,,,,,,,,,,
"RQC00664702","2017-04-18","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","  345",",,7",,,,,"  261",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-19","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    3",",,7",,,,,"  272",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-20","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  278",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-21","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  283",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-22","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  283",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-23","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-24","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  306",",,7","  211",",,7",,,,,"    3",",,7",,,,,,,"    0",",,7",,,,,,,,,,,,,,
"RQC00664702","2017-04-25","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  306",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-26","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   15",",,7",,,,,"  300",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-27","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","  152",",,7",,,,,"  289",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-28","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    3",",,7",,,,,"  289",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-29","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  283",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-04-30","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  256",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-05-01","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","  292",",,7",,,,,"  283",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-05-02","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  294",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,"   26",",,7",,,,
"RQC00664702","2017-05-03","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  294",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,"   40",",,7",,,,
"RQC00664702","2017-05-04","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    5",",,7",,,,,"  300",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,"  137",",,7",,,,
"RQC00664702","2017-05-05","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  289",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,"   45",",,7",,,,
"RQC00664702","2017-05-06","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-05-07","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-05-08","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  283",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-05-09","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   89",",,7",,,,,"  278",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,"  161",",,7",,,,
"RQC00664702","2017-05-10","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   76",",,7",,,,,"  289",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,"   10",",,7",,,,
"RQC00664702","2017-05-11","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  283",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,"   64",",,7",,,,
"RQC00664702","2017-05-12","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  289",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,"   51",",,7",,,,
"RQC00664702","2017-05-13","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-05-14","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  306",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-05-15","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  306",",,7","  222",",,7",,,,,"    3",",,7",,,,,,,"    8",",,7",,,,,,,,,,,,,,
"RQC00664702","2017-05-16","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  306",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7",,,,
"RQC00664702","2017-05-17","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   76",",,7",,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,"   23",",,7",,,,
"RQC00664702","2017-05-18","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    5",",,7",,,,,"  289",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,"  114",",,7",,,,
"RQC00664702","2017-05-19","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   25",",,7",,,,,"  300",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,"  154",",,7",,,,
"RQC00664702","2017-05-20","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-05-21","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-05-22","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  222",",,7",,,,,"    3",",,7",,,,,,,"  508",",,7",,,,,,,,,,,,,,
"RQC00664702","2017-05-23","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    5",",,7",,,,,"  300",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,"  124",",,7",,,,
"RQC00664702","2017-05-24","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  294",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7",,,,
"RQC00664702","2017-05-25","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  300",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,"   69",",,7",,,,
"RQC00664702","2017-05-26","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  294",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,"   68",",,7",,,,
"RQC00664702","2017-05-27","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-05-28","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-05-29","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  306",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-05-30","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  228",",,7",,,,,"    4",",,7",,,,,,,"  640",",,7",,,"  217",",,7","  344",",,7",,,,,,,,
"RQC00664702","2017-05-31","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   13",",,7",,,,,"  294",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-06-01","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    3",",,7",,,,,"  294",",,7","  222",",,7",,,,,,,,,,,,,,,,,"  217",",,7","  328",",,7",,,,,,,,
"RQC00664702","2017-06-02","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  300",",,7","  211",",,7",,,,,,,,,,,,,,,,,"  217",",,7","  333",",,7",,,,,,,,
"RQC00664702","2017-06-03","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  306",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-06-04","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  311",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-06-05","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  311",",,7","  211",",,7",,,,,"    3",",,7",,,,,,,"  112",",,7",,,"  228",",,7","  356",",,7",,,,,,,,
"RQC00664702","2017-06-06","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    5",",,7",,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,,,,,,"  222",",,7","  344",",,7","  294",",,7",,,,,,
"RQC00664702","2017-06-07","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    3",",,7",,,,,"  306",",,7","  217",",,7",,,,,,,,,,,,,,,,,"  228",",,7","  339",",,7",,,,,,,,
"RQC00664702","2017-06-08","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   89",",,7",,,,,"  300",",,7","  217",",,7",,,,,,,,,,,,,,,,,"  228",",,7","  344",",,7","  278",",,7",,,,,,
"RQC00664702","2017-06-09","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","  102",",,7",,,,,"  306",",,7","  217",",,7",,,,,,,,,,,,,,,,,"  239",",,7","  322",",,7","  261",",,7",,,,,,
"RQC00664702","2017-06-10","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  306",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-06-11","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-06-12","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  222",",,7",,,,,"    3",",,7",,,,,,,"  345",",,7",,,"  217",",,7","  339",",,7",,,,,,,,
"RQC00664702","2017-06-13","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    3",",,7",,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,,,,,,"  217",",,7","  339",",,7",,,,,,,,
"RQC00664702","2017-06-14","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  306",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-06-15","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  306",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-06-16","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  306",",,7","  217",",,7",,,,,"    3",",,7",,,,,,,"  203",",,7",,,"  233",",,7","  344",",,7",,,,,,,,
"RQC00664702","2017-06-17","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-06-18","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-06-19","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  228",",,7",,,,,"    3",",,7",,,,,,,"    3",",,7",,,"  228",",,7","  344",",,7",,,,,,,,
"RQC00664702","2017-06-20","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   13",",,7",,,,,"  294",",,7","  239",",,7",,,,,,,,,,,,,,,,,"  228",",,7","  328",",,7",,,,,,,,
"RQC00664702","2017-06-21","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,,,,,,"  233",",,7","  322",",,7",,,,,,,,
"RQC00664702","2017-06-22","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    5",",,7",,,,,"  300",",,7","  222",",,7",,,,,,,,,,,,,,,,,"  222",",,7","  328",",,7",,,,,,,,
"RQC00664702","2017-06-23","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  294",",,7","  228",",,7",,,,,,,,,,,,,,,,,"  222",",,7","  328",",,7",,,,,,,,
"RQC00664702","2017-06-24","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  306",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-06-25","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-06-26","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-06-27","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  239",",,7",,,,,"    4",",,7",,,,,,,"  191",",,7",,,"  222",",,7","  333",",,7",,,,,,,,
"RQC00664702","2017-06-28","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  300",",,7","  239",",,7",,,,,,,,,,,,,,,,,"  239",",,7","  333",",,7",,,,,,,,
"RQC00664702","2017-06-29","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","  188",",,7",,,,,"  300",",,7","  239",",,7",,,,,,,,,,,,,,,,,"  239",",,7","  339",",,7",,,,,,,,
"RQC00664702","2017-06-30","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","  127",",,7",,,,,"  317",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-01","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-02","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-03","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-04","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-05","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  233",",,7",,,,,"    5",",,7",,,,,,,"  249",",,7",,,"  228",",,7","  339",",,7",,,,,,,,
"RQC00664702","2017-07-06","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  300",",,7","  233",",,7",,,,,,,,,,,,,,,,,"  322",",I,7","  322",",,7",,,"  204",",,7",,,,
"RQC00664702","2017-07-07","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  300",",,7","  222",",,7",,,,,,,,,,,,,,,,,"  239",",,7","  339",",,7",,,"  465",",,7",,,,
"RQC00664702","2017-07-08","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-09","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-10","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  311",",,7","  228",",,7",,,,,"    3",",,7",,,,,,,"  241",",,7",,,"  228",",,7","  350",",,7",,,,,,,,
"RQC00664702","2017-07-11","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  306",",,7","  228",",,7",,,,,,,,,,,,,,,,,"  239",",,7","  356",",,7",,,"  105",",,7",,,,
"RQC00664702","2017-07-12","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  306",",,7","  222",",,7",,,,,,,,,,,,,,,,,"  239",",,7","  361",",,7",,,"  100",",,7",,,,
"RQC00664702","2017-07-13","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   30",",,7",,,,,"  311",",,7","  222",",,7",,,,,,,,,,,,,,,,,"  239",",,7","  350",",,7",,,"   84",",,7",,,,
"RQC00664702","2017-07-14","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","  183",",,7",,,,,"  306",",,7","  228",",,7",,,,,,,,,,,,,,,,,"  233",",,7","  350",",,7",,,"   53",",,7",,,,
"RQC00664702","2017-07-15","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-16","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-17","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  211",",,7",,,,,"    3",",,7",,,,,,,"   89",",,7",,,"  239",",,7","  350",",,7",,,,,,,,
"RQC00664702","2017-07-18","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   20",",,7",,,,,"  289",",,7","  244",",,7",,,,,,,,,,,,,,,,,"  233",",,7","  344",",,7",,,"  130",",,7",,,,
"RQC00664702","2017-07-19","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   10",",,7",,,,,"  300",",,7","  244",",,7",,,,,,,,,,,,,,,,,"  244",",,7","  339",",,7",,,,,,,,
"RQC00664702","2017-07-20","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-21","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  294",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-22","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-23","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  311",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-24","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  306",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-25","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-26","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  306",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-27","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  311",",,7","  233",",,7",,,,,"    8",",,7",,,,,,,"  295",",,7",,,"  233",",,7","  356",",,7",,,,,,,,
"RQC00664702","2017-07-28","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","   10",",,7",,,,,"  306",",,7","  228",",,7",,,,,,,,,,,,,,,,,"  233",",,7","  367",",,7",,,"  113",",,7",,,,
"RQC00664702","2017-07-29","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  311",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-30","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  311",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2017-07-31","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  317",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQC00664702","2018-04-02","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US",,,,,,,"  317",",,7","  189",",,7",,,,,"    2",",,7",,,"    0",",,7",,,"   43",",,7",,,"  189",",,7","  322",",,7","  206",",,7",,,,,,
"RQC00664702","2018-04-03","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,,,"  206",",,7",,,,,,,,,"    0",",,7",,,,,,,"  189",",,7","  322",",,7","  250",",,7","  142",",,7",,,,
"RQC00664702","2018-04-04","18.4652","-67.0525","128.0","ISABELA SUBSTATION, PR US","    0",",,7",,,,,"  283",",,7","  206",",,7",,,,,,,,,"   36",",,7",,,,,,,"  189",",,7","  322",",,7","  217",",,7","  108",",,7",,,,
