"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES"
"ASN00009542","2019-06-14","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  173",",,a","   67",",,a",,,,,,,,,,
"ASN00009542","2019-06-15","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  149",",,a","   79",",,a",,,,,,,,,,
"ASN00009542","2019-06-16","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   50",",,a","  175",",,a","   90",",,a",,,,,,,,,,
"ASN00009542","2019-06-17","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   24",",,a","  151",",,a","   84",",,a",,,,,,,,,,
"ASN00009542","2019-06-18","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  149",",,a","   45",",,a",,,,,,,,,,
"ASN00009542","2019-06-19","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  176",",,a","   45",",,a",,,,,,,,,,
"ASN00009542","2019-06-20","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  172",",,a","   46",",,a",,,,,,,,,,
"ASN00009542","2019-06-21","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  189",",,a","   83",",,a",,,,,,,,,,
"ASN00009542","2019-06-22","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  207",",,a","   95",",,a",,,,,,,,,,
"ASN00009542","2019-06-23","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   16",",,a","  161",",,a","  143",",,a",,,,,,,,,,
"ASN00009542","2019-06-24","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","  358",",,a","  179",",,a","   94",",,a",,,,,,,,,,
"ASN00009542","2019-06-25","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  181",",,a","   74",",,a",,,,,,,,,,
"ASN00009542","2019-06-26","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    4",",,a","  184",",,a","   93",",,a",,,,,,,,,,
"ASN00009542","2019-06-27","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   26",",,a","  178",",,a","  115",",,a",,,,,,,,,,
"ASN00009542","2019-06-28","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   38",",,a","  120",",,a","   59",",,a",,,,,,,,,,
"ASN00009542","2019-06-29","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   94",",,a","  146",",,a","   66",",,a",,,,,,,,,,
"ASN00009542","2019-06-30","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  183",",,a","   84",",,a",,,,,,,,,,
"ASN00009542","2019-07-01","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  173",",,a","   92",",,a",,,,,,,,,,
"ASN00009542","2019-07-02","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  174",",,a","   75",",,a",,,,,,,,,,
"ASN00009542","2019-07-03","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  202",",,a","   94",",,a",,,,,,,,,,
"ASN00009542","2019-07-04","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  209",",,a","   93",",,a",,,,,,,,,,
"ASN00009542","2019-07-05","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   48",",,a","  137",",,a","   96",",,a",,,,,,,,,,
"ASN00009542","2019-07-06","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   18",",,a","  146",",,a","   44",",,a",,,,,,,,,,
"ASN00009542","2019-07-07","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   56",",,a","  174",",,a","   76",",,a",,,,,,,,,,
"ASN00009542","2019-07-08","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  194",",,a","   62",",,a",,,,,,,,,,
"ASN00009542","2019-07-09","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  171",",,a","   70",",,a",,,,,,,,,,
"ASN00009542","2019-07-10","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  170",",,a","   91",",,a",,,,,,,,,,
"ASN00009542","2019-07-11","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  175",",,a","   80",",,a",,,,,,,,,,
"ASN00009542","2019-07-12","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    6",",,a","  162",",,a","   90",",,a",,,,,,,,,,
"ASN00009542","2019-07-13","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  146",",,a","   82",",,a",,,,,,,,,,
"ASN00009542","2019-07-14","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  150",",,a","   44",",,a",,,,,,,,,,
"ASN00009542","2019-07-15","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  165",",,a","   52",",,a",,,,,,,,,,
"ASN00009542","2019-07-16","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  188",",,a","   51",",,a",,,,,,,,,,
"ASN00009542","2019-07-17","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  211",",,a","   54",",,a",,,,,,,,,,
"ASN00009542","2019-07-18","-33.6825","121.8275","142.0","ESPERANCE AERO, AS",,,"  164",",,a","   75",",,a",,,,,,,,,,
"ASN00009542","2019-07-19","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  222",",,a","   81",",,a",,,,,,,,,,
"ASN00009542","2019-07-20","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   18",",,a","  152",",,a","   77",",,a",,,,,,,,,,
"ASN00009542","2019-07-21","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  191",",,a","   90",",,a",,,,,,,,,,
"ASN00009542","2019-07-22","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   24",",,a","  136",",,a","   83",",,a",,,,,,,,,,
"ASN00009542","2019-07-23","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    6",",,a","  168",",,a","   94",",,a",,,,,,,,,,
"ASN00009542","2019-07-24","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  202",",,a","   69",",,a",,,,,,,,,,
"ASN00009542","2019-07-25","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   22",",,a","  138",",,a","   94",",,a",,,,,,,,,,
"ASN00009542","2019-07-26","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  127",",,a","   72",",,a",,,,,,,,,,
"ASN00009542","2019-07-27","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  178",",,a","   82",",,a",,,,,,,,,,
"ASN00009542","2019-07-28","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  172",",,a","   88",",,a",,,,,,,,,,
"ASN00009542","2019-07-29","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    4",",,a","  160",",,a","   72",",,a",,,,,,,,,,
"ASN00009542","2019-07-30","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  178",",,a","   58",",,a",,,,,,,,,,
"ASN00009542","2019-07-31","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  183",",,a","   57",",,a",,,,,,,,,,
"ASN00009542","2019-08-01","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  177",",,a","   51",",,a",,,,,,,,,,
"ASN00009542","2019-08-02","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  191",",,a","   63",",,a",,,,,,,,,,
"ASN00009542","2019-08-03","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  214",",,a","   82",",,a",,,,,,,,,,
"ASN00009542","2019-08-04","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  201",",,a","  102",",,a",,,,,,,,,,
"ASN00009542","2019-08-05","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  195",",,a","   76",",,a",,,,,,,,,,
"ASN00009542","2019-08-06","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","  114",",,a","  139",",,a","  104",",,a",,,,,,,,,,
"ASN00009542","2019-08-07","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   56",",,a","  132",",,a","   59",",,a",,,,,,,,,,
"ASN00009542","2019-08-08","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   42",",,a","  143",",,a","   69",",,a",,,,,,,,,,
"ASN00009542","2019-08-09","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","  124",",,a","  164",",,a","   87",",,a",,,,,,,,,,
"ASN00009542","2019-08-10","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   16",",,a","  162",",,a","   97",",,a",,,,,,,,,,
"ASN00009542","2019-08-11","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  158",",,a","   57",",,a",,,,,,,,,,
"ASN00009542","2019-08-12","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  184",",,a","   68",",,a",,,,,,,,,,
"ASN00009542","2019-08-13","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  235",",,a","   78",",,a",,,,,,,,,,
"ASN00009542","2019-08-14","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    4",",,a","  171",",,a","   80",",,a",,,,,,,,,,
"ASN00009542","2019-08-15","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","  166",",,a","  152",",,a","   91",",,a",,,,,,,,,,
"ASN00009542","2019-08-16","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  176",",,a","   50",",,a",,,,,,,,,,
"ASN00009542","2019-08-17","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   90",",,a","  122",",,a","   70",",,a",,,,,,,,,,
"ASN00009542","2019-08-18","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","  160",",,a","  144",",,a","   66",",,a",,,,,,,,,,
"ASN00009542","2019-08-19","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  170",",,a","   50",",,a",,,,,,,,,,
"ASN00009542","2019-08-20","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  195",",,a","   60",",,a",,,,,,,,,,
"ASN00009542","2019-08-21","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  213",",,a","   69",",,a",,,,,,,,,,
"ASN00009542","2019-08-22","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  241",",,a","   84",",,a",,,,,,,,,,
"ASN00009542","2019-08-23","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  133",",,a","  109",",,a",,,,,,,,,,
"ASN00009542","2019-08-24","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","  104",",,a","  147",",,a","   55",",,a",,,,,,,,,,
"ASN00009542","2019-08-25","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    4",",,a","  144",",,a","   53",",,a",,,,,,,,,,
"ASN00009542","2019-08-26","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  166",",,a","   55",",,a",,,,,,,,,,
"ASN00009542","2019-08-27","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  199",",,a","   48",",,a",,,,,,,,,,
"ASN00009542","2019-08-28","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  243",",,a","   69",",,a",,,,,,,,,,
"ASN00009542","2019-08-29","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  298",",,a","  120",",,a",,,,,,,,,,
"ASN00009542","2019-08-30","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  158",",,a","  148",",,a",,,,,,,,,,
"ASN00009542","2019-08-31","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   38",",,a","  187",",,a","   74",",,a",,,,,,,,,,
"ASN00009542","2019-09-01","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  230",",,a","   68",",,a",,,,,,,,,,
"ASN00009542","2019-09-02","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   20",",,a","  211",",,a","   72",",,a",,,,,,,,,,
"ASN00009542","2019-09-03","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  180",",,a","   97",",,a",,,,,,,,,,
"ASN00009542","2019-09-04","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  161",",,a","   75",",,a",,,,,,,,,,
"ASN00009542","2019-09-05","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   76",",,a","  137",",,a","   53",",,a",,,,,,,,,,
"ASN00009542","2019-09-06","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  167",",,a","   19",",,a",,,,,,,,,,
"ASN00009542","2019-09-07","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  201",",,a","   20",",,a",,,,,,,,,,
"ASN00009542","2019-09-08","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  215",",,a","   77",",,a",,,,,,,,,,
"ASN00009542","2019-09-09","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  294",",,a","  103",",,a",,,,,,,,,,
"ASN00009542","2019-09-10","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  331",",,a","  143",",,a",,,,,,,,,,
"ASN00009542","2019-09-11","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  236",",,a","  131",",,a",,,,,,,,,,
"ASN00009542","2019-09-12","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  298",",,a","  122",",,a",,,,,,,,,,
"ASN00009542","2019-09-13","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  316",",,a","  124",",,a",,,,,,,,,,
"ASN00009542","2019-09-14","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  239",",,a","  151",",,a",,,,,,,,,,
"ASN00009542","2019-09-15","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   20",",,a","  167",",,a","  134",",,a",,,,,,,,,,
"ASN00009542","2019-09-16","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  208",",,a","   81",",,a",,,,,,,,,,
"ASN00009542","2019-09-17","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  289",",,a","  108",",,a",,,,,,,,,,
"ASN00009542","2019-09-18","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  250",",,a","  113",",,a",,,,,,,,,,
"ASN00009542","2019-09-19","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   46",",,a","  120",",,a","   75",",,a",,,,,,,,,,
"ASN00009542","2019-09-20","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","  152",",,a","  148",",,a","   50",",,a",,,,,,,,,,
"ASN00009542","2019-09-21","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   26",",,a","  146",",,a","   53",",,a",,,,,,,,,,
"ASN00009542","2019-09-22","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   32",",,a","  152",",,a","   62",",,a",,,,,,,,,,
"ASN00009542","2019-09-23","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  192",",,a","   49",",,a",,,,,,,,,,
"ASN00009542","2019-09-24","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  246",",,a","   86",",,a",,,,,,,,,,
"ASN00009542","2019-09-25","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  235",",,a","  128",",,a",,,,,,,,,,
"ASN00009542","2019-09-26","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  217",",,a","   97",",,a",,,,,,,,,,
"ASN00009542","2019-09-27","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  187",",,a","  110",",,a",,,,,,,,,,
"ASN00009542","2019-09-28","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  201",",,a","   96",",,a",,,,,,,,,,
"ASN00009542","2019-09-29","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  223",",,a","  104",",,a",,,,,,,,,,
"ASN00009542","2019-09-30","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  315",",,a","  105",",,a",,,,,,,,,,
"ASN00009542","2019-10-01","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    4",",,a","  220",",,a","  117",",,a",,,,,,,,,,
"ASN00009542","2019-10-02","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  296",",,a","  113",",,a",,,,,,,,,,
"ASN00009542","2019-10-03","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  215",",,a","  117",",,a",,,,,,,,,,
"ASN00009542","2019-10-04","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  191",",,a","  129",",,a",,,,,,,,,,
"ASN00009542","2019-10-05","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   10",",,a","  175",",,a","  134",",,a",,,,,,,,,,
"ASN00009542","2019-10-06","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   70",",,a","  181",",,a","  108",",,a",,,,,,,,,,
"ASN00009542","2019-10-07","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  170",",,a","   62",",,a",,,,,,,,,,
"ASN00009542","2019-10-08","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   20",",,a","  247",",,a","   73",",,a",,,,,,,,,,
"ASN00009542","2019-10-09","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  312",",,a","  110",",,a",,,,,,,,,,
"ASN00009542","2019-10-10","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  288",",,a","  125",",,a",,,,,,,,,,
"ASN00009542","2019-10-11","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  251",",,a","  109",",,a",,,,,,,,,,
"ASN00009542","2019-10-12","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","  106",",,a","  165",",,a","  128",",,a",,,,,,,,,,
"ASN00009542","2019-10-13","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  224",",,a","   69",",,a",,,,,,,,,,
"ASN00009542","2019-10-14","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  199",",,a","   77",",,a",,,,,,,,,,
"ASN00009542","2019-10-15","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   18",",,a","  179",",,a","   69",",,a",,,,,,,,,,
"ASN00009542","2019-10-16","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   24",",,a","  178",",,a","   93",",,a",,,,,,,,,,
"ASN00009542","2019-10-17","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    4",",,a","  221",",,a","   56",",,a",,,,,,,,,,
"ASN00009542","2019-10-18","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  191",",,a","  102",",,a",,,,,,,,,,
"ASN00009542","2019-10-19","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  238",",,a","   56",",,a",,,,,,,,,,
"ASN00009542","2019-10-20","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  348",",,a","  115",",,a",,,,,,,,,,
"ASN00009542","2019-10-21","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  212",",,a","  138",",,a",,,,,,,,,,
"ASN00009542","2019-10-22","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  221",",,a","   99",",,a",,,,,,,,,,
"ASN00009542","2019-10-23","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  230",",,a","   84",",,a",,,,,,,,,,
"ASN00009542","2019-10-24","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   48",",,a","  194",",,a","  106",",,a",,,,,,,,,,
"ASN00009542","2019-10-25","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    6",",,a","  207",",,a","   94",",,a",,,,,,,,,,
"ASN00009542","2019-10-26","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  233",",,a","  103",",,a",,,,,,,,,,
"ASN00009542","2019-10-27","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  328",",,a","  111",",,a",,,,,,,,,,
"ASN00009542","2019-10-28","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  373",",,a","  186",",,a",,,,,,,,,,
"ASN00009542","2019-10-29","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  231",",,a","  123",",,a",,,,,,,,,,
"ASN00009542","2019-10-30","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  345",",,a","  126",",,a",,,,,,,,,,
"ASN00009542","2019-10-31","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   96",",,a","  213",",,a","  129",",,a",,,,,,,,,,
"ASN00009542","2019-11-01","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  199",",,a","   88",",,a",,,,,,,,,,
"ASN00009542","2019-11-02","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   96",",,a","  186",",,a","   94",",,a",,,,,,,,,,
"ASN00009542","2019-11-03","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   10",",,a","  216",",,a","   96",",,a",,,,,,,,,,
"ASN00009542","2019-11-04","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  264",",,a","   82",",,a",,,,,,,,,,
"ASN00009542","2019-11-05","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  229",",,a","   94",",,a",,,,,,,,,,
"ASN00009542","2019-11-06","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  201",",,a","  107",",,a",,,,,,,,,,
"ASN00009542","2019-11-07","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  207",",,a","   96",",,a",,,,,,,,,,
"ASN00009542","2019-11-08","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  224",",,a","  115",",,a",,,,,,,,,,
"ASN00009542","2019-11-09","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  332",",,a","   98",",,a",,,,,,,,,,
"ASN00009542","2019-11-10","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  393",",,a","  207",",,a",,,,,,,,,,
"ASN00009542","2019-11-11","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  190",",,a","  117",",,a",,,,,,,,,,
"ASN00009542","2019-11-12","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  205",",,a","   66",",,a",,,,,,,,,,
"ASN00009542","2019-11-13","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  303",",,a","   76",",,a",,,,,,,,,,
"ASN00009542","2019-11-14","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  332",",,a","  127",",,a",,,,,,,,,,
"ASN00009542","2019-11-15","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  239",",,a","  148",",,a",,,,,,,,,,
"ASN00009542","2019-11-16","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  351",",,a","  106",",,a",,,,,,,,,,
"ASN00009542","2019-11-17","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  422",",,a","  170",",,a",,,,,,,,,,
"ASN00009542","2019-11-18","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  228",",,a","  146",",,a",,,,,,,,,,
"ASN00009542","2019-11-19","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  270",",,a","  139",",,a",,,,,,,,,,
"ASN00009542","2019-11-20","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  216",",,a","  146",",,a",,,,,,,,,,
"ASN00009542","2019-11-21","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   28",",,a","  245",",,a","   66",",,a",,,,,,,,,,
"ASN00009542","2019-11-22","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  229",",,a","   94",",,a",,,,,,,,,,
"ASN00009542","2019-11-23","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  272",",,a","  111",",,a",,,,,,,,,,
"ASN00009542","2019-11-24","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  243",",,a","  105",",,a",,,,,,,,,,
"ASN00009542","2019-11-25","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  204",",,a","  129",",,a",,,,,,,,,,
"ASN00009542","2019-11-26","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  278",",,a","   77",",,a",,,,,,,,,,
"ASN00009542","2019-11-27","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  226",",,a","   79",",,a",,,,,,,,,,
"ASN00009542","2019-11-28","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   22",",,a","  188",",,a","  124",",,a",,,,,,,,,,
"ASN00009542","2019-11-29","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  189",",,a","  109",",,a",,,,,,,,,,
"ASN00009542","2019-11-30","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   14",",,a","  193",",,a","  119",",,a",,,,,,,,,,
"ASN00009542","2019-12-01","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  200",",,a","  119",",,a",,,,,,,,,,
"ASN00009542","2019-12-02","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   14",",,a","  271",",,a","  138",",,a",,,,,,,,,,
"ASN00009542","2019-12-03","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  353",",,a","  125",",,a",,,,,,,,,,
"ASN00009542","2019-12-04","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  354",",,a","  177",",,a",,,,,,,,,,
"ASN00009542","2019-12-05","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  237",",,a","  148",",,a",,,,,,,,,,
"ASN00009542","2019-12-06","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  373",",,a","  108",",,a",,,,,,,,,,
"ASN00009542","2019-12-07","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  379",",,a","  204",",,a",,,,,,,,,,
"ASN00009542","2019-12-08","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  228",",,a","  143",",,a",,,,,,,,,,
"ASN00009542","2019-12-09","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  227",",,a","  116",",,a",,,,,,,,,,
"ASN00009542","2019-12-10","-33.6825","121.8275","142.0","ESPERANCE AERO, AS",,,,,"   87",",,a",,,,,,,,,,
"ASN00009542","2019-12-11","-33.6825","121.8275","142.0","ESPERANCE AERO, AS",,,"  260",",,a","  104",",,a",,,,,,,,,,
"ASN00009542","2019-12-12","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  289",",,a","  110",",,a",,,,,,,,,,
"ASN00009542","2019-12-13","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  368",",,a","  138",",,a",,,,,,,,,,
"ASN00009542","2019-12-14","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  409",",,a","  188",",,a",,,,,,,,,,
