"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00105980","2018-12-06","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"  -50",",,7"," -106",",,7",,,,,,,,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-07","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"  -17",",,7"," -117",",,7",,,,,,,,,,,,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-08","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"    0",",,7","  -83",",,7",,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-09","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   39",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-10","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   10",",,7,0800","   25",",,7,0800",,,"   28",",,7","  -33",",,7",,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-11","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   13",",,7,0800","   25",",,7,0800",,,"   17",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-12","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"    6",",,7"," -122",",,7",,,,,,,,,,,,,,," -100",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-13","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   39",",,7"," -100",",,7",,,,,,,,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-14","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   39",",,7","  -67",",,7",,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-15","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   33",",,7","  -56",",,7",,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-16","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   56",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-17","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   83",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-18","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   39",",,7","  -22",",,7",,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-19","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   56",",,7","  -11",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-20","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   67",",,7","  -33",",,7",,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-21","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   89",",,7","  -22",",,7",,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-22","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   39",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-23","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   22",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-24","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   25",",,7,0800","   38",",,7,0800",,,"   11",",,7","  -22",",,7",,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-25","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    5",",,7,0800","   13",",,7,0800",,,"   33",",,7","  -11",",,7",,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-26","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   51",",,7,0800","   51",",,7,0800",,,"   11",",,7","  -61",",,7",,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-27","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   38",",,7,0800","   38",",,7,0800",,,"  -22",",,7","  -94",",,7",,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-28","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"  -39",",,7"," -133",",,7",,,,,,,,,,,,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-29","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   13",",,7,0800","   25",",,7,0800",,,"  -56",",,7","  -94",",,7",,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-30","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   15",",,7,0800","   25",",,7,0800",,,"   11",",,7","  -61",",,7",,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2018-12-31","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   28",",,7"," -100",",,7",,,,,,,,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-01","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"  -22",",,7"," -194",",,7",,,,,,,,,,,,,,," -189",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-02","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"  -72",",,7"," -189",",,7",,,,,,,,,,,,,,," -156",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-03","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"    0",",,7"," -156",",,7",,,,,,,,,,,,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-04","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"  -11",",,7"," -100",",,7",,,,,,,,,,,,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-05","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"    0",",,7","  -78",",,7",,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-06","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   13",",,7,0800","   13",",,7,0800",,,"   17",",,7","  -72",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-07","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    3",",,7,0800",,,,,"   44",",,7","  -39",",,7",,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-08","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   11",",,7"," -106",",,7",,,,,,,,,,,,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-09","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   -6",",,7","  -94",",,7",,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-10","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   58",",,7,0800","   13",",,7,0800",,,"   61",",,7","   -6",",,7",,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-11","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    3",",,7,0800",,,,,"   50",",,7","  -17",",,7",,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-12","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   50",",,7","  -28",",,7",,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-13","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"  -11",",,7","  -94",",,7",,,,,,,,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-14","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   17",",,7"," -100",",,7",,,,,,,,,,,,,,,"  -89",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-15","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"    0",",,7","  -94",",,7",,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-16","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   18",",,7,0800","   25",",,7,0800",,,"   44",",,7","  -67",",,7",,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-17","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   51",",,7,0800",,,,,"   72",",,7","  -11",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-18","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   76",",,7,0800",,,,,"   44",",,7","   -6",",,7",,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-19","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   18",",,7,0800","   13",",,7,0800",,,"   28",",,7","  -33",",,7",,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-20","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   10",",,7,0800",,,,,"   39",",,7","    0",",,7",,,,,,,,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-21","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   69",",,7,0800","   25",",,7,0800",,,"   50",",,7","  -17",",,7",,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-22","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   22",",,7","  -56",",,7",,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-23","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   11",",,7","  -56",",,7",,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-24","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   56",",,7","  -22",",,7",,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-25","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   44",",,7","  -17",",,7",,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-26","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   56",",,7","  -44",",,7",,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-27","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   50",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-28","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   89",",,7","  -44",",,7",,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-29","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   44",",,7","  -72",",,7",,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-30","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   50",",,7"," -106",",,7",,,,,,,,,,,,,,," -106",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-01-31","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   50",",,7"," -106",",,7",,,,,,,,,,,,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-01","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   67",",,7","  -94",",,7",,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-02","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"  111",",,7","  -56",",,7",,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-03","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   38",",,7,0800",,,,,"   83",",,7","    0",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-04","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   56",",,7,0800",,,,,"   78",",,7","    0",",,7",,,,,,,,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-05","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   61",",,7,0800","   51",",,7,0800",,,"   72",",,7","  -28",",,7",,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-06","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"    0",",,7","  -72",",,7",,,,,,,,,,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-07","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"  -39",",,7"," -122",",,7",,,,,,,,,,,,,,," -117",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-08","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"  -44",",,7"," -133",",,7",,,,,,,,,,,,,,," -106",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-09","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"  -17",",,7"," -106",",,7",,,,,,,,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-10","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   39",",,7","  -67",",,7",,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-11","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   48",",,7,0800","  152",",,7,0800",,,"  -22",",,7"," -122",",,7",,,,,,,,,,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-12","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"    0",",,7","  -94",",,7",,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-13","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   28",",,7","  -56",",,7",,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-14","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   91",",,7,0800","   76",",,7,0800",,,"   22",",,7","  -11",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-15","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   30",",,7,0800",,,,,"   61",",,7","  -22",",,7",,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-16","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    8",",,7,0800",,,,,"   61",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-17","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   41",",,7,0800","   76",",,7,0800",,,"    0",",,7","  -78",",,7",,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-18","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   17",",,7"," -150",",,7",,,,,,,,,,,,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-19","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    3",",,7,0800","   13",",,7,0800",,,"  -39",",,7"," -106",",,7",,,,,,,,,,,,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-20","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   28",",,7,0800","   51",",,7,0800",,,"  -44",",,7"," -100",",,7",,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-21","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"    6",",,7"," -139",",,7",,,,,,,,,,,,,,," -128",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-22","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"  -11",",,7"," -139",",,7",,,,,,,,,,,,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-23","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"  -28",",,7"," -144",",,7",,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-24","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800","    0",",,7,0800",,,"   17",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-25","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   23",",,7,0800",,,,,"   44",",,7","  -11",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-26","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   66",",,7,0800",,,,,"   67",",,7","   11",",,7",,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-27","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    3",",,7,0800",,,,,"   89",",,7","   22",",,7",,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-02-28","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   61",",,7,0800",,,,,"  117",",,7","    0",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-01","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   51",",,7,0800",,,,,"   72",",,7","  -56",",,7",,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-02","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"   56",",,7","  -72",",,7",,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-03","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"   44",",,7","  -67",",,7",,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-04","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"   33",",,7"," -106",",,7",,,,,,,,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-05","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"   56",",,7","  -67",",,7",,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-06","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    5",",,7,0800",,,,,"   50",",,7","  -44",",,7",,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-07","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   46",",,7,0800",,,,,"   89",",,7","    6",",,7",,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-08","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   18",",,7,0800",,,,,"  100",",,7","  -11",",,7",,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-09","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"   44",",,7","  -39",",,7",,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-10","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"   39",",,7","  -67",",,7",,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-11","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"   83",",,7","  -89",",,7",,,,,,,,,,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-12","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"   83",",,7","  -72",",,7",,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-13","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"  133",",,7","  -44",",,7",,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-14","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"   44",",,7","  -44",",,7",,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-15","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"   67",",,7","  -89",",,7",,,,,,,,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-16","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"  100",",,7","  -67",",,7",,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-17","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"  144",",,7","  -44",",,7",,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-18","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"  161",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-19","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"  167",",,7","  -61",",,7",,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-20","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"  178",",,7","  -44",",,7",,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-21","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"  194",",,7","  -11",",,7",,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-22","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"  128",",,7","   28",",,7",,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-23","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    5",",,7,0800",,,,,"  117",",,7","   28",",,7",,,,,,,,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-24","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","   25",",,7,0800",,,,,"  144",",,7","   28",",,7",,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-25","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"   83",",,7","  -39",",,7",,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,
"USC00105980","2019-03-26","42.6769","-113.5021","1269.2","MINIDOKA DAM, ID US","    0",",,7,0800",,,,,"  167",",,7","   -6",",,7",,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,
