"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00003820","2020-01-23","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","    0",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"   55","H,,S",,,,,,,"  100",",,W","   80",",,W",,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-01-24","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  145",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   83",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  120","H,,S",,,,,,,"  140",",,W","  130",",,W",,,,,,,"   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-01-25","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   39",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  105","H,,S",,,,,,,"  270",",,W","  300",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-01-26","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  167",",,W","    0",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"   78","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-01-27","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   13",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   72",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  113","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-01-28","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   -5",",,W",,,,,"    8",",,W",,,,,,,,,,,,,"   88","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,"   45",",,W","   58",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-01-29","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   28",",,W,2400","    0",",,W","    0",",,W","  122",",,W","    6",",,W",,,,,"    6",",,W",,,,,,,,,,,,,"   60","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,"   31",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-01-30","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  161",",,W","   28",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"   93","H,,S",,,,,,,"   60",",,W","   60",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-01-31","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  295",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   33",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"   60","H,,S",,,,,,,"  360",",,W","   20",",,W",,,,,,,"   63",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-01","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   56",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"   71","H,,S",,,,,,,"  270",",,W","  260",",,W",,,,,,,"   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-02","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   22",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  104","H,,S",,,,,,,"  300",",,W","  280",",,W",,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-03","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","   11",",,W",,,,,"   19",",,W",,,,,,,,,,,,,"  123","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-04","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   56",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"  150","H,,S",,,,,,,"  260",",,W","  250",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-05","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  165",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  150",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  185","H,,S",,,,,,,"  190",",,W","  210",",,W",,,,,,,"   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-06","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  432",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  167",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  202","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,"  161",",,W","  201",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-07","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   17",",,W",,,,,"   72",",,W",,,,,,,,,,,,,"  130","H,,S",,,,,,,"  260",",,W","  290",",,W",,,,,,,"  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-08","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  111",",,W","  -16",",,W",,,,,"   19",",,W",,,,,,,,,,,,,"   48","H,,S",,,,,,,"  350",",,W","  330",",,W",,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-09","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   17",",,W",,,,,"   15",",,W",,,,,,,,,,,,,"   58","H,,S",,,,,,,"   40",",,W","  170",",,W",,,,,,,"   45",",,W","   58",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-10","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   22",",,W",,,,,"   11",",,W",,,,,,,,,,,,,"  100","H,,S",,,,,,,"  190",",,W","  190",",,W",,,,,,,"   81",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-11","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   15",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  172",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  198","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,"  103",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-12","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  139",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"  193","H,,S",,,,,,,"  200",",,W","  210",",,W",,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-13","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  155",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  117",",,W",,,,,"   44",",,W",,,,,,,,,,,,,"  194","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,"  112",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-14","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   28",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  129","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-15","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   22",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"   78","H,,S",,,,,,,"   90",",,W","  100",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-16","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  137",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   56",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"   76","H,,S",,,,,,,"  130",",,W","  140",",,W",,,,,,,"   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-17","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   89",",,W",,,,,"   16",",,W",,,,,,,,,,,,,"  113","H,,S",,,,,,,"   90",",,W","   80",",,W",,,,,,,"   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-18","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  330",",,W,2400","    0",",,W","    0",",,W","  172",",,W","  111",",,W",,,,,"   14",",,W",,,,,,,,,,,,,"  138","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,"   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-19","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   97",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   94",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  161","H,,S",,,,,,,"   60",",,W","   30",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-20","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  257",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   44",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"   83","H,,S",,,,,,,"   30",",,W","   30",",,W",,,,,,,"   98",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-21","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -10",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"   59","H,,S",,,,,,,"   50",",,W","   30",",,W",,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-22","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","  -38",",,W",,,,,"    7",",,W",,,,,,,,,,,,,"   38","H,,S",,,,,,,"  350",",,W","   60",",,W",,,,,,,"   31",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-23","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  183",",,W","  -16",",,W",,,,,"    9",",,W",,,,,,,,,,,,,"   58","H,,S",,,,,,,"  110",",,W","  100",",,W",,,,,,,"   40",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-24","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  137",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   94",",,W",,,,,"   12",",,W",,,,,,,,,,,,,"  111","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,"   45",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-25","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   97",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  111",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  152","H,,S",,,,,,,"  150",",,W","  160",",,W",,,,,,,"   94",",,W","  116",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-26","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   83",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  154","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,"  107",",,W","  143",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-27","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   22",",,W",,,,,"   57",",,W",,,,,,,,,,,,,"   90","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-28","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","    6",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"   68","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-02-29","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   22",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"   91","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,"  116",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-01","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","  -38",",,W",,,,,"   12",",,W",,,,,,,,,,,,,"   68","H,,S",,,,,,,"   90",",,W","  190",",,W",,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-02","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  137",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   28",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"  111","H,,S",,,,,,,"  200",",,W","  210",",,W",,,,,,,"   94",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-03","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  127",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  144",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"  171","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,"  103",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-04","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  155",",,W,2400","    0",",,W","    0",",,W","  183",",,W","  133",",,W",,,,,"   15",",,W",,,,,,,,,,,,,"  166","H,,S",,,,,,,"   80",",,W","  250",",,W",,,,,,,"   45",",,W","   58",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-05","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  279",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   94",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  125","H,,S",,,,,,,"   50",",,W","   50",",,W",,,,,,,"   89",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-06","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   61",",,W",,,,,"   71",",,W",,,,,,,,,,,,,"  124","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,"  143",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-07","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","    0",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"   89","H,,S",,,,,,,"   10",",,W","   10",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-08","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   -5",",,W",,,,,"   10",",,W",,,,,,,,,,,,,"   78","H,,S",,,,,,,"  130",",,W","  180",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-09","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","   28",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"  117","H,,S",,,,,,,"  180",",,W","  200",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-10","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  244",",,W","  117",",,W",,,,,"   19",",,W",,,,,,,,,,,,,"  176","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-11","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    3",",,W,2400","    0",",,W","    0",",,W","  272",",,W","   94",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  188","H,,S",,,,,,,"  270",",,W","  240",",,W",,,,,,,"   81",",,W","  107",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-12","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  278",",,W","  106",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"  186","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-13","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  294",",,W","  172",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  223","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-14","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  156",",,W",,,,,"   19",",,W",,,,,,,,,,,,,"  213","H,,S",,,,,,,"  350",",,W","  100",",,W",,,,,,,"   63",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-15","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  228",",,W","  128",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  183","H,,S",,,,,,,"  340",",,W","  320",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-16","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    3",",,W,2400","    0",",,W","    0",",,W","  178",",,W","  117",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  150","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-17","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  239",",,W","  133",",,W",,,,,"   14",",,W",,,,,,,,,,,,,"  173","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,"   54",",,W","   85",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-18","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  267",",,W","  106",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  174","H,,S",,,,,,,"  190",",,W","  190",",,W",,,,,,,"   72",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-19","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  156",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  228","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,"   72",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-20","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  172",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  241","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2020-03-21","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  178",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  240","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
